topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69	topic_70	topic_71	topic_72	topic_73	topic_74	topic_75	topic_76	topic_77	topic_78	topic_79	topic_80	topic_81	topic_82	topic_83	topic_84	topic_85	topic_86	topic_87	topic_88	topic_89
0.0036547102	0.0036427767	0.0036427767	0.0037025881	0.003678597	0.0037860286	0.0036547105	0.00366667	0.0037146423	0.0036788483	0.003678655	0.0036545435	0.003678855	0.003654804	0.0036787055	0.0036546888	0.0037024482	0.0036787705	0.0036427767	0.0036904654	0.33835515	0.0036427767	0.003654814	0.0036546306	0.003666485	0.003666517	0.0036907315	0.0036903624	0.0036546674	0.0036548579	0.0036666223	0.0036547102	0.003654772	0.003678418	0.0036427767	0.00366667	0.0036905732	0.003678131	0.0036668328	0.0036547463	0.0036903555	0.0036905264	0.0036667814	0.0036784664	0.003666671	0.0036904507	0.0037144476	0.0036549603	0.0036546318	0.0036665988	0.0036546888	0.0036785712	0.0036665215	0.003679076	0.003654759	0.0036549147	0.0036666146	0.0036427767	0.0036548453	0.0036785796	0.0036905687	0.0037265816	0.003666891	0.0036665641	0.0037148392	0.33835635	0.0036784369	0.003714289	0.003691075	0.0036547102	0.0036787617	0.0036902253	0.0036911082	0.003678544	0.0036785316	0.0036547102	0.0036666451	0.0036546628	0.0037024296	0.0036665748	0.0036427767	0.0036427767	0.0036427767	0.0036665169	0.003714717	0.0037022305	0.0037383148	0.0036427767	0.0036666377	0.0036904078
0.0012149132	0.0012109464	0.0012109464	0.001230829	0.0012228538	0.0012585666	0.0012149133	0.001218889	0.0012348361	0.0012229374	0.0012228731	0.0012148578	0.0012229396	0.0012149444	0.0012228899	0.0012149061	0.0012307825	0.0012229115	0.0012109464	0.0012267991	0.0012148975	0.0012109464	0.2981396	0.0012148868	0.0012188274	0.0012188382	0.0012268876	0.0012267649	0.0012148991	0.0012149623	0.37186986	0.0012149132	0.0012149338	0.0012227943	0.0012109464	0.001218889	0.001226835	0.0012226988	0.0012189432	0.0012149253	0.0012267627	0.0012268194	0.001218926	0.0012228104	0.0012188894	0.0012267942	0.0012347715	0.0012149963	0.0012148871	0.0012188653	0.0012149061	0.0012228452	0.0012188395	0.001223013	0.0012149294	0.0012149812	0.0012188706	0.0012109464	0.0012149581	0.001222848	0.0012268334	0.001238805	0.0012189625	0.0012188538	0.0012349016	0.0012149132	0.0012228006	0.0012347187	0.0012270018	0.0012149132	0.0012229085	0.0012267194	0.0012270128	0.0012228362	0.001222832	0.0012149132	0.0012188808	0.22374061	0.0012307763	0.0012188574	0.0012109464	0.0012109464	0.0012109464	0.001218838	0.001234861	0.0012307102	0.0012427054	0.0012109464	0.0012188782	0.00122678
0.000120008626	0.00011961677	0.00011961677	0.00012158078	0.00012079299	0.00012432068	0.00012000863	0.000120401346	0.00012197659	0.00012080124	0.000120794895	0.00012000315	0.000120801466	0.000120011704	0.00012079655	0.00012000792	0.00012157618	0.000120798686	0.00011961677	0.000121182704	0.00012000707	0.00011961677	0.00012001203	0.000120006014	0.00012039527	0.000120396326	0.00012119144	0.00012117933	0.00012000722	0.00012001348	0.00012039978	0.000120008626	0.00012001065	0.00012078711	0.00011961677	0.000120401346	0.00012118625	0.00012077769	0.000120406694	0.00012000981	0.0001211791	0.00012118471	0.000120405006	0.000120788696	0.00012040138	0.000121182224	0.00012197021	0.00012001683	0.00012000604	0.000120399	0.00012000792	0.00012079214	0.000120396464	0.9892651	0.00012001022	0.00012001534	0.00012039953	0.00011961677	0.00012001306	0.000120792414	0.0001211861	0.00012236864	0.00012040861	0.00012039787	0.00012198307	0.000120008626	0.00012078773	0.000121965	0.00012120272	0.000120008626	0.000120798395	0.000121174824	0.00012120382	0.00012079125	0.000120790835	0.000120008626	0.00012040053	0.00012000707	0.00012157557	0.00012039822	0.00011961677	0.00011961677	0.00011961677	0.00012039631	0.00012197905	0.00012156904	0.00012275392	0.00011961677	0.000120400284	0.00012118082
0.0010932725	0.0010897027	0.0010897027	0.0011075948	0.001100418	0.0011325552	0.10075798	0.0010968503	0.0011112007	0.0011004931	0.0011004354	0.0010932226	0.0011004952	0.0010933006	0.0011004505	0.0010932661	0.0011075529	0.00110047	0.0010897027	0.0011039682	0.30146155	0.0010897027	0.0010933036	0.0010932487	0.0010967948	0.0010968044	0.001104048	0.0011039375	0.0010932598	0.0010933167	0.001096836	0.35290542	0.001093291	0.15035991	0.0010897027	0.0010968503	0.0011040006	0.0011002786	0.0010968989	0.0010932833	0.0011039355	0.0011039865	0.0010968836	0.0011003789	0.0010968505	0.0011039639	0.0011111425	0.0010933473	0.0010932491	0.0010968288	0.0010932661	0.0011004102	0.0010968058	0.0011005613	0.001093287	0.0010933337	0.0010968336	0.0010897027	0.0010933129	0.0011004128	0.0011039992	0.0011147722	0.0010969163	0.0010968185	0.0011112596	0.0010932725	0.0011003701	0.001111095	0.0011041507	0.0010932725	0.0011004673	0.0011038965	0.0011041607	0.0011004022	0.0011003985	0.0010932725	0.0010968428	0.0010932584	0.0011075473	0.0010968216	0.0010897027	0.0010897027	0.0010897027	0.0010968044	0.001111223	0.0011074878	0.0011182821	0.0010897027	0.0010968405	0.0011039511
0.0027382202	0.0027292795	0.0027292795	0.002774092	0.002756117	0.0028366079	0.0027382204	0.0027471809	0.0027831232	0.0027563053	0.0027561605	0.0027380954	0.0027563104	0.0027382905	0.0027561982	0.002738204	0.002773987	0.002756247	0.0027292795	0.002765009	0.0027381848	0.0027292795	0.002738298	0.0027381608	0.0027470423	0.0027470663	0.0027652085	0.0027649319	0.0027381883	0.002738331	0.0027471452	0.0027382202	0.0027382665	0.0027559828	0.0027292795	0.0027471809	0.0027650897	0.002755768	0.0027473029	0.0027382474	0.0027649268	0.0027650548	0.0027472645	0.0027560191	0.0027471816	0.002764998	0.0027829774	0.0027384076	0.0027381615	0.0027471276	0.002738204	0.0027560976	0.0027470696	0.002756476	0.0027382567	0.0027383734	0.0027471394	0.0027292795	0.0027383214	0.0027561039	0.0027650865	0.0027920685	0.0027473466	0.0027471015	0.0027832708	0.0027382202	0.002755997	0.0027828584	0.0027654658	0.0027382202	0.0027562403	0.0027648292	0.002765491	0.0027560773	0.0027560678	0.0027382202	0.0027471622	0.75504416	0.002773973	0.0027471096	0.0027292795	0.0027292795	0.0027292795	0.002747066	0.0027831793	0.002773824	0.0028008593	0.0027292795	0.0027471567	0.002764966
0.0013670111	0.0013625475	0.0013625475	0.0013849194	0.0013759458	0.0014161295	0.0013670112	0.0013714846	0.0013894282	0.0013760397	0.0013759674	0.0013669487	0.0013760423	0.0013670463	0.0013759863	0.0013670031	0.0013848671	0.0013760107	0.0013625475	0.0013803849	0.0013669934	0.0013625475	0.37694174	0.2517511	0.0013714153	0.0013714273	0.0013804846	0.0013803465	0.0013669952	0.0013670664	0.0013714668	0.0013670111	0.0013670342	0.0013758788	0.0013625475	0.0013714846	0.25176454	0.0013757715	0.0013715455	0.0013670246	0.0013803439	0.0013804078	0.0013715263	0.0013758969	0.001371485	0.0013803794	0.0013893554	0.0013671046	0.0013669818	0.0013714579	0.0013670031	0.0013759361	0.001371429	0.0013761249	0.0013670293	0.0013670876	0.0013714639	0.0013625475	0.0013670616	0.0013759392	0.0013804237	0.001393894	0.0013715673	0.001371445	0.0013895018	0.0013670111	0.0013758858	0.001389296	0.001380613	0.0013670111	0.0013760073	0.0013802951	0.0013806255	0.001375926	0.0013759213	0.0013670111	0.0013714753	0.0013669934	0.0013848601	0.001371449	0.0013625475	0.0013625475	0.0013625475	0.0013714272	0.0013894561	0.0013847857	0.0013982827	0.0013625475	0.0013714725	0.0013803635
0.005493331	0.0054753935	0.0054753935	0.005565295	0.005529234	0.005690713	0.0054933312	0.005511307	0.0055834134	0.005529612	0.0055293217	0.00549308	0.0055296225	0.005493472	0.0055293976	0.005493298	0.0055650845	0.0055294954	0.0054753935	0.005547073	0.5085774	0.0054753935	0.0054934868	0.005493211	0.005511029	0.005511077	0.0055474737	0.0055469186	0.0054932665	0.005493553	0.0055112354	0.005493331	0.0054934234	0.0055289655	0.0054753935	0.005511307	0.0055472353	0.005528534	0.005511552	0.005493385	0.0055469084	0.0055471654	0.005511475	0.005529038	0.0055113086	0.0055470513	0.005583121	0.0054937066	0.0054932125	0.0055112	0.005493298	0.0055291955	0.0055110836	0.0055299546	0.005493404	0.005493638	0.005511224	0.0054753935	0.0054935333	0.005529208	0.0055472287	0.005601359	0.0055116396	0.005511148	0.0055837096	0.005493331	0.0055289934	0.0055828826	0.0055479896	0.005493331	0.005529482	0.005546713	0.00554804	0.0055291546	0.005529136	0.005493331	0.00551127	0.0054932595	0.0055650566	0.0055111637	0.0054753935	0.0054753935	0.0054753935	0.0055110767	0.0055835256	0.0055647576	0.005618995	0.0054753935	0.0055112587	0.005546987
0.002189234	0.0021820855	0.0021820855	0.0022179135	0.0022035425	0.0022678957	0.0021892341	0.002196398	0.0022251343	0.002203693	0.0022035772	0.002189134	0.002203697	0.00218929	0.0022036075	0.002189221	0.0022178297	0.0022036466	0.0021820855	0.0022106518	0.0021892055	0.0021820855	0.002189296	0.0021891864	0.0021962873	0.0021963064	0.0022108112	0.00221059	0.0021892083	0.0021893224	0.002196371	0.002189234	0.002189271	0.0022034354	0.0021820855	0.002196398	0.0022107165	0.0022032633	0.0021964957	0.0021892556	0.24937734	0.0022106883	0.0021964647	0.0022034643	0.0021963986	0.002210643	0.0022250176	0.0021893836	0.0021891869	0.0021963553	0.002189221	0.002203527	0.002196309	0.0022038296	0.002189263	0.0021893564	0.0021963648	0.0021820855	0.55698884	0.002203532	0.0022107137	0.0022322861	0.0021965306	0.0021963345	0.002225252	0.002189234	0.0022034466	0.0022249226	0.002211017	0.002189234	0.002203641	0.002210508	0.002211037	0.0022035108	0.0022035032	0.002189234	0.0021963832	0.0021892055	0.0022178185	0.002196341	0.0021820855	0.0021820855	0.0021820855	0.0021963061	0.002225179	0.0022176995	0.0022393144	0.0021820855	0.0021963788	0.0022106173
0.0018236111	0.0018176567	0.0018176567	0.001847501	0.00183553	0.0018891357	0.0018236112	0.0018295788	0.0018535157	0.0018356554	0.0018355589	0.0018235279	0.0018356588	0.0018236579	0.0018355842	0.0018236004	0.0018474312	0.0018356167	0.0018176567	0.001841452	0.8368634	0.0018176567	0.0018236629	0.0018235714	0.0018294865	0.0018295024	0.0018415848	0.0018414006	0.0018235898	0.0018236848	0.001829555	0.0018236111	0.001823642	0.0018354408	0.0018176567	0.0018295788	0.0018415058	0.0018352974	0.00182966	0.0018236291	0.0018413973	0.0018414825	0.0018296343	0.0018354648	0.0018295792	0.0018414446	0.0018534187	0.0018237359	0.0018235719	0.0018295432	0.0018236004	0.0018355171	0.0018295046	0.001835769	0.0018236354	0.0018237132	0.0018295511	0.0018176567	0.0018236785	0.0018355213	0.0018415037	0.0018594732	0.0018296891	0.0018295259	0.001853614	0.0018236111	0.0018354501	0.0018533395	0.0018417562	0.0018236111	0.0018356121	0.0018413322	0.0018417728	0.0018355036	0.0018354973	0.0018236111	0.0018295663	0.0018235875	0.0018474219	0.0018295312	0.0018176567	0.0018176567	0.0018176567	0.0018295023	0.001853553	0.0018473227	0.0018653277	0.0018176567	0.0018295626	0.0018414233
0.0009937729	0.0009905278	0.0009905278	0.0010067914	0.0010002678	0.0010294801	0.0009937728	0.0009970247	0.001010069	0.0010003361	0.0010002836	0.0009937274	0.001000338	0.0009937981	0.0010002974	0.0009937668	0.0010067534	0.0010003151	0.0009905278	0.001003495	0.0009937597	0.0009905278	0.0009938009	0.000993751	0.0009969744	0.0009969831	0.0010035674	0.001003467	0.000993761	0.0009938128	0.0009970118	0.0009937726	0.0009937894	0.0010002191	0.0009905278	0.0009970247	0.0010035243	0.0010001411	0.000997069	0.0009937825	0.0010034651	0.0010035116	0.000997055	0.0010002323	0.91110235	0.001003491	0.0010100162	0.0009938406	0.0009937513	0.0009970054	0.0009937668	0.0010002608	0.0009969843	0.0010003981	0.0009937859	0.0009938283	0.0009970097	0.0009905278	0.0009938093	0.0010002631	0.0010035231	0.0010133156	0.0009970849	0.000996996	0.0010101227	0.0009937726	0.0010002243	0.0010099731	0.0010036608	0.0009937726	0.0010003126	0.0010034298	0.0010036698	0.0010002535	0.00100025	0.0009937726	0.000997018	0.0009937597	0.0010067483	0.0009969989	0.0009905278	0.0009905278	0.0009905278	0.000996983	0.0010100894	0.0010066942	0.001016506	0.0009905278	0.000997016	0.0010034794
