topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13
0.02227985	0.022111256	0.70888656	0.022966255	0.023461439	0.02453282	0.022472493	0.02196935	0.022217209	0.02231884	0.022077512	0.021219488	0.022151425	0.021335505
0.007283823	0.0072287126	0.007392319	0.007508242	0.0076700966	0.008020358	0.007346803	0.4580399	0.0072633475	0.0072965794	0.0072176596	0.006937157	0.0072418237	0.4535532
0.00071418413	0.00070878014	0.00072481873	0.0007361863	0.0007520597	0.0007864089	0.0007203586	0.0007042314	0.00071217614	0.00071543374	0.9906512	0.0006801943	0.0007100657	0.0006839127
0.0065491144	0.006499545	0.006646629	0.0067508724	0.6032683	0.007211372	0.31801522	0.006457842	0.0065306993	0.0065605654	0.0064896205	0.0062374165	0.0065113376	0.006271516
0.016587906	0.016462395	0.01683489	0.017098937	0.017467659	0.78468925	0.016731318	0.01635677	0.016541272	0.016616926	0.016437223	0.015798446	0.016492236	0.015884805
0.008204115	0.008142028	0.00832629	0.008456862	0.008639194	0.009033772	0.008275048	0.008089779	0.008181054	0.008218466	0.008129596	0.007813659	0.89263374	0.007856394
0.033918515	0.033661865	0.034423586	0.03496347	0.55810696	0.037348382	0.034211773	0.033445865	0.033823177	0.033977877	0.033610445	0.03230426	0.033722926	0.03248087
0.013212493	0.0131124975	0.51571304	0.013619519	0.0139131965	0.014548599	0.013326701	0.013028356	0.013175347	0.013235582	0.013092467	0.3242335	0.01313629	0.012652456
0.01097848	0.010895392	0.011141956	0.011316718	0.85697156	0.012088624	0.011073404	0.010825479	0.010947607	0.010997681	0.010878762	0.010455973	0.010915179	0.010513138
0.0059490534	0.005904035	0.006037691	0.0061323303	0.006264556	0.0065506236	0.006000496	0.0058661457	0.922163	0.0059594647	0.00589502	0.005665923	0.0059147454	0.0056968965
0.78301173	0.01646239	0.016834952	0.01709898	0.017467601	0.01826531	0.016731333	0.01635674	0.01654128	0.01661694	0.016437236	0.015798444	0.016492264	0.015884807
0.0036244642	0.0035970404	0.0036784345	0.0037361216	0.0038166814	0.6082009	0.0036557973	0.0035739501	0.0036142725	0.0036308062	0.0035915459	0.0034519653	0.3483572	0.0034708378
0.006549109	0.0064995433	0.006646625	0.0067508765	0.0068964227	0.0072113555	0.006605735	0.0064578396	0.914312	0.006560561	0.0064896173	0.006237413	0.006511338	0.0062715104
0.010978438	0.0108954	0.011141907	0.011316654	0.01156067	0.0120886145	0.0110733565	0.8562368	0.010947577	0.010997646	0.010878719	0.010455949	0.010915126	0.010513107
0.013212463	0.013112466	0.013409202	0.0136195095	0.013913248	0.014548537	0.013326671	0.013028317	0.013175299	0.01323559	0.8270464	0.012583628	0.013136247	0.012652422
0.13437942	0.5038016	0.0044183554	0.0044876495	0.0045844135	0.0047937753	0.004391165	0.0042928574	0.0043412913	0.0043611433	0.31350464	0.0041463315	0.004328427	0.004168998
0.78301156	0.01646239	0.016834937	0.017098973	0.017467642	0.018265339	0.01673134	0.016356751	0.016541287	0.016616942	0.016437266	0.015798453	0.016492337	0.015884828
0.0043535284	0.004320584	0.0044183503	0.004487672	0.004584411	0.004793756	0.004391164	0.0042928522	0.0043412843	0.004361146	0.0043139816	0.0041463273	0.004328418	0.9428665
0.005949056	0.20290709	0.7252653	0.0061323326	0.0062645627	0.006550639	0.006000493	0.0058661555	0.0059323316	0.0059594675	0.0058950214	0.0056659244	0.0059147486	0.0056968974
0.022279935	0.022111299	0.022611719	0.022966357	0.02346154	0.024532922	0.02247254	0.021969412	0.022217263	0.70859283	0.02207757	0.021219535	0.022151511	0.021335565
0.004353545	0.0043205926	0.004418369	0.004487668	0.0045844223	0.9434911	0.004391185	0.004292865	0.0043413024	0.004361154	0.004313994	0.0041463412	0.004328433	0.004169018
0.013212412	0.013112443	0.82736367	0.013619453	0.01391312	0.014548451	0.013326662	0.013028285	0.013175274	0.013235537	0.013092424	0.012583607	0.013136226	0.012652398
0.0038387456	0.0038096937	0.0038959067	0.0039570103	0.004042323	0.0042269174	0.0038719347	0.003785248	0.003827953	0.0038454582	0.0038038776	0.0036560476	0.9497628	0.0036760336
0.005449743	0.0054085017	0.005530896	0.41683593	0.0057387585	0.00600083	0.005496861	0.5174171	0.005434418	0.005459275	0.005400239	0.0051903715	0.005418314	0.0052187447
0.007283786	0.0072286637	0.0073922467	0.0075081913	0.007670083	0.008020328	0.007346764	0.58636624	0.3255156	0.007296532	0.007217631	0.0069371266	0.007241782	0.00697505
0.013212453	0.013112477	0.013409208	0.013619481	0.01391315	0.014548568	0.013326686	0.013028314	0.013175329	0.013235567	0.2970156	0.54261446	0.013136274	0.012652427
0.85638976	0.010895383	0.011141919	0.0113166645	0.011560673	0.012088605	0.011073367	0.0108254505	0.01094758	0.010997669	0.01087873	0.010455952	0.01091514	0.010513118
0.013212454	0.013112468	0.013409204	0.013619512	0.013913174	0.014548507	0.01332668	0.013028322	0.013175301	0.8271896	0.013092452	0.012583632	0.01313628	0.012652432
0.010978474	0.010895416	0.011141987	0.01131671	0.0115606915	0.012088632	0.011073406	0.0108254915	0.010947614	0.010997694	0.8562896	0.010455976	0.010915165	0.010513132
0.07101717	0.07047978	0.072074644	0.073205	0.07478337	0.078198336	0.07163116	0.07002748	0.07081752	0.071141414	0.07037213	0.0676373	0.07060764	0.06800706
0.010978463	0.010895376	0.01114193	0.8567279	0.011560677	0.012088599	0.011073369	0.010825515	0.010947591	0.0109976595	0.01087873	0.010455956	0.010915143	0.010513114
