id	project_name	processed_title	processed_description	processed_labels	priority_id	type_id	status_name	topic_id	top_terms
12992483	OAK	collection reference retrieve large number blob add	large number external blob add datastore cycle compaction execute reference collection logic return less number blob reference report correct number blob reference number blob add indicatingsome sort overflow related issue observe test less number blob reference return double expect maybe sort duplication add compaction blob reference return correctly atleast till	['datastore', 'gc']	3	1	Closed	32	['implementation', 'add', 'tar', 'size', 'index', 'case', 'way', 'new', 'repository', 'update']
12849891	OAK	extend documentation segmentnodestoreservice	currently documentation document property property like customblobstore document extend good table extend type support individual property	['documentation']	3	17	Closed	53	['property', 'new', 'noformat', 'revision', 'state', 'test', 'store', 'remove', 'result', 'fail']
12754445	OAK	add metadata change value event multivalued property	get event non multivalued property value actually change handler event need information process eventually work change value hand event multivalue property string relate value bring source uncertainty event handler process change mean understand property value change react accordingly workaround create oak specific observer deal diff state create specific event contain diff add non trivial load repository observer additional event generate great default event metadata change value index similar information help understand value change add delete update	['observation']	3	4	Closed	52	['property', 'add', 'create', 'test', 'case', 'store', 'node', 'follow', 'way', 'repository']
12684282	OAK	clean repositorystub class	overlap repositorystub class need clean ago decide switch default tck setup tck configuration point oakrepositorystub derive oakrepositorystubbase change oakrepositorystubbase use tarmk duplicate code oaktarmkrepositorystub	['test']	4	3	Closed	20	['time', 'add', 'code', 'use', 'need', 'repository', 'cause', 'way', 'new', 'index']
12843210	OAK	lastrevrecoveryagent update lastrev child root	mention jira browse comment situation lastrevrecoveryagent update node tree root happen change path update collect code path non root content change mind content change include add delete happen default node child track lastrev update subsequent backgroundupdate operation leave old date correct description intention revision determine commitroot parent effect lastrevrecoveryagent find intermittent node update root update glance non intuitive attach test case reproduce bug wdyt	['resilience']	3	1	Closed	13	['update', 'test', 'result', 'use', 'currently', 'repository', 'cause', 'way', 'new', 'index']
13236196	OAK	add remote store monitoring azure	add remote store monitoring implement remote store monitoring azure store include number request azure store number fail request azure store duration duration request azure store nanosecond	['tarmk']	3	2	Closed	61	['store', 'tar', 'need', 'way', 'remove', 'check', 'new', 'add', 'currently', 'size']
12603584	OAK	microkernelservice set metatype true easy configuration	microkernelservice currently use annotation enable metatype metatype enable simply configuration home directory	['osgi']	4	4	Closed	69	['case', 'cause', 'use', 'state', 'noformat', 'index', 'new', 'follow', 'file', 'check']
12684964	OAK	randomizedreadtest fail outofmemoryerror permgen space	happen run maven build code run randomizedreadtest tests run failure error skip time elapse sec surefirereflectionexception invocationtargetexception nested exception invocationtargetexception null invocationtargetexception exception thread main outofmemoryerror permgen space result test run failure error skip code crucial point surefire silently ignore follow test build happily succeed make follow failure note test suite consist test contrast report surefire	['test']	3	1	Closed	54	['test', 'failure', 'follow', 'code', 'update', 'add', 'node', 'remove', 'result', 'fail']
13155694	OAK	oak run compact support azure segment store	oak run compact accept azure uris segment store order enable offrc azure segment store option connection connection url connect azure container container root path segment store azure uri take argument following format container repo identify cloud provider miss piece secret key supply environment variable	['tooling']	3	4	Closed	45	['store', 'remove', 'file', 'time', 'way', 'need', 'currently', 'new', 'cause', 'repository']
13108896	OAK	implement support disable index replace new index	upgrade case application old index type set disabled new index provision new index async time reindex till query use old index end traverse repository avoid scenario mark old index disabled new index reindex	['docs-impacting']	3	2	Closed	36	['index', 'new', 'test', 'implementation', 'store', 'code', 'cause', 'case', 'node', 'use']
12975125	OAK	optimize revison fromstre tostre implementation	current implementation revision fromstring tostring use std jdk api perform string manipulation run performance test see method call frequently add decent time generate bit short live object worthwhile perform micro benchmark method optimize perform well generate garbage micro optimize code bit complex performance number well look change current implementation	['performance']	3	4	Closed	7	['implementation', 'add', 'index', 'noformat', 'use', 'current', 'code', 'time', 'fail', 'file']
13017154	OAK	remove old estimation osgi set	currently implementation find gain repository size run compaction old compactiongainestimate new sizedeltagcestimation similarly configuration customise segmentnodestoreservice moment expose osgi configuration new expose evaluate make sense logic associate old implementation	['osgi-config']	4	4	Closed	43	['repository', 'revision', 'create', 'state', 'time', 'new', 'currently', 'noformat', 'check', 'remove']
12833421	OAK	referenceeditor newid consume lot memory migration	large migration see referenceeditor newids consume lot memory record uuid property system million uuid index set consume memory look way maintain big memory state	['resilience']	4	4	Closed	39	['index', 'check', 'time', 'state', 'result', 'noformat', 'revision', 'follow', 'currently', 'size']
13099592	OAK	provide list bundle node give documentnodestate	need know bundle nodestate give parent purpose provide follow method documentnodestate code public iterable getbundlednodesstate code	['bundling']	4	4	Closed	49	['code', 'node', 'need', 'follow', 'repository', 'case', 'way', 'new', 'update', 'size']
13235965	OAK	oak run check option specify memory mapping	oak run check currently use memory mapping default build filestore setting configurable allow switch memory mapping	['tooling']	4	2	Closed	4	['check', 'file', 'new', 'need', 'remove', 'currently', 'revision', 'code', 'repository', 'add']
12781432	OAK	annotate intermediate doc property name	read valuemap inefficient change give property distribute sparsely previous document current implementation scan entire set previous document collect change intermediate document additional information property present reference previous document	['performance']	3	4	Open	53	['property', 'new', 'noformat', 'revision', 'state', 'test', 'store', 'remove', 'result', 'fail']
12744000	OAK	release oak	issue	['release']	3	3	Resolved	5	['noformat', 'failure', 'test', 'fail', 'index', 'time', 'file', 'need', 'add', 'currently']
13085141	OAK	add flag control percentile commit time scheduler	percentile commit wait time return current root order parametrise value percentile nice new feature flag set basically disable set different value interesting future experiment	['performance', 'scalability']	4	4	Closed	46	['time', 'node', 'current', 'case', 'use', 'revision', 'add', 'check', 'update', 'index']
13045516	OAK	test failure persistentcache	jenkins failure build apache jackrabbit oak matrix ubuntu slave ubuntu jdk jdk profile unitteste fail fail run apache jackrabbit oak matrix ubuntu slave ubuntu jdk jdk profile unitteste job ubuntu jdk profile console job ubuntu jdk profile console	['test-failure', 'ubuntu']	3	1	Resolved	5	['noformat', 'failure', 'test', 'fail', 'index', 'time', 'file', 'need', 'add', 'currently']
12977379	OAK	setup windows build	discuss coverage windows	['ci', 'build', 'infrastructure', 'jenkins']	1	17	Closed	5	['noformat', 'failure', 'test', 'fail', 'index', 'time', 'file', 'need', 'add', 'currently']
12827231	OAK	compare node state external change slow	compare node state local change improve cluster setup generating event external change use introduce cache slow result grow observation queue eventually reach configure limit	['docs-impacting', 'scalability']	1	4	Closed	30	['state', 'node', 'result', 'use', 'current', 'revision', 'index', 'update', 'currently', 'way']
12724756	OAK	feature work eventgenerator class	continuation create fullqueue list cause take right list generate instead continue rest list allow shrink result list grow instead anticipate	['observation']	3	1	Closed	22	['size', 'result', 'property', 'case', 'need', 'cause', 'update', 'way', 'new', 'repository']
12767690	OAK	segmentnodestoreservice prone deadlock	segmentnodestoreservice prone deadlock way synchronize access segmentnodestore delegate issue see deactivate deregistration synchronously broadcast refer service call getnodestore deadlock happen code find java level deadlock wait lock monitor object segmentnodestoreservice hold event dispatcher fire configurationevent pid segmentnodestoreservice event dispatcher fire configurationevent pid segmentnodestoreservice wait lock monitor object object hold wait lock monitor object segmentnodestoreservice hold event dispatcher fire configurationevent pid segmentnodestoreservice java stack information thread list wait lock segmentnodestoreservice source method event dispatcher fire configurationevent pid segmentnodestoreservice wait lock object method method lock segmentnodestoreservice method wait lock segmentnodestoreservice method lock object find deadlock code	['resilience']	1	1	Closed	64	['code', 'fail', 'failure', 'currently', 'tar', 'implementation', 'cause', 'way', 'test', 'store']
12858273	OAK	improve indexing resilience	discuss bilaterally group improvement indexer resilience issue easy tracking	['resilience']	2	15	Resolved	5	['noformat', 'failure', 'test', 'fail', 'index', 'time', 'file', 'need', 'add', 'currently']
12707136	OAK	improve largeoperationit accuracy document node store fixture	note largeoperationit somewhat inaccurate document node store fixture collected data tend noisy look way test result accurate case	['test']	3	4	Resolved	26	['store', 'node', 'result', 'create', 'way', 'case', 'test', 'file', 'remove', 'need']
12767762	OAK	auto refresh session revision	approach revision garbage collection take assume long run background session refresh active incidentally true background session usually admin session auto refresh access soon away admin session true start see segmentnotfoundexception user explicitly refresh session prevent session auto refresh revision run	['gc']	3	4	Closed	9	['revision', 'check', 'node', 'fail', 'add', 'property', 'repository', 'code', 'currently', 'size']
12676732	OAK	observation listener plus	oak provide extended efficient jcr observation listener mechanism support common use case handle restrict option jcr observation base path node type raw event case require listener register broadly filter specific case put event observation system create huge overhead asynchronous access modified jcr datum filtering easily big performance bottleneck write event previous discussion message late discussion message goal performance handle filtering early possible commit access modify datum present provide robust implementation typical filtering case provide asynchronous listener mechanism jcr minimize effect low level oak visible addition oak common oak jcr delete event allow filtering delete datum currently possible jcr listener run fact ignore external cluster event default extra option want register external event possible design extension jcr observation simplify migration exist code possible provide intelligent listener work pure jcr aka jackrabbit fall listener filtering maybe synchronous option simple interface instead raw oak plugin sure benefit read datum change block session commit typical filter case path globbe support example check property value equal equal contain etc importantly sling resourcetype sle app allow check property child node typically jcr content check parent ancestor change deep inside node type foo structure trigger node type modify important support efficiently node type jcr observation create modify delete event separate copy custom filter possible pass similar access observer	['observation', 'performance']	3	2	Closed	68	['property', 'node', 'add', 'remove', 'case', 'create', 'check', 'implementation', 'use', 'current']
13041683	OAK	simplify consistency check	current implementation consistency check cluttered unnecessary check deprecated argument check command deep traversal enable default code need revise account apply argument take option remove consistencychecker refactore order well distinguish path give revision check node property check node descendant check	['tooling']	3	4	Closed	59	['check', 'node', 'case', 'use', 'need', 'remove', 'time', 'revision', 'repository', 'implementation']
12949107	OAK	replace commit semaphore segment node store scheduler	segmentnodestore currently use semaphore coordinate concurrent commit rely scheduling algorithm implementation ultimately jvm order commit process think beneficial replace semaphore explicit queue pende commit allow implement proper scheduler optimise minimal system load maximal throughput minimal latency etc scheduler precedence big commit order commit order base revision decrease work rebase	['operations', 'performance', 'scalability', 'throughput']	3	2	Closed	10	['store', 'size', 'node', 'implementation', 'current', 'use', 'add', 'property', 'fail', 'revision']
12824211	OAK	refactor optimize logic path include exclude avoid duplication	observationmanagerimpl optimize method process list include exclude remove redundant clause logic index filtering getting duplicate go forward need refactor logic place use copy possibly make pathutils suggest optimize optimise remove entry subsume include include	['technical_debt']	4	4	Closed	2	['index', 'remove', 'need', 'case', 'currently', 'cause', 'time', 'file', 'way', 'current']
13002722	OAK	leaderboard consolidatedlistenermbean	consolidatedlistenermbean contain stat jcr event listener difficult overview expensive listener mbean expose simple leaderboard order listener accord processing time producer consumer time	['observation']	4	4	Closed	20	['time', 'add', 'code', 'use', 'need', 'repository', 'cause', 'way', 'new', 'index']
12818550	OAK	mislead warn message local copy size different remote copy oak lucene copyonread enable	time follow warning see log noformat warn indexcopier find local copy index lockfactory index size local differ remote content read remote file noformat file length check provide weak check index file consistency case warning misleading index version task submit copy index file index update directory bind close read perform file locally create size different copying progress case logic ensure copy local file gets	['resilience']	4	4	Closed	12	['file', 'index', 'follow', 'size', 'case', 'noformat', 'check', 'tar', 'time', 'update']
13023742	OAK	rid test dependency json parser		['legal']	1	3	Closed	54	['test', 'failure', 'follow', 'code', 'update', 'add', 'node', 'remove', 'result', 'fail']
13536160	OAK	npe try binarydownload uri	line code apache jackrabbit oak blob trunk oak store spi src main java org apache jackrabbit oak plugin value jcr handle possibility getbinaryvalue return null try sas uri binary get follow error noformat nullpointerexception null store noformat unfortunately know resource question value propertytype binary	['oak']	4	1	Closed	24	['noformat', 'code', 'check', 'store', 'repository', 'state', 'currently', 'file', 'follow', 'way']
13291031	OAK	throw npe invalid path filter	register resource change listener encounter follow exception code java error felixdispatchqueue frameworkevent error nullpointerexception nullpointerexception null code debugging find issue lie snippet code java include exclude null getoakpath method return null npe cause case fail registration	['observation']	4	1	Closed	19	['code', 'case', 'cause', 'follow', 'fail', 'new', 'repository', 'check', 'revision', 'way']
12929232	OAK	integration test different maven module	move segment store relate package bundle figure integration test contain oak core contribute cyclic dependency new oak segment bundle oak core dependency usage nodestorefixture instantiate different implementation nodestore semi transparent way test depend nodestorefixture likely integration test clean solution problem integration test new maven module reference api implementation module need	['modularization', 'technical_debt']	3	4	Closed	36	['index', 'new', 'test', 'implementation', 'store', 'code', 'cause', 'case', 'node', 'use']
12960329	OAK	clone cross session introduce reference pre compact segment	suspect certain write operation compaction cause reference compact segment pre compact one effectively prevent pre compact segment getting evict subsequent cleanup phase scenario follow session open lot content write update limit exceed cause change write disk revision run cause new compact root node state write disk session save change cause rebasing change current root compact point node add add sub tree root current root node write disk revision run contain pre compact segment suspect node add operation rebasing process create deep copy node create reference reference pre compact segment introduce go forward need validate hypothesis assess impact necessary come solution	['cleanup', 'compaction', 'gc']	2	4	Resolved	21	['node', 'add', 'property', 'cause', 'remove', 'index', 'revision', 'current', 'update', 'create']
12961884	OAK	prone race lead corruption	small window lead datum corruption crash right set persisted head delay flush segmentbufferwriter instance flush data lose reference persisted head need come test case possible fix return future rely completion callback change likely useful	['resilience']	2	1	Closed	14	['test', 'fail', 'code', 'create', 'failure', 'need', 'check', 'index', 'current', 'revision']
13102805	OAK	sync big blob fail standbyserver send persist head	change place fail noformat externalsharedstoreit externalsharedstoreit time elapse sec externalprivatestoreit time elapse sec noformat partial stacktrace noformat debug main binding successful debug send request client bar current head debug client allow debug parsed head message debug message head receive client bar debug read head client bar warn exception catch server nullpointerexception null segment snapshot segment snapshot noformat	['cold-standby', 'resilience']	3	1	Closed	23	['fail', 'noformat', 'test', 'revision', 'time', 'failure', 'way', 'need', 'tar', 'current']
12902425	OAK	confuse snfe whith oak run debug	run oak run debug segmentstore result snfe log file store compact happen repository actually consistent accord oak run check reason debug traverse node state record id tar file previous cleanup tar file reach gain clean file leave segment possibly contain node state point limbo node result say snfe oak run debug node state reachable head node state repository consistent	['cleanup', 'gc', 'tooling']	3	4	Closed	34	['node', 'time', 'test', 'state', 'repository', 'file', 'implementation', 'new', 'store', 'failure']
12902115	OAK	replace backgroundthread scheduler	think replace background thread kind scheduler goal decouple thread schedule imo thread manage application container	['technical_debt']	3	17	Closed	5	['noformat', 'failure', 'test', 'fail', 'index', 'time', 'file', 'need', 'add', 'currently']
13116641	OAK	cold standby performance regression segment caching	change segment cache introduce introduce performance regression primary case standby attach benchmark duration comparison primary standby segment cache change change basicwritetest min max oak segment tar oak segment tar oak segment tar basicwritetest min max oak segment tar oak segment tar oak segment tar	['cold-standby', 'performance', 'scalability']	3	1	Closed	6	['file', 'tar', 'new', 'result', 'remove', 'store', 'create', 'use', 'way', 'current']
12907331	OAK	depend guava	multiple dependency class export google guava bundle package independent google guava	['technical_debt']	3	4	Closed	5	['noformat', 'failure', 'test', 'fail', 'index', 'time', 'file', 'need', 'add', 'currently']
13015707	OAK	standby test failure	recently see couple standby test fail jenkins noformat assertionerror expect segmentnodestate segmentnodestate noformat noformat assertionerror expect segmentnodestate segmentnodestate noformat noformat assertionerror expect noformat	['test-failure']	3	1	Closed	5	['noformat', 'failure', 'test', 'fail', 'index', 'time', 'file', 'need', 'add', 'currently']
12917177	OAK	resilient backgroundthread implementation	currently backgroundthread die silently hit uncaught exception log warning call constructor anti pattern expose fully initialise potentially cause	['resilience']	3	4	Closed	38	['currently', 'cause', 'implementation', 'node', 'update', 'case', 'way', 'new', 'repository', 'follow']
13026547	OAK	test failure externalprivatestoreit testsyncupdatedbinaryproperty	jenkins failure build apache jackrabbit oak matrix jdk jdk profile integrationteste fail fail run apache jackrabbit oak matrix jdk jdk profile integrationteste job jdk profile console job jdk profile console	['test-failure']	3	1	Closed	5	['noformat', 'failure', 'test', 'fail', 'index', 'time', 'file', 'need', 'add', 'currently']
13057868	OAK	improve cache statistic segment cache	statistic provide segment cache fact serve level cache hit level cache report hit miss rate low look expose well statistic wrt cache segment possible consolidate level cache	['monitoring']	3	4	Closed	5	['noformat', 'failure', 'test', 'fail', 'index', 'time', 'file', 'need', 'add', 'currently']
12773538	OAK	flag document have child	current documentmk logic perform diff child node work child revision upto default note current logic fetch child node add child nodedocument document cache read complete document child child revision limit child list complete direct diff fetched child list complete number child threshold query base diff case number child large work waste avoid mark parent node child special flag like manychildren node mark diff logic check flag skip work kind similar way mark node child	['performance']	3	4	Resolved	46	['time', 'node', 'current', 'case', 'use', 'revision', 'add', 'check', 'update', 'index']
13281162	OAK	access azure segment metadata case insensitive way	use azcopy copy segment azure blob container testing bug current version azcopy make metadata key start capital letter type type consequence current implementation find segment azure blob storage azcopy issue report little hope azcopy fix soon suggest patch oak segment azure backward compatible ignore case key read metadata strict write tolerant read	['azureblob', 'candidate_oak_1_22']	3	4	Closed	69	['case', 'cause', 'use', 'state', 'noformat', 'index', 'new', 'follow', 'file', 'check']
12934509	OAK	log id segment release age	compactionstrategy release segment age log message help determine root cause snfe	['cleanup', 'gc']	3	17	Closed	38	['currently', 'cause', 'implementation', 'node', 'update', 'case', 'way', 'new', 'repository', 'follow']
13040625	OAK	check command check deep option provide	check command option check traversal repository relevant line code check suppose happen mismatch argument expect argument provide null return check method actual check expect set path traverse set relevant code run check execute	['tooling']	3	1	Closed	4	['check', 'file', 'new', 'need', 'remove', 'currently', 'revision', 'code', 'repository', 'add']
13185131	OAK	deadlock tarmk flush lucene	get follow deadlock help production environment annotate possible lock synchronize block noformat tarmk flush condat sling repository segmentstore wait lock org apache jackrabbit oak segment segmentid hold oak oak wait ownable synchronizer java util concurrent lock hold tarmk flush condat sling repository segmentstore thread state blocked compile frame synchronize compile frame byte int int compile frame int int compile frame inputstream byte int int compile frame inputstream byte int int compile frame inputstream byte compile frame compile frame compile frame segment int compiled frame segment int compile frame recordtype int compile frame compile frame segment tarwriter compile frame segmentid byte int int compile frame zeile bis populatetarbinaryreference compiled frame compile frame compile frame compile frame compiled frame callable compile frame callable compiled frame compiled frame compile frame compiled frame compile frame compile frame compile frame compile frame compile frame interpreted frame interpreted frame lock ownable synchronizer java util concurrent lock java util concurrent lock java util concurrent thread state blocked long compile frame information imprecise object compile frame compile frame interpreted frame compile frame compile frame compile frame compile frame segmentid callable compiled frame segmentid compile frame compile frame synchronize compile frame byte int int compile frame int int compile frame inputstream byte int int compile frame inputstream byte int int compile frame inputstream byte compile frame compile frame compile frame segment int compiled frame compile frame string nodebuilder string compile frame string nodebuilder string compile frame string compile frame boolean boolean compile frame compile frame indexcopier directory directory boolean string executor compile frame string indexdefinition directory string compile frame indexdefinition nodestate string string string compile frame indexdefinition nodestate string compile frame string nodestate nodestate luceneindexreaderfactory nrtindexfactory compile frame nodestate nodestate compile frame string nodestate nodestate compiled frame maprecord nodestatediff compile frame nodestate nodestatediff compiled frame string nodestate nodestate compile frame maprecord nodestatediff compile frame nodestate nodestatediff compiled frame editor nodestate nodestate compile frame nodestate compile frame nodestate compile frame compile frame compile frame compile frame compile frame compile frame compile frame lock ownable synchronizer java util concurrent noformat	['deadlock']	1	1	Closed	43	['repository', 'revision', 'create', 'state', 'time', 'new', 'currently', 'noformat', 'check', 'remove']
13131600	OAK	document tarmk specific mbean	currently tarmk oak docs nodestore segment jmx mention segmentrevisiongarbagecollection review paragraph include documentation relevant jmx endpoint	['documentation']	3	3	Closed	62	['property', 'way', 'currently', 'size', 'noformat', 'file', 'check', 'test', 'update', 'store']
12831411	OAK	avoid access binary content mimetype exclude index	currently recommend way exclude certain type file get index add emptyparser tika config look tika work mimetype provide metadata tika detector try determine mimetype actually read byte inputstream look pass metadata cause unnecessary case large number binary exclude need look way access binary content index avoid option expose multi value config property take list mimetype exclude indexing mimetype provide jcr datum exclude list tika avoid	['performance']	4	4	Closed	2	['index', 'remove', 'need', 'case', 'currently', 'cause', 'time', 'file', 'way', 'current']
13102497	OAK	create complex cold standby	moment integration test cold standby scenario test content create server include binary standby sync cycle start content check client twist data store store binary good model extend cover case example standbydiff cover follow case node property add change delete scenario describe removal test change cover test nice add content server sync remove content sync onrc way case cover include cleanup work expect client	['cold-standby', 'technical_debt', 'test']	3	3	Open	52	['property', 'add', 'create', 'test', 'case', 'store', 'node', 'follow', 'way', 'repository']
12768418	OAK	oak api remote	container issue collect task relate remote oak api remoting stateless oak apart apparent persist state content repository independent oak jcr reuse jcr related plugin oak core require space node type handling agnostic protocol binding	['api', 'remoting']	3	3	Resolved	34	['node', 'time', 'test', 'state', 'repository', 'file', 'implementation', 'new', 'store', 'failure']
13102249	OAK	documentnodestore bundle	documentnodestore implementation backend mongodb rdb bundle possible release oak core nodestore implementation independently	['modularization', 'technical_debt']	3	3	Closed	7	['implementation', 'add', 'index', 'noformat', 'use', 'current', 'code', 'time', 'fail', 'file']
13014175	OAK	enable configure queryenginesetting osgi config	oak queryengine expose setting option queryenginesetting currently configure system property jmx setting persistent way configure osgi simple option osgi component obtain reference queryenginesettingsmbean modify config activation	['docs-impacting']	4	4	Closed	62	['property', 'way', 'currently', 'size', 'noformat', 'file', 'check', 'test', 'update', 'store']
12705591	OAK	create multiple checkpoint head revision overwrite previous entry	currently checkpoint create documentnodestore save form multiple checkpoint create head revision change save previous entry overridden revision key fix change expiry time new expiry time great previous entry safely cluster check save currently possible documentstore api modcount check support node	['resilience']	4	1	Closed	43	['repository', 'revision', 'create', 'state', 'time', 'new', 'currently', 'noformat', 'check', 'remove']
13023222	OAK	increase default size observation queue	mitigate problem hit observation queue limit bump default size	['resilience']	1	4	Closed	8	['size', 'remove', 'need', 'way', 'new', 'result', 'repository', 'failure', 'tar', 'create']
13326424	OAK	persistentrediscache failure write segment error	failure write segment redis cache result error level log message stack trace expect behaviour socket timeout prevent cache effectively slow request otoh socket timeout cache ineffective good way log error debug suggestion change log level debug avoid stack trace	['patch']	4	1	Closed	57	['failure', 'test', 'time', 'noformat', 'cause', 'repository', 'check', 'node', 'fail', 'size']
12844356	OAK	cache recently extract text avoid duplicate extraction	happen text extract binary multiple time give indexing cycle happen reason multiple lucene index indexing node system multiple lucene index global lucene index index specific nodetype give indexing cycle file pick index definition extract text aggregation index time aggregation file pick multiple time aggregation rule avoid waste effort duplicate text extraction file give indexing cycle well expire cache hold extract text content time cache follow feature limit total size way expire content timed guava library wiki chance file getting pick high give indexing cycle well expire cache entry time avoid hog memory unnecessarily cache provide follow benefit avoid duplicate text extraction text extraction costly minimize critical path indexeditor avoid expensive specially binary content fetch remote blobstore	['performance']	3	4	Closed	17	['time', 'index', 'file', 'cause', 'follow', 'use', 'size', 'way', 'node', 'tar']
12715514	OAK	ise unexpected value record type throw fileblobstore	stacktrace show like code error osgiinstallerimpl packagetransformer error process install task illegalstateexception unexpected value record type code blob store configure correctly accord log correctly initialize code info felixstartlevel segmentnodestoreservice initializing segmentnodestore blobstore info felixstartlevel segmentnodestoreservice component activate ignore initialization info felixstartlevel filestore tarmk open crx quickstart repository segmentstore mmap true code circumstance length segmentblob invalid happen file blob store configure file datastore exception	['resilience']	3	1	Closed	45	['store', 'remove', 'file', 'time', 'way', 'need', 'currently', 'new', 'cause', 'repository']
