topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9
0.029795613	0.02865377	0.72497857	0.03050705	0.033263694	0.034125123	0.029489284	0.028771138	0.030400004	0.030015768
0.009663887	0.009293996	0.009916483	0.009894637	0.010788668	0.0110674	0.43085685	0.48892212	0.009860166	0.009735792
0.0009442487	0.00090808223	0.0009688673	0.000966759	0.0010540765	0.99139714	0.0009344649	0.00091177155	0.0009633841	0.00095121434
0.008685737	0.008352956	0.008912528	0.008893189	0.42399558	0.009947406	0.5052137	0.008386987	0.008862159	0.008749826
0.022116985	0.021269696	0.02269342	0.022644605	0.7978516	0.025333548	0.021888142	0.021356728	0.022565516	0.022279736
0.010890358	0.010472859	0.8994809	0.01114989	0.012156117	0.012475428	0.010777453	0.010515683	0.011111025	0.010970292
0.04564291	0.043895196	0.046833653	0.046732098	0.58283305	0.052269094	0.045170825	0.044073965	0.0465694	0.045979828
0.017585529	0.016911143	0.018044638	0.01800429	0.83927333	0.020141002	0.01740255	0.016980225	0.017942743	0.017714623
0.014594398	0.014035275	0.014975179	0.0149429245	0.43127006	0.016713632	0.449784	0.014092295	0.014890482	0.014701767
0.007887246	0.007585055	0.008093621	0.008075618	0.008805322	0.009032758	0.007805905	0.0076159104	0.92715305	0.007945546
0.022117712	0.02126968	0.022694122	0.7958102	0.024688251	0.025331214	0.021887455	0.021356786	0.022564938	0.022279626
0.004799778	0.004615763	0.0049250037	0.004913977	0.0053583295	0.9562709	0.004749773	0.0046343924	0.004896988	0.004835075
0.008685941	0.008352844	0.008912353	0.008893401	0.009695851	0.00994721	0.008595927	0.008387099	0.9197797	0.008749704
0.014594706	0.014035326	0.01497523	0.014942718	0.016298007	0.016723828	0.014444528	0.86439353	0.014890508	0.014701614
0.01758479	0.016911367	0.018044217	0.018004227	0.019633802	0.8397828	0.017402422	0.016979832	0.017941643	0.017714953
0.005767436	0.63151	0.0059177596	0.0059049316	0.0064386716	0.3214908	0.005707387	0.0055688526	0.005884374	0.0058097704
0.022117676	0.021269873	0.022694692	0.022645919	0.0246907	0.025331942	0.79504544	0.021356726	0.02256665	0.02228041
0.005767299	0.0055463165	0.0059175957	0.12140449	0.8317899	0.0066045453	0.005707327	0.0055687283	0.0058839573	0.0058097746
0.007887386	0.007585331	0.4343312	0.008075808	0.5016711	0.009033931	0.007805661	0.0076163933	0.0080474	0.007945782
0.029796135	0.028654365	0.7249736	0.030507317	0.033266358	0.034125756	0.029487973	0.028771441	0.030400872	0.0300162
0.0057675727	0.005546548	0.005917813	0.005905219	0.006438231	0.9474544	0.005707732	0.0055687656	0.005884096	0.0058096494
0.017584175	0.01691059	0.83769566	0.018004086	0.019630987	0.020137466	0.017402494	0.016979456	0.017940827	0.017714316
0.46422654	0.004888944	0.0052166684	0.0052050874	0.0056750136	0.0058221933	0.005031198	0.0049089105	0.49390423	0.0051212087
0.007223575	0.006946802	0.0074121053	0.44593686	0.008064441	0.008273949	0.00714891	0.49434674	0.0073699495	0.0072766356
0.0096637085	0.00929364	0.009916002	0.009894483	0.010789047	0.01106697	0.009563913	0.009331735	0.91074544	0.009735012
