topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24
0.03933179	0.03909326	0.03920637	0.03963724	0.039602254	0.03989538	0.04063015	0.043872688	0.040309135	0.03922491	0.039743904	0.041938458	0.040166613	0.039484173	0.040153652	0.03918798	0.03948085	0.039633553	0.039213415	0.03990042	0.038940135	0.041555893	0.039466444	0.040843107	0.039488256
0.009519392	0.009461661	0.009489038	0.00959332	0.0095848525	0.009655797	0.009833632	0.76859045	0.009755937	0.009493524	0.009619135	0.010150279	0.009721442	0.009556273	0.009718306	0.009484585	0.009555469	0.009592427	0.009490742	0.009657016	0.009424601	0.010057687	0.009551983	0.009885173	0.009557261
0.007599358	0.0075532715	0.007575126	0.0076583754	0.007651615	0.0077082505	0.007850217	0.81526506	0.007788193	0.0075787078	0.0076789833	0.008102996	0.0077606556	0.0076288	0.0077581517	0.007571572	0.007628158	0.007657662	0.0075764866	0.0077092233	0.0075236857	0.00802908	0.0076253754	0.007891362	0.007629589
0.009519401	0.00946167	0.009489046	0.009593329	0.009584862	0.009655806	0.009833641	0.010618427	0.009755947	0.0094935335	0.009619145	0.010150288	0.009721452	0.009556282	0.009718316	0.7674564	0.009555479	0.009592436	0.009490752	0.009657025	0.00942461	0.010057697	0.009551992	0.009885183	0.00955727
0.0037836304	0.0037606843	0.0037715656	0.0038130144	0.0038096486	0.0038378467	0.00390853	0.7843522	0.003877649	0.0037733489	0.003823275	0.004034386	0.0038639384	0.0037982892	0.12753323	0.003769796	0.0037979698	0.0038126593	0.003772243	0.003838331	0.003745954	0.003997584	0.0037965842	0.0039290157	0.003798682
0.019243333	0.019126631	0.019181972	0.019392777	0.01937566	0.019519074	0.019878564	0.021464998	0.019721506	0.019191042	0.019444963	0.020518662	0.019651776	0.019317888	0.019645436	0.019172972	0.019316262	0.019390972	0.019185418	0.019521538	0.019051714	0.020331489	0.5300527	0.019982755	0.019319884
0.0009198987	0.0009143199	0.0009169654	0.63664705	0.0009262244	0.00093308004	0.000950265	0.001026102	0.00094275706	0.000917399	0.0009295373	0.0009808639	0.0009394237	0.0009234626	0.0009391206	0.0009165352	0.00092338497	0.00092695636	0.00091713015	0.00093319785	0.0009107386	0.34186372	0.00092304806	0.00095524563	0.00092355814
0.009519394	0.009461663	0.009489039	0.009593322	0.7675569	0.009655798	0.009833633	0.010618418	0.009755938	0.009493525	0.009619136	0.01015028	0.009721444	0.009556274	0.009718307	0.009484587	0.00955547	0.009592429	0.009490743	0.009657017	0.009424602	0.010057688	0.009551984	0.009885174	0.009557262
0.012737648	0.0126604	0.012697032	0.01283657	0.0128252385	0.012920167	0.013158124	0.014208224	0.013054163	0.012703035	0.012871112	0.013581821	0.013008006	0.0127869975	0.01300381	0.012691074	0.012785922	0.012835374	0.0126993125	0.012921799	0.01261081	0.6896067	0.012781257	0.013227089	0.01278832
0.019243333	0.019126631	0.019181972	0.01939278	0.019375661	0.019519074	0.019878566	0.021465	0.019721508	0.019191043	0.019444963	0.020518664	0.019651776	0.019317888	0.019645438	0.019172974	0.019316263	0.019390974	0.019185418	0.019521538	0.019051714	0.02033149	0.5300527	0.019982755	0.019319886
0.012737663	0.012660415	0.012697047	0.012836585	0.012825254	0.012920183	0.01315814	0.014208241	0.013054179	0.012703051	0.012871128	0.0135818375	0.013008022	0.012787012	0.013003825	0.01269109	0.012785937	0.68898374	0.012699327	0.012921814	0.012610825	0.013457943	0.012781273	0.013227106	0.012788335
0.0047345376	0.0047058244	0.0047194404	0.004771306	0.0047670943	0.0048023793	0.0048908265	0.69529384	0.004852185	0.004721672	0.19439715	0.0050483136	0.0048350287	0.0047528804	0.0048334687	0.004717226	0.0047524804	0.004770862	0.0047202883	0.0048029856	0.004687392	0.005002262	0.004750747	0.004916461	0.0047533717
0.0023610278	0.0023467091	0.0023534992	0.0023793636	0.0023772635	0.0023948592	0.0024389664	0.0026336112	0.0024196964	0.002354612	0.0023857665	0.942489	0.0024111408	0.002370175	0.0024103632	0.002352395	0.0023699757	0.0023791422	0.002353922	0.0023951617	0.0023375172	0.0024945373	0.002369111	0.0024517498	0.0023704201
0.00236103	0.0023467115	0.0023535015	0.35297647	0.59175164	0.0023948618	0.002438969	0.0026336138	0.002419699	0.0023546144	0.0023857688	0.0025175049	0.0024111434	0.0023701775	0.0024103655	0.0023523974	0.0023699782	0.0023791445	0.0023539243	0.002395164	0.0023375198	0.0024945398	0.0023691135	0.0024517523	0.0023704227
0.0054149916	0.0053821523	0.005397725	0.005457045	0.005452228	0.005492584	0.005593743	0.0060401587	0.0055495477	0.005400277	0.0054717297	0.005773864	0.0055299257	0.005435971	0.0055281417	0.0053951927	0.005435514	0.005456537	0.23677617	0.005493277	0.005361071	0.005721194	0.6363814	0.0056230617	0.005436533
0.03933179	0.03909326	0.03920637	0.03963724	0.039602254	0.03989538	0.04063015	0.043872688	0.040309135	0.03922491	0.039743904	0.041938458	0.040166613	0.039484173	0.040153652	0.03918798	0.03948085	0.039633553	0.039213415	0.03990042	0.038940135	0.041555893	0.039466444	0.040843107	0.039488256
0.009519398	0.009461667	0.009489044	0.009593327	0.009584858	0.0096558025	0.009833638	0.010618423	0.009755943	0.00949353	0.009619141	0.010150285	0.009721449	0.7675282	0.009718312	0.009484591	0.009555475	0.009592433	0.009490748	0.009657022	0.009424606	0.010057693	0.009551989	0.009885179	0.009557267
