topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39
0.024768157	0.025108293	0.024769077	0.025023341	0.025100509	0.024853673	0.02511154	0.026129741	0.025773892	0.024685625	0.02460675	0.025798464	0.025012666	0.024599759	0.025185922	0.024769269	0.02460009	0.024938483	0.024433987	0.025109068	0.025024498	0.025195563	0.024768682	0.025269834	0.024938658	0.024517039	0.024690116	0.024598114	0.025272677	0.025110051	0.02494	0.024939109	0.02527795	0.024687834	0.024942126	0.02485452	0.026288547	0.024852619	0.024684625	0.02476912
0.006071841	0.0061552245	0.0060720663	0.0061343987	0.006153316	0.006092805	0.0061560203	0.7612586	0.006318394	0.0060516084	0.0060322722	0.006324418	0.0061317817	0.0060305586	0.0061742547	0.0060721133	0.0060306396	0.006113596	0.0059899203	0.006155414	0.0061346823	0.0061766184	0.00607197	0.0061948253	0.0061136386	0.00601028	0.006052709	0.006030156	0.0061955224	0.0061556553	0.006113968	0.0061137495	0.006196815	0.00605215	0.006114489	0.0060930126	0.00644456	0.0060925465	0.006051363	0.006072077
0.004851194	0.0049178144	0.0048513743	0.004901176	0.00491629	0.0048679435	0.0049184505	0.80925375	0.005048182	0.004835029	0.00481958	0.0050529945	0.0048990846	0.004818211	0.004933019	0.0048514116	0.0048182756	0.0048845545	0.004785742	0.004917966	0.004901402	0.004934908	0.004851297	0.0049494547	0.004884589	0.004802009	0.0048359083	0.004817889	0.0049500116	0.0049181585	0.004884852	0.0048846775	0.004951044	0.0048354617	0.0048852684	0.0048681092	0.005148984	0.004867737	0.004834833	0.0048513827
0.0060718404	0.006155224	0.0060720663	0.0061343983	0.0061533153	0.0060928045	0.00615602	0.006405629	0.0063183936	0.006051608	0.006032272	0.0063244174	0.0061317813	0.006030558	0.0061742547	0.006072113	0.006030639	0.0061135953	0.00598992	0.0061554136	0.006134682	0.006176618	0.0060719694	0.0061948253	0.0061136386	0.0060102795	0.0060527087	0.0060301553	0.006195522	0.006155655	0.0061139674	0.006113749	0.0061968146	0.00605215	0.0061144885	0.006093012	0.0064445594	0.006092546	0.7609043	0.006072077
0.0024193455	0.0024525698	0.0024194352	0.0024442717	0.0024518094	0.0024276986	0.002452887	0.0025523445	0.0025175854	0.0024112836	0.0024035792	0.0025199857	0.2004578	0.0024028963	0.0024601526	0.002419454	0.0024029287	0.0024359827	0.0023867039	0.0024526455	0.0024443849	0.0024610944	0.0024193968	0.002468349	0.002436	0.0023948164	0.0024117222	0.0024027359	0.7067744	0.0024527414	0.002436131	0.002436044	0.0024691417	0.0024114996	0.0024363387	0.0024277812	0.0025678566	0.0024275957	0.002411186	0.0024194396
0.012222773	0.012390626	0.012223227	0.012348704	0.012386784	0.0122649735	0.51890486	0.012894698	0.012719091	0.012182044	0.01214312	0.012731217	0.012343436	0.012139671	0.012428935	0.012223321	0.0121398335	0.012306826	0.012057865	0.012391008	0.012349274	0.012433693	0.012223032	0.012470344	0.012306913	0.01209885	0.01218426	0.012138859	0.012471747	0.012391493	0.012307576	0.012307136	0.012474349	0.012183134	0.012308625	0.012265392	0.012973066	0.012264454	0.012181551	0.012223248
0.00058893603	0.00059702375	0.0005889579	0.00059500383	0.00059683865	0.0005909694	0.000597101	0.0006213117	0.00061285036	0.00058697356	0.00058509805	0.00061343465	0.00059475	0.00058493187	0.00059886964	0.00058896246	0.0005849397	0.000592986	0.00058099016	0.0005970422	0.0005950313	0.0005990989	0.00058894855	0.0006008649	0.0005929902	0.000582965	0.0005870804	0.00058489275	0.00060093246	0.9011768	0.0005930221	0.07623526	0.00060105784	0.0005870261	0.0005930727	0.00059098954	0.00062508776	0.0005909444	0.0005869498	0.00058895897
0.006071842	0.006155225	0.006072067	0.0061343997	0.0061533167	0.0060928054	0.006156021	0.00640563	0.0063183946	0.006051609	0.0060322727	0.006324419	0.0061317827	0.0060305595	0.0061742556	0.006072114	0.0060306406	0.0061135963	0.005989921	0.7610083	0.0061346833	0.0061766193	0.006071971	0.006194826	0.0061136396	0.006010281	0.00605271	0.0060301563	0.0061955233	0.0061556557	0.006113969	0.00611375	0.006196816	0.006052151	0.00611449	0.006093013	0.006444561	0.0060925474	0.006051364	0.006072078
0.008113283	0.008224701	0.008113584	0.008196873	0.008222151	0.008141295	0.008225764	0.008559296	0.008442731	0.008086247	0.00806041	0.008450779	0.0081933765	0.0080581205	0.008250129	0.008113646	0.0080582285	0.0081690755	0.008003819	0.008224954	0.008197252	0.0082532875	0.008113455	0.008277616	0.008169133	0.008031024	0.008087718	0.008057582	0.008278548	0.008225276	0.008169573	0.68060017	0.008280274	0.008086971	0.008170269	0.008141572	0.008611315	0.0081409495	0.00808592	0.008113598
0.012222773	0.012390627	0.012223228	0.012348704	0.012386785	0.012264974	0.51890486	0.012894698	0.012719092	0.012182045	0.012143121	0.012731218	0.0123434365	0.0121396715	0.012428936	0.012223322	0.012139834	0.012306827	0.012057865	0.012391008	0.012349275	0.012433694	0.012223033	0.012470345	0.012306914	0.01209885	0.012184261	0.01213886	0.012471748	0.012391494	0.012307576	0.012307136	0.01247435	0.012183135	0.0123086255	0.012265393	0.012973066	0.012264455	0.012181551	0.012223249
