topic_0	topic_1	topic_2	topic_3	topic_4	topic_5
0.16339347	0.1720992	0.16442057	0.1850955	0.15878615	0.15620512
0.036018338	0.03785444	0.03619726	0.82072973	0.034885865	0.034314334
0.028556243	0.03008501	0.02877613	0.03249234	0.8528415	0.027248802
0.035896827	0.037790056	0.4357947	0.040774573	0.03485484	0.414889
0.9280308	0.014791851	0.014121189	0.016024	0.013615692	0.013416514
0.075052805	0.078847446	0.6168605	0.08511677	0.07264459	0.07147789
0.0033794146	0.0035592688	0.003402044	0.9831537	0.0032791272	0.0032264423
0.03585861	0.037862197	0.03607292	0.040975727	0.8149638	0.034266733
0.048438475	0.051149264	0.048885033	0.7581181	0.047076643	0.046332475
0.075010665	0.07884683	0.61690843	0.08511192	0.07264447	0.071477726
0.04864805	0.051102813	0.75136185	0.055224318	0.047311626	0.046351347
0.7057939	0.018585866	0.017729899	0.2239629	0.017123906	0.016803484
0.008700353	0.6201513	0.008763497	0.009872144	0.3441939	0.008318802
0.008703672	0.009193129	0.008767433	0.95653856	0.0084728105	0.008324342
0.02017406	0.021222087	0.89687073	0.022872943	0.019604849	0.019255336
0.16339347	0.1720992	0.16442057	0.1850955	0.15878615	0.15620512
0.8162255	0.037762497	0.036121354	0.040677	0.03485928	0.034354288
0.28238466	0.6877789	0.0073759933	0.008334276	0.007127133	0.0069990926
0.035840314	0.8183469	0.036095843	0.040598966	0.034825254	0.034292717
0.015574525	0.9210167	0.015700776	0.017682452	0.015134084	0.014891505
0.0748426	0.07885589	0.075349785	0.08528863	0.07274337	0.61291975
0.048449084	0.7544369	0.04879704	0.054881707	0.047076546	0.04635874
0.017567294	0.018531725	0.01769824	0.66741085	0.01707188	0.26172006
0.035842523	0.03802413	0.03608399	0.041029412	0.03496584	0.8140541
0.035901282	0.037775934	0.0361191	0.04073264	0.8152133	0.03425772
0.8132293	0.11513778	0.017721266	0.019994061	0.017094506	0.016823076
0.023706643	0.88020265	0.023767687	0.02683876	0.022928923	0.022555362
0.023597678	0.88012093	0.023814008	0.026901646	0.022963502	0.02260219
0.010013806	0.6391563	0.010034085	0.011392785	0.009694839	0.31970823
0.02018329	0.5163775	0.020322973	0.022905633	0.019578438	0.40063214
0.074779354	0.078859106	0.07519116	0.08468218	0.072800726	0.61368746
0.03583711	0.8182977	0.036126938	0.040657993	0.034821335	0.034258965
0.04848039	0.05110215	0.048764404	0.054910164	0.7502966	0.046446327
0.75177586	0.051050812	0.048754122	0.054911457	0.04711554	0.046392187
0.035847954	0.03783953	0.81619453	0.040995214	0.03482715	0.034295604
0.048495244	0.051178988	0.7515438	0.055274613	0.047120884	0.04638641
0.07478969	0.078756966	0.07528265	0.084738	0.6149476	0.07148507
0.028446645	0.030024951	0.85425544	0.032407608	0.027642563	0.027222784
0.028480362	0.030090677	0.028629012	0.85789233	0.027707357	0.027200267
0.16339347	0.1720992	0.16442057	0.1850955	0.15878615	0.15620512
0.017700296	0.018607462	0.01778106	0.020088762	0.9090241	0.01679831
0.048472404	0.051045567	0.048789714	0.054918353	0.7504418	0.046332173
0.020192571	0.02123627	0.020352626	0.899378	0.019570291	0.019270267
0.017579975	0.018604372	0.017739907	0.9121627	0.017079948	0.01683306
0.036018796	0.037793335	0.036167983	0.8208997	0.034850705	0.034269463
0.048504423	0.05106539	0.048771843	0.055437632	0.74989617	0.046324596
0.028525842	0.03005733	0.85375136	0.032656502	0.0276854	0.027323496
0.94898075	0.010484196	0.01002319	0.011301992	0.009676649	0.009533241
0.23336838	0.016515529	0.015720338	0.017697105	0.01514951	0.7015492
0.07480354	0.079251625	0.6158397	0.085731626	0.0727233	0.07165017
0.16339347	0.1720992	0.16442057	0.1850955	0.15878615	0.15620512
0.02359841	0.024948472	0.023832737	0.88207877	0.022959532	0.022582129
0.023618303	0.024935586	0.4718546	0.026909502	0.022946656	0.4297354
0.16339347	0.1720992	0.16442057	0.1850955	0.15878615	0.15620512
0.048514683	0.051118113	0.048760485	0.055078592	0.04714892	0.7493792
0.023602473	0.024857007	0.8792721	0.026787415	0.022914149	0.022566903
0.020155264	0.021263355	0.020299498	0.8994063	0.019607367	0.019268194
0.7205233	0.18341124	0.023804871	0.026786115	0.022913862	0.02256062
0.0069486042	0.0073528877	0.13163304	0.007912786	0.006752477	0.83940023
0.47752106	0.051213253	0.04875101	0.05496288	0.047227517	0.32032427
0.023574935	0.024861852	0.023752429	0.8823564	0.02291711	0.022537258
0.02845781	0.28918862	0.028820982	0.032474957	0.5937789	0.027278656
0.048492324	0.051127635	0.048760176	0.055479024	0.7498298	0.046310987
0.017586956	0.018583547	0.29059494	0.02005258	0.63635594	0.016825998
0.005333936	0.005628791	0.7872587	0.19148861	0.0051872	0.005102755
0.26461536	0.016477799	0.015717607	0.673088	0.015186981	0.014914229
0.16339347	0.1720992	0.16442057	0.1850955	0.15878615	0.15620512
0.015579678	0.016452046	0.015680857	0.017711433	0.91968584	0.014890175
0.9200241	0.016428886	0.015723884	0.017708886	0.015212002	0.014902238
0.92808455	0.0148861855	0.014110756	0.015887761	0.0136159845	0.013414776
0.07474606	0.6211273	0.075296275	0.08466942	0.07262659	0.0715344
0.39211625	0.051190317	0.40781397	0.055341866	0.047137573	0.046400048
0.68601125	0.029995048	0.028620305	0.032268967	0.027644372	0.1954601
0.035886362	0.03780782	0.8161411	0.040887672	0.03487134	0.034405667
0.02365129	0.024893396	0.02375438	0.026949547	0.87814397	0.022607481
