topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11
0.015586704	0.82402116	0.01511321	0.01648141	0.015326795	0.01679759	0.016896194	0.015207306	0.016564354	0.016144048	0.015945232	0.015916009
0.026144272	0.027378192	0.025351815	0.02764394	0.025709834	0.028174512	0.028341938	0.025509594	0.7052202	0.02708022	0.026746763	0.026698673
0.039535627	0.041401666	0.03833678	0.04180431	0.03887869	0.042605754	0.55507356	0.03857543	0.042017456	0.040950783	0.04044701	0.04037295
0.012967372	0.01357954	0.01257411	0.013711315	0.012751843	0.85398513	0.014057309	0.012652378	0.013781343	0.0134313805	0.0132663045	0.013241956
0.026144138	0.027378118	0.025351368	0.027644336	0.025709718	0.028174322	0.7057789	0.025509186	0.02778532	0.027079917	0.026746813	0.026697844
0.026144274	0.027378136	0.025351387	0.027644387	0.025709962	0.028174404	0.32447916	0.025509559	0.02778538	0.40837854	0.02674692	0.026697865
0.019529514	0.020451162	0.01893708	0.020649554	0.019204853	0.2315791	0.021170858	0.01905517	0.020755187	0.568745	0.019979617	0.019942876
0.019529289	0.020451061	0.018937021	0.020649549	0.01920483	0.021045703	0.021170564	0.7781057	0.020756045	0.020228103	0.019979363	0.019942807
0.081051566	0.08487721	0.07859389	0.085701175	0.0797048	0.08734513	0.08786323	0.0790832	0.086139515	0.08395223	0.082919896	0.08276816
0.38176358	0.016321497	0.015113212	0.01648015	0.015326768	0.016796062	0.01689572	0.015207268	0.45809063	0.01614378	0.015945436	0.015915941
0.081051566	0.08487721	0.07859389	0.085701175	0.0797048	0.08734513	0.08786323	0.0790832	0.086139515	0.08395223	0.082919896	0.08276816
0.015585813	0.016321575	0.015113175	0.01647994	0.015326775	0.8245002	0.01689616	0.015207233	0.016564202	0.016143538	0.015945422	0.015915904
0.081051566	0.08487721	0.07859389	0.085701175	0.0797048	0.08734513	0.08786323	0.0790832	0.086139515	0.08395223	0.082919896	0.08276816
0.081051566	0.08487721	0.07859389	0.085701175	0.0797048	0.08734513	0.08786323	0.0790832	0.086139515	0.08395223	0.082919896	0.08276816
0.039535627	0.041401666	0.03833678	0.041804314	0.03887869	0.042605754	0.55507356	0.03857543	0.042017456	0.040950783	0.04044701	0.04037295
0.019529203	0.27708086	0.018937064	0.02064962	0.019204702	0.02104616	0.021171266	0.019054983	0.020755263	0.02022812	0.52239984	0.01994291
0.081051566	0.08487721	0.07859389	0.085701175	0.0797048	0.08734513	0.08786323	0.0790832	0.086139515	0.08395223	0.082919896	0.08276816
0.026144171	0.0273782	0.0253517	0.70507586	0.025709772	0.028174454	0.028345263	0.0255092	0.02778556	0.027080443	0.026746906	0.026698468
