topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19
0.009539016	0.009516158	0.0095214	0.009816179	0.009409272	0.15918593	0.009668858	0.009543076	0.010054645	0.009902352	0.009771785	0.009849741	0.010197185	0.66526717	0.010341651	0.009536314	0.009789267	0.010040789	0.009539152	0.009510061
0.015959097	0.015920855	0.015929624	0.0164228	0.015742032	0.016583174	0.016176326	0.01596589	0.6898575	0.01656697	0.016348528	0.016478952	0.017060235	0.016685115	0.017301934	0.015954578	0.016377775	0.016798591	0.015959324	0.015910653
0.02405354	0.023995902	0.024009122	0.024752436	0.02372638	0.02499415	0.5315807	0.024063779	0.02535375	0.024969727	0.024640491	0.024837065	0.025713176	0.025147796	0.026077464	0.02404673	0.024684573	0.02531881	0.024053883	0.023980528
0.007941611	0.007922581	0.007926946	0.008172361	0.007833594	0.84554726	0.00804971	0.007944992	0.008370893	0.008244103	0.008135401	0.008200303	0.008489562	0.008302894	0.008609837	0.007939362	0.0081499545	0.008359358	0.007941724	0.007917505
0.015959091	0.01592085	0.01592962	0.016422795	0.015742026	0.016583169	0.6892122	0.015965885	0.016821757	0.016566964	0.016348522	0.016478946	0.01706023	0.01668511	0.017301928	0.015954573	0.01637777	0.016798576	0.015959319	0.01591065
0.015959099	0.015920857	0.015929628	0.016422804	0.015742034	0.016583176	0.01617633	0.015965892	0.016821764	0.016566973	0.01634853	0.016478954	0.017060237	0.016685119	0.69033766	0.01595458	0.016377777	0.016798584	0.015959326	0.015910657
0.011940807	0.011912194	0.011918756	0.012287756	0.011778396	0.19741109	0.0121033415	0.01194589	0.012586265	0.58275336	0.012232184	0.012329768	0.012764693	0.012484023	0.012945535	0.0119374255	0.012254067	0.01256892	0.011940977	0.011904562
0.011940801	0.011912188	0.01191875	0.01228775	0.011778389	0.012407743	0.012103335	0.011945884	0.7679475	0.0123956185	0.012232178	0.012329762	0.012764686	0.012484017	0.012945527	0.011937419	0.01225406	0.012568913	0.01194097	0.011904555
0.04880992	0.04869296	0.048719782	0.05022813	0.04814604	0.05071862	0.049474303	0.048830695	0.05144833	0.050669063	0.05000097	0.050399862	0.052177683	0.051030405	0.052916903	0.0487961	0.05009042	0.05137743	0.048810612	0.04866176
0.009539006	0.009516149	0.009521391	0.00981617	0.009409263	0.009912027	0.0096688485	0.009543067	0.010054635	0.009902341	0.42651296	0.009849732	0.010197174	0.009972959	0.0103416415	0.39736345	0.009789257	0.01004078	0.009539142	0.009510051
0.04880992	0.04869296	0.048719782	0.05022813	0.04814604	0.05071862	0.049474303	0.048830695	0.05144833	0.050669063	0.05000097	0.050399862	0.052177683	0.051030405	0.052916903	0.0487961	0.05009042	0.05137743	0.048810612	0.04866176
0.009539004	0.009516148	0.009521389	0.009816168	0.009409261	0.8144803	0.009668847	0.009543065	0.010054633	0.009902339	0.009771774	0.00984973	0.010197172	0.009972957	0.010341639	0.009536304	0.0097892545	0.010040778	0.00953914	0.00951005
0.04880992	0.04869296	0.048719782	0.05022813	0.04814604	0.05071862	0.049474303	0.048830695	0.05144833	0.050669063	0.05000097	0.050399862	0.052177683	0.051030405	0.052916903	0.0487961	0.05009042	0.05137743	0.048810612	0.04866176
0.04880992	0.04869296	0.048719782	0.05022813	0.04814604	0.05071862	0.049474303	0.048830695	0.05144833	0.050669063	0.05000097	0.050399862	0.052177683	0.051030405	0.052916903	0.0487961	0.05009042	0.05137743	0.048810612	0.04866176
0.02405354	0.023995902	0.024009122	0.024752436	0.02372638	0.02499415	0.5315807	0.024063779	0.02535375	0.024969727	0.024640491	0.024837065	0.025713176	0.025147796	0.026077475	0.02404673	0.024684573	0.02531881	0.024053883	0.023980528
0.011940808	0.011912195	0.011918757	0.012287758	0.011778397	0.5389298	0.012103342	0.011945891	0.012586266	0.012395627	0.012232185	0.01232977	0.012764694	0.24132301	0.0129455365	0.011937427	0.012254069	0.012568922	0.0119409785	0.011904563
0.04880992	0.04869296	0.048719782	0.05022813	0.04814604	0.05071862	0.049474303	0.048830695	0.05144833	0.050669063	0.05000097	0.050399862	0.052177683	0.051030405	0.052916903	0.0487961	0.05009042	0.05137743	0.048810612	0.04866176
0.015959099	0.015920857	0.015929626	0.382525	0.015742032	0.016583176	0.32310987	0.015965892	0.016821763	0.016566971	0.01634853	0.016478952	0.017060235	0.016685117	0.017301936	0.015954578	0.016377777	0.016798582	0.015959324	0.015910655
0.04880992	0.04869296	0.048719782	0.05022813	0.04814604	0.05071862	0.049474303	0.048830695	0.05144833	0.050669063	0.05000097	0.050399862	0.052177683	0.051030405	0.052916903	0.0487961	0.05009042	0.05137743	0.048810612	0.04866176
