topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69	topic_70	topic_71	topic_72	topic_73	topic_74	topic_75	topic_76	topic_77	topic_78	topic_79	topic_80	topic_81	topic_82	topic_83	topic_84	topic_85	topic_86	topic_87	topic_88	topic_89
0.002212975	0.0022201238	0.002213048	0.0022130008	0.002207353	0.002220065	0.0022059104	0.0022201866	0.002249103	0.002213162	0.0022130199	0.002212975	0.002220172	0.0022416713	0.0022059672	0.80297905	0.0022271746	0.0022260032	0.0022059104	0.0022059104	0.0022059104	0.002227376	0.0022201575	0.0022059104	0.0022201235	0.0022200844	0.0022132038	0.002213085	0.0022059104	0.0022130199	0.0022272393	0.0022059104	0.0022059104	0.0022059104	0.002212975	0.0022059104	0.0022059104	0.0022130448	0.002220517	0.0022059104	0.0022201494	0.002213173	0.0022201447	0.0022342622	0.0022059104	0.0022131149	0.0022059104	0.0022059104	0.002213069	0.0022059104	0.0022059104	0.0022059104	0.0022130772	0.0022059104	0.0022130008	0.0022201673	0.0022059104	0.0022202327	0.0022059104	0.0022059104	0.0022130006	0.0022059104	0.0022059104	0.0022243285	0.0022059104	0.0022059104	0.0022059104	0.0022416604	0.0022491917	0.0022130199	0.0022201752	0.0022128834	0.0022059104	0.0022059104	0.0022202064	0.0022059104	0.0022200844	0.0022059104	0.0022059104	0.0022130352	0.0022059104	0.0022250004	0.002205912	0.0022130199	0.0022201824	0.0022059104	0.0022133517	0.0022059104	0.0022059104	0.0022059104
0.0036906465	0.0037025686	0.0036907683	0.0036906893	0.0036812704	0.003702471	0.0036788648	0.0037026734	0.0037508982	0.0036909583	0.0036907215	0.0036906465	0.0037026491	0.0037385044	0.0036789593	0.0036906893	0.0037143275	0.003712374	0.0036788648	0.0036788648	0.0036788648	0.0037146634	0.003702625	0.0036788648	0.0037025684	0.0037025032	0.0036910283	0.0036908302	0.0036788648	0.0036907215	0.0037144355	0.0036788648	0.0036788648	0.0036788648	0.0036906465	0.0036788648	0.0036788648	0.003690763	0.0037032245	0.0036788648	0.0037026112	0.0036909769	0.0037026037	0.003726148	0.0036788648	0.6714223	0.0036788648	0.0036788648	0.0036908032	0.0036788648	0.0036788648	0.0036788648	0.0036908167	0.0036788648	0.0036906893	0.0037026415	0.0036788648	0.0037027502	0.0036788648	0.0036788648	0.003690689	0.0036788648	0.0036788648	0.003709581	0.0036788648	0.0036788648	0.0036788648	0.003738486	0.0037510463	0.0036907215	0.0037026545	0.0036904938	0.0036788648	0.0036788648	0.0037027067	0.0036788648	0.0037025032	0.0036788648	0.0036788648	0.0036907468	0.0036788648	0.0037107016	0.0036788671	0.0036907215	0.0037026666	0.0036788648	0.003691275	0.0036788648	0.0036788648	0.0036788648
0.005540394	0.005558292	0.005540577	0.0055404585	0.005526319	0.005558145	0.0055227075	0.0055584493	0.0056308443	0.005540862	0.005540507	0.005540394	0.005558413	0.0056122383	0.0055228495	0.0055404585	0.005575944	0.005573012	0.0055227075	0.0055227075	0.0055227075	0.0055764485	0.005558376	0.0055227075	0.0055582915	0.005558193	0.0055409675	0.00554067	0.0055227075	0.005540507	0.0055761063	0.0055227075	0.0055227075	0.0055227075	0.50673914	0.0055227075	0.0055227075	0.0055405693	0.0055592763	0.0055227075	0.0055583557	0.0055408906	0.0055583445	0.005593689	0.0055227075	0.0055407444	0.0055227075	0.0055227075	0.0055406294	0.0055227075	0.0055227075	0.0055227075	0.00554065	0.0055227075	0.0055404585	0.005558401	0.0055227075	0.0055585643	0.0055227075	0.0055227075	0.005540458	0.0055227075	0.0055227075	0.0055688187	0.0055227075	0.0055227075	0.0055227075	0.005612211	0.0056310664	0.005540507	0.005558421	0.005540165	0.0055227075	0.0055227075	0.005558499	0.0055227075	0.005558193	0.0055227075	0.0055227075	0.005540545	0.0055227075	0.005570501	0.005522711	0.005540507	0.005558439	0.0055227075	0.0055413377	0.0055227075	0.0055227075	0.0055227075
0.001843851	0.0018498073	0.0018439118	0.0018438724	0.0018391667	0.0018497586	0.0018379648	0.0018498597	0.0018739528	0.0018440068	0.0018438884	0.001843851	0.0018498476	0.0018677608	0.001838012	0.0018438724	0.001855682	0.0018547061	0.0018379648	0.0018379648	0.0018379648	0.0018558499	0.8358481	0.0018379648	0.0018498072	0.0018497745	0.0018440417	0.0018439428	0.0018379648	0.0018438884	0.001855736	0.0018379648	0.0018379648	0.0018379648	0.001843851	0.0018379648	0.0018379648	0.0018439093	0.0018501349	0.0018379648	0.0018498286	0.0018440161	0.0018498249	0.0018615875	0.0018379648	0.0018439675	0.0018379648	0.0018379648	0.0018439293	0.0018379648	0.0018379648	0.0018379648	0.001843936	0.0018379648	0.0018438724	0.0018498437	0.0018379648	0.001849898	0.0018379648	0.0018379648	0.0018438722	0.0018379648	0.0018379648	0.0018533106	0.0018379648	0.0018379648	0.0018379648	0.0018677516	0.0018740267	0.0018438884	0.0018498502	0.0018437747	0.0018379648	0.0018379648	0.0018498763	0.0018379648	0.0018497745	0.0018379648	0.0018379648	0.0018439011	0.0018379648	0.0018538705	0.001837966	0.0018438884	0.0018498562	0.0018379648	0.0018441649	0.0018379648	0.0018379648	0.0018379648
0.0036906458	0.0037025681	0.0036907678	0.0036906886	0.00368127	0.0037024703	0.003678864	0.003702673	0.0037508977	0.0036909578	0.0036907208	0.0036906458	0.0037026487	0.0037385037	0.0036789586	0.0036906886	0.0037143268	0.0037123736	0.003678864	0.003678864	0.003678864	0.003714663	0.0037026245	0.003678864	0.0037025677	0.0037025025	0.0036910276	0.0036908295	0.003678864	0.0036907208	0.003714435	0.003678864	0.003678864	0.003678864	0.67142206	0.003678864	0.003678864	0.0036907624	0.0037032238	0.003678864	0.0037026107	0.0036909764	0.0037026033	0.0037261473	0.003678864	0.003690879	0.003678864	0.003678864	0.0036908025	0.003678864	0.003678864	0.003678864	0.0036908162	0.003678864	0.0036906886	0.0037026408	0.003678864	0.0037027497	0.003678864	0.003678864	0.0036906884	0.003678864	0.003678864	0.0037095803	0.003678864	0.003678864	0.003678864	0.0037384853	0.0037510456	0.0036907208	0.0037026538	0.003690493	0.003678864	0.003678864	0.0037027062	0.003678864	0.0037025025	0.003678864	0.003678864	0.0036907461	0.003678864	0.003710701	0.0036788667	0.0036907208	0.003702666	0.003678864	0.0036912742	0.003678864	0.003678864	0.003678864
0.0036906467	0.003702569	0.0036907685	0.0036906896	0.0036812706	0.0037024713	0.003678865	0.0037026738	0.0037508984	0.0036909585	0.0036907217	0.0036906467	0.0037026494	0.0037385046	0.0036789596	0.0036906896	0.0037143277	0.0037123743	0.003678865	0.003678865	0.003678865	0.0037146637	0.0037026252	0.003678865	0.0037025686	0.0037025034	0.0036910286	0.0036908304	0.003678865	0.0036907217	0.003714436	0.003678865	0.003678865	0.003678865	0.671422	0.003678865	0.003678865	0.0036907634	0.0037032247	0.003678865	0.0037026117	0.0036909773	0.0037026042	0.0037261483	0.003678865	0.00369088	0.003678865	0.003678865	0.0036908034	0.003678865	0.003678865	0.003678865	0.0036908172	0.003678865	0.0036906896	0.0037026417	0.003678865	0.0037027507	0.003678865	0.003678865	0.0036906893	0.003678865	0.003678865	0.0037095812	0.003678865	0.003678865	0.003678865	0.0037384862	0.0037510465	0.0036907217	0.0037026547	0.003690494	0.003678865	0.003678865	0.0037027071	0.003678865	0.0037025034	0.003678865	0.003678865	0.003690747	0.003678865	0.0037107018	0.0036788676	0.0036907217	0.0037026668	0.003678865	0.0036912751	0.003678865	0.003678865	0.003678865
0.00276688	0.002775818	0.0027669712	0.002766912	0.0027598508	0.0027757448	0.002758047	0.0027758966	0.0028120507	0.75366515	0.002766936	0.00276688	0.0027758784	0.002802759	0.002758118	0.002766912	0.0027846335	0.002783169	0.002758047	0.002758047	0.002758047	0.0027848855	0.0027758603	0.002758047	0.0027758179	0.0027757687	0.0027671661	0.0027670176	0.002758047	0.002766936	0.0027847146	0.002758047	0.002758047	0.002758047	0.00276688	0.002758047	0.002758047	0.0027669673	0.0027763096	0.002758047	0.00277585	0.0027671277	0.0027758444	0.0027934953	0.002758047	0.0027670548	0.002758047	0.002758047	0.0027669973	0.002758047	0.002758047	0.002758047	0.0027670076	0.002758047	0.002766912	0.0027758726	0.002758047	0.002775954	0.002758047	0.002758047	0.0027669119	0.002758047	0.002758047	0.0027810752	0.002758047	0.002758047	0.002758047	0.0028027452	0.0028121616	0.002766936	0.0027758824	0.0027667654	0.002758047	0.002758047	0.0027759215	0.002758047	0.0027757687	0.002758047	0.002758047	0.0027669552	0.002758047	0.0027819152	0.002758049	0.002766936	0.0027758915	0.002758047	0.002767351	0.002758047	0.002758047	0.002758047
0.00276688	0.002775818	0.0027669712	0.002766912	0.0027598508	0.0027757448	0.002758047	0.0027758966	0.0028120507	0.0027671137	0.002766936	0.00276688	0.0027758784	0.002802759	0.002758118	0.002766912	0.0027846335	0.002783169	0.002758047	0.002758047	0.002758047	0.0027848855	0.0027758603	0.002758047	0.0027758179	0.0027757687	0.0027671661	0.0027670176	0.002758047	0.002766936	0.0027847146	0.002758047	0.002758047	0.002758047	0.00276688	0.002758047	0.002758047	0.0027669673	0.0027763096	0.002758047	0.00277585	0.0027671277	0.0027758444	0.0027934953	0.002758047	0.7536651	0.002758047	0.002758047	0.0027669973	0.002758047	0.002758047	0.002758047	0.0027670076	0.002758047	0.002766912	0.0027758726	0.002758047	0.002775954	0.002758047	0.002758047	0.0027669119	0.002758047	0.002758047	0.0027810752	0.002758047	0.002758047	0.002758047	0.0028027452	0.0028121616	0.002766936	0.0027758824	0.0027667654	0.002758047	0.002758047	0.0027759215	0.002758047	0.0027757687	0.002758047	0.002758047	0.0027669552	0.002758047	0.0027819152	0.002758049	0.002766936	0.0027758915	0.002758047	0.002767351	0.002758047	0.002758047	0.002758047
0.011107419	0.0111433	0.011107786	0.011107547	0.011079201	0.011143005	0.01107196	0.0111436155	0.011288753	0.0111083565	0.011107644	0.011107419	0.011143542	0.011251452	0.0110722445	0.011107547	0.011178689	0.011172811	0.01107196	0.01107196	0.01107196	0.0111797005	0.011143469	0.01107196	0.011143299	0.011143102	0.011108568	0.011107971	0.01107196	0.011107644	0.011179014	0.01107196	0.01107196	0.01107196	0.011107419	0.01107196	0.01107196	0.011107769	0.011145273	0.01107196	0.011143428	0.011108413	0.011143406	0.011214265	0.01107196	0.01110812	0.01107196	0.01107196	0.01110789	0.01107196	0.01107196	0.01107196	0.011107931	0.01107196	0.011107547	0.011143519	0.01107196	0.011143846	0.01107196	0.01107196	0.011107546	0.01107196	0.01107196	0.0111644035	0.01107196	0.01107196	0.01107196	0.0112513965	0.011289198	0.011107644	0.011143558	0.011106959	0.01107196	0.01107196	0.011143715	0.01107196	0.011143102	0.01107196	0.01107196	0.01110772	0.01107196	0.011167777	0.011071968	0.011107644	0.011143594	0.01107196	0.011109309	0.01107196	0.01107196	0.01107196
0.0022129759	0.0022201247	0.002213049	0.0022130015	0.0022073537	0.002220066	0.0022059113	0.0022201873	0.0022491037	0.0022131628	0.0022130208	0.0022129759	0.002220173	0.0022416722	0.002205968	0.0022130015	0.0022271753	0.0022260041	0.0022059113	0.0022059113	0.0022059113	0.002227377	0.0022201582	0.0022059113	0.0022201245	0.0022200854	0.0022132047	0.002213086	0.0022059113	0.0022130208	0.0022272402	0.0022059113	0.0022059113	0.0022059113	0.0022129759	0.0022059113	0.0022059113	0.0022130457	0.0022205177	0.0022059113	0.00222015	0.002213174	0.0022201457	0.002234263	0.0022059113	0.0022131156	0.0022059113	0.0022059113	0.0022130697	0.0022059113	0.0022059113	0.0022059113	0.002213078	0.0022059113	0.31638706	0.48881203	0.0022059113	0.0022202334	0.0022059113	0.0022059113	0.0022130013	0.0022059113	0.0022059113	0.0022243292	0.0022059113	0.0022059113	0.0022059113	0.0022416613	0.0022491927	0.0022130208	0.0022201762	0.0022128844	0.0022059113	0.0022059113	0.0022202074	0.0022059113	0.0022200854	0.0022059113	0.0022059113	0.002213036	0.0022059113	0.002225001	0.0022059127	0.0022130208	0.0022201834	0.0022059113	0.0022133526	0.0022059113	0.0022059113	0.0022059113
