topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69
0.0028342041	0.002834186	0.002834139	0.0028343045	0.0028431923	0.0028433404	0.002824938	0.0028342344	0.0028529367	0.002843298	0.0028340651	0.0028343264	0.0028525745	0.00285209	0.0028433984	0.0028341392	0.002880205	0.0028433893	0.0028340651	0.002843374	0.0028433672	0.0028894537	0.0028525393	0.0028432235	0.0028340651	0.0028434685	0.0028528525	0.0028341643	0.0028342966	0.0028524236	0.002861425	0.002824938	0.0028277605	0.0028341075	0.002834068	0.0028431923	0.0028264283	0.0028435986	0.002852542	0.002824938	0.0028437	0.0028347343	0.002824938	0.0028524927	0.002824938	0.0028711066	0.0028340651	0.0028340009	0.0028433737	0.002824938	0.002834139	0.0028430177	0.002824938	0.0028340651	0.0028341075	0.0028340651	0.0028528338	0.568398	0.0028440203	0.002824938	0.0028528366	0.002824938	0.002843266	0.002852626	0.002824938	0.0028525752	0.0028340025	0.002834066	0.23846018	0.002824938
0.0047279154	0.0047278856	0.004727807	0.004728083	0.004742909	0.0047431565	0.004712458	0.004727966	0.0047591645	0.0047430857	0.004727684	0.0047281194	0.00475856	0.004757752	0.0047432533	0.0047278074	0.004804652	0.004743238	0.004727684	0.0047432124	0.004743201	0.004820081	0.004758502	0.0047429614	0.004727684	0.00474337	0.0047590244	0.0047278493	0.00472807	0.0047583086	0.0047733244	0.004712458	0.0047171665	0.0047277543	0.0047276886	0.004742909	0.0047149444	0.004743587	0.0047585065	0.004712458	0.004743756	0.0047288	0.004712458	0.004758424	0.004712458	0.67295456	0.004727684	0.0047275764	0.0047432124	0.004712458	0.004727807	0.004742618	0.004712458	0.004727684	0.0047277543	0.004727684	0.004758993	0.0047901734	0.0047442904	0.004712458	0.004758998	0.004712458	0.004743032	0.0047586462	0.004712458	0.0047585615	0.004727579	0.0047276854	0.0048525645	0.004712458
0.0070998515	0.0070998063	0.0070996885	0.007100103	0.0071223676	0.0071227388	0.0070766388	0.0070999274	0.0071467776	0.0071226326	0.0070995037	0.0071001574	0.0071458705	0.007144657	0.5088106	0.007099689	0.0072150864	0.0071228608	0.0070995037	0.0071228226	0.007122806	0.007238255	0.0071457825	0.0071224454	0.0070995037	0.0071230596	0.007146567	0.0070997514	0.0071000834	0.0071454924	0.0071680415	0.0070766388	0.0070837103	0.0070996094	0.0070995106	0.0071223676	0.0070803724	0.007123385	0.0071457895	0.0070766388	0.007123639	0.00710118	0.0070766388	0.0071456656	0.0070766388	0.0071922946	0.0070995037	0.007099342	0.007122822	0.0070766388	0.0070996885	0.0071219304	0.0070766388	0.0070995037	0.0070996094	0.0070995037	0.00714652	0.0071933437	0.0071244417	0.0070766388	0.007146527	0.0070766388	0.0071225516	0.0071459995	0.0070766388	0.0071458723	0.0070993463	0.007099506	0.007287035	0.0070766388
0.002361304	0.002361289	0.0023612496	0.0023613875	0.0023687924	0.0023689158	0.002353584	0.0023613293	0.002376911	0.0023688807	0.0023611882	0.0023614059	0.002376609	0.0023762055	0.0023689643	0.0023612499	0.0023996292	0.0023689566	0.0023611882	0.0023689438	0.0023689382	0.40430567	0.00237658	0.0023688185	0.0023611882	0.0023690227	0.002376841	0.0023612708	0.002361381	0.0023764835	0.002383983	0.002353584	0.0023559355	0.0023612236	0.0023611905	0.0023687924	0.0023548256	0.002369131	0.0023765822	0.002353584	0.0023692152	0.0023617458	0.002353584	0.002376541	0.002353584	0.0023920492	0.0023611882	0.0023611346	0.0023689438	0.002353584	0.0023612496	0.002368647	0.002353584	0.0023611882	0.0023612236	0.0023611882	0.0023768253	0.002392398	0.0023694823	0.002353584	0.0023768276	0.002353584	0.0023688537	0.002376652	0.002353584	0.0023766097	0.002361136	0.4347317	0.0024235584	0.002353584
0.004727915	0.0047278847	0.0047278064	0.004728082	0.0047429088	0.0047431556	0.0047124573	0.004727965	0.0047591636	0.0047430852	0.004727683	0.004728119	0.0047585596	0.0047577517	0.6729084	0.0047278064	0.0048046517	0.004743237	0.004727683	0.004743212	0.0047432007	0.00482008	0.004758501	0.0047429604	0.004727683	0.0047433693	0.0047590234	0.0047278483	0.004728069	0.0047583077	0.004773324	0.0047124573	0.004717166	0.004727754	0.0047276877	0.0047429088	0.0047149435	0.0047435863	0.0047585056	0.0047124573	0.0047437553	0.004728799	0.0047124573	0.004758423	0.0047124573	0.0047894744	0.004727683	0.004727576	0.0047432114	0.0047124573	0.0047278064	0.0047426173	0.0047124573	0.004727683	0.004727754	0.004727683	0.004758992	0.004790173	0.00474429	0.0047124573	0.004758997	0.0047124573	0.004743031	0.0047586453	0.0047124573	0.0047585606	0.0047275787	0.0047276844	0.0048525636	0.0047124573
0.0047279163	0.004727886	0.004727808	0.004728084	0.00474291	0.0047431574	0.0047124587	0.0047279666	0.0047591655	0.3703689	0.0047276844	0.0047281203	0.004758561	0.004757753	0.3072825	0.0047278083	0.004804653	0.004743239	0.0047276844	0.0047432133	0.004743202	0.0048200814	0.0047585024	0.0047429623	0.0047276844	0.004743371	0.004759025	0.0047278497	0.004728071	0.0047583096	0.0047733253	0.0047124587	0.0047171675	0.004727755	0.004727689	0.00474291	0.004714945	0.0047435877	0.004758507	0.0047124587	0.0047437567	0.004728801	0.0047124587	0.0047584246	0.0047124587	0.004789476	0.0047276844	0.0047275773	0.004743213	0.0047124587	0.004727808	0.004742619	0.0047124587	0.0047276844	0.004727755	0.0047276844	0.0047589936	0.0047901743	0.0047442913	0.0047124587	0.0047589988	0.0047124587	0.0047430326	0.0047586467	0.0047124587	0.0047585624	0.00472758	0.0047276863	0.004852565	0.0047124587
0.003543945	0.0035439224	0.0035438635	0.0035440705	0.003555184	0.003555369	0.0035323582	0.0035439827	0.0035673685	0.0035553162	0.0035437713	0.0035440978	0.0035669156	0.00356631	0.0035554417	0.0035438638	0.0036014654	0.0035554303	0.0035437713	0.0035554112	0.0035554029	0.00361303	0.0035668719	0.0035552229	0.0035437713	0.0035555295	0.0035672633	0.0035438952	0.0035440607	0.003566727	0.0035779825	0.0035323582	0.003535888	0.0035438242	0.0035437748	0.003555184	0.003534222	0.003555692	0.0035668754	0.0035323582	0.0035558187	0.0035446081	0.0035323582	0.0035668134	0.0035323582	0.0035900886	0.0035437713	0.0035436908	0.003555411	0.0035323582	0.0035438635	0.0035549658	0.0035323582	0.7548074	0.0035438242	0.0035437713	0.00356724	0.0035906122	0.0035562194	0.0035323582	0.0035672435	0.0035323582	0.003555276	0.00356698	0.0035323582	0.0035669166	0.0035436929	0.0035437725	0.003637379	0.0035323582
0.0035439446	0.003543922	0.0035438633	0.00354407	0.0035551835	0.0035553689	0.0035323577	0.0035439823	0.003567368	0.0035553158	0.0035437709	0.0035440973	0.0035669152	0.0035663096	0.0035554413	0.0035438635	0.003601465	0.0035554299	0.0035437709	0.0035554108	0.0035554024	0.0036130296	0.0035668714	0.0035552226	0.0035437709	0.003555529	0.003567263	0.0035438947	0.0035440603	0.0035667266	0.003577982	0.0035323577	0.0035358875	0.0035438237	0.0035437744	0.0035551835	0.0035342216	0.0035556916	0.003566875	0.0035323577	0.0035558182	0.0035446077	0.0035323577	0.003566813	0.0035323577	0.7548537	0.0035437709	0.0035436903	0.0035554105	0.0035323577	0.0035438633	0.0035549654	0.0035323577	0.0035437709	0.0035438237	0.0035437709	0.0035672395	0.0035906117	0.003556219	0.0035323577	0.003567243	0.0035323577	0.0035552755	0.0035669797	0.0035323577	0.003566916	0.0035436924	0.003543772	0.0036373786	0.0035323577
0.014247795	0.014247704	0.014247468	0.014248299	0.01429298	0.014293724	0.014201213	0.014247946	0.014341965	0.014293511	0.014247096	0.014248409	0.014340144	0.014337709	0.014294015	0.014247469	0.014479045	0.01429397	0.014247096	0.014293892	0.014293859	0.014525539	0.014339968	0.014293136	0.014247096	0.014294368	0.0143415425	0.014247594	0.01424826	0.014339386	0.014384637	0.014201213	0.014215402	0.014247309	0.01424711	0.01429298	0.014208705	0.014295021	0.014339982	0.014201213	0.0142955305	0.014250461	0.014201213	0.014339733	0.014201213	0.014433308	0.014247096	0.014246773	0.014293891	0.014201213	0.014247468	0.014292101	0.014201213	0.014247096	0.014247309	0.014247096	0.014341448	0.014435412	0.014297142	0.014201213	0.014341462	0.014201213	0.014293348	0.014340403	0.014201213	0.014340147	0.014246781	0.014247101	0.01462343	0.014201213
0.002834201	0.002834183	0.0028341361	0.0028343014	0.0028431893	0.0028433374	0.002824935	0.0028342314	0.0028529337	0.002843295	0.002834062	0.0028343233	0.0028525714	0.0028520871	0.0028433953	0.0028341361	0.002880202	0.0028433863	0.002834062	0.002843371	0.0028433644	0.0028894506	0.0028525363	0.0028432205	0.002834062	0.0028434657	0.0028528494	0.0028341613	0.0028342935	0.0028524206	0.002861422	0.002824935	0.0028277575	0.0028341045	0.002834065	0.48638242	0.0028264252	0.0028435956	0.002852539	0.002824935	0.0028436969	0.0028347315	0.002824935	0.0028524897	0.002824935	0.0028711036	0.002834062	0.0028339978	0.002843371	0.002824935	0.0028341361	0.0028430147	0.002824935	0.002834062	0.3203728	0.002834062	0.0028528308	0.0028715224	0.0028440172	0.002824935	0.0028528336	0.002824935	0.0028432629	0.002852623	0.002824935	0.0028525721	0.0028339995	0.002834063	0.0029089232	0.002824935
0.014247795	0.014247704	0.014247468	0.014248299	0.01429298	0.014293724	0.014201213	0.014247946	0.014341965	0.014293511	0.014247096	0.014248409	0.014340144	0.014337709	0.014294015	0.014247469	0.014479045	0.01429397	0.014247096	0.014293892	0.014293859	0.014525539	0.014339968	0.014293136	0.014247096	0.014294368	0.0143415425	0.014247594	0.01424826	0.014339386	0.014384637	0.014201213	0.014215402	0.014247309	0.01424711	0.01429298	0.014208705	0.014295021	0.014339982	0.014201213	0.0142955305	0.014250461	0.014201213	0.014339733	0.014201213	0.014433308	0.014247096	0.014246773	0.014293891	0.014201213	0.014247468	0.014292101	0.014201213	0.014247096	0.014247309	0.014247096	0.014341448	0.014435412	0.014297142	0.014201213	0.014341462	0.014201213	0.014293348	0.014340403	0.014201213	0.014340147	0.014246781	0.014247101	0.01462343	0.014201213
