topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39
0.0048898295	0.0049556736	0.0049066977	0.0049066273	0.004907826	0.004955233	0.004938298	0.0048916885	0.005136191	0.0050196205	0.0049554617	0.0049401503	0.0050994507	0.45376027	0.0050160545	0.004874342	0.0050709266	0.0050044237	0.0049401843	0.0048909406	0.0049009942	0.0050032083	0.0049395096	0.0048904754	0.0049062846	0.004907345	0.0050032237	0.0048579834	0.004874019	0.0048585925	0.004969225	0.004907275	0.004968902	0.3584971	0.0048899013	0.004922606	0.004890249	0.0049398765	0.0049073873	0.004905903
0.008165306	0.0082752565	0.008193473	0.008193356	0.008195357	0.008274521	0.008246241	0.0081684105	0.008576694	0.008382038	0.008274903	0.008249335	0.008515343	0.008475156	0.008376083	0.0081394445	0.008467712	0.0083566625	0.008249391	0.008167162	0.00818395	0.008354632	0.008248265	0.008166385	0.008192784	0.008194555	0.008354657	0.008112128	0.24901927	0.008113145	0.008297885	0.008194437	0.0082973465	0.008166007	0.008165426	0.008220038	0.43714163	0.008248878	0.008194625	0.008192146
0.012277324	0.012442644	0.012319676	0.0123195	0.012322509	0.012441537	0.012399017	0.012281991	0.012895885	0.012603201	0.012442112	0.012403668	0.012803637	0.012743212	0.5161909	0.012238437	0.01273202	0.012565046	0.012403754	0.012280113	0.012305356	0.012561993	0.0124020595	0.012278945	0.012318639	0.012321301	0.012562032	0.012197365	0.012237626	0.012198894	0.012476668	0.012321125	0.012475858	0.012278376	0.0122775035	0.012359618	0.012278376	0.012402981	0.012321407	0.01231768
0.0040729097	0.0041277534	0.0040869596	0.0040869014	0.0040878993	0.3955881	0.0041132807	0.004074458	0.0042781127	0.004181017	0.004127577	0.0041148234	0.004247511	0.004227465	0.0041780467	0.0040600095	0.004223752	0.0041683596	0.004114852	0.004073835	0.0040822094	0.4480285	0.00411429	0.0040734475	0.004086616	0.004087499	0.0041673593	0.0040463842	0.0040597403	0.0040468914	0.0041390406	0.0040874407	0.0041387724	0.004073259	0.0040729693	0.0041002105	0.004073259	0.0041145957	0.0040875343	0.0040862975
0.008165304	0.008275254	0.008193471	0.008193354	0.008195355	0.008274518	0.008246239	0.008168408	0.008576691	0.008382036	0.0082749	0.008249332	0.00851534	0.008475154	0.67823213	0.008139442	0.00846771	0.00835666	0.008249389	0.008167159	0.008183947	0.008354629	0.008248262	0.008166382	0.008192781	0.008194552	0.0083546555	0.008112126	0.008138902	0.008113142	0.008297882	0.008194434	0.008297344	0.008166004	0.008165423	0.008220036	0.008166004	0.008248875	0.008194623	0.008192143
0.008165307	0.0082752565	0.008193474	0.008193357	0.008195358	0.008274522	0.008246242	0.0081684105	0.008576695	0.34956935	0.0082749035	0.008249335	0.008515344	0.0084751565	0.33704472	0.0081394445	0.008467712	0.0083566625	0.008249392	0.008167162	0.008183951	0.008354633	0.008248265	0.008166385	0.008192785	0.0081945555	0.008354658	0.008112129	0.008138905	0.008113146	0.008297885	0.008194438	0.0082973465	0.008166008	0.008165427	0.008220039	0.008166008	0.008248878	0.008194626	0.008192147
0.006116664	0.006199028	0.006137764	0.0061376765	0.0061391755	0.23989458	0.0061772927	0.006118989	0.0064248363	0.52527064	0.006198763	0.00617961	0.006378878	0.006348774	0.0062745577	0.0060972907	0.0063431975	0.0062600095	0.006179652	0.0061180536	0.0061306297	0.0062584886	0.0061788084	0.006117472	0.0061372477	0.006138574	0.0062585077	0.006076828	0.0060968865	0.00607759	0.006215979	0.0061384863	0.0062155756	0.0061171884	0.0061167534	0.006157664	0.0061171884	0.006179267	0.006138627	0.00613677
0.0061166626	0.0061990265	0.0061377627	0.0061376747	0.006139174	0.0061984756	0.0061772913	0.0061189877	0.006424835	0.0062790173	0.0061987615	0.0061796084	0.0063788765	0.006348772	0.0062745563	0.0060972893	0.006343196	0.006260008	0.006179651	0.006118052	0.0061306283	0.0062584872	0.006178807	0.00611747	0.0061372463	0.0061385725	0.0062585063	0.0060768267	0.006096885	0.0060775885	0.0062159775	0.006138485	0.006215574	0.006117187	0.006116752	0.0061576627	0.75880504	0.0061792657	0.0061386256	0.006136768
0.024732556	0.025065592	0.024817875	0.024817519	0.02482358	0.025063364	0.024977706	0.024741959	0.025978642	0.025389034	0.02506452	0.024987075	0.025792811	0.025671085	0.025370995	0.02465422	0.025648538	0.025312169	0.024987249	0.024738176	0.024789028	0.02530602	0.024983834	0.024735821	0.024815787	0.02482115	0.025306098	0.02457148	0.024652585	0.024574561	0.025134133	0.024820793	0.025132503	0.024734678	0.024732918	0.024898339	0.024734678	0.024985692	0.024821362	0.024813853
0.004889827	0.0049556713	0.0049066953	0.004906625	0.0049078236	0.0049552307	0.0049382956	0.004891686	0.0051361886	0.005019618	0.0049554594	0.004940148	0.0050994484	0.005075382	0.0050160517	0.00487434	0.0050709243	0.0050044213	0.004940182	0.0048909383	0.004900992	0.005003206	0.004939507	0.004890473	0.0049062823	0.0049073426	0.005003221	0.004857981	0.0048740166	0.00485859	0.8072611	0.0049072723	0.0049689	0.004890247	0.004889899	0.0049226037	0.004890247	0.004939874	0.004907385	0.0049059005
