topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59
0.18602069	0.0033124979	0.0032909294	0.003344965	0.0033018622	0.0033233592	0.00331247	0.003323051	0.0033021308	0.0033343285	0.0033016177	0.0033021024	0.0033229932	0.33645108	0.0032909303	0.0032803281	0.0033130378	0.0033231722	0.0033016098	0.0033232088	0.003291016	0.0033449952	0.0033235943	0.0033017043	0.0033017613	0.0033019953	0.0033237175	0.0032803281	0.0033128837	0.0032909303	0.0033447477	0.0033019509	0.003290935	0.0032909303	0.0032995013	0.003291016	0.0032911168	0.0033022063	0.00331255	0.0032803281	0.003312995	0.0033130946	0.0033019434	0.003344666	0.0032803281	0.0033558165	0.0032803281	0.0032909303	0.0033125647	0.0032803281	0.0032911515	0.0033018128	0.003355033	0.28893816	0.0033015315	0.0033016177	0.0033240921	0.0033556935	0.003312363	0.003291016
0.0054914136	0.0055274027	0.0054914127	0.005581579	0.0055096555	0.0055455267	0.005527356	0.005545012	0.005510104	0.0055638305	0.0055092475	0.0055100564	0.005544916	0.005637665	0.0054914136	0.0054737227	0.005528304	0.0055452147	0.0055092345	0.0055452758	0.005491557	0.0055816295	0.005545919	0.005509392	0.0055094874	0.0055098776	0.0055461247	0.0054737227	0.0055280467	0.0054914136	0.0055812164	0.0055098035	0.005491422	0.0054914136	0.005505716	0.005491557	0.005491725	0.0055102296	0.00552749	0.0054737227	0.005528232	0.0055283983	0.0055097914	0.0055810804	0.0054737227	0.6742517	0.0054737227	0.0054914136	0.005527514	0.0054737227	0.005491783	0.005509573	0.0055983793	0.0055278735	0.0055091036	0.0055092475	0.0055467496	0.0055994815	0.005527178	0.005491557
0.008249403	0.008303466	0.008249401	0.008384852	0.008276806	0.008330693	0.008303396	0.0083299205	0.00827748	0.00835819	0.008276193	0.008277408	0.008329775	0.008469106	0.008249403	0.008222826	0.00830482	0.008330224	0.008276174	0.008330316	0.008249618	0.008384928	0.008331282	0.00827641	0.008276553	0.00827714	0.008331591	0.008222826	0.008304434	0.008249403	0.008384308	0.008277029	0.008249415	0.008249403	0.008270888	0.008249618	0.0082498705	0.008277669	0.008303598	0.008222826	0.008304712	0.008304962	0.00827701	0.008384103	0.008222826	0.008412053	0.008222826	0.008249403	0.008303634	0.008222826	0.008249957	0.008276682	0.00841009	0.008304173	0.5105129	0.008276193	0.00833253	0.008411746	0.008303128	0.008249618
0.0027416246	0.0027595924	0.0027416241	0.0027866403	0.002750732	0.83734095	0.002759569	0.002768384	0.0027509558	0.0027777792	0.0027505283	0.0027509322	0.0027683359	0.0028146415	0.0027416246	0.0027327922	0.0027600422	0.002768485	0.0027505218	0.0027685156	0.0027416963	0.0027866655	0.0027688367	0.0027506005	0.002750648	0.002750843	0.0027689394	0.0027327922	0.002759914	0.0027416246	0.0027864594	0.002750806	0.0027416288	0.0027416246	0.0027487653	0.0027416963	0.0027417801	0.0027510186	0.002759636	0.0027327922	0.0027600066	0.0027600895	0.0027507998	0.0027863912	0.0027327922	0.0027956804	0.0027327922	0.0027416246	0.002759648	0.0027327922	0.002741809	0.002750691	0.0027950278	0.0027598273	0.0027504566	0.0027505283	0.0027692516	0.0027955782	0.0027594802	0.0027416963
0.0054914127	0.0055274013	0.0054914113	0.005581578	0.005509654	0.0055455253	0.005527355	0.005545011	0.0055101025	0.005563829	0.005509246	0.005510055	0.0055449144	0.0056376634	0.0054914127	0.0054737213	0.0055283024	0.0055452134	0.005509233	0.0055452744	0.0054915557	0.005581628	0.0055459174	0.0055093905	0.005509486	0.0055098766	0.0055461233	0.0054737213	0.0055280454	0.0054914127	0.0055812155	0.005509802	0.6741435	0.0054914127	0.0055057146	0.0054915557	0.005491724	0.005510228	0.0055274884	0.0054737213	0.0055282307	0.005528397	0.00550979	0.005581079	0.0054737213	0.005599685	0.0054737213	0.0054914127	0.0055275126	0.0054737213	0.005491782	0.005509572	0.005598378	0.005527872	0.0055091023	0.005509246	0.005546748	0.00559948	0.0055271764	0.0054915557
0.005491413	0.0055274023	0.0054914122	0.0055815787	0.005509655	0.0055455263	0.0055273557	0.0055450117	0.0055101034	0.00556383	0.005509247	0.005510056	0.0055449153	0.0056376643	0.3398174	0.0054737222	0.0055283033	0.0055452143	0.005509234	0.0055452753	0.0054915566	0.005581629	0.0055459184	0.0055093914	0.005509487	0.005509877	0.005546124	0.0054737222	0.0055280463	0.005491413	0.005581216	0.005509803	0.0054914216	0.005491413	0.0055057155	0.0054915566	0.0054917247	0.005510229	0.0055274894	0.0054737222	0.0055282316	0.005528398	0.005509791	0.00558108	0.0054737222	0.005599686	0.0054737222	0.3398174	0.0055275136	0.0054737222	0.0054917824	0.005509573	0.005598379	0.005527873	0.005509103	0.005509247	0.005546749	0.005599481	0.0055271774	0.0054915566
0.0041154963	0.004142468	0.0041154954	0.00418307	0.004129167	0.0041560507	0.004142433	0.004155665	0.0041295034	0.0041697687	0.0041288617	0.004129468	0.004155593	0.0042251027	0.0041154963	0.0041022375	0.004143143	0.004155817	0.004128852	0.0041558626	0.0041156034	0.0041831075	0.0041563446	0.0041289697	0.0041290415	0.004129334	0.0041564987	0.0041022375	0.0041429503	0.0041154963	0.0041827983	0.0041292785	0.0041155024	0.0041154963	0.004126215	0.0041156034	0.0041157296	0.0041295975	0.004142533	0.0041022375	0.0041430895	0.004143214	0.004129269	0.004182696	0.0041022375	0.00419664	0.0041022375	0.5052316	0.004142551	0.0041022375	0.25467357	0.0041291057	0.0041956604	0.004142821	0.0041287537	0.0041288617	0.004156967	0.0041964864	0.0041422993	0.0041156034
0.004115496	0.0041424674	0.004115495	0.0041830693	0.0041291667	0.0041560503	0.0041424325	0.0041556647	0.004129503	0.0041697677	0.0041288612	0.0041294675	0.0041555925	0.0042251023	0.004115496	0.004102237	0.0041431426	0.0041558165	0.0041288515	0.004155862	0.004115603	0.004183107	0.004156344	0.0041289693	0.004129041	0.0041293334	0.0041564982	0.004102237	0.00414295	0.004115496	0.004182798	0.004129278	0.004115502	0.004115496	0.0041262144	0.004115603	0.004115729	0.004129597	0.0041425326	0.004102237	0.004143089	0.0041432134	0.0041292687	0.0041826954	0.004102237	0.7558705	0.004102237	0.004115496	0.0041425508	0.004102237	0.0041157724	0.0041291052	0.00419566	0.0041428204	0.004128753	0.0041288612	0.0041569667	0.004196486	0.004142299	0.004115603
0.016572949	0.016681561	0.016572945	0.016845064	0.016628	0.01673626	0.016681422	0.016734708	0.016629355	0.0167915	0.01662677	0.016629212	0.016734416	0.01701433	0.016572949	0.016519558	0.01668428	0.016735319	0.01662673	0.016735502	0.01657338	0.016845217	0.016737444	0.016627206	0.016627494	0.016628671	0.016738065	0.016519558	0.016683506	0.016572949	0.01684397	0.016628448	0.016572973	0.016572949	0.016616112	0.01657338	0.016573887	0.016629735	0.016681826	0.016519558	0.016684065	0.016684568	0.01662841	0.01684356	0.016519558	0.016899712	0.016519558	0.016572949	0.016681898	0.016519558	0.016574062	0.016627753	0.016895767	0.016682982	0.016626336	0.01662677	0.016739951	0.016899094	0.016680883	0.01657338
0.40400484	0.0033124955	0.0032909273	0.0033449628	0.00330186	0.003323357	0.0033124676	0.0033230488	0.0033021288	0.0033343264	0.0033016156	0.0033021003	0.0033229908	0.003378574	0.003290928	0.003280326	0.0033130357	0.0033231701	0.0033016077	0.0033232067	0.0032910139	0.0033449929	0.0033235922	0.0033017022	0.0033017593	0.0033019932	0.0033237154	0.003280326	0.0033128816	0.003290928	0.0033447456	0.0033019488	0.0032909329	0.003290928	0.0032994992	0.0032910139	0.0032911145	0.003302204	0.003312548	0.003280326	0.0033129926	0.0033130923	0.0033019413	0.003344664	0.003280326	0.0033558141	0.003280326	0.003290928	0.0033125624	0.003280326	0.0032911494	0.0033018107	0.0033550307	0.0033127777	0.0033015292	0.40401548	0.00332409	0.0033556914	0.003312361	0.0032910139
