topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13
0.006025331	0.40481925	0.25292662	0.006113607	0.0060389675	0.0062055425	0.0063629746	0.006309827	0.0065042973	0.006332326	0.00596262	0.2746659	0.005842578	0.005890155
0.013344512	0.013220892	0.013764487	0.013540076	0.3495559	0.013743611	0.014092377	0.013974653	0.4880511	0.014024427	0.013205645	0.013497305	0.012939787	0.013045182
0.007373359	0.007305076	0.0076054	0.0074814125	0.0073900833	0.0075938716	0.0077865543	0.3875894	0.007959483	0.0077490136	0.00729663	0.5225121	0.007149731	0.0072079506
0.033987526	0.03367268	0.035057146	0.55012923	0.034064345	0.035003968	0.035892125	0.03559231	0.03668934	0.035719015	0.033633832	0.034376692	0.032956675	0.033225104
0.022424474	0.022216737	0.023130191	0.02275303	0.022475148	0.023095092	0.023681374	0.023483252	0.02420702	0.023566864	0.022191139	0.022681234	0.021744326	0.7023501
0.033987593	0.033672687	0.5507011	0.034485504	0.034064364	0.035003953	0.0358921	0.035592265	0.036689203	0.03571896	0.033633884	0.03437667	0.03295668	0.03322506
0.0066315136	0.0065700803	0.006840213	0.006728675	0.006646498	0.0068298317	0.5361953	0.006944624	0.00715867	0.006969352	0.38286465	0.0067074443	0.0064303754	0.006482755
0.016731989	0.016576981	0.017258544	0.01697714	0.016769806	0.017232368	0.7792222	0.017522002	0.018062027	0.01758438	0.016557861	0.016923562	0.016224504	0.016356649
0.033987522	0.033672683	0.035057113	0.034485545	0.5497083	0.035003945	0.03589212	0.035592273	0.036689233	0.035718996	0.03363383	0.034376666	0.03295668	0.033225074
0.022424519	0.022216735	0.7035591	0.02275304	0.022475168	0.023095092	0.023681106	0.023483258	0.024207043	0.023566859	0.022191122	0.022681227	0.021744333	0.021921415
0.07017057	0.0695205	0.07237884	0.07119869	0.07032917	0.07226905	0.07410275	0.073483706	0.07574847	0.07374531	0.06944031	0.070973985	0.06804228	0.068596415
0.03398754	0.03367269	0.035057176	0.034485508	0.03406433	0.035003953	0.035892107	0.03559225	0.03668925	0.035718992	0.54927766	0.034376707	0.032956664	0.033225123
0.8231715	0.013220894	0.013764495	0.013540036	0.013374666	0.013743638	0.014092295	0.013974907	0.014405291	0.01402444	0.013205639	0.013497295	0.012939764	0.013045142
0.033987544	0.033672683	0.035057135	0.034485523	0.034064364	0.03500396	0.03589237	0.035592396	0.55233246	0.035719145	0.033633865	0.0343767	0.032956738	0.033225104
0.0083020935	0.008225185	0.008563376	0.70286965	0.008320868	0.008550376	0.008767405	0.19593474	0.008962173	0.008725093	0.008215717	0.008397154	0.008050297	0.008115862
0.011097692	0.010994891	0.011446946	0.011260312	0.011122784	0.011429584	0.011719579	0.8534684	0.011979861	0.011663093	0.010982199	0.011224755	0.0107611	0.010848748
0.03398751	0.03367265	0.035057098	0.034485493	0.034064334	0.035003923	0.035892088	0.035592254	0.5523335	0.035718963	0.03363381	0.034376703	0.032956664	0.033225063
0.01334454	0.013220907	0.013764496	0.0135400565	0.01337483	0.013743814	0.014092364	0.013974594	0.82423156	0.014024949	0.013205649	0.01349732	0.012939777	0.01304516
0.033987597	0.033672687	0.5507011	0.034485504	0.034064364	0.035003956	0.035892103	0.03559227	0.036689207	0.035718963	0.033633884	0.034376673	0.032956682	0.033225063
0.022424478	0.022216745	0.023130199	0.022753032	0.022475146	0.023095092	0.023681084	0.023483245	0.024207024	0.023566863	0.70262	0.02268124	0.021744324	0.021921443
0.007373346	0.007305039	0.0076053855	0.007481379	0.007390011	0.0075938497	0.902709	0.00772149	0.00795949	0.007748982	0.0072966143	0.0074577685	0.007149713	0.007207943
0.013344615	0.01322087	0.0137644615	0.013540032	0.013374673	0.8235711	0.014092291	0.013974569	0.014405263	0.014024336	0.013205627	0.013497286	0.012939759	0.013045139
0.022424486	0.022216767	0.023130191	0.022753075	0.3414511	0.023095135	0.02368111	0.38493598	0.024207048	0.023566963	0.022191118	0.022681236	0.021744346	0.02192143
0.01673202	0.016576996	0.7788109	0.016977154	0.01676982	0.017232379	0.017669627	0.01752201	0.018062048	0.017584385	0.016557883	0.016923575	0.016224513	0.01635664
0.0060253083	0.005969494	0.006214924	0.0061135925	0.338848	0.0062055155	0.006362954	0.0063097957	0.0065042833	0.5876565	0.0059626037	0.0060943244	0.0058425646	0.005890141
0.07017057	0.0695205	0.07237884	0.07119869	0.07032917	0.07226905	0.07410275	0.073483706	0.07574847	0.07374531	0.06944031	0.070973985	0.06804228	0.068596415
0.21531281	0.0040969243	0.0042653778	0.0041958205	0.004144576	0.0042589	0.0043669567	0.73422176	0.004463942	0.004345899	0.0040921983	0.004182576	0.004009808	0.004042462
0.022424491	0.022216765	0.023130223	0.022753041	0.022475151	0.02309511	0.023681095	0.023483254	0.024207044	0.023566885	0.022191182	0.70311	0.021744337	0.021921456
0.07017057	0.0695205	0.07237884	0.07119869	0.07032917	0.07226905	0.07410275	0.073483706	0.07574847	0.07374531	0.06944031	0.070973985	0.06804228	0.068596415
0.033987507	0.033672646	0.035057094	0.034485485	0.034064326	0.035003923	0.5515364	0.035592254	0.036689203	0.035718963	0.033633802	0.034376647	0.03295666	0.033225093
0.0026429268	0.0026184407	0.5346024	0.002681647	0.0026488972	0.002721962	0.0027910261	0.00276771	0.0028530115	0.0027775632	0.43307483	0.0026731845	0.0025627627	0.0025836343
0.07017057	0.0695205	0.07237884	0.07119869	0.07032917	0.07226905	0.07410275	0.073483706	0.07574847	0.07374531	0.06944031	0.070973985	0.06804228	0.068596415
0.69151855	0.013220889	0.013764514	0.013540061	0.013374688	0.013743616	0.014092338	0.013974595	0.14605838	0.014024451	0.013205643	0.013497308	0.0129397735	0.013045166
0.0110976845	0.010994877	0.011446933	0.011260322	0.011122768	0.01142957	0.011719574	0.0116216745	0.8538268	0.011663048	0.010982193	0.011224762	0.010761089	0.010848731
0.011097689	0.010994883	0.0114469435	0.011260287	0.011122766	0.011429572	0.3519227	0.011621667	0.011979857	0.0116630485	0.010982215	0.011224757	0.010761088	0.51249254
0.022424534	0.022216732	0.7035589	0.022753052	0.022475174	0.02309509	0.023681136	0.023483263	0.02420709	0.02356687	0.022191107	0.022681236	0.021744333	0.021921419
0.011097704	0.010994901	0.5470923	0.011260306	0.011122784	0.31763092	0.01171959	0.011621676	0.011979887	0.01166305	0.010982226	0.011224763	0.010761095	0.01084874
0.0133445	0.013220874	0.013764454	0.013540023	0.013374657	0.01374358	0.014092405	0.013974569	0.0144053595	0.01402438	0.013205632	0.013497288	0.012939752	0.8228725
0.01673202	0.016576994	0.7788108	0.016977169	0.016769832	0.01723238	0.017669654	0.017522017	0.018062089	0.017584398	0.016557876	0.016923582	0.016224515	0.016356649
0.7028531	0.022216741	0.023130188	0.022753064	0.022475217	0.023095127	0.023681091	0.023483273	0.02420705	0.023566974	0.022191118	0.022681246	0.021744393	0.021921448
0.013344499	0.013220878	0.013764452	0.013540041	0.01337465	0.013743566	0.014092282	0.82380223	0.014405257	0.01402432	0.01320562	0.013497278	0.012939756	0.013045133
0.022424502	0.022216737	0.7035592	0.022753024	0.022475159	0.023095088	0.023681076	0.02348325	0.024206996	0.023566844	0.022191128	0.022681218	0.02174433	0.021921406
0.016732015	0.016577015	0.017258586	0.77852905	0.016770095	0.01723241	0.017669652	0.01752203	0.01806207	0.017584424	0.016557885	0.016923586	0.01622453	0.01635666
0.016732054	0.01657702	0.017258577	0.016977191	0.0167699	0.01723242	0.01766964	0.01752204	0.018062321	0.017584536	0.016557898	0.7784751	0.016224591	0.01635669
0.36535716	0.006570082	0.55360883	0.006728685	0.0066465056	0.0068298415	0.007003131	0.0069446242	0.0071586627	0.006969351	0.0065625133	0.0067074453	0.0064303796	0.0064827516
