topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69
0.0012905345	0.0012904102	0.0013199146	0.0012863207	0.0012736849	0.0012736864	0.0013322746	0.0012946727	0.0012987042	0.0013030849	0.0012821807	0.35877523	0.0012820343	0.0012904488	0.0012988017	0.0012778658	0.0012736849	0.0012736849	0.0012820619	0.0012820814	0.0012820762	0.20478682	0.0012820755	0.0012820247	0.001302892	0.0012736849	0.0013030615	0.0012779614	0.0012821931	0.0013071551	0.0012736849	0.0012736849	0.0012820426	0.0012904771	0.0012820439	0.0012778515	0.0012778322	0.0012904031	0.0012862171	0.0012778515	0.0012777076	0.0012778322	0.001282013	0.0012864239	0.0012904683	0.0012862927	0.0012778322	0.0012736861	0.0012821286	0.0012820164	0.0012842192	0.0012778515	0.0012820901	0.0012904077	0.0012945543	0.0012903316	0.0012902931	0.0012820499	0.0012903479	0.0012861859	0.0012778515	0.0012904542	0.0012820179	0.0012855995	0.0012820439	0.0012778658	0.001282013	0.35030833	0.0012736849	0.0012819987
0.002842661	0.0028423874	0.0029073765	0.0028333794	0.0028055464	0.00280555	0.0029346023	0.0028517765	0.0028606565	0.002870306	0.00282426	0.0028431537	0.002823938	0.4037424	0.0028608714	0.002814756	0.0028055464	0.0028055464	0.0028239987	0.0028240415	0.0028240301	0.0028239165	0.0028240285	0.0028239165	0.0028698812	0.0028055464	0.0028702545	0.0028149665	0.0028242874	0.0028792715	0.0028055464	0.0028055464	0.002823956	0.0028425348	0.0028239589	0.0028147243	0.0028146817	0.0028423716	0.0028331513	0.40371525	0.0028144075	0.0028146817	0.002823891	0.0028336067	0.0028425152	0.0028333177	0.0028146817	0.002805549	0.0028241456	0.0028238983	0.0028287503	0.0028147243	0.0028240606	0.0028423818	0.0028515158	0.0028422142	0.0028421294	0.0028239721	0.0028422503	0.0028330826	0.0028147243	0.002842484	0.0028239016	0.0028317908	0.0028239589	0.002814756	0.002823891	0.0028147243	0.0028055464	0.0028238595
0.0015776772	0.8915768	0.0016135944	0.001572526	0.0015570786	0.0015570805	0.0016287045	0.0015827363	0.0015876646	0.00159302	0.0015674646	0.0015779507	0.0015672857	0.0015775725	0.0015877839	0.0015621898	0.0015570786	0.0015570786	0.0015673195	0.0015673432	0.0015673371	0.001567274	0.0015673361	0.001567274	0.0015927843	0.0015570786	0.0015929915	0.0015623067	0.0015674798	0.001597996	0.0015570786	0.0015570786	0.0015672959	0.001577607	0.0015672975	0.0015621723	0.0015621487	0.0015775166	0.0015723992	0.0015621723	0.0015619964	0.0015621487	0.0015672598	0.001572652	0.0015775963	0.0015724916	0.0015621487	0.00155708	0.0015674011	0.0015672639	0.0015699568	0.0015621723	0.001567354	0.0015775221	0.0015825916	0.0015774291	0.0015773821	0.0015673048	0.0015774491	0.0015723611	0.0015621723	0.001577579	0.0015672657	0.0015716442	0.0015672975	0.0015621898	0.0015672598	0.0015621723	0.0015570786	0.0015672422
0.0071307234	0.007130037	0.00729306	0.007107441	0.0070376224	0.0070376312	0.007361355	0.0071535893	0.007175864	0.0072000693	0.007084565	0.0071319593	0.0070837564	0.0071302503	0.0071764034	0.0070607243	0.0070376224	0.0070376224	0.007083909	0.0070840167	0.0070839883	0.0070837033	0.007083984	0.0070837033	0.007199004	0.0070376224	0.0071999403	0.0070612524	0.0070846337	0.0072225593	0.0070376224	0.0070376224	0.0070838025	0.0071304063	0.0070838095	0.007060645	0.007060538	0.007129997	0.007106868	0.007060645	0.00705985	0.007060538	0.007083639	0.007108011	0.0071303574	0.007107286	0.007060538	0.007037629	0.007084278	0.007083657	0.0070958287	0.007060645	0.0070840647	0.0071300226	0.007152935	0.007129602	0.00712939	0.5099067	0.0071296925	0.007106696	0.007060645	0.007130279	0.0070836656	0.007103456	0.0070838095	0.0070607243	0.007083639	0.007060645	0.0070376224	0.00708356
0.0047448846	0.0047444277	0.004852906	0.004729392	0.004682934	0.00468294	0.0048983498	0.0047600996	0.004774922	0.0047910283	0.00471417	0.004745707	0.004713632	0.00474457	0.0047752806	0.6738696	0.004682934	0.004682934	0.0047137337	0.004713805	0.0047137863	0.004713597	0.0047137835	0.004713597	0.004790319	0.004682934	0.0047909427	0.0046986574	0.0047142156	0.0048059933	0.004682934	0.004682934	0.004713663	0.0047446736	0.0047136676	0.0046982532	0.0046981825	0.004744401	0.004729011	0.0046982532	0.0046977242	0.0046981825	0.004713554	0.004729771	0.004744641	0.0047292886	0.0046981825	0.004682938	0.004713979	0.004713566	0.0047216653	0.0046982532	0.004713837	0.0047444184	0.004759664	0.0047441386	0.004743997	0.0047136894	0.0047441986	0.004728896	0.0046982532	0.004744589	0.0047135716	0.00472674	0.0047136676	0.004698306	0.004713554	0.0046982532	0.004682934	0.0047135013
0.007130721	0.0071300347	0.007293058	0.0071074385	0.0070376205	0.0070376294	0.0073613524	0.007153587	0.0071758623	0.007200067	0.007084563	0.007131957	0.0070837545	0.0071302485	0.007176401	0.007060722	0.0070376205	0.0070376205	0.0070839073	0.0070840144	0.0070839864	0.007083701	0.007083982	0.007083701	0.007199002	0.0070376205	0.0071999384	0.5098843	0.0070846314	0.0072225574	0.0070376205	0.0070376205	0.0070838	0.007130404	0.0070838076	0.007060643	0.007060536	0.0071299947	0.007106866	0.007060643	0.007059848	0.007060536	0.0070836367	0.0071080085	0.0071303556	0.007107284	0.007060536	0.007037627	0.0070842756	0.0070836553	0.0070958263	0.007060643	0.007084063	0.0071300208	0.0071529327	0.0071296003	0.0071293875	0.0070838407	0.0071296906	0.0071066935	0.007060643	0.0071302773	0.0070836637	0.0071034534	0.0070838076	0.007060722	0.0070836367	0.007060643	0.0070376205	0.007083558
0.0014197319	0.0014195952	0.0014520532	0.0014150963	0.0014011954	0.0014011972	0.0014656507	0.0014242844	0.0014287195	0.0014335386	0.0014105417	0.0014199779	0.0014103807	0.0014196377	0.0014288267	0.75129133	0.0014011954	0.0014011954	0.0014104111	0.0014104325	0.0014104269	0.0014103701	0.0014104261	0.0014103701	0.0014333265	0.0014011954	0.001433513	0.0014059001	0.0014105553	0.0014380164	0.0014011954	0.0014011954	0.0014103899	0.0014196688	0.0014103913	0.0014057793	0.001405758	0.0014195873	0.0014149823	0.0014057793	0.001405621	0.001405758	0.0014103573	0.0014152097	0.001419659	0.0014150655	0.001405758	0.0014011967	0.0014104845	0.001410361	0.0014127843	0.0014057793	0.001410442	0.0014195924	0.0014241542	0.0014195086	0.0014194663	0.0014103979	0.0014195266	0.0014149479	0.0014057793	0.0014196435	0.0014103627	0.0014143029	0.0014103913	0.15253195	0.0014103573	0.0014057793	0.0014011954	0.0014103416
0.003555323	0.0035549805	0.0036362628	0.0035437145	0.0035089036	0.003508908	0.7557817	0.0035667235	0.0035778298	0.003589898	0.0035323086	0.003555939	0.0035319056	0.0035550871	0.0035780985	0.003520422	0.0035089036	0.0035089036	0.0035319817	0.0035320353	0.0035320213	0.003531879	0.0035320192	0.003531879	0.003589367	0.0035089036	0.003589834	0.0035206852	0.0035323428	0.0036011117	0.0035089036	0.0035089036	0.0035319284	0.003555165	0.0035319321	0.0035203823	0.0035203293	0.0035549607	0.0035434288	0.0035203823	0.0035199858	0.0035203293	0.0035318471	0.0035439986	0.0035551405	0.0035436372	0.0035203293	0.0035089068	0.0035321654	0.0035318562	0.0035379247	0.0035203823	0.0035320593	0.0035549735	0.0035663974	0.003554764	0.003554658	0.0035319487	0.003554809	0.003543343	0.0035203823	0.0035551016	0.0035318604	0.0035417276	0.0035319321	0.003520422	0.0035318471	0.0035203823	0.0035089036	0.0035318076
0.007130723	0.0071300366	0.0072930595	0.0071074404	0.007037622	0.007037631	0.0073613543	0.007153589	0.0071758637	0.007200069	0.0070845643	0.007131959	0.0070837564	0.00713025	0.007176403	0.007060724	0.007037622	0.007037622	0.0070839087	0.007084016	0.007083988	0.007083703	0.0070839836	0.007083703	0.0071990034	0.007037622	0.0071999403	0.007061252	0.007084633	0.007222559	0.007037622	0.007037622	0.007083802	0.007130406	0.007083809	0.0070606447	0.007060538	0.0071299965	0.0071068676	0.0070606447	0.0070598493	0.007060538	0.0070836386	0.0071080104	0.007130357	0.0071072853	0.007060538	0.0070376284	0.0070842775	0.0070836567	0.5099187	0.0070606447	0.007084064	0.007130022	0.0071529346	0.0071296017	0.0071293893	0.0070838425	0.007129692	0.0071066953	0.0070606447	0.007130279	0.007083665	0.0071034553	0.007083809	0.007060724	0.0070836386	0.0070606447	0.007037622	0.0070835594
0.0047448855	0.0047444287	0.004852907	0.004729393	0.004682935	0.004682941	0.004898351	0.004760101	0.004774923	0.0047910293	0.004714171	0.004745708	0.004713633	0.0047445707	0.0047752815	0.0046983073	0.004682935	0.004682935	0.004713735	0.0047138063	0.0047137877	0.0047135977	0.004713785	0.0047135977	0.0047903205	0.004682935	0.0047909436	0.33928436	0.004714217	0.0048059947	0.004682935	0.004682935	0.004713664	0.0047446745	0.0047136685	0.0046982546	0.0046981834	0.004744402	0.004729012	0.0046982546	0.004697725	0.0046981834	0.004713555	0.0047297725	0.0047446424	0.00472929	0.0046981834	0.0046829395	0.00471398	0.0047135674	0.004721666	0.0046982546	0.0047138385	0.0047444194	0.0047596656	0.0047441395	0.004743998	0.0047136904	0.0047441996	0.0047288975	0.0046982546	0.0047445903	0.004713573	0.0047267415	0.0047136685	0.0046983073	0.004713555	0.33928376	0.004682935	0.0047135022
