topic_0	topic_1	topic_2	topic_3
0.019177968	0.6130991	0.3479203	0.019802662
0.043477662	0.057042584	0.042313617	0.8571661
0.023227204	0.9293478	0.023297124	0.024127834
0.10824864	0.14258473	0.10998426	0.6391824
0.07097812	0.78122765	0.07271508	0.075079165
0.10912777	0.14277491	0.63523966	0.112857625
0.02097751	0.93583256	0.021169564	0.022020362
0.052485704	0.8388622	0.05283002	0.05582209
0.10818957	0.6622267	0.11012734	0.11945644
0.07113047	0.09304591	0.76187813	0.07394553
0.22921918	0.2998383	0.23139262	0.23954989
0.10900474	0.15782462	0.6186238	0.11454686
0.85684603	0.055751298	0.0436082	0.04379442
0.63077474	0.144849	0.10919049	0.11518582
0.026525805	0.035473187	0.026584998	0.911416
0.8785911	0.048390187	0.035229217	0.03778943
0.10787704	0.14524205	0.10886677	0.63801414
0.042916477	0.38425222	0.043661438	0.5291698
0.10913528	0.14277676	0.63523024	0.112857714
0.07113646	0.100790285	0.7533825	0.07469077
0.024189254	0.9277147	0.023200838	0.024895169
0.855982	0.05656099	0.04350428	0.04395276
0.0731821	0.7780717	0.07311536	0.075630866
0.052831296	0.06910621	0.8231968	0.054865662
0.019468717	0.9409703	0.01963558	0.019925406
0.22921918	0.2998383	0.23139262	0.23954989
0.955637	0.017661162	0.013228183	0.013473661
0.07086312	0.78192544	0.07281266	0.074398816
0.22921918	0.2998383	0.23139262	0.23954989
0.10815327	0.6676091	0.10881626	0.11542141
0.008247321	0.010965209	0.9722066	0.008580833
0.22921918	0.2998383	0.23139262	0.23954989
0.8552534	0.05676652	0.043828007	0.04415209
0.034595042	0.04612505	0.034950323	0.88432956
0.03476432	0.8930042	0.03544702	0.036784455
0.07104976	0.09292609	0.7618784	0.07414579
0.034817766	0.04761791	0.8808422	0.036722105
0.04204873	0.8711996	0.042514157	0.04423752
0.052751407	0.06899326	0.8232019	0.055053458
0.75928074	0.09437504	0.071685836	0.07465841
0.8558146	0.05748913	0.042274654	0.044421595
0.07121782	0.09316796	0.76186305	0.07375114
0.05261073	0.07074384	0.053552855	0.8230926
0.053800568	0.83382916	0.053308	0.059062235
0.021807436	0.027810082	0.9283807	0.022001736
0.8207465	0.06957018	0.05321799	0.056465324
0.07186537	0.09602824	0.75797504	0.07413133
0.05236691	0.0701753	0.052850023	0.8246078
0.043498322	0.8695005	0.042550083	0.044451125
0.029806683	0.3052632	0.63323665	0.03169348
0.5726143	0.05584191	0.32711932	0.044424422
0.0020035838	0.0027820314	0.99311876	0.0020956446
0.042029828	0.057077944	0.855201	0.045691248
0.9795997	0.008171099	0.006002539	0.006226717
0.81900585	0.069530256	0.05527844	0.056185458
0.054388903	0.078885965	0.053778227	0.8129469
0.11196378	0.6651697	0.10952257	0.11334395
0.07088747	0.7777226	0.07431483	0.07707508
0.10915034	0.14277834	0.6352135	0.112857856
0.04174419	0.8718609	0.042020336	0.04437454
