topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49
0.0017794339	0.0018085776	0.0017974698	0.0017849305	0.0017790829	0.0017792574	0.0018622843	0.0018278623	0.0018619676	0.0017790769	0.001779444	0.0017975294	0.0017909632	0.0017790828	0.0018449273	0.0018084378	0.0017733028	0.0017674576	0.001796834	0.0017791145	0.0017732562	0.0018205851	0.07543632	0.0017673919	0.0017732844	0.0017793989	0.0017736744	0.0017849383	0.0017968309	0.0017909365	0.0017732466	0.0017673353	0.0017913594	0.0017908245	0.0017791393	0.0017908444	0.0017792068	0.0017792278	0.0017792312	0.0017908644	0.0017791393	0.27130002	0.0017792786	0.0017851772	0.0017675734	0.0018199978	0.0017792562	0.0017674294	0.17664479	0.39428237
0.003922198	0.003986436	0.0039619524	0.003934313	0.0039214245	0.003921809	0.0041048154	0.004028943	0.0041041174	0.003921411	0.0039222203	0.0039620837	0.003947611	0.003921424	0.004066557	0.0039861277	0.80669856	0.0038958	0.003960551	0.003921494	0.003908581	0.0040129027	0.0039214245	0.0038956553	0.003908643	0.0039221207	0.003909503	0.0039343303	0.0039605442	0.003947552	0.0039085597	0.0038955305	0.003948484	0.003947305	0.0039215484	0.003947349	0.0039216974	0.0039217435	0.0039217514	0.003947393	0.0039215484	0.0039471113	0.0039218557	0.0039348574	0.0038960553	0.004011608	0.0039218063	0.003895738	0.0038955305	0.003961382
0.002175628	0.0022112604	0.0021976796	0.0021823482	0.11350102	0.0021754121	0.0022769251	0.0022348391	0.002276538	0.0021751914	0.0021756403	0.0021977525	0.0021897242	0.0021751986	0.0022557036	0.0022110895	0.0021681318	0.002160985	0.0021969024	0.0021752375	0.6571424	0.0022259415	0.0021751989	0.002160905	0.0021681092	0.0021755851	0.002168586	0.0021823577	0.0021968985	0.0021896916	0.0021680628	0.0021608355	0.0021902088	0.0021895547	0.0021752678	0.002189579	0.0021753502	0.002175376	0.00217538	0.0021896034	0.0021752678	0.0021894472	0.0021754382	0.00218265	0.0021611268	0.0022252235	0.0021754105	0.0021609506	0.1264691	0.0021973632
0.00985706	0.0100185	0.009956969	0.009887508	0.009855117	0.009856083	0.010316005	0.010125327	0.01031425	0.009855083	0.009857116	0.0099573	0.009920927	0.009855116	0.010219857	0.010017726	0.009823098	0.009790719	0.009953448	0.009855291	0.00982284	0.010085016	0.009855117	0.009790355	0.009822995	0.009856867	0.009825156	0.009887551	0.00995343	0.009920778	0.5142048	0.0097900415	0.009923121	0.009920158	0.009855429	0.009920268	0.009855802	0.009855919	0.009855937	0.009920379	0.009855429	0.009919671	0.009856201	0.009888875	0.00979136	0.0100817615	0.009856076	0.009790563	0.0097900415	0.009955536
0.0065522324	0.006659545	0.006618644	0.006572472	0.00655094	0.006551583	0.6774078	0.0067305556	0.0068561384	0.006550918	0.0065522697	0.006618864	0.006594686	0.0065509398	0.0067933924	0.0066590304	0.0065296567	0.0065081334	0.0066163037	0.0065510566	0.006529485	0.0067037595	0.00655094	0.0065078917	0.0065295887	0.006552104	0.006531025	0.0065725003	0.0066162916	0.006594587	0.0065294495	0.006507683	0.0065961448	0.006594175	0.006551148	0.006594248	0.006551396	0.006551474	0.006551486	0.0065943217	0.006551148	0.0065938514	0.006551661	0.0065733804	0.00650856	0.006701597	0.006551578	0.0065080295	0.006507683	0.0066176914
0.009857058	0.010018498	0.51433915	0.009887505	0.009855114	0.009856081	0.010316002	0.010125324	0.0103142485	0.00985508	0.009857114	0.009957298	0.009920924	0.009855113	0.010219854	0.010017723	0.009823096	0.009790716	0.009953446	0.009855289	0.009822837	0.010085013	0.009855114	0.009790353	0.009822994	0.009856865	0.009825154	0.009887549	0.009953427	0.009920776	0.009822784	0.009790039	0.009923119	0.009920156	0.009855426	0.0099202655	0.0098558	0.009855917	0.009855935	0.009920376	0.009855426	0.0099196695	0.009856198	0.0098888725	0.009791357	0.01008176	0.009856073	0.00979056	0.009790039	0.009955533
0.0019576852	0.0019897483	0.0019775277	0.0019637323	0.0019572992	0.0019574913	0.66211927	0.002010965	0.0020484866	0.0019572924	0.0019576964	0.0019775934	0.0019703696	0.001957299	0.0020297393	0.0019895944	0.00195094	0.0019445092	0.0019768286	0.0019573339	0.0019508888	0.0020029587	0.0019572992	0.001944437	0.0019509197	0.0019576468	0.24344745	0.001963741	0.001976825	0.00197034	0.0019508781	0.0019443748	0.0019708055	0.0019702169	0.0019573611	0.0019702388	0.0019574354	0.0019574584	0.0019574622	0.0019702609	0.0019573611	0.0019701202	0.0019575146	0.0019640038	0.0019446367	0.0020023126	0.0019574896	0.0019444783	0.0019443748	0.001977243
0.0049070246	0.0049873916	0.004956761	0.004922182	0.0049060564	0.004906538	0.7584079	0.005040572	0.005134622	0.0049060397	0.0049070525	0.0049569253	0.004938818	0.004906056	0.0050876313	0.0049870065	0.0048901173	0.004873998	0.0049550077	0.0049061435	0.004889989	0.0050205044	0.0049060564	0.0048738173	0.004890066	0.004906928	0.004891142	0.0049222033	0.004954999	0.004938744	0.004889962	0.004873661	0.0049399105	0.0049384357	0.004906212	0.00493849	0.0049063982	0.004906456	0.0049064653	0.0049385456	0.004906212	0.004938193	0.0049065966	0.004922862	0.0048743174	0.005018885	0.004906534	0.0048739207	0.004873661	0.004956047
0.009857058	0.010018498	0.009956967	0.009887505	0.5142373	0.009856081	0.010316002	0.010125324	0.0103142485	0.00985508	0.009857114	0.009957298	0.009920924	0.009855113	0.010219854	0.010017723	0.009823096	0.009790716	0.009953446	0.009855289	0.009822837	0.010085013	0.009855114	0.009790353	0.009822994	0.009856865	0.009825154	0.009887549	0.009953427	0.009920776	0.009822784	0.009790039	0.009923119	0.009920156	0.009855426	0.0099202655	0.0098558	0.009855917	0.009855935	0.009920376	0.009855426	0.0099196695	0.009856198	0.0098888725	0.009791357	0.01008176	0.009856073	0.00979056	0.009790039	0.009955533
0.0065522296	0.0066595427	0.006618642	0.006572469	0.006550938	0.0065515805	0.0068573016	0.006730553	0.0068561356	0.006550915	0.0065522674	0.0066188616	0.006594683	0.006550937	0.0067933896	0.006659028	0.0065296544	0.0065081306	0.006616301	0.006551054	0.0065294825	0.006703757	0.006550938	0.006507889	0.006529586	0.006552101	0.0065310225	0.006572498	0.0066162893	0.006594585	0.0065294467	0.6770583	0.006596142	0.006594172	0.006551145	0.0065942453	0.006551394	0.006551471	0.0065514836	0.0065943194	0.006551145	0.006593849	0.0065516583	0.0065733776	0.006508557	0.006701594	0.0065515754	0.006508027	0.0065076808	0.0066176886
