topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17
0.0046766833	0.0047589303	0.0047660028	0.0048513543	0.004753812	0.0048577865	0.005002596	0.005075177	0.0051606386	0.0048284517	0.004798495	0.38945764	0.004758314	0.0046896134	0.004936664	0.0047587445	0.15851484	0.37935427
0.010343228	0.01052513	0.010540771	0.01072954	0.01051381	0.010743765	0.011064036	0.0112245595	0.0114135705	0.010678887	0.010612633	0.010721191	0.010523766	0.010371824	0.010918217	0.010524718	0.8182215	0.010328798
0.005721526	0.0058221486	0.005830801	0.0059352214	0.086146206	0.0059430907	0.006120253	0.33367383	0.006313604	0.0059072017	0.0058705523	0.49180272	0.0058213943	0.0057373447	0.0060395906	0.005821921	0.005779054	0.0057135443
0.026240576	0.02670206	0.026741743	0.5395477	0.026673341	0.027256733	0.028069252	0.0284765	0.028956018	0.027092138	0.026924055	0.027199464	0.0266986	0.026313124	0.027699312	0.026701016	0.026504416	0.026203968
0.017351117	0.017656265	0.017682504	0.017999168	0.017637275	0.018023033	0.018560298	0.01882958	0.019146653	0.017914196	0.017803056	0.017985165	0.017653977	0.017399102	0.01831568	0.6951904	0.017525576	0.01732691
0.026240565	0.026702048	0.53906894	0.027220633	0.02667333	0.027256722	0.02806924	0.028476486	0.028956003	0.027092127	0.026924046	0.02719945	0.02669859	0.026313113	0.027699301	0.026701003	0.026504405	0.026203956
0.005146603	0.0052371146	0.0052448977	0.0053388253	0.005231482	0.005345904	0.49869797	0.0055851378	0.0056791864	0.0053136214	0.0052806553	0.005334671	0.005236436	0.4163201	0.0054327073	0.00523691	0.00519835	0.005139423
0.012960511	0.013188443	0.013208043	0.013444578	0.013174259	0.013462403	0.77299666	0.014064859	0.014301697	0.013381108	0.013298089	0.013434117	0.013186735	0.012996344	0.013680997	0.013187928	0.013090825	0.012942431
0.026240565	0.026702048	0.02674173	0.027220633	0.5390006	0.027256722	0.02806924	0.028476486	0.028956003	0.027092127	0.026924044	0.02719945	0.02669859	0.026313113	0.0276993	0.026701003	0.026504405	0.026203956
0.01735113	0.017656278	0.6952172	0.017999183	0.01763729	0.018023048	0.018560313	0.018829595	0.01914667	0.017914211	0.01780307	0.017985178	0.01765399	0.017399102	0.018315695	0.017655587	0.017525595	0.017326923
0.05380773	0.05475403	0.0548354	0.055817414	0.05469514	0.055891417	0.05755753	0.058392614	0.05937589	0.055553906	0.05520924	0.05577398	0.054746937	0.053956497	0.05679895	0.054751888	0.05434875	0.053732667
0.026240563	0.026702045	0.02674173	0.02722063	0.026673326	0.027256718	0.028069237	0.028476482	0.028956002	0.027092123	0.026924042	0.027199449	0.026698586	0.5386404	0.027699297	0.026701001	0.026504401	0.026203955
0.6025109	0.010525132	0.010540773	0.010729541	0.01051381	0.010743767	0.011064036	0.22683121	0.0114135705	0.010678887	0.010612635	0.010721192	0.010523767	0.010371825	0.010918218	0.010524719	0.010447226	0.010328799
0.026240576	0.02670206	0.026741743	0.027220644	0.026673341	0.027256733	0.028069256	0.0284765	0.028956018	0.02709214	0.026924055	0.027199464	0.0266986	0.026313124	0.027699314	0.026701016	0.5388314	0.026203968
0.0064410525	0.006554329	0.0065640695	0.0066816215	0.00654728	0.0066904793	0.006889922	0.0069898856	0.0071075885	0.006650078	0.00660882	0.006676422	0.0065534795	0.006458861	0.88709414	0.0065540723	0.006505815	0.006432066
0.008605415	0.008756755	0.008769768	0.008926821	0.008747337	0.008938656	0.009205116	0.009338671	0.009495924	0.008884679	0.008829556	0.008919875	0.008755621	0.008629207	0.009083797	0.008756412	0.008691939	0.84866446
0.026240563	0.026702046	0.02674173	0.027220631	0.026673328	0.02725672	0.028069237	0.028476484	0.5412833	0.027092125	0.026924042	0.02719945	0.026698587	0.026313113	0.0276993	0.026701001	0.026504403	0.026203955
0.010343228	0.01052513	0.010540771	0.01072954	0.01051381	0.1747626	0.011064035	0.011224559	0.655169	0.010678887	0.010612633	0.010721191	0.010523766	0.010371824	0.010918216	0.010524718	0.010447225	0.010328798
0.026240565	0.026702046	0.539069	0.027220631	0.026673328	0.02725672	0.028069237	0.028476484	0.028956002	0.027092125	0.026924044	0.027199449	0.026698587	0.026313113	0.027699301	0.026701001	0.026504403	0.026203955
0.017351111	0.017656257	0.017682498	0.017999163	0.01763727	0.018023027	0.01856029	0.018829575	0.019146647	0.01791419	0.01780305	0.017985158	0.017653972	0.6949341	0.018315673	0.017655568	0.01752557	0.017326904
0.005721522	0.005822144	0.0058307964	0.005935217	0.0058158822	0.005943086	0.89978755	0.006209045	0.006313599	0.0059071975	0.005870548	0.0059305984	0.00582139	0.0057373405	0.006039586	0.0058219167	0.00577905	0.0057135397
0.010343227	0.010525129	0.01054077	0.010729539	0.010513809	0.8185181	0.011064034	0.011224558	0.011413569	0.0106788855	0.010612633	0.01072119	0.010523765	0.010371823	0.010918215	0.010524717	0.010447224	0.010328797
0.017351124	0.01765627	0.017682511	0.017999176	0.35394287	0.01802304	0.018560303	0.36005875	0.01914666	0.017914204	0.017803062	0.01798517	0.017653985	0.017399095	0.018315686	0.017655581	0.017525584	0.017326917
0.012960521	0.013188452	0.77234083	0.013444588	0.013174268	0.013462412	0.013863726	0.014064869	0.014301708	0.013381117	0.0132981	0.013434126	0.013186744	0.012996353	0.013681008	0.0131879365	0.013090835	0.01294244
0.0046766778	0.0047589247	0.004765997	0.0048513487	0.004753807	0.004857781	0.00500259	0.0050751707	0.005160632	0.91791385	0.004798489	0.004847574	0.0047583086	0.004689608	0.0049366583	0.0047587384	0.0047236998	0.0046701534
0.05380773	0.05475403	0.0548354	0.055817414	0.05469514	0.055891417	0.05755753	0.058392614	0.05937589	0.055553906	0.05520924	0.05577398	0.054746937	0.053956497	0.05679895	0.054751888	0.05434875	0.053732667
0.19474646	0.0032672738	0.0032721292	0.0033307278	0.0032637594	0.003335144	0.0034345638	0.7522769	0.0035430684	0.0033150038	0.0032944372	0.003328136	0.0032668503	0.0032196834	0.003389298	0.0032671457	0.0032430897	0.0032063269
0.017351119	0.017656267	0.017682506	0.017999172	0.017637275	0.018023035	0.018560298	0.018829582	0.019146655	0.017914198	0.017803056	0.69552004	0.01765398	0.017399091	0.01831568	0.017655576	0.017525576	0.017326912
0.05380773	0.05475403	0.0548354	0.055817414	0.05469514	0.055891417	0.05755753	0.058392614	0.05937589	0.055553906	0.05520924	0.05577398	0.054746937	0.053956497	0.05679895	0.054751888	0.05434875	0.053732667
0.026240563	0.026702045	0.026741728	0.02722063	0.026673326	0.027256718	0.5403965	0.028476482	0.028956	0.027092123	0.02692404	0.027199449	0.026698586	0.026313111	0.027699297	0.026701005	0.026504401	0.026203955
0.002052685	0.002088785	0.96394336	0.0021293515	0.0020865384	0.0021321746	0.0021957343	0.0022275914	0.002265102	0.002119299	0.0021061506	0.0021276944	0.0020885144	0.0020583603	0.0021667955	0.0020887032	0.002073324	0.0020498214
0.05380773	0.05475403	0.0548354	0.055817414	0.05469514	0.055891417	0.05755753	0.058392614	0.05937589	0.055553906	0.05520924	0.05577398	0.054746937	0.053956497	0.05679895	0.054751888	0.05434875	0.053732667
0.01034324	0.010525142	0.010540783	0.010729553	0.010513822	0.010743778	0.011064047	0.011224573	0.011413587	0.0106789	0.010612646	0.010721203	0.010523778	0.010371836	0.010918228	0.01052473	0.81822133	0.01032881
0.008605416	0.008756756	0.00876977	0.008926824	0.008747338	0.008938658	0.009205118	0.009338671	0.84956694	0.00888468	0.008829558	0.008919876	0.008755622	0.008629208	0.009083798	0.008756414	0.00869194	0.008593411
0.008605412	0.008756752	0.0087697655	0.008926818	0.008747335	0.008938653	0.5039133	0.009338667	0.009495921	0.008884676	0.008829555	0.008919872	0.008755618	0.35399213	0.009083794	0.00875641	0.008691936	0.0085934065
0.017351124	0.01765627	0.017682511	0.017999176	0.01763728	0.01802304	0.018560305	0.018829588	0.019146662	0.017914204	0.017803062	0.01798517	0.017653985	0.017399095	0.018315686	0.017655581	0.6950604	0.017326917
0.008605423	0.008756764	0.84884065	0.00892683	0.008747346	0.0089386655	0.009205125	0.009338679	0.0094959345	0.008884687	0.008829566	0.0089198835	0.008755629	0.008629215	0.009083807	0.008756421	0.008691947	0.008593418
0.010343243	0.010525146	0.010540787	0.010729557	0.010513825	0.010743782	0.0110640535	0.011224577	0.011413593	0.010678905	0.01061265	0.010721208	0.010523782	0.010371841	0.010918233	0.81829876	0.01044724	0.010328813
0.01296052	0.013188451	0.013208051	0.013444586	0.013174267	0.013462411	0.013863724	0.014064867	0.014301706	0.013381115	0.013298097	0.013434124	0.013186743	0.012996352	0.013681006	0.013187936	0.77222365	0.012942438
0.017351145	0.017656287	0.017682526	0.017999193	0.017637298	0.018023057	0.01856032	0.018829606	0.019146677	0.01791422	0.017803079	0.017985187	0.69518846	0.01739911	0.018315703	0.017655596	0.017525598	0.017326932
0.010343225	0.010525128	0.010540769	0.010729538	0.010513808	0.010743763	0.011064032	0.81899893	0.011413568	0.010678885	0.010612631	0.010721189	0.010523764	0.010371822	0.010918214	0.010524716	0.010447223	0.010328796
0.017351115	0.017656261	0.6952175	0.017999167	0.017637271	0.018023029	0.018560292	0.018829577	0.01914665	0.017914195	0.01780305	0.01798516	0.017653974	0.017399086	0.018315678	0.01765557	0.017525572	0.017326906
0.012960531	0.013188463	0.013208062	0.31454846	0.24211225	0.013462423	0.013863737	0.01406488	0.014301719	0.013381127	0.013298109	0.013434136	0.013186755	0.012996363	0.24277177	0.013187948	0.013090844	0.01294245
0.012960521	0.013188452	0.013208052	0.013444588	0.013174268	0.013462413	0.013863725	0.014064869	0.2900149	0.013381118	0.013298099	0.013434133	0.49660632	0.012996353	0.013681007	0.0131879365	0.013090834	0.01294244
0.5973581	0.005237118	0.31738532	0.005338829	0.0052314852	0.005345907	0.005505268	0.0055851415	0.0056791906	0.005313625	0.0052806586	0.005334675	0.00523644	0.0051608356	0.0054327114	0.0052369135	0.005198354	0.005139427
0.012960526	0.013188458	0.013208058	0.7725772	0.013174274	0.013462419	0.01386373	0.014064876	0.0143017145	0.013381124	0.0132981045	0.013434132	0.013186752	0.012996359	0.013681014	0.013187942	0.01309084	0.012942445
0.017351115	0.017656263	0.017682502	0.017999168	0.017637273	0.69555795	0.018560294	0.018829579	0.019146651	0.017914196	0.017803052	0.017985161	0.017653976	0.017399086	0.018315678	0.017655572	0.017525574	0.017326908
0.012960511	0.013188443	0.013208043	0.013444578	0.013174259	0.013462403	0.013863714	0.014064859	0.7734346	0.013381108	0.013298089	0.013434117	0.013186735	0.012996344	0.013680997	0.013187927	0.013090825	0.012942431
0.010343221	0.010525123	0.010540765	0.010729534	0.010513804	0.010743759	0.011064028	0.011224552	0.011413563	0.010678881	0.0106126275	0.010721186	0.81829816	0.010371817	0.010918209	0.010524712	0.010447218	0.010328791
0.007367562	0.007497133	0.007508274	0.0076427357	0.007489071	0.0076528685	0.007880999	0.007995342	0.008129976	0.007606655	0.007559463	0.0076367888	0.0074961614	0.870464	0.007777131	0.0074968394	0.007441641	0.0073572835
0.010343223	0.010525125	0.010540768	0.0107295355	0.010513806	0.0107437605	0.011064031	0.011224555	0.011413566	0.010678883	0.010612629	0.010721186	0.010523763	0.010371819	0.010918211	0.010524713	0.81822157	0.010328793
0.0004974984	0.0005062477	0.9912611	0.0005160796	0.0005057032	0.00051676383	0.00053216843	0.0005398895	0.0005489807	0.00051364326	0.0005104565	0.000515678	0.00050618214	0.0004988738	0.00052515476	0.0005062279	0.0005025005	0.0004968043
0.010343239	0.010525142	0.8183149	0.010729554	0.010513822	0.010743777	0.011064048	0.011224573	0.011413585	0.0106788995	0.010612646	0.010721204	0.010523778	0.010371836	0.010918228	0.010524731	0.010447237	0.01032881
0.0014653966	0.001491168	0.0014933841	0.0015201282	0.0014895642	0.0015221436	0.0015675185	0.97435635	0.0016170394	0.0015129518	0.0015035652	0.0015189453	0.0014909749	0.0014694481	0.0015468593	0.0014911097	0.0014801306	0.0014633522
0.7720932	0.013188454	0.013208055	0.013444609	0.01317427	0.013462414	0.0138637265	0.014064872	0.014301709	0.013381119	0.013298101	0.013434128	0.013186747	0.012996355	0.01368101	0.013187938	0.013090836	0.012942442
0.01296053	0.013188462	0.013208061	0.013444598	0.013174277	0.0134624215	0.013863734	0.014064879	0.01430172	0.41143152	0.013298107	0.013434135	0.013186753	0.0129963625	0.37476322	0.013187946	0.013090842	0.012942448
0.02624057	0.026702054	0.026741736	0.027220638	0.026673334	0.027256727	0.028069245	0.5408036	0.028956011	0.027092133	0.026924048	0.027199456	0.026698597	0.026313119	0.027699305	0.026701009	0.026504409	0.026203964
0.017351126	0.017656274	0.017682513	0.01799918	0.017637286	0.018023044	0.018560307	0.018829592	0.019146664	0.017914208	0.017803064	0.017985173	0.017653987	0.017399099	0.6958504	0.017655583	0.017525585	0.01732692
0.026240565	0.026702048	0.53906894	0.027220633	0.02667333	0.027256722	0.02806924	0.028476486	0.028956003	0.027092127	0.026924046	0.02719945	0.02669859	0.026313113	0.027699301	0.026701003	0.026504405	0.026203956
0.010343218	0.01052512	0.010540762	0.010729531	0.0105138	0.010743756	0.81883854	0.011224549	0.011413559	0.010678877	0.010612624	0.0107211815	0.010523757	0.0103718145	0.010918207	0.01052471	0.010447215	0.010328788
0.0051466087	0.00523712	0.0052449033	0.9096907	0.0052314876	0.0053459094	0.0055052703	0.005585144	0.0056791925	0.005313627	0.005280661	0.0053346814	0.005236442	0.005160838	0.0054327133	0.0052369153	0.0051983558	0.0051394287
0.012960513	0.013188445	0.013208045	0.013444579	0.01317426	0.013462405	0.013863716	0.01406486	0.014301699	0.0133811105	0.013298091	0.013434118	0.7723197	0.012996346	0.013680999	0.013187929	0.013090827	0.012942432
0.012960521	0.013188452	0.013208052	0.013444588	0.013174268	0.013462412	0.7729964	0.01406487	0.014301709	0.013381118	0.013298099	0.013434126	0.013186744	0.012996353	0.013681007	0.013187937	0.013090848	0.01294244
0.012960525	0.013188456	0.013208057	0.013444592	0.772307	0.013462418	0.013863729	0.014064874	0.014301713	0.013381124	0.013298103	0.01343413	0.013186751	0.012996358	0.013681011	0.013187941	0.013090838	0.012942444
0.017351113	0.017656261	0.0176825	0.017999167	0.69517225	0.018023029	0.018560292	0.018829577	0.01914665	0.017914195	0.01780305	0.01798516	0.017653974	0.017399086	0.018315677	0.01765557	0.017525572	0.017326906
0.010343218	0.01052512	0.010540762	0.010729531	0.0105138	0.010743756	0.81883854	0.011224549	0.011413559	0.010678877	0.010612624	0.0107211815	0.010523757	0.0103718145	0.010918207	0.01052471	0.010447215	0.010328788
0.026240584	0.026702065	0.026741749	0.027220652	0.026673347	0.02725674	0.02806926	0.028476506	0.028956035	0.53941905	0.02692406	0.02719947	0.026698608	0.026313132	0.027699318	0.026701022	0.026504422	0.026203975
0.05380773	0.05475403	0.0548354	0.055817414	0.05469514	0.055891417	0.05755753	0.058392614	0.05937589	0.055553906	0.05520924	0.05577398	0.054746937	0.053956497	0.05679895	0.054751888	0.05434875	0.053732667
0.008605416	0.008756756	0.008769771	0.42889115	0.008747338	0.008938658	0.009205118	0.009338671	0.009495926	0.00888468	0.008829559	0.008919876	0.008755622	0.4287359	0.009083798	0.008756415	0.00869194	0.008593411
0.010343223	0.010525125	0.010540768	0.0107295355	0.010513806	0.0107437605	0.01106403	0.011224555	0.819188	0.010678884	0.010612629	0.010721186	0.010523763	0.010371819	0.010918211	0.010524713	0.01044722	0.010328793
0.017351113	0.01765626	0.017682498	0.017999165	0.01763727	0.018023027	0.01856029	0.018829577	0.019146647	0.017914193	0.01780305	0.69552016	0.017653972	0.017399084	0.018315675	0.01765557	0.01752557	0.017326906
0.008605414	0.008756754	0.008769768	0.008926821	0.008747336	0.008938656	0.009205116	0.0093386695	0.009495958	0.008884678	0.008829556	0.8489909	0.00875562	0.008629206	0.009083796	0.008756412	0.008691939	0.008593408
0.008605416	0.008756756	0.008769769	0.008926822	0.008747337	0.008938657	0.4164069	0.00933867	0.009495925	0.0088846795	0.008829557	0.008919876	0.0087556215	0.0086292075	0.44195303	0.008756414	0.0086919395	0.00859341
0.005146607	0.005237118	0.005244901	0.005338829	0.0052314852	0.0053459075	0.0055052675	0.005585143	0.0056791906	0.57215947	0.005280658	0.0053346753	0.3427425	0.0051608356	0.005432711	0.0052369135	0.005198354	0.005139427
0.02624057	0.026702052	0.026741736	0.027220638	0.026673336	0.5395839	0.028069245	0.028476492	0.02895601	0.027092135	0.026924048	0.027199456	0.026698595	0.026313119	0.027699305	0.026701009	0.026504409	0.026203962
0.0021383879	0.0021759947	0.0021792285	0.962477	0.0021736543	0.0022211962	0.0022874095	0.0023205972	0.0023596731	0.0022077828	0.0021940856	0.0022165289	0.002175713	0.0021442997	0.0022572626	0.0021759097	0.0021598884	0.0021354044
0.026240565	0.026702048	0.02674173	0.027220633	0.5390006	0.027256722	0.02806924	0.028476486	0.028956003	0.027092127	0.026924044	0.02719945	0.02669859	0.026313113	0.0276993	0.026701003	0.026504405	0.026203956
0.0057215267	0.005822149	0.0058308025	0.005935222	0.005815888	0.0059430916	0.0061202534	0.00620905	0.006313605	0.0059072026	0.0058705537	0.0059306035	0.0058213947	0.005737345	0.89970684	0.0058219214	0.0057790545	0.005713545
0.0103432285	0.010525131	0.010540772	0.010729541	0.01051381	0.010743766	0.81883836	0.0112245595	0.0114135705	0.010678887	0.010612634	0.010721192	0.010523767	0.010371825	0.01091822	0.010524719	0.0104472255	0.010328799
0.012960529	0.013188461	0.0132080605	0.31492963	0.013174276	0.013462421	0.26938677	0.014064878	0.014301718	0.013381126	0.013298106	0.013434134	0.21531129	0.012996362	0.013681015	0.013187946	0.0130908415	0.012942447
0.01034323	0.0105251325	0.2609067	0.010729543	0.010513811	0.010743767	0.011064038	0.011224561	0.011413573	0.010678888	0.010612636	0.010721194	0.010523768	0.010371827	0.010918219	0.010524721	0.5678556	0.0103287995
0.010343229	0.0105251325	0.010540773	0.010729542	0.010513811	0.010743767	0.011064038	0.35957336	0.011413573	0.010678888	0.010612635	0.010721193	0.010523768	0.010371826	0.010918218	0.01052472	0.4698727	0.0103288
0.0046766824	0.0047589294	0.004766002	0.5064124	0.004753811	0.004857785	0.005002596	0.005075176	0.0051606377	0.0048284507	0.0047984943	0.0048475782	0.004758313	0.4162139	0.004936663	0.0047587436	0.004723705	0.0046701576
0.05380773	0.05475403	0.0548354	0.055817414	0.05469514	0.055891417	0.05755753	0.058392614	0.05937589	0.055553906	0.05520924	0.05577398	0.054746937	0.053956497	0.05679895	0.054751888	0.05434875	0.053732667
0.017351136	0.017656282	0.017682523	0.017999187	0.32813558	0.018023051	0.018560315	0.0188296	0.019146677	0.3849505	0.017803073	0.017985182	0.017653996	0.017399106	0.018315699	0.017655592	0.017525593	0.017326929
0.026240584	0.026702065	0.026741749	0.027220652	0.026673347	0.02725674	0.02806926	0.028476506	0.028956031	0.53941905	0.02692406	0.02719947	0.026698608	0.026313132	0.027699318	0.026701022	0.026504422	0.026203975
0.0034255516	0.0034857953	0.0034909758	0.0035534939	0.0034820463	0.0035582047	0.0036642745	0.0037174383	0.59880316	0.0035367177	0.0035147758	0.18069884	0.003485344	0.16760096	0.003615981	0.003485659	0.003459994	0.0034207725
0.017351123	0.01765627	0.01768251	0.017999174	0.01763728	0.018023038	0.6960951	0.018829588	0.01914666	0.017914202	0.01780306	0.017985169	0.017653983	0.017399093	0.018315686	0.017655581	0.017525582	0.017326916
0.012960525	0.013188456	0.013208057	0.013444592	0.013174273	0.01346242	0.013863729	0.014064874	0.014301713	0.013381124	0.013298103	0.01343413	0.7723194	0.012996358	0.013681011	0.013187941	0.013090838	0.0129424445
0.026240567	0.026702052	0.026741732	0.027220635	0.026673332	0.027256723	0.028069241	0.028476495	0.028956007	0.027092129	0.026924044	0.027199453	0.026698591	0.026313115	0.027699301	0.026701005	0.026504405	0.5385312
0.026240569	0.026702052	0.026741734	0.027220637	0.026673334	0.027256725	0.028069243	0.02847649	0.02895601	0.027092133	0.026924046	0.027199455	0.5390258	0.026313117	0.027699303	0.026701007	0.026504407	0.02620396
0.0023332161	0.0023742495	0.002377778	0.5055579	0.0023716958	0.002423569	0.0024958153	0.0025320263	0.0025746638	0.002408934	0.0023939887	0.0024184766	0.002373942	0.0023396667	0.4559633	0.0023741566	0.002356676	0.002329961
0.017351113	0.017656263	0.6952175	0.017999167	0.017637271	0.018023029	0.018560292	0.018829577	0.019146651	0.017914195	0.017803052	0.01798516	0.017653974	0.017399086	0.018315677	0.01765557	0.017525572	0.017326906
0.01735112	0.017656269	0.017682508	0.017999174	0.017637279	0.018023036	0.0185603	0.01882959	0.019146658	0.017914202	0.017803058	0.017985167	0.69518876	0.017399093	0.018315684	0.017655578	0.01752558	0.017326916
0.012960525	0.013188456	0.013208057	0.013444592	0.013174273	0.013462424	0.013863729	0.014064874	0.014301713	0.013381124	0.013298103	0.013434132	0.7723194	0.012996358	0.013681011	0.013187941	0.013090838	0.012942444
0.010343225	0.010525128	0.010540769	0.010729537	0.010513808	0.010743763	0.28778657	0.011224558	0.5424654	0.010678885	0.010612631	0.010721189	0.010523764	0.010371822	0.010918214	0.010524716	0.010447223	0.010328796
0.008605421	0.0087567605	0.008769774	0.008926827	0.008747343	0.008938664	0.0092051225	0.009338677	0.009495931	0.008884686	0.008829562	0.008919881	0.8488265	0.008629212	0.009083804	0.008756418	0.008691944	0.008593416
0.0022315541	0.0022707996	0.0022741742	0.0023149012	0.0022683572	0.0023179702	0.0023870685	0.960949	0.0024624807	0.0023039726	0.0022896784	0.0023130998	0.0022705055	0.0022377237	0.002355608	0.002270711	0.0022539916	0.002228441
