topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29
0.0029145568	0.002964103	0.00295679	0.0029728357	0.002962822	0.0029039208	0.0030459499	0.0029984033	0.003122626	0.0029833342	0.0029054403	0.35020193	0.0029223582	0.002894278	0.0030173408	0.0029337942	0.0029044652	0.0028946318	0.30472293	0.002883989	0.0029038715	0.0029941127	0.0029809496	0.26540712	0.0029248614	0.0029049402	0.0029459093	0.0029549114	0.0029832334	0.0028935717
0.006432451	0.0065417998	0.0065256595	0.006561073	0.006538973	0.0064089773	0.0067224363	0.006617501	0.006891662	0.0065842434	0.0064123305	0.006546198	0.0064496687	0.8110605	0.0066592963	0.006474908	0.0064101783	0.006388476	0.006498361	0.006364987	0.0064088684	0.006608031	0.0065789805	0.0064546973	0.0064551933	0.006411227	0.0065016462	0.006521514	0.006584021	0.0063861366
0.003564329	0.31671214	0.0036159772	0.0036356004	0.0036233545	0.0035513216	0.0037250146	0.003666868	0.003818785	0.0036484397	0.0035531798	0.003627358	0.0035738694	0.003539529	0.0036900276	0.003587855	0.0035519872	0.0035399618	0.0036008507	0.003526946	0.58223	0.003661621	0.0036455232	0.0035766559	0.0035769308	0.0035525681	0.0036026712	0.0036136801	0.0036483163	0.0035386651
0.016223274	0.016499063	0.016458355	0.01654767	0.016491933	0.01616407	0.016954646	0.016689988	0.017381448	0.01660611	0.016172528	0.016510155	0.016266698	0.016110396	0.0167954	0.016330354	0.0161671	0.523478	0.016389506	0.016053123	0.016163796	0.016666105	0.016592836	0.01627938	0.016280632	0.016169744	0.016397791	0.0164479	0.016605549	0.016106464
0.010762655	0.010945615	0.01091861	0.010977863	0.010940886	0.010723379	0.011247853	0.011072277	0.011530998	0.0110166315	0.010728991	0.010952975	0.010791464	0.010687771	0.011142208	0.684016	0.010725389	0.010689078	0.010872934	0.010649776	0.010723197	0.0110564325	0.011007825	0.010799877	0.010800707	0.010727143	0.010878432	0.010911673	0.011016259	0.010685163
0.016223257	0.016499046	0.5238244	0.016547656	0.016491916	0.016164055	0.016954629	0.016689971	0.017381432	0.016606092	0.016172513	0.016510138	0.016266683	0.01611038	0.016795384	0.016330339	0.016167084	0.01611235	0.01638949	0.016053108	0.016163781	0.016666088	0.01659282	0.016279366	0.016280616	0.016169729	0.016397776	0.016447883	0.016605532	0.016106449
0.0032068586	0.0032613736	0.0032533272	0.0032709823	0.0032599645	0.0031951559	0.003351429	0.003299114	0.0034357952	0.0032825337	0.0031968278	0.0032635664	0.0032154424	0.003184546	0.0033199508	0.9058489	0.0031957547	0.0031849353	0.0032397176	0.003173225	0.0031951016	0.003294393	0.00327991	0.0032179493	0.0032181966	0.0031962774	0.0032413555	0.0032512604	0.0032824227	0.0031837688
0.008052313	0.008189199	0.0081689935	0.008213325	0.00818566	0.008022928	0.76389956	0.0082839625	0.008627165	0.0082423305	0.008027125	0.008194705	0.008073866	0.007996286	0.008336283	0.0081054615	0.008024431	0.007997264	0.0081348205	0.0079678595	0.008022792	0.008272109	0.008235742	0.008080161	0.008080782	0.008025744	0.008138933	0.008163804	0.008242052	0.007994335
0.016223261	0.01649905	0.016458344	0.01654766	0.52385795	0.016164059	0.016954632	0.016689975	0.017381435	0.016606098	0.016172517	0.016510144	0.016266687	0.016110385	0.016795387	0.016330343	0.01616709	0.016112354	0.016389493	0.016053112	0.016163785	0.016666092	0.016592823	0.01627937	0.01628062	0.016169732	0.01639778	0.016447887	0.016605536	0.016106453
0.010762658	0.010945618	0.6841008	0.010977866	0.010940888	0.010723381	0.011247856	0.01107228	0.011531001	0.011016634	0.0107289925	0.010952977	0.010791466	0.010687773	0.011142211	0.010833696	0.010725392	0.01068908	0.010872937	0.010649779	0.0107232	0.011056435	0.011007828	0.01079988	0.01080071	0.010727146	0.010878434	0.010911676	0.011016262	0.010685165
0.03293167	0.033491496	0.033408865	0.033590168	0.033477023	0.032811496	0.034416284	0.033879057	0.035282653	0.033708792	0.032828666	0.033514015	0.033019822	0.03270254	0.034093034	0.033149038	0.032817647	0.03270654	0.033269107	0.032586284	0.032810938	0.033830576	0.033681847	0.033045564	0.033048104	0.032823015	0.033285927	0.033387642	0.033707652	0.03269456
