topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39
0.0022116858	0.0022179305	0.0022789882	0.0022557068	0.002189119	0.002233233	0.002315271	0.0022729884	0.0023374357	0.0022330899	0.0022190113	0.0022859618	0.0022263196	0.002233576	0.0022413651	0.0022255478	0.0022108497	0.0022038827	0.80790967	0.0022036312	0.0022113868	0.0022033718	0.0022036957	0.10737254	0.002218489	0.002218491	0.0022201512	0.0022109898	0.0022191282	0.0022299928	0.0021964307	0.0022258821	0.002196366	0.002211442	0.0022187184	0.002225988	0.0022262954	0.0022408054	0.0022112087	0.002233315
0.004877	0.0048907707	0.0050254096	0.0049740714	0.0048272386	0.0049245143	0.0051054168	0.0050121793	0.005154292	0.0049241986	0.004893154	0.0050407867	0.00490927	0.0049252706	0.004942447	0.0049075675	0.0048751566	0.0048597935	0.0049094697	0.0048592393	0.004876341	0.0048586675	0.8082634	0.0048749084	0.0048920023	0.0048920065	0.004895668	0.004875466	0.004893412	0.004917369	0.004843361	0.004908305	0.0048432187	0.004876463	0.004892508	0.0049085384	0.0049092164	0.0049412125	0.004875948	0.0049246955
0.0027043305	0.0027119662	0.0027866245	0.002758157	0.0026767373	0.0027306774	0.002830989	0.0027792882	0.0028580907	0.0027305023	0.0027132877	0.0027951512	0.0027222242	0.0027310967	0.0027406209	0.0027212803	0.0027033081	0.0026947893	0.002722335	0.0026944818	0.8936901	0.0026941649	0.002694561	0.0027031703	0.002712649	0.0027126514	0.0027146817	0.0027034797	0.002713431	0.0027267153	0.0026856775	0.0027216892	0.0026855983	0.0027040325	0.0027129296	0.0027218186	0.0027221944	0.0027399366	0.002703747	0.0027307777
0.012270822	0.012305469	0.012644229	0.012515059	0.012145619	0.0123903705	0.012845531	0.012610941	0.012968505	0.012389576	0.012311465	0.012682919	0.012352015	0.012392274	0.012435489	0.012347732	0.012266183	0.01222753	0.012352517	0.012226135	0.0122691635	0.012224696	0.012226493	0.012265558	0.012308568	0.012308579	0.012317791	0.012266962	0.012312115	0.012372392	0.0121861845	0.012349587	0.012185826	0.012269471	0.012309841	0.5177031	0.01235188	0.012432384	0.012268175	0.012390826
0.008151456	0.30184963	0.008399509	0.0083137015	0.008068284	0.0082308715	0.3862661	0.008377396	0.008614924	0.008230343	0.008178455	0.00842521	0.0082053915	0.008232135	0.008260843	0.008202546	0.008148374	0.008122697	0.008205726	0.00812177	0.008150354	0.008120814	0.008122008	0.00814796	0.008176531	0.008176537	0.008182657	0.008148892	0.008178886	0.008218928	0.008095232	0.008203779	0.008094993	0.008150558	0.008177375	0.00820417	0.008205302	0.00825878	0.008149697	0.008231174
0.012270818	0.0123054655	0.5179973	0.012515055	0.012145615	0.012390367	0.012845527	0.0126109375	0.012968501	0.012389572	0.012311461	0.012682916	0.012352011	0.01239227	0.012435486	0.012347728	0.01226618	0.012227526	0.012352513	0.012226131	0.01226916	0.012224692	0.012226489	0.012265555	0.012308564	0.012308575	0.012317787	0.012266958	0.012312111	0.0123723885	0.012186181	0.012349583	0.012185822	0.012269467	0.012309837	0.012350171	0.012351876	0.012432381	0.012268172	0.012390822
0.0024333228	0.34888968	0.00250737	0.0024817553	0.0024084947	0.0024570294	0.55800855	0.0025007688	0.0025716743	0.0024568718	0.0024413823	0.0025150422	0.0024494233	0.0024574068	0.0024659764	0.002448574	0.002432403	0.0024247377	0.002449523	0.002424461	0.0024329938	0.0024241759	0.002424532	0.002432279	0.0024408079	0.00244081	0.0024426368	0.0024325573	0.0024415113	0.0024534643	0.002416539	0.0024489418	0.002416468	0.0024330546	0.0024410603	0.0024490585	0.0024493965	0.0024653608	0.0024327978	0.0024571198
0.006102738	0.0061199693	0.0062884474	0.006224206	0.0060404697	0.0061621936	0.7603821	0.0062718918	0.0064497218	0.0061617987	0.0061229514	0.006307689	0.006143118	0.0061631403	0.0061846334	0.006140988	0.006100431	0.0060812067	0.006143368	0.006080513	0.0061019133	0.0060797976	0.0060806912	0.00610012	0.0061215106	0.0061215158	0.0061260974	0.006100818	0.0061232746	0.006153253	0.0060606445	0.006141911	0.006060466	0.006102066	0.0061221435	0.0061422028	0.006143051	0.0061830888	0.0061014215	0.0061624204
0.012270821	0.012305468	0.0126442285	0.012515058	0.5174986	0.01239037	0.012845531	0.01261094	0.012968504	0.012389575	0.012311465	0.012682918	0.012352014	0.012392273	0.012435488	0.012347731	0.012266183	0.012227529	0.012352517	0.012226134	0.012269163	0.012224696	0.012226492	0.012265557	0.012308568	0.012308578	0.012317791	0.012266961	0.012312114	0.012372392	0.0121861845	0.012349586	0.012185825	0.01226947	0.01230984	0.012350174	0.012351879	0.012432383	0.012268174	0.012390825
0.008151457	0.0081744725	0.67980754	0.008313702	0.008068284	0.0082308715	0.008533234	0.0083773965	0.008614925	0.008230344	0.008178456	0.008425211	0.008205392	0.008232136	0.008260844	0.008202547	0.008148375	0.0081226975	0.008205726	0.008121771	0.008150355	0.008120815	0.008122009	0.00814796	0.008176531	0.008176538	0.008182658	0.008148892	0.008178887	0.008218929	0.008095232	0.008203779	0.008094994	0.008150559	0.008177376	0.00820417	0.008205303	0.008258781	0.008149698	0.008231174
0.024807228	0.024877273	0.025562122	0.025300987	0.024554111	0.025048912	0.025969084	0.025494827	0.026217693	0.025047306	0.024889395	0.02564034	0.02497137	0.02505276	0.025140125	0.02496271	0.02479785	0.024719704	0.024972387	0.024716884	0.024803875	0.024713976	0.02471761	0.024796586	0.024883537	0.024883557	0.024902182	0.024799423	0.024890706	0.025012568	0.024636121	0.024966462	0.024635395	0.024804495	0.024886109	0.02496765	0.024971098	0.025133848	0.024801876	0.025049832
0.012270817	0.51765865	0.012644223	0.012515053	0.012145613	0.012390365	0.0128455255	0.012610935	0.012968499	0.0123895705	0.0123114595	0.012682913	0.012352008	0.012392268	0.012435484	0.012347726	0.012266178	0.012227523	0.012352511	0.012226128	0.012269158	0.01222469	0.0122264875	0.012265553	0.012308562	0.012308572	0.012317785	0.012266956	0.012312109	0.012372387	0.012186179	0.012349581	0.01218582	0.012269464	0.012309835	0.012350168	0.012351874	0.012432378	0.01226817	0.01239082
0.004877001	0.0048907716	0.0050254106	0.0049740723	0.0048272396	0.0049245153	0.0051054177	0.00501218	0.005154293	0.0049241995	0.59946144	0.0050407876	0.004909271	0.0049252715	0.004942448	0.0049075685	0.0048751575	0.0048597944	0.0049094707	0.0048592403	0.004876342	0.0048586684	0.0048593828	0.0048749093	0.0048920033	0.0048920074	0.004895669	0.004875467	0.2137292	0.00491737	0.004843362	0.004908306	0.0048432196	0.004876464	0.004892509	0.0049085394	0.0049092174	0.0049412134	0.004875949	0.0049246964
0.0122708175	0.012305465	0.012644225	0.012515054	0.012145614	0.012390366	0.012845526	0.012610937	0.0129685	0.012389571	0.012311461	0.012682915	0.01235201	0.012392269	0.012435485	0.012347727	0.01226618	0.012227525	0.012352513	0.01222613	0.012269159	0.012224692	0.012226488	0.012265554	0.012308564	0.012308574	0.012317787	0.012266957	0.0123121105	0.0123723885	0.012186181	0.012349582	0.012185822	0.012269466	0.012309836	0.01235017	0.012351875	0.01243238	0.5176213	0.012390821
0.003043271	0.16975354	0.003135879	0.003103844	0.0030122194	0.00307292	0.003185804	0.0031276233	0.0032163025	0.003072723	0.0030533508	0.0031454747	0.0030634075	0.003073392	0.0030841099	0.0030623453	0.14943972	0.003032534	0.003063532	0.003032188	0.0030428597	0.0030318312	0.5672563	0.0030419657	0.0030526323	0.003052635	0.0030549197	0.0030423137	0.003053512	0.0030684613	0.0030222803	0.0030628054	0.0030221913	0.0030429359	0.003052948	0.003062951	0.003063374	0.0030833397	0.0030426146	0.003073033
0.0040612845	0.004072752	0.0041848714	0.00414212	0.0040198457	0.0041008517	0.004251497	0.004173854	0.0042921975	0.0041005886	0.0040747365	0.0041976767	0.004088157	0.0041014818	0.0041157845	0.0040867394	0.004059749	0.8403332	0.004088323	0.004046494	0.004060736	0.0040460182	0.004046613	0.0040595424	0.0040737772	0.004073781	0.00407683	0.004060007	0.004074951	0.0040949015	0.004033272	0.0040873536	0.0040331534	0.0040608374	0.0040741987	0.004087548	0.0040881126	0.004114757	0.0040604086	0.0041010026
0.01227082	0.012305467	0.012644227	0.012515057	0.012145617	0.012390369	0.012845529	0.012610939	0.012968503	0.012389574	0.012311463	0.012682917	0.012352012	0.012392271	0.0124354875	0.01234773	0.012266181	0.012227527	0.012352515	0.51757914	0.012269162	0.012224694	0.01222649	0.0122655565	0.012308566	0.012308576	0.012317789	0.01226696	0.012312112	0.01237239	0.012186183	0.012349585	0.012185824	0.012269468	0.012309839	0.012350172	0.012351878	0.0124323815	0.0122681735	0.012390824
0.0048770066	0.004890777	0.005025416	0.004974078	0.004827245	0.004924521	0.0051054233	0.0050121862	0.80855817	0.004924205	0.0048931604	0.0050407937	0.0049092765	0.0049252775	0.0049424535	0.004907574	0.004875163	0.0048598	0.0049094763	0.004859246	0.0048763477	0.004858674	0.0048593883	0.004874915	0.004892009	0.004892013	0.0048956745	0.0048754727	0.0048934184	0.0049173757	0.0048433677	0.0049083116	0.0048432252	0.0048764697	0.0048925146	0.004908545	0.004909223	0.004941219	0.0048759547	0.004924702
0.01227082	0.012305467	0.012644227	0.012515057	0.012145617	0.012390369	0.012845529	0.012610939	0.012968503	0.012389574	0.012311463	0.012682917	0.012352012	0.012392271	0.0124354875	0.01234773	0.012266181	0.012227527	0.012352515	0.012226132	0.012269162	0.012224694	0.01222649	0.0122655565	0.012308566	0.012308576	0.012317789	0.51762	0.012312112	0.01237239	0.012186183	0.012349585	0.012185824	0.012269468	0.012309839	0.012350172	0.012351878	0.0124323815	0.0122681735	0.012390824
0.008151453	0.67958266	0.008399505	0.008313698	0.00806828	0.008230868	0.008533229	0.008377392	0.00861492	0.008230341	0.008178452	0.008425207	0.008205389	0.0082321325	0.008260841	0.0082025435	0.008148371	0.008122694	0.008205722	0.008121767	0.008150351	0.008120812	0.008122005	0.008147956	0.008176527	0.0081765335	0.008182654	0.008148888	0.008178883	0.008218925	0.008095228	0.008203776	0.00809499	0.008150554	0.008177373	0.008204166	0.008205299	0.008258778	0.008149695	0.0082311705
0.002704329	0.0027119648	0.002786623	0.0027581556	0.0026767359	0.0027306757	0.62214625	0.0027792868	0.0028580893	0.0027305007	0.0027132863	0.0027951498	0.0027222228	0.0027310953	0.0027406195	0.002721279	0.0027033067	0.0026947877	0.0027223334	0.0026944804	0.0027039635	0.0026941635	0.0026945593	0.002703169	0.0027126477	0.00271265	0.0027146803	0.0027034783	0.0027134293	0.002726714	0.002685676	0.0027216878	0.002685597	0.002704031	0.0027129282	0.0027218172	0.002722193	0.0027399352	0.27437478	0.0027307763
0.0048770015	0.004890772	0.005025411	0.004974073	0.00482724	0.0049245157	0.005105418	0.005012181	0.0051542935	0.0049242	0.40659508	0.005040788	0.0049092714	0.004925272	0.0049424483	0.004907569	0.004875158	0.004859795	0.004909471	0.0048592407	0.0048763426	0.004858669	0.004859383	0.0048749098	0.0048920037	0.004892008	0.0048956694	0.0048754676	0.0048934133	0.0049173706	0.0048433626	0.0049083065	0.00484322	0.0048764646	0.0048925094	0.00490854	0.004909218	0.40664333	0.0048759496	0.004924697
0.00815146	0.008174476	0.008399514	0.008313706	0.3249614	0.008230876	0.0085332375	0.0083774	0.008614928	0.008230348	0.0081784595	0.008425215	0.008205396	0.00823214	0.008260848	0.008202551	0.008148379	0.008122701	0.0082057305	0.0081217745	0.008150359	0.008120819	0.008122013	0.008147964	0.008176535	0.008176542	0.008182662	0.0081488965	0.36269364	0.008218933	0.0080952365	0.008203784	0.008094998	0.008150563	0.00817738	0.008204173	0.008205307	0.008258785	0.008149702	0.008231179
0.0061027403	0.0061199716	0.7602819	0.0062242085	0.006040472	0.006162196	0.0063885646	0.006271894	0.006449724	0.006161801	0.0061229537	0.0063076913	0.00614312	0.0061631426	0.006184635	0.00614099	0.0061004334	0.006081209	0.00614337	0.006080515	0.006101915	0.0060798	0.0060806936	0.0061001224	0.0061215125	0.0061215176	0.0061260997	0.0061008204	0.0061232764	0.006153255	0.006060647	0.0061419127	0.0060604685	0.006102068	0.006122146	0.006142205	0.006143053	0.006183091	0.006101424	0.0061624227
