topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69	topic_70	topic_71	topic_72	topic_73	topic_74	topic_75	topic_76	topic_77	topic_78	topic_79	topic_80	topic_81	topic_82	topic_83	topic_84	topic_85	topic_86	topic_87	topic_88	topic_89
0.0027341961	0.002743118	0.0027609782	0.0027522587	0.0027789385	0.0027791138	0.00276098	0.0027432956	0.0027610313	0.0027610546	0.0027431601	0.0027431182	0.0027341961	0.0027610515	0.0027341961	0.0027341961	0.002743075	0.002752105	0.002760992	0.002797338	0.0027341966	0.0027341961	0.0027698176	0.0027341961	0.0027790626	0.0028327007	0.0027521714	0.0027341961	0.0027431708	0.002760938	0.0027789595	0.0027702258	0.0027610485	0.0027607747	0.0027522035	0.0027521267	0.0027697273	0.0027699687	0.0027610527	0.0027341961	0.0027787436	0.0027521353	0.0027341961	0.002761093	0.0027610173	0.002779074	0.0027790158	0.0027609284	0.0027789671	0.75483763	0.0027698695	0.002743075	0.0027521532	0.0027612876	0.0027519919	0.0027520955	0.0027608015	0.0027700877	0.0027431482	0.0027341961	0.0027432183	0.0027341961	0.0027431604	0.0027430987	0.0027697782	0.002761124	0.002760986	0.0027790617	0.0027430747	0.0027430747	0.0027789616	0.0027520508	0.0027341994	0.0027520268	0.0027611684	0.0027520633	0.0027699047	0.0027341961	0.0027521348	0.002743075	0.0027521688	0.0027341961	0.0027431345	0.0027341961	0.0027341961	0.0027522717	0.0027432048	0.0027341961	0.0027359403	0.002761116
0.0015605479	0.0015656402	0.0015758339	0.0015708571	0.0015860848	0.0015861848	0.0015758349	0.0015657415	0.0015758642	0.0015758774	0.0015656642	0.0015656403	0.0015605479	0.0015758758	0.0015605479	0.0015605479	0.0015656155	0.0015707695	0.0015758418	0.0015965862	0.0015605482	0.0015605479	0.001580879	0.0015605479	0.0015861555	0.0016167697	0.0015708073	0.0015605479	0.0015656702	0.0015758108	0.0015860967	0.0015811119	0.001575874	0.0015757177	0.0015708257	0.0015707819	0.0015808274	0.0015809652	0.0015758764	0.0015605479	0.0015859735	0.0015707868	0.0015605479	0.0015758993	0.0015758561	0.0015861621	0.001586129	0.0015758054	0.001586101	0.57390696	0.0015809085	0.0015656155	0.001570797	0.0015760105	0.0015707049	0.001570764	0.0015757331	0.0015810332	0.0015656573	0.0015605479	0.0015656974	0.0015605479	0.0015656643	0.0015656292	0.0015808565	0.001575917	0.0015758384	0.001586155	0.0015656154	0.0015656154	0.0015860979	0.0015707386	0.0015605497	0.0015707249	0.0015759424	0.0015707456	0.0015809287	0.0015605479	0.0015707866	0.0015656155	0.0015708059	0.0015605479	0.28773183	0.0015605479	0.0015605479	0.0015708646	0.0015656897	0.0015605479	0.0015615434	0.0015759125
0.005483578	0.005501472	0.0055372915	0.0055198036	0.005573312	0.0055736634	0.0055372952	0.0055018277	0.0055373977	0.0055374443	0.005501556	0.0055014724	0.005483578	0.005537438	0.005483578	0.005483578	0.0055013853	0.0055194953	0.005537319	0.0056102127	0.005483579	0.005483578	0.0055550192	0.005483578	0.0055735605	0.0056811348	0.0055196285	0.005483578	0.0055015776	0.0055372105	0.0055733533	0.005555838	0.005537432	0.005536883	0.0055196933	0.005519539	0.005554838	0.005555322	0.0055374405	0.005483578	0.0055729207	0.0055195563	0.005483578	0.005537521	0.0055373693	0.0055735833	0.005573467	0.50831336	0.005573369	0.005537416	0.005555123	0.0055013853	0.005519592	0.005537912	0.0055192686	0.0055194763	0.0055369367	0.005555561	0.005501532	0.005483578	0.0055016726	0.005483578	0.0055015567	0.005501433	0.00555494	0.0055375835	0.0055373074	0.0055735586	0.005501385	0.005501385	0.0055733575	0.005519387	0.0054835845	0.005519339	0.0055376724	0.0055194115	0.005555194	0.005483578	0.0055195554	0.0055013853	0.0055196234	0.005483578	0.0055015045	0.005483578	0.005483578	0.0055198297	0.005501646	0.005483578	0.0054870765	0.0055375677
0.0015605473	0.0015656395	0.0015758333	0.0015708565	0.0015860841	0.0015861843	0.0015758344	0.0015657408	0.0015758635	0.0015758768	0.0015656635	0.0015656396	0.0015605473	0.0015758751	0.0015605473	0.0015605473	0.0015656148	0.0015707689	0.0015758411	0.0015965856	0.0015605475	0.0015605473	0.0015808784	0.0015605473	0.0015861549	0.001616769	0.0015708067	0.0015605473	0.0015656697	0.0015758103	0.001586096	0.0015811112	0.0015758733	0.860073	0.0015708251	0.0015707812	0.0015808268	0.0015809645	0.0015758758	0.0015605473	0.0015859728	0.0015707861	0.0015605473	0.0015758987	0.0015758555	0.0015861614	0.0015861283	0.0015758048	0.0015861004	0.0015758687	0.001580908	0.0015656148	0.0015707962	0.0015760098	0.0015707042	0.0015707634	0.0015757324	0.0015810325	0.0015656567	0.0015605473	0.0015656967	0.0015605473	0.0015656636	0.0015656285	0.0015808558	0.0015759164	0.0015758377	0.0015861543	0.0015656147	0.0015656147	0.0015860972	0.0015707379	0.0015605491	0.0015707242	0.0015759417	0.001570745	0.0015809281	0.0015605473	0.0015707859	0.0015656148	0.0015708052	0.0015605473	0.0015656488	0.0015605473	0.0015605473	0.001570864	0.0015656891	0.0015605473	0.0015615429	0.0015759119
0.0012133355	0.0012172948	0.0012252205	0.0012213511	0.0012331906	0.0012332684	0.0012252213	0.0012173735	0.001225244	0.0012252544	0.0012173135	0.001217295	0.0012133355	0.001225253	0.0012133355	0.0012133355	0.0012172756	0.0012212829	0.0012252267	0.0012413556	0.0012133358	0.0012133355	0.0012291431	0.0012133355	0.0012332457	0.0012570483	0.0012213123	0.0012133355	0.0012173182	0.0012252026	0.09500783	0.399699	0.0012252517	0.0012251302	0.0012213266	0.0012212925	0.001229103	0.0012292102	0.0012252536	0.0012133355	0.0012331042	0.0012212964	0.0012133355	0.0012252714	0.0012252379	0.0012332507	0.001233225	0.0012251984	0.0012332033	0.0012252481	0.001229166	0.0012172756	0.0012213042	0.0012253578	0.0012212326	0.0012212787	0.001225142	0.001229263	0.0012173082	0.0012133355	0.0012173393	0.0012133355	0.0012173136	0.0012172862	0.0012291255	0.0012252851	0.001225224	0.0012332452	0.0012172755	0.0012172755	0.0012332008	0.0012212589	0.001213337	0.0012212482	0.0012253048	0.0012212644	0.0012291818	0.0012133355	0.28882095	0.11135405	0.0012213112	0.0012133355	0.001217302	0.0012133355	0.0012133355	0.0012213569	0.0012173334	0.0012133355	0.0012141096	0.0012252816
0.0007796573	0.0007822014	0.00078729424	0.00078480784	0.00079241564	0.00079246564	0.00078729476	0.000782252	0.0007873094	0.000787316	0.00078221335	0.0007822015	0.0007796573	0.00078731513	0.0007796573	0.0007796573	0.0007821891	0.000784764	0.00078729814	0.0007976622	0.0007796574	0.0007796573	0.0007898148	0.0007796573	0.00079245097	0.00080774596	0.0007847829	0.0007796573	0.00078221643	0.0007872827	0.0007924216	0.00078993116	0.00078731426	0.0007872362	0.0007847921	0.00078477024	0.000789789	0.0007898579	0.0007873155	0.0007796573	0.00079236005	0.93008935	0.0007796573	0.0007873269	0.00078730535	0.00079245423	0.00079243764	0.00078728	0.0007924237	0.00078731193	0.0007898296	0.0007821891	0.00078477775	0.0007873824	0.00078473176	0.0007847613	0.00078724383	0.0007898918	0.00078221	0.0007796573	0.00078222994	0.0007796573	0.00078221346	0.0007821959	0.0007898035	0.0007873358	0.0007872965	0.00079245074	0.000782189	0.000782189	0.00079242216	0.0007847486	0.0007796582	0.0007847417	0.0007873484	0.00078475213	0.0007898396	0.0007796573	0.00078477256	0.0007821891	0.0007847822	0.0007796573	0.0007822061	0.0007796573	0.0007796573	0.00078481156	0.00078222615	0.0007796573	0.00078015466	0.0007873335
0.0009925051	0.0009957438	0.0010022271	0.0009990619	0.0010087466	0.0010088102	0.0010022277	0.0009958083	0.0010022463	0.0010022548	0.0009957592	0.0009957439	0.0009925051	0.0010022536	0.0009925051	0.0009925051	0.0009957282	0.0009990061	0.0010022321	0.91102	0.0009925053	0.0009925051	0.0010054357	0.0009925051	0.0010087916	0.0010282621	0.0009990302	0.0009925051	0.000995763	0.0010022124	0.0010087541	0.0010055838	0.0010022526	0.0010021531	0.0009990418	0.000999014	0.0010054029	0.0010054905	0.0010022541	0.0009925051	0.0010086758	0.000999017	0.0009925051	0.0010022686	0.0010022412	0.0010087957	0.0010087746	0.0010022089	0.0010087569	0.0010022495	0.0010054546	0.0009957282	0.0009990236	0.0010023393	0.000998965	0.0009990026	0.0010021629	0.0010055337	0.0009957547	0.0009925051	0.0009957802	0.0009925051	0.0009957592	0.0009957368	0.0010054214	0.0010022799	0.0010022299	0.0010087913	0.0009957281	0.0009957281	0.001008755	0.0009989864	0.0009925064	0.0009989777	0.001002296	0.000998991	0.0010054673	0.0009925051	0.0009990169	0.0009957282	0.0009990293	0.0009925051	0.0009957497	0.0009925051	0.0009925051	0.0009990666	0.0009957753	0.0009925051	0.0009931383	0.001002277
0.0006821327	0.00068435865	0.00068881444	0.00068663905	0.0006932952	0.000693339	0.0006888149	0.22276683	0.00068882765	0.0006888335	0.0006843691	0.0006843587	0.0006821327	0.0006888327	0.0006821327	0.0006821327	0.0006843479	0.00068660075	0.0006888179	0.0006978855	0.00068213284	0.0006821327	0.0006910197	0.0006821327	0.0006933261	0.0007067079	0.0006866173	0.0006821327	0.0006843718	0.0006888044	0.0006933004	0.0006911215	0.00068883196	0.0006887636	0.0006866253	0.00068660616	0.00069099717	0.00069105736	0.000688833	0.0006821327	0.00069324655	0.0006866083	0.0006821327	0.000688843	0.71675396	0.00069332897	0.0006933145	0.000688802	0.0006933023	0.0006888299	0.0006910326	0.0006843479	0.00068661274	0.0006888916	0.00068657246	0.00068659836	0.0006887703	0.0006910871	0.00068436615	0.0006821327	0.0006843836	0.0006821327	0.0006843692	0.0006843538	0.00069100986	0.00068885076	0.0006888164	0.0006933259	0.0006843478	0.0006843478	0.0006933009	0.0006865872	0.00068213354	0.0006865812	0.0006888618	0.00068659027	0.0006910414	0.0006821327	0.0006866082	0.0006843479	0.00068661664	0.0006821327	0.0006843627	0.0006821327	0.0006821327	0.0006866423	0.0006843803	0.0006821327	0.00068256794	0.0006888488
0.00020978706	0.00021047163	0.00021184198	0.00021117296	0.00021322003	0.00021323348	0.00021184213	0.00021048525	0.00021184605	0.00021184784	0.00021047486	0.00021047164	0.00020978706	0.00021184761	0.00020978706	0.00020978706	0.00021046831	0.00021116117	0.00021184304	0.23573475	0.0002097871	0.00020978706	0.0002125202	0.00020978706	0.00021322955	0.00021734505	0.00021116626	0.00020978706	0.00021047567	0.00021183888	0.00021322163	0.00021255152	0.00021184738	0.00021182637	0.00021116872	0.00021116283	0.00021251327	0.0002125318	0.0002118477	0.00020978706	0.00021320507	0.0002111635	0.00020978706	0.00021185078	0.00021184498	0.56312996	0.10844212	0.00021183815	0.00021322221	0.00021184675	0.00021252419	0.00021046831	0.00021116486	0.00021186573	0.00021115248	0.00021116043	0.00021182842	0.00021254094	0.00021047394	0.00020978706	0.00021047931	0.00020978706	0.00021047487	0.00021047014	0.00021251717	0.00021185317	0.00021184259	0.00021322948	0.07452225	0.0002104683	0.00021322179	0.000211157	0.00020978731	0.00021115517	0.00021185656	0.00021115797	0.0002125269	0.00020978706	0.00021116345	0.00021046831	0.00021116606	0.00020978706	0.00021047288	0.00020978706	0.00020978706	0.00021117396	0.00021047829	0.00020978706	0.0002099209	0.00021185256
0.0006062949	0.0006082733	0.0006122337	0.00061030017	0.00061621633	0.0006162552	0.0006122341	0.00060831266	0.00061224547	0.00061225065	0.00060828263	0.0006082734	0.0006062949	0.00061224995	0.0006062949	0.0006062949	0.0006082637	0.0006102661	0.0006122368	0.0006202963	0.000606295	0.0006062949	0.0006141938	0.0006062949	0.0006162438	0.00062813784	0.00061028084	0.0006062949	0.000608285	0.00061222474	0.00061622093	0.0006142843	0.0006122493	0.00061218854	0.00061028794	0.00061027094	0.00061417377	0.0006142273	0.00061225024	0.0006062949	0.0006161731	0.00061027287	0.0006062949	0.00061225914	0.0006122424	0.00061624637	0.00061623345	0.00061222265	0.0006162226	0.0006122475	0.0006142053	0.0006082637	0.00061027677	0.00061230233	0.000610241	0.000610264	0.00061219453	0.0006142537	0.00060827995	0.0006062949	0.0006082955	0.0006062949	0.0006082827	0.000608269	0.00061418506	0.000612266	0.00061223545	0.00061624363	0.00060826365	0.00060826365	0.0006162214	0.0006102541	0.0006062956	0.00061024877	0.9456365	0.00061025686	0.0006142131	0.0006062949	0.00061027275	0.0006082637	0.00061028026	0.0006062949	0.0006082769	0.0006062949	0.0006062949	0.0006103031	0.0006082926	0.0006062949	0.0006066817	0.00061226427
