topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9
0.022164598	0.022287328	0.02308342	0.022100873	0.02157589	0.024620734	0.79734796	0.021786496	0.022314843	0.022717861
0.012503292	0.012573425	0.01302298	0.528396	0.012171611	0.013891713	0.36974582	0.012290511	0.012588892	0.012815696
0.045707155	0.04596318	0.047610518	0.045573905	0.044495236	0.050770633	0.5820787	0.044928804	0.04602303	0.04684885
0.012503036	0.012572926	0.013022417	0.01246754	0.012172353	0.01388963	0.013950561	0.35802495	0.538581	0.012815582
0.6576641	0.009743236	0.010091075	0.009660358	0.0094315205	0.010762301	0.2634385	0.009524127	0.009754275	0.0099305315
0.006198693	0.2820526	0.0064562364	0.006181073	0.006034531	0.006886235	0.5241371	0.0060934685	0.0062413765	0.14971875
0.007907379	0.007951742	0.008236066	0.007884808	0.007697984	0.008784542	0.00882331	0.007773609	0.9268352	0.008105386
0.00541821	0.0054484364	0.005643174	0.005402849	0.005274562	0.0060186894	0.0060450654	0.09264634	0.005455282	0.86264735
0.0016586386	0.13585898	0.0017275444	0.0016539267	0.0016147139	0.0018426277	0.0018506483	0.0016304676	0.0016700878	0.8504924
0.00481217	0.0048393644	0.005012194	0.0047985082	0.004684669	0.23609588	0.005369119	0.0047304747	0.0048454874	0.72481215
0.022162523	0.02228646	0.023083951	0.022098906	0.021575702	0.024618156	0.79735786	0.021786002	0.022314513	0.022715922
0.09747569	0.098020926	0.10152398	0.09719624	0.09489385	0.10827444	0.10874281	0.09581881	0.09814332	0.09990991
0.0146283	0.01471101	0.015235699	0.014586553	0.014240489	0.86617064	0.016322792	0.014379524	0.0147303995	0.0149946
0.017624175	0.017724784	0.01835664	0.017573746	0.017157445	0.83875734	0.019667707	0.0173254	0.01774745	0.018065365
0.022162622	0.79491764	0.023083048	0.022099154	0.021575797	0.024618166	0.024725454	0.021786148	0.022314792	0.022717157
0.004812107	0.0048392126	0.0050121695	0.004798347	0.0046846666	0.0053455103	0.0053689303	0.00473035	0.0048454306	0.95556325
0.007907364	0.007951668	0.008235772	0.007884869	0.0076980055	0.2441724	0.0088223405	0.00777297	0.69144946	0.008105108
0.014627993	0.014709862	0.015236386	0.8645133	0.014241065	0.016249603	0.016319439	0.014379522	0.014728913	0.014993941
0.022162762	0.022293216	0.023085274	0.022102147	0.0215766	0.024622293	0.024727093	0.79439735	0.022315484	0.022717781
0.022162747	0.022288607	0.023090677	0.022101294	0.79418415	0.024624946	0.024727691	0.021786522	0.022315856	0.022717517
0.029851446	0.030018356	0.72484	0.029764881	0.029060725	0.033158425	0.03330494	0.029349117	0.030055378	0.030596772
