topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59
0.004091137	0.004076787	0.004076787	0.0041037085	0.004130655	0.0041998583	0.0042123618	0.004076822	0.004050027	0.0041319225	0.0041178013	0.004077209	0.53376186	0.004131672	0.004050027	0.0041042175	0.004050027	0.004144845	0.004131829	0.0041727056	0.2279088	0.0041316478	0.0040634074	0.0041043214	0.004145425	0.004200244	0.0040908083	0.0040770285	0.0040772706	0.004131685	0.0041183643	0.004117783	0.0040774625	0.004131422	0.004076949	0.0041445876	0.004076683	0.004077021	0.00410447	0.004077373	0.0040774583	0.004145505	0.0040771877	0.004131772	0.00409072	0.0041577853	0.004172284	0.0040770443	0.0041449694	0.0041306363	0.004103781	0.0041177887	0.004099651	0.0041313963	0.0040770867	0.0041307877	0.004063846	0.0041045365	0.0040772334	0.004063497
0.00233318	0.0023249958	0.0023249958	0.0023403496	0.0023557171	0.0023951838	0.0024023145	0.002325016	0.0023097347	0.0023564398	0.0023483864	0.0023252368	0.002356197	0.27100283	0.0023097347	0.00234064	0.0023097347	0.0023638099	0.0023563865	0.0023796987	0.0023251297	0.0023562834	0.0023173655	0.0023406988	0.0023641402	0.0023954038	0.0023329924	0.002325134	0.0023252717	0.0023563043	0.0023487078	0.0023483762	0.12322784	0.0023561544	0.0023250885	0.0023636627	0.0023249367	0.0023251295	0.0023407836	0.0023253302	0.002325379	0.0023641859	0.0023252245	0.0023563541	0.002332942	0.0023711897	0.0023794582	0.24409822	0.0023638804	0.0023557064	0.0023403908	0.23042548	0.0023380355	0.0023561397	0.002325167	0.0023557926	0.0023176158	0.0023408215	0.0023252508	0.0023174165
0.008220221	0.008191387	0.008191387	0.008245481	0.008299624	0.008438672	0.008463794	0.008191458	0.008137619	0.00830217	0.008273796	0.008192236	0.008301315	0.008301667	0.008137619	0.008246504	0.008137619	0.008328135	0.008301982	0.008384115	0.008191858	0.0083016185	0.008164504	0.008246711	0.0083293	0.008439447	0.008219561	0.008191873	0.008192359	0.008301692	0.008274928	0.008273761	0.5128304	0.008301164	0.008191713	0.008327617	0.008191179	0.0081918575	0.00824701	0.008192564	0.008192737	0.00832946	0.008192193	0.008301868	0.008219383	0.008354136	0.008383268	0.008191905	0.008328385	0.008299586	0.008245626	0.008273772	0.008237327	0.008301113	0.00819199	0.00829989	0.008165386	0.008247144	0.008192285	0.008164683
0.0023331828	0.0023249986	0.0023249986	0.0023403524	0.00235572	0.0023951868	0.0024023175	0.002325019	0.0023097375	0.0023564429	0.36743847	0.0023252396	0.0023562	0.0023563001	0.0023097375	0.0023406427	0.0023097375	0.0023638126	0.0023563893	0.0023797015	0.0023251327	0.0023562862	0.0023173685	0.0023407016	0.0023641433	0.0023954066	0.0023329954	0.0023251367	0.35106334	0.0023563073	0.0023487105	0.0023483792	0.0023253842	0.0023561574	0.0023250913	0.0023636657	0.0023249395	0.0023251325	0.0023407866	0.002325333	0.0023253819	0.002364189	0.0023252273	0.0023563572	0.002332945	0.0023711924	0.0023794612	0.0023251458	0.0023638834	0.0023557094	0.0023403938	0.0023483825	0.0023380383	0.0023561425	0.0023251697	0.0023557956	0.0023176186	0.0023408243	0.14789616	0.0023174193
0.0018136363	0.0018072745	0.0018072745	0.12136827	0.0018311549	0.0018618334	0.0018673762	0.0018072904	0.0017954117	0.0018317167	0.0018254566	0.0018074618	0.5388157	0.0018316058	0.0017954117	0.001819435	0.0017954117	0.0018374455	0.0018316753	0.0018497964	0.0018073787	0.001831595	0.0018013434	0.0018194808	0.0018377025	0.0018620043	0.0018134905	0.0018073817	0.10433553	0.0018316114	0.13347208	0.0018254487	0.0018075742	0.0018314949	0.0018073465	0.0018373312	0.0018072285	0.0018073785	0.0018195468	0.0018075344	0.0018075723	0.001837738	0.0018074523	0.0018316502	0.0018134513	0.001843182	0.0018496095	0.0018073888	0.0018375005	0.0018311467	0.0018192416	0.0018254513	0.0018174105	0.0018314834	0.0018074075	0.0018312136	0.0018015379	0.0018195763	0.0018074727	0.001801383
0.0011650561	0.0011609695	0.0011609695	0.0011686363	0.0011763099	0.0011960174	0.0011995779	0.0011609796	0.001153349	0.0011766708	0.0011726494	0.0011610897	0.0011765496	0.0011765995	0.001153349	0.0011687812	0.001153349	0.0011803509	0.0011766441	0.001188285	0.0011610363	0.0011765927	0.0011571593	0.0011688106	0.001180516	0.0011961272	0.0011649625	0.0011610384	0.0011611072	0.0011766031	0.0011728097	0.0011726443	0.0011611619	0.0011765283	0.0011610157	0.0011802776	0.0011609399	0.0011610362	0.001168853	0.0011611364	0.0011611608	0.0011805388	0.0011610837	0.001176628	0.0011649374	0.0011840359	0.0011881649	0.0011610428	0.0011803862	0.93096834	0.0011686569	0.001172646	0.0011674807	0.001176521	0.0011610548	0.0011763476	0.0011572844	0.0011688719	0.0011610967	0.0011571848
0.0014833295	0.0014781264	0.0014781264	0.0014878876	0.0014976575	0.0015227487	0.001527282	0.0014781392	0.001468424	0.001498117	0.001492997	0.0014782795	0.0014979626	0.0014980263	0.001468424	0.0014880721	0.001468424	0.0015028025	0.0014980831	0.70279175	0.0014782115	0.0014980175	0.0014732754	0.0014881096	0.0015030126	0.0015228884	0.0014832102	0.001478214	0.0014783017	0.0014980308	0.0014932012	0.0014929905	0.0014783714	0.0014979355	0.0014781852	0.001502709	0.0014780887	0.0014782114	0.0014881635	0.0014783388	0.0014783699	0.0015030416	0.0014782717	0.0014980625	0.0014831781	0.0015074941	0.0015127511	0.0014782198	0.0015028474	0.0014976508	0.0014879138	0.0014929926	0.0014864163	0.0014979262	0.21081181	0.0014977055	0.0014734345	0.0014881876	0.0014782883	0.0014733077
0.0010192556	0.0010156804	0.0010156804	0.0010223876	0.0010291011	0.0010463422	0.0010494572	0.0010156892	0.0010090135	0.0010294168	0.0010258986	0.0010157856	0.0010293107	0.0010293544	0.0010090135	0.0010225144	0.0010090135	0.0010326363	0.0010293934	0.0010395774	0.0010157389	0.0010293484	0.001012347	0.0010225403	0.0010327807	0.0010464382	0.0010191737	0.0010157407	0.0010158009	0.0010293575	0.0010260389	0.0010258942	0.0010158488	0.001029292	0.0010157208	0.0010325721	0.0010156545	0.0010157388	0.0010225773	0.939594	0.0010158478	0.0010328006	0.0010157803	0.0010293793	0.0010191516	0.0010358602	0.0010394724	0.0010157446	0.0010326672	0.0010290963	0.0010224057	0.0010258956	0.0010213767	0.0010292856	0.0010157551	0.001029134	0.0010124564	0.0010225938	0.0010157917	0.0010123693
0.00031336801	0.0003122688	0.0003122688	0.00031433094	0.00031639496	0.0003216957	0.00032265342	0.00031227153	0.00031021907	0.00031649202	0.00031541038	0.00031230116	0.0003164594	0.00031647284	0.00031021907	0.0003143699	0.00031021907	0.00031748187	0.00031648486	0.00031961588	0.00031228678	0.00031647098	0.00031124396	0.00031437783	0.00031752625	0.00032172524	0.0003133428	0.00031228733	0.00031230584	0.0003164738	0.0003154535	0.000315409	0.00031232057	0.00031645366	0.00031228122	0.0003174621	0.00031226085	0.00031228675	0.00031438924	0.0003123137	0.00031232025	0.0003175324	0.0003122995	0.00031648052	0.00031333603	0.98143446	0.0003195836	0.00031228852	0.00031749136	0.0003163935	0.0003143365	0.00031540944	0.00031402012	0.0003164517	0.00031229176	0.0003164051	0.00031127757	0.00031439433	0.00031230302	0.00031125083
0.0009058905	0.00090271287	0.00090271287	0.0009086742	0.00091464084	0.0009299644	0.00093273295	0.0009027208	0.00089678756	0.00091492146	0.0009117946	0.0009028064	0.0009148272	0.30897743	0.00089678756	0.0009087869	0.00089678756	0.00091778295	0.00091490074	0.00092395203	0.0009027649	0.0009148607	0.00089975033	0.0009088098	0.0009179113	0.26046222	0.00090581767	0.0009027665	0.00090282003	0.00091486884	0.00091191934	0.0009117907	0.0009028626	0.00091481063	0.00090274884	0.00091772585	0.0009026899	0.0009027648	0.0009088427	0.0009028427	0.00090286165	0.37873295	0.0009028017	0.0009148882	0.0009057981	0.0009206483	0.0009238587	0.00090276997	0.0009178104	0.0009146367	0.0009086903	0.0009117919	0.00090777565	0.0009148049	0.0009027793	0.0009146702	0.0008998475	0.00090885744	0.0009028118	0.0008997701
0.0040911343	0.0040767835	0.0040767835	0.0041037058	0.004130652	0.0041998555	0.0042123585	0.0040768194	0.004050024	0.0041319197	0.004117798	0.0040772064	0.0041314936	0.004131669	0.004050024	0.0041042147	0.004050024	0.0041448423	0.004131826	0.004172703	0.0040770187	0.004131645	0.004063404	0.004104318	0.004145422	0.004200241	0.0040908055	0.0040770257	0.0040772674	0.0041316818	0.7575807	0.0041177804	0.0040774597	0.004131419	0.004076946	0.0041445848	0.0040766797	0.0040770182	0.004104467	0.00407737	0.0040774555	0.004145502	0.0040771845	0.0041317693	0.004090717	0.0041577825	0.0041722814	0.0040770415	0.004144966	0.0041306335	0.0041037784	0.004117786	0.004099648	0.004131393	0.0040770834	0.0041307844	0.0040638433	0.004104533	0.0040772306	0.0040634936
0.016594358	0.01653615	0.01653615	0.016645351	0.01675465	0.01703535	0.017086066	0.016536294	0.016427608	0.01675979	0.016702512	0.016537864	0.016758064	0.016758775	0.016427608	0.016647415	0.016427608	0.016812207	0.01675941	0.016925214	0.016537102	0.016758677	0.01648188	0.016647834	0.016814558	0.017036915	0.016593024	0.016537132	0.016538111	0.016758826	0.016704796	0.01670244	0.016538892	0.01675776	0.01653681	0.016811162	0.01653573	0.0165371	0.016648438	0.016538527	0.016538875	0.016814884	0.016537776	0.016759181	0.016592667	0.016864695	0.016923506	0.016537195	0.01681271	0.016754573	0.016645646	0.016702462	0.016628891	0.016757656	0.016537366	0.016755188	0.01648366	0.016648708	0.016537962	0.016482243
0.002723238	0.0027136856	0.0027136856	0.002731606	0.0027495427	0.0027956076	0.00280393	0.0027137091	0.0026958731	0.0027503863	0.0027409864	0.0027139666	0.002750103	0.0027502198	0.0026958731	0.002731945	0.0026958731	0.0027589882	0.002750324	0.0027775334	0.0027138419	0.0027502035	0.0027047796	0.0027320136	0.002759374	0.0027958641	0.0027230189	0.0027138465	0.0027140074	0.0027502282	0.0027413615	0.0027409745	0.0027141355	0.002750053	0.0027137937	0.0027588166	0.0027136165	0.0027138416	0.0027321125	0.0027140756	0.0027141327	0.0027594273	0.0027139524	0.0027502864	0.0027229602	0.7304863	0.0027772528	0.002713857	0.0027590708	0.0027495301	0.0027316543	0.0027409785	0.002728905	0.0027500358	0.11088897	0.0027496307	0.0027050716	0.0027321568	0.002713983	0.002704839
0.0032698924	0.0032584227	0.0032584227	0.0032799405	0.0033014778	0.0033567892	0.0033667826	0.0032584511	0.0032370344	0.0033024906	0.0032912039	0.0032587603	0.0033021504	0.0033022906	0.0032370344	0.0032803472	0.0032370344	0.0033128194	0.0033024158	0.003335087	0.0032586104	0.003302271	0.003247729	0.0032804299	0.0033132825	0.0033570975	0.0032696296	0.003258616	0.0032588092	0.0033023006	0.0032916542	0.0032911897	0.0032589629	0.0033020906	0.0032585524	0.0033126133	0.0032583396	0.00325861	0.0032805488	0.0032588912	0.0032589596	0.0033133465	0.003258743	0.0033023704	0.36840907	0.44113526	0.0033347502	0.0032586285	0.0033129184	0.0033014626	0.0032799984	0.003291194	0.0032766971	0.0033020698	0.0032586623	0.0033015835	0.0032480797	0.003280602	0.0032587796	0.0032478003
0.004091137	0.004076787	0.004076787	0.0041037085	0.004130655	0.0041998583	0.0042123618	0.004076822	0.004050027	0.0041319225	0.0041178013	0.004077209	0.004131497	0.004131672	0.004050027	0.0041042175	0.004050027	0.004144845	0.004131829	0.0041727056	0.0040770215	0.0041316478	0.0040634074	0.0041043214	0.004145425	0.004200244	0.0040908083	0.0040770285	0.0040772706	0.004131685	0.0041183643	0.004117783	0.0040774625	0.004131422	0.004076949	0.0041445876	0.004076683	0.004077021	0.00410447	0.004077373	0.0040774583	0.004145505	0.0040771877	0.004131772	0.00409072	0.0041577853	0.004172284	0.0040770443	0.0041449694	0.0041306363	0.004103781	0.0041177887	0.7575618	0.0041313963	0.0040770867	0.0041307877	0.004063846	0.0041045365	0.0040772334	0.004063497
