topic_0	topic_1	topic_2	topic_3
0.043217916	0.58445406	0.3313862	0.040941823
0.054344248	0.052821044	0.8423353	0.05049939
0.30767193	0.020986801	0.023566224	0.647775
0.073273815	0.07139608	0.7862636	0.06906654
0.043706007	0.3961347	0.5195045	0.040654805
0.11397718	0.110901356	0.66928434	0.1058371
0.25054267	0.24434291	0.27063107	0.23448335
0.90742356	0.030380283	0.033527695	0.028668445
0.021460421	0.021467023	0.023271954	0.9338006
0.04386543	0.8645441	0.051028755	0.04056168
0.07345017	0.77717614	0.07980068	0.069573
0.00193768	0.8417613	0.15451247	0.0017885639
0.017905518	0.1573463	0.019193955	0.8055543
0.021537602	0.020585777	0.9379981	0.019878484
0.86748374	0.042782184	0.048587393	0.04114668
0.07344666	0.7786823	0.07929325	0.06857781
0.0112696085	0.42435697	0.55389094	0.0104824575
0.031307273	0.031370647	0.9083475	0.028974583
0.0759	0.07230356	0.08026601	0.7715304
0.07624401	0.7703711	0.08049005	0.07289481
0.019773094	0.019004874	0.02173503	0.93948704
