topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69	topic_70	topic_71	topic_72	topic_73	topic_74	topic_75	topic_76	topic_77	topic_78	topic_79	topic_80	topic_81	topic_82	topic_83	topic_84	topic_85	topic_86	topic_87	topic_88	topic_89	topic_90	topic_91	topic_92	topic_93	topic_94	topic_95	topic_96	topic_97	topic_98	topic_99	topic_100	topic_101	topic_102	topic_103	topic_104	topic_105	topic_106	topic_107	topic_108	topic_109	topic_110	topic_111	topic_112	topic_113	topic_114	topic_115	topic_116	topic_117	topic_118	topic_119	topic_120	topic_121	topic_122	topic_123	topic_124	topic_125	topic_126	topic_127	topic_128	topic_129	topic_130	topic_131	topic_132	topic_133	topic_134	topic_135	topic_136	topic_137	topic_138	topic_139	topic_140	topic_141	topic_142	topic_143	topic_144	topic_145	topic_146	topic_147	topic_148	topic_149
0.0016605194	0.0016552259	0.0016710882	0.0016604974	0.0016552259	0.0016871335	0.0016605636	0.0016605402	0.0016605596	0.0016658953	0.0016552259	0.0016552259	0.0016605507	0.0016658823	0.0016605317	0.0016711664	0.0016552259	0.001660545	0.001665845	0.0016605384	0.0016552259	0.0016605343	0.0016605301	0.0016658602	0.0016764078	0.0016711501	0.0016552259	0.0016552259	0.0016605301	0.001660545	0.0016764755	0.0016658336	0.0016552259	0.0016552259	0.0016552259	0.0016552259	0.0016552259	0.001660525	0.0016605678	0.0016552259	0.0016605506	0.0016659024	0.0016605555	0.0016658411	0.0016552259	0.0016764831	0.0016605414	0.0016605345	0.0016552259	0.0016552259	0.0016658414	0.0016552259	0.0016605575	0.0016552259	0.25197	0.0016552259	0.001660545	0.0016552259	0.0016658357	0.0016605596	0.0016658762	0.0016764323	0.0016552259	0.0016552262	0.0016552259	0.0016552259	0.0016552259	0.0016658488	0.0016552259	0.0016552259	0.0016552259	0.001671093	0.0016605478	0.0016658386	0.0016658116	0.0016605194	0.0016552259	0.0016552259	0.0016552259	0.0016711156	0.001660525	0.0016552259	0.0016605343	0.0016552259	0.0016552259	0.0016711627	0.001660525	0.0016605135	0.0016552276	0.0016605301	0.0016552259	0.0016658187	0.0016658558	0.0016552259	0.0016606192	0.0016712158	0.5022804	0.001660525	0.0016605343	0.0016552259	0.0016552259	0.0016552262	0.0016552259	0.0016552259	0.0016552259	0.0016604906	0.0016711394	0.0016552259	0.0016552259	0.0016605507	0.0016552259	0.0016765137	0.0016552259	0.0016552259	0.0016605059	0.0016561929	0.0016552259	0.00166576	0.001660494	0.0016605553	0.0016605343	0.0016658187	0.0016552259	0.0016604837	0.0016765172	0.0016870153	0.0016657847	0.0016552259	0.0016552259	0.0016552259	0.0016605383	0.0016552259	0.0016552269	0.0016552259	0.0016605194	0.0016605963	0.0016552259	0.0016552259	0.0016552259	0.0016552259	0.0016552259	0.0016605197	0.0016552266	0.0016711763	0.0016552259	0.0016552259	0.0016552259	0.0016711741	0.0016605712	0.0016552259
0.0009483649	0.0009453416	0.0009544009	0.00094835233	0.0009453416	0.00096356485	0.0009483901	0.0009483768	0.0009483878	0.00095143524	0.0009453416	0.0009453416	0.0009483827	0.0009514278	0.00094837195	0.0009544456	0.0009453416	0.00094837946	0.0009514065	0.00094837573	0.0009453416	0.0009483734	0.000948371	0.00095141516	0.00095743913	0.0009544364	0.0009453416	0.0009453416	0.000948371	0.00094837946	0.00095747784	0.00095139997	0.0009453416	0.0009453416	0.0009453416	0.0009453416	0.0009453416	0.0009483681	0.0009483925	0.0009453416	0.00094838266	0.00095143926	0.00094838545	0.0009514042	0.0009453416	0.00095748215	0.0009483775	0.0009483735	0.0009453416	0.0009453416	0.0009514044	0.0009453416	0.0009483866	0.0009453416	0.0009483734	0.0009453416	0.00094837946	0.0009453416	0.00095140113	0.0009483878	0.0009514243	0.0009574531	0.0009453416	0.0009453418	0.0009453416	0.0009453416	0.0009453416	0.0009514086	0.0009453416	0.0009453416	0.0009453416	0.0009544037	0.0009483811	0.0009514028	0.8587002	0.0009483649	0.0009453416	0.0009453416	0.0009453416	0.00095441664	0.00094894547	0.0009453416	0.0009483734	0.0009453416	0.0009453416	0.0009544435	0.0009483681	0.00094836147	0.0009453426	0.000948371	0.0009453416	0.0009513914	0.0009514126	0.0009453416	0.0009484219	0.00095447386	0.00094837765	0.0009483681	0.0009483734	0.0009453416	0.0009453416	0.0009453418	0.0009453416	0.0009453416	0.0009453416	0.00094834843	0.00095443026	0.0009453416	0.0009453416	0.0009483827	0.0009453416	0.00095749967	0.0009453416	0.0009453416	0.00094835716	0.00094589393	0.0009453416	0.0009513579	0.00094835035	0.00094838534	0.0009483734	0.0009513914	0.0009453416	0.0009483445	0.0009575016	0.0009634974	0.0009513721	0.0009453416	0.0009453416	0.0009453416	0.0009483757	0.0009453416	0.0009453422	0.0009453416	0.0009483649	0.0009484088	0.0009453416	0.0009453416	0.0009453416	0.0009453416	0.0009453416	0.0009483651	0.000945342	0.0009544513	0.0009453416	0.0009453416	0.0009453416	0.00095445	0.0009483944	0.0009453416
0.0033251587	0.0033145584	0.0033463223	0.0033251145	0.0033145584	0.003378453	0.0033252472	0.0033252004	0.003325239	0.003335924	0.0033145584	0.0033145584	0.0033252211	0.0033358978	0.0033251834	0.003346479	0.0033145584	0.0033252097	0.003335823	0.0033251967	0.0033145584	0.0033251885	0.0033251802	0.0033358536	0.0033569748	0.0033464464	0.0033145584	0.0033145584	0.0033251802	0.0033252097	0.0033571105	0.0033358003	0.0033145584	0.0033145584	0.0033145584	0.0033145584	0.0033145584	0.00332517	0.0033252556	0.0033145584	0.003325221	0.0033359379	0.003325231	0.0033358152	0.0033145584	0.0033571257	0.0033252027	0.003325189	0.0033145584	0.0033145584	0.0033358159	0.0033145584	0.0033252349	0.0033145584	0.0033251885	0.0033145584	0.0033252097	0.0033145584	0.0033358044	0.003325239	0.0033358857	0.003357024	0.0033145584	0.003314559	0.0033145584	0.0033145584	0.0033145584	0.0033358305	0.0033145584	0.0033145584	0.0033145584	0.003346332	0.0033252153	0.0033358103	0.0033357562	0.0033251587	0.0033145584	0.0033145584	0.0033145584	0.0033463773	0.00332517	0.0033145584	0.0033251885	0.0033145584	0.0033145584	0.0033464713	0.00332517	0.0033251469	0.003314562	0.0033251802	0.0033145584	0.0033357705	0.0033358445	0.0033145584	0.0033253585	0.003346578	0.0033252034	0.00332517	0.0033251885	0.0033145584	0.0033145584	0.003314559	0.0033145584	0.0033145584	0.0033145584	0.003325101	0.003346425	0.0033145584	0.0033145584	0.5045659	0.0033145584	0.003357187	0.0033145584	0.0033145584	0.0033251317	0.003316495	0.0033145584	0.0033356526	0.0033251077	0.0033252304	0.0033251885	0.0033357705	0.0033145584	0.003325087	0.003357194	0.0033782162	0.0033357025	0.0033145584	0.0033145584	0.0033145584	0.0033251964	0.0033145584	0.0033145605	0.0033145584	0.0033251587	0.0033253126	0.0033145584	0.0033145584	0.0033145584	0.0033145584	0.0033145584	0.0033251594	0.0033145598	0.0033464988	0.0033145584	0.0033145584	0.0033145584	0.0033464944	0.0033252623	0.0033145584
0.0009483663	0.000945343	0.0009544024	0.0009483537	0.000945343	0.0009635663	0.00094839156	0.00094837823	0.00094838924	0.00095143664	0.000945343	0.000945343	0.0009483842	0.0009514292	0.00094837334	0.000954447	0.000945343	0.0009483809	0.0009514079	0.0009483772	0.000945343	0.0009483748	0.0009483724	0.8587005	0.0009574406	0.00095443777	0.000945343	0.000945343	0.0009483724	0.0009483809	0.00095747923	0.00095140137	0.000945343	0.000945343	0.000945343	0.000945343	0.000945343	0.0009483695	0.00094839395	0.000945343	0.00094838405	0.00095144066	0.0009483869	0.0009514056	0.000945343	0.0009574836	0.0009483789	0.000948375	0.000945343	0.000945343	0.00095140585	0.000945343	0.000948388	0.000945343	0.0009483748	0.000945343	0.0009483809	0.000945343	0.0009514026	0.00094838924	0.00095142575	0.00095745455	0.000945343	0.0009453432	0.000945343	0.000945343	0.000945343	0.00095141004	0.000945343	0.000945343	0.000945343	0.0009544052	0.0009483825	0.0009514042	0.0009513888	0.0009483663	0.000945343	0.000945343	0.000945343	0.0009544181	0.0009483695	0.000945343	0.0009483748	0.000945343	0.000945343	0.0009544449	0.0009483695	0.0009483629	0.00094534404	0.0009483724	0.000945343	0.00095139287	0.00095141405	0.000945343	0.0009484746	0.00095447525	0.0009483791	0.0009483695	0.0009483748	0.000945343	0.000945343	0.0009453432	0.000945343	0.000945343	0.000945343	0.0009483499	0.00095443166	0.000945343	0.000945343	0.0009483842	0.000945343	0.00095750106	0.000945343	0.000945343	0.00094835856	0.0009458953	0.000945343	0.0009513593	0.0009483518	0.00094838673	0.0009483748	0.00095139287	0.000945343	0.00094834587	0.00095750304	0.0009634988	0.0009513735	0.000945343	0.000945343	0.000945343	0.00094837707	0.000945343	0.00094534364	0.000945343	0.0009483663	0.00094841025	0.000945343	0.000945343	0.000945343	0.000945343	0.000945343	0.00094836653	0.0009453434	0.0009544527	0.000945343	0.000945343	0.000945343	0.00095445145	0.0009483959	0.000945343
0.0007375013	0.00073515024	0.0007421953	0.00073749153	0.00073515024	0.00074932165	0.0007375209	0.00073751056	0.0007375191	0.000739889	0.00073515024	0.00073515024	0.00073751516	0.00073988317	0.0007375068	0.00074223	0.00073515024	0.0007375126	0.0007398666	0.00073750975	0.00073515024	0.00073750794	0.8901154	0.0007398733	0.00074455794	0.0007422228	0.00073515024	0.00073515024	0.0007375061	0.0007375126	0.00074458803	0.0007398615	0.00073515024	0.00073515024	0.00073515024	0.00073515024	0.00073515024	0.00073750375	0.0007375228	0.00073515024	0.0007375151	0.0007398921	0.0007375173	0.00073986483	0.00073515024	0.00074459135	0.0007375111	0.000737508	0.00073515024	0.00073515024	0.000739865	0.00073515024	0.0007375182	0.00073515024	0.00073750794	0.00073515024	0.0007375126	0.00073515024	0.00073986244	0.0007375191	0.0007398805	0.0007445688	0.00073515024	0.00073515036	0.00073515024	0.00073515024	0.00073515024	0.00073986826	0.00073515024	0.00073515024	0.00073515024	0.00074219744	0.0007375139	0.0007398638	0.00073985173	0.0007375013	0.00073515024	0.00073515024	0.00073515024	0.00074220746	0.00073750375	0.00073515024	0.00073750794	0.00073515024	0.00073515024	0.00074222835	0.00073750375	0.00073749863	0.000735151	0.0007375061	0.00073515024	0.0007398549	0.00073987135	0.00073515024	0.0007375456	0.0007422519	0.0007375851	0.00073750375	0.00073750794	0.00073515024	0.00073515024	0.00073515036	0.00073515024	0.00073515024	0.00073515024	0.0007374885	0.00074221805	0.00073515024	0.00073515024	0.00073751516	0.00073515024	0.000744605	0.00073515024	0.00073515024	0.0007374953	0.00073557976	0.00073515024	0.0007398288	0.00073749	0.0007375172	0.00073750794	0.0007398549	0.00073515024	0.0007374854	0.0007446065	0.00074926915	0.00073983986	0.00073515024	0.00073515024	0.00073515024	0.0007375097	0.00073515024	0.0007351507	0.00073515024	0.0007375013	0.0007375355	0.00073515024	0.00073515024	0.00073515024	0.00073515024	0.00073515024	0.0007375014	0.00073515053	0.0007422344	0.00073515024	0.00073515024	0.00073515024	0.0007422334	0.0007375243	0.00073515024
0.0004740145	0.00047250337	0.00047703143	0.0004740082	0.00047250337	0.0004816118	0.0004740271	0.00047402043	0.00047402593	0.0004755491	0.00047250337	0.00047250337	0.0004740234	0.00047554538	0.00047401802	0.00047705378	0.00047250337	0.00047402177	0.00047553473	0.0004740199	0.00047250337	0.00047401874	0.00047401755	0.00047553907	0.00047855	0.00047704915	0.00047250337	0.00047250337	0.00047401755	0.00047402177	0.00047856933	0.00047553147	0.00047250337	0.00047250337	0.00047250337	0.00047250337	0.00047250337	0.00047401607	0.0004740283	0.00047250337	0.00047402337	0.00047555112	0.00047402477	0.0004755336	0.00047250337	0.00047857148	0.00047402078	0.0004740188	0.00047250337	0.00047250337	0.0004755337	0.00047250337	0.00047402532	0.00047250337	0.00047401874	0.00047250337	0.00047402177	0.00047250337	0.00047553208	0.00047402593	0.00047554367	0.000478557	0.00047250337	0.00047250348	0.00047250337	0.00047250337	0.00047250337	0.0004755358	0.00047250337	0.00047250337	0.00047250337	0.00047703285	0.9293739	0.0004755329	0.0004755252	0.0004740145	0.00047250337	0.00047250337	0.00047250337	0.00047703928	0.00047401607	0.00047250337	0.00047401874	0.00047250337	0.00047250337	0.0004770527	0.00047401607	0.00047401278	0.00047250386	0.00047401755	0.00047250337	0.00047552722	0.0004755378	0.00047250337	0.00047404296	0.00047706786	0.00047402087	0.00047401607	0.00047401874	0.00047250337	0.00047250337	0.00047250348	0.00047250337	0.00047250337	0.00047250337	0.00047400626	0.0004770461	0.00047250337	0.00047250337	0.0004740234	0.00047250337	0.00047858024	0.00047250337	0.00047250337	0.00047401062	0.00047277944	0.00047250337	0.00047551046	0.00047400722	0.0004740247	0.00047401874	0.00047552722	0.00047250337	0.00047400428	0.0004785812	0.00048157803	0.00047551753	0.00047250337	0.00047250337	0.00047250337	0.00047401988	0.00047250337	0.00047250369	0.00047250337	0.0004740145	0.00047403644	0.00047250337	0.00047250337	0.00047250337	0.00047250337	0.00047250337	0.00047401458	0.00047250357	0.0004770566	0.00047250337	0.00047250337	0.00047250337	0.00047705596	0.00047402925	0.00047250337
0.00060334953	0.0006014261	0.00060718966	0.00060334156	0.0006014261	0.00061301974	0.0006033656	0.0006033571	0.0006033641	0.00060530286	0.0006014261	0.0006014261	0.0006033609	0.00060529815	0.000603354	0.00060721807	0.0006014261	0.0006033588	0.0006052846	0.00060335646	0.0006014261	0.00060335494	0.00060335343	0.0006052901	0.00060912257	0.0006072122	0.0006014261	0.0006014261	0.00060335343	0.0006033588	0.0006091472	0.00060528045	0.0006014261	0.0006014261	0.0006014261	0.0006014261	0.0006014261	0.00060335157	0.0006033671	0.0006014261	0.0006033608	0.0006053054	0.0006033626	0.00060528313	0.0006014261	0.0006091499	0.00060335756	0.00060335506	0.0006014261	0.0006014261	0.0006052833	0.0006014261	0.0006033633	0.0006014261	0.00060335494	0.0006014261	0.0006033588	0.0006014261	0.0006052812	0.0006033641	0.00060529594	0.0006091315	0.0006014261	0.00060142623	0.0006014261	0.0006014261	0.0006014261	0.91010547	0.0006014261	0.0006014261	0.0006014261	0.00060719147	0.00060335983	0.00060528226	0.0006052724	0.00060334953	0.0006014261	0.0006014261	0.0006014261	0.0006071997	0.00060335157	0.0006014261	0.00060335494	0.0006014261	0.0006014261	0.00060721673	0.00060335157	0.0006033474	0.00060142676	0.00060335343	0.0006014261	0.00060527504	0.0006052885	0.0006014261	0.0006033858	0.00060723606	0.0006033577	0.00060335157	0.00060335494	0.0006014261	0.0006014261	0.00060142623	0.0006014261	0.0006014261	0.0006014261	0.00060333905	0.0006072083	0.0006014261	0.0006014261	0.0006033609	0.0006014261	0.00060916104	0.0006014261	0.0006014261	0.00060334464	0.0006017775	0.0006014261	0.0006052537	0.0006033403	0.0006033625	0.00060335494	0.00060527504	0.0006014261	0.00060333655	0.0006091623	0.0006129768	0.0006052627	0.0006014261	0.0006014261	0.0006014261	0.0006033564	0.0006014261	0.0006014265	0.0006014261	0.00060334953	0.00060337747	0.0006014261	0.0006014261	0.0006014261	0.0006014261	0.0006014261	0.00060334965	0.00060142635	0.0006072217	0.0006014261	0.0006014261	0.0006014261	0.00060722086	0.00060336833	0.0006014261
0.00041474466	0.0004134225	0.00041738438	0.00041473916	0.0004134225	0.000421392	0.0004147557	0.00041474987	0.00041475467	0.0004160874	0.0004134225	0.0004134225	0.00041475246	0.00041608413	0.00041474774	0.0004174039	0.0004134225	0.00041475103	0.00041607482	0.0004147494	0.0004134225	0.00041474839	0.00041474734	0.0004160786	0.00041871305	0.00041739986	0.0004134225	0.0004134225	0.00041474734	0.00041475103	0.00041872996	0.00041607197	0.0004134225	0.0004134225	0.0004134225	0.0004134225	0.0004134225	0.00041474606	0.00041475674	0.0004134225	0.00041475243	0.00041608914	0.00041475365	0.00041607383	0.0004134225	0.00041873186	0.00041475016	0.00041474844	0.0004134225	0.0004134225	0.00041607392	0.0004134225	0.00041475415	0.0004134225	0.00041474839	0.0004134225	0.00041475103	0.0004134225	0.0004160725	0.00041475467	0.00041608262	0.00041871917	0.0004134225	0.0004134226	0.0004134225	0.0004134225	0.0004134225	0.00041607575	0.0004134225	0.0004134225	0.0004134225	0.0004173856	0.00041475173	0.00041607322	0.00041606647	0.00041474466	0.0004134225	0.0004134225	0.0004134225	0.00041739125	0.00041474606	0.0004134225	0.00041474839	0.0004134225	0.0004134225	0.9382075	0.00041474606	0.00041474318	0.00041342294	0.00041474734	0.0004134225	0.00041606824	0.0004160775	0.0004134225	0.00041476957	0.00041741625	0.00041475025	0.00041474606	0.00041474839	0.0004134225	0.0004134225	0.0004134226	0.0004134225	0.0004134225	0.0004134225	0.00041473747	0.00041739718	0.0004134225	0.0004134225	0.00041475246	0.0004134225	0.0004187395	0.0004134225	0.0004134225	0.00041474128	0.00041366403	0.0004134225	0.00041605358	0.00041473832	0.0004147536	0.00041474839	0.00041606824	0.0004134225	0.00041473572	0.00041874035	0.00042136246	0.00041605977	0.0004134225	0.0004134225	0.0004134225	0.00041474937	0.0004134225	0.00041342276	0.0004134225	0.00041474466	0.00041476387	0.0004134225	0.0004134225	0.0004134225	0.0004134225	0.0004134225	0.00041474475	0.00041342268	0.00041740638	0.0004134225	0.0004134225	0.0004134225	0.00041740583	0.00041475758	0.0004134225
0.00012758661	0.00012717987	0.00012839865	0.0001275849	0.00012717987	0.0001296315	0.00012759	0.00012758821	0.00012758968	0.00012799966	0.00012717987	0.00012717987	0.00012758901	0.00012799866	0.00012758755	0.00012840466	0.00012717987	0.00012758857	0.0001279958	0.00012758806	0.00012717987	0.00012758776	0.00012758742	0.00012799696	0.0001288074	0.00012840342	0.00012717987	0.00012717987	0.00012758742	0.00012758857	0.0001288126	0.00012799492	0.00012717987	0.00012717987	0.00012717987	0.00012717987	0.00012717987	0.00012758703	0.00012759032	0.00012717987	0.000127589	0.0001280002	0.00012758937	0.0001279955	0.00012717987	0.00012881318	0.0001275883	0.00012758777	0.00012717987	0.00012717987	0.00012799552	0.00012717987	0.00012758952	0.00012717987	0.00012758776	0.00012717987	0.00012758857	0.00012717987	0.00012799508	0.00012758968	0.0001279982	0.00012880928	0.00012717987	0.0001271799	0.00012717987	0.00012717987	0.00012717987	0.00012799609	0.00012717987	0.00012717987	0.00012717987	0.00012839903	0.00012758878	0.00012799531	0.00012799323	0.00012758661	0.00012717987	0.00012717987	0.00012717987	0.00012840077	0.00012758703	0.00012717987	0.00012758776	0.00012717987	0.00012717987	0.00012840438	0.00012758703	0.00012758614	0.00012718001	0.00012758742	0.00012717987	0.00012799377	0.00012799662	0.00012717987	0.00012759428	0.00012840846	0.00012758833	0.00012758703	0.00012758776	0.00012717987	0.00012717987	0.0001271799	0.00012717987	0.00012717987	0.00012717987	0.0001275844	0.0001284026	0.00012717987	0.00012717987	0.00012758901	0.00012717987	0.00012881553	0.00012717987	0.00012717987	0.00012758556	0.00012725418	0.00012717987	0.00012798926	0.00012758466	0.00012758936	0.00012758776	0.00012799377	0.00012717987	0.00012758386	0.8753078	0.00012962242	0.00012799117	0.00012717987	0.00012717987	0.00012717987	0.00012758805	0.00012717987	0.00012717996	0.00012717987	0.00012758661	0.00012759252	0.00012717987	0.00012717987	0.00012717987	0.00012717987	0.00012717987	0.10581121	0.00012717993	0.00012840543	0.00012717987	0.00012717987	0.00012717987	0.00012840526	0.00012759058	0.00012717987
0.00036864934	0.00036747413	0.00037099567	0.00036864445	0.00036747413	0.0003745579	0.00036865915	0.00036865397	0.00036865825	0.00036984283	0.00036747413	0.00036747413	0.00036865627	0.00036983995	0.00036865208	0.00037101304	0.00036747413	0.000368655	0.00036983166	0.00036865356	0.00036747413	0.00036865266	0.00036865173	0.00036983503	0.0003721767	0.00037100943	0.00036747413	0.00036747413	0.00036865173	0.000368655	0.00037219172	0.00036982913	0.00036747413	0.00036747413	0.00036747413	0.00036747413	0.00036747413	0.00036865057	0.00036866008	0.00036747413	0.00036865624	0.0003698444	0.00036865735	0.00036983078	0.00036747413	0.0003721934	0.00036865423	0.0003686527	0.00036747413	0.00036747413	0.00036983087	0.00036747413	0.9450728	0.00036747413	0.00036865266	0.00036747413	0.000368655	0.00036747413	0.0003698296	0.00036865825	0.0003698386	0.0003721821	0.00036747413	0.0003674742	0.00036747413	0.00036747413	0.00036747413	0.0003698325	0.00036747413	0.00036747413	0.00036747413	0.00037099677	0.00036865563	0.00036983023	0.00036982424	0.00036864934	0.00036747413	0.00036747413	0.00036747413	0.00037100178	0.00036865057	0.00036747413	0.00036865266	0.00036747413	0.00036747413	0.00037101223	0.00036865057	0.000368648	0.0003674745	0.00036865173	0.00036747413	0.0003698258	0.00036983404	0.00036747413	0.0003686715	0.000371024	0.0003686543	0.00036865057	0.00036865266	0.00036747413	0.00036747413	0.0003674742	0.00036747413	0.00036747413	0.00036747413	0.00036864294	0.00037100707	0.00036747413	0.00036747413	0.00036865627	0.00036747413	0.00037220021	0.00036747413	0.00036747413	0.00036864635	0.00036768883	0.00036747413	0.00036981277	0.0003686437	0.0003686573	0.00036865266	0.0003698258	0.00036747413	0.0003686414	0.00037220097	0.00037453164	0.0003698183	0.00036747413	0.00036747413	0.00036747413	0.00036865353	0.00036747413	0.00036747436	0.00036747413	0.00036864934	0.00036866643	0.00036747413	0.00036747413	0.00036747413	0.00036747413	0.00036747413	0.0003686494	0.00036747428	0.00037101525	0.00036747413	0.00036747413	0.00036747413	0.00037101476	0.00036866084	0.00036747413
