topic_0	topic_1	topic_2	topic_3	topic_4	topic_5
0.03575011	0.037428744	0.03618438	0.8161859	0.033109777	0.041341126
0.89801157	0.021028558	0.0203026	0.018652482	0.018570917	0.023433842
0.07493277	0.078483894	0.075732656	0.06964756	0.61437654	0.08682654
0.020074626	0.8989983	0.020352308	0.0186506	0.018644592	0.023279542
0.015531717	0.16263668	0.5928676	0.19657223	0.014364846	0.01802687
0.009900536	0.9502149	0.010022072	0.009211662	0.009173066	0.011477734
0.012641208	0.9364073	0.012798499	0.011754728	0.011707681	0.014690515
0.956088	0.009068232	0.008782097	0.008047504	0.0080105765	0.010003606
0.0026429123	0.95327646	0.0026742537	0.028725145	0.0024482466	0.01023297
0.007699777	0.67564136	0.0077874074	0.007149787	0.007119781	0.29460186
0.03569718	0.037380837	0.8193907	0.033201214	0.03309397	0.041236114
0.16470896	0.172453	0.16677892	0.15326178	0.15270929	0.19008806
0.023481365	0.024706746	0.02376335	0.021836165	0.021740573	0.88447183
0.02834916	0.029872846	0.028731026	0.026381904	0.026273588	0.8603915
0.0357058	0.82059497	0.036139134	0.03321468	0.03310581	0.041239627
0.39498988	0.57405096	0.0077861617	0.007144264	0.00712049	0.00890827
0.012647268	0.51370823	0.012811409	0.0117712775	0.011734393	0.4373274
0.023463685	0.024569249	0.023790753	0.8792776	0.021771397	0.02712733
0.035715666	0.037447922	0.036203336	0.81582606	0.033152595	0.041654434
0.03569903	0.037606202	0.0362389	0.03324842	0.8158245	0.041382935
0.048430037	0.050646916	0.7553031	0.044950128	0.044802167	0.055867687
0.23856711	0.018313883	0.017715238	0.6889794	0.01621957	0.020204844
0.7546493	0.050692044	0.04903305	0.044977166	0.044804387	0.05584405
0.85595834	0.029684836	0.028727632	0.026388528	0.026300665	0.032939974
0.020032352	0.021013342	0.020272128	0.018635819	0.018557616	0.9014887
0.16470896	0.172453	0.16677892	0.15326178	0.15270929	0.19008806
0.5082751	0.024644142	0.39622033	0.021854637	0.021793926	0.027211905
0.028383207	0.02974204	0.028777922	0.026362978	0.85389096	0.032842938
0.03571543	0.037440445	0.036172856	0.0332331	0.033093616	0.8243446
0.023498975	0.024577206	0.02381131	0.02189761	0.021760348	0.8844546
0.02003621	0.44100314	0.30915982	0.018626288	0.018568682	0.19260587
0.008153472	0.008516694	0.008243209	0.007564282	0.0075353035	0.9599871
0.81812215	0.037465442	0.03618745	0.03326566	0.03311267	0.04184665
0.0049197124	0.005158933	0.004978488	0.0045728977	0.004555086	0.9758149
0.005750616	0.17671087	0.80016255	0.005342283	0.0053295954	0.006704123
0.048649702	0.050693695	0.049201287	0.044981312	0.04481859	0.76165545
0.04829526	0.050724953	0.049030893	0.7511247	0.04498141	0.055842817
0.028350152	0.18202502	0.028716348	0.02638291	0.70174026	0.032785326
0.6814914	0.23776212	0.020375956	0.018636765	0.018579973	0.023153838
0.94583607	0.011169408	0.010814523	0.009927036	0.009879365	0.012373561
0.04832664	0.050737415	0.049043745	0.045038804	0.75087637	0.055977087
0.048652533	0.05088155	0.04905221	0.04503405	0.75034326	0.05603644
0.7543152	0.050707016	0.049030256	0.045008387	0.04486956	0.056069575
0.028313464	0.029701265	0.85656124	0.026366146	0.026286505	0.032771364
0.048305076	0.051017545	0.7547325	0.04511497	0.044806257	0.05602366
0.48871797	0.44883093	0.015710045	0.0144380145	0.014368481	0.01793459
0.0059994543	0.0062943213	0.006085706	0.005576325	0.85746235	0.11858184
0.048314475	0.050593603	0.755551	0.044934906	0.044791024	0.055814944
0.015503782	0.9219609	0.015692614	0.014410766	0.014353951	0.018078042
0.028353974	0.61240876	0.028736448	0.02640236	0.026323976	0.27777454
0.26105273	0.024653794	0.023816254	0.021833004	0.021757143	0.64688706
0.16470896	0.172453	0.16677892	0.15326178	0.15270929	0.19008806
0.035748336	0.037460994	0.036239192	0.62428766	0.033218417	0.23304534
0.004048933	0.0042398884	0.5698243	0.2974637	0.11972737	0.0046957703
0.03593953	0.81974983	0.036381245	0.033268467	0.03316378	0.04149716
0.754868	0.0506112	0.048904948	0.04495328	0.04479692	0.055865638
0.16470896	0.172453	0.16677892	0.15326178	0.15270929	0.19008806
0.16470896	0.172453	0.16677892	0.15326178	0.15270929	0.19008806
0.8187926	0.03746412	0.03617332	0.033232924	0.033104543	0.041232537
0.035716217	0.037401166	0.8189479	0.033253588	0.033197474	0.041483615
0.048419025	0.050610654	0.7551748	0.0449872	0.04481692	0.055991422
0.8806509	0.02466507	0.023788003	0.021874327	0.021771723	0.027249986
0.0045969305	0.21018413	0.26007062	0.51557	0.0042529562	0.005325396
0.04840594	0.05082487	0.7545429	0.04498095	0.044839263	0.05640606
0.017506655	0.018304968	0.7169546	0.016253628	0.016226662	0.21475348
0.02851696	0.85720754	0.028715773	0.026388826	0.026306001	0.032864954
0.16470896	0.172453	0.16677892	0.15326178	0.15270929	0.19008806
0.02352067	0.024584437	0.023815839	0.021825098	0.021745903	0.8845081
0.012648502	0.46221808	0.012792051	0.0117636025	0.0117055345	0.4888722
0.020022636	0.02101244	0.020311112	0.018655464	0.018577069	0.9014213
0.048292797	0.050587576	0.048952725	0.044965714	0.75145346	0.055747725
0.3580236	0.008048535	0.0077767153	0.6101248	0.0071153142	0.008911033
0.07470551	0.078238524	0.621313	0.0696404	0.06935186	0.08675078
0.020015256	0.021014407	0.89862895	0.018638462	0.018558927	0.02314404
0.89811146	0.021037577	0.020286094	0.018648634	0.018584711	0.023331515
0.04834631	0.050677028	0.048992775	0.75123185	0.044840105	0.05591198
0.074683815	0.078656875	0.07575208	0.6151391	0.06926662	0.08650146
0.88068014	0.024689587	0.023819752	0.021866858	0.021787168	0.027156454
0.49680653	0.021041607	0.14445007	0.018669557	0.018577535	0.30045474
0.023469565	0.35785675	0.5479706	0.02182026	0.021756014	0.027126823
0.2977121	0.62138844	0.020345833	0.018648135	0.018566897	0.023338644
0.87944627	0.024604976	0.023783777	0.023160445	0.021743458	0.027261067
0.048308037	0.050629932	0.75525665	0.044996217	0.04500368	0.055805482
0.010686879	0.011200444	0.45786208	0.26588565	0.24200998	0.012354978
0.0072827875	0.007650455	0.0073755025	0.006767207	0.96247435	0.008449688
0.07485008	0.07854918	0.07580183	0.06957077	0.06933004	0.6318981
0.035703372	0.037397467	0.03617473	0.033232942	0.8161847	0.04130679
0.074772105	0.078323066	0.07570362	0.069517344	0.06926548	0.63241833
0.023494799	0.024642995	0.023801828	0.51879525	0.021774892	0.38749024
0.0033577303	0.0035184866	0.0033977046	0.9827371	0.0031101746	0.0038788381
0.028368965	0.85764843	0.0286835	0.026352838	0.026254019	0.03269227
0.035752274	0.037409678	0.32298708	0.52943957	0.03310468	0.041306693
0.035923563	0.03750299	0.0363391	0.8157189	0.03311328	0.04140224
0.015520865	0.016269583	0.25792372	0.6779048	0.014396341	0.01798471
0.75381917	0.05079949	0.04909441	0.04499321	0.04483695	0.056456722
0.16470896	0.172453	0.16677892	0.15326178	0.15270929	0.19008806
0.0126488395	0.93635535	0.012854524	0.011767189	0.011725714	0.014648403
0.015485347	0.01626721	0.015705451	0.014439421	0.014362631	0.92373997
0.07477492	0.07832321	0.075703934	0.069517374	0.06926551	0.63241506
0.16470896	0.172453	0.16677892	0.15326178	0.15270929	0.19008806
0.028318662	0.029643148	0.028805273	0.026367815	0.026261657	0.86060345
0.16470896	0.172453	0.16677892	0.15326178	0.15270929	0.19008806
0.048353557	0.40655604	0.048996147	0.04500061	0.3952005	0.05589318
0.9857762	0.002938463	0.002836928	0.0026068129	0.0025973693	0.0032442152
0.04836661	0.050594006	0.049025174	0.04495152	0.04477793	0.76228476
0.04836159	0.050595734	0.048924316	0.75151694	0.044784278	0.055817146
0.04830078	0.75723827	0.048901763	0.04495013	0.04480306	0.05580603
0.011576287	0.012142101	0.011736088	0.010768842	0.010725033	0.9430517
0.34173813	0.03741409	0.036313836	0.03322375	0.033117764	0.51819247
0.34214064	0.050753325	0.048934564	0.045008507	0.044821035	0.46834186
0.40221876	0.56846815	0.0073837014	0.006764001	0.006750126	0.008415295
0.16470896	0.172453	0.16677892	0.15326178	0.15270929	0.19008806
0.07473999	0.078380674	0.6217802	0.06949438	0.06929699	0.086307764
0.07478665	0.078324236	0.07571353	0.0695494	0.6145496	0.08707664
0.49159232	0.00967468	0.009360535	0.0085849995	0.470095	0.010692432
0.5880899	0.009672246	0.0093750665	0.008583848	0.008556438	0.37572253
0.048434015	0.050944496	0.7543042	0.04503519	0.04482266	0.05645947
0.008650308	0.009056988	0.008757042	0.0080479765	0.008006549	0.95748115
0.010681592	0.94627976	0.010864217	0.009925484	0.0098818755	0.012367082
0.013918174	0.014572774	0.014128064	0.41713017	0.012907572	0.5273432
0.02831459	0.02964878	0.85666984	0.026332244	0.02631166	0.03272287
0.028322129	0.02972777	0.02870765	0.02637695	0.026290849	0.86057466
0.0035329135	0.98225033	0.0035728358	0.00328367	0.0032668188	0.0040934323
0.49367812	0.029746158	0.028729664	0.026371045	0.02628414	0.3951909
0.028465008	0.029735044	0.028761476	0.02637929	0.85390866	0.032750484
0.62033725	0.07831344	0.07599889	0.06954248	0.06929153	0.0865164
