topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69	topic_70	topic_71	topic_72	topic_73	topic_74	topic_75	topic_76	topic_77	topic_78	topic_79	topic_80	topic_81	topic_82	topic_83	topic_84	topic_85	topic_86	topic_87	topic_88	topic_89	topic_90	topic_91	topic_92	topic_93	topic_94	topic_95	topic_96	topic_97	topic_98	topic_99	topic_100	topic_101	topic_102	topic_103	topic_104	topic_105	topic_106	topic_107	topic_108	topic_109	topic_110	topic_111	topic_112	topic_113	topic_114	topic_115	topic_116	topic_117	topic_118	topic_119
0.0020696588	0.0020696966	0.0020630348	0.002076408	0.002076432	0.0020897973	0.0020964723	0.0020630348	0.0020630348	0.0020830394	0.0020696889	0.0020697284	0.0020630348	0.0020630348	0.0020696796	0.0020696796	0.0020630348	0.0020696688	0.0020697094	0.002083046	0.0020630348	0.0020630348	0.0020696796	0.0020696716	0.0020696688	0.0020898413	0.0020630348	0.0020630348	0.0020696889	0.0020630348	0.0020764258	0.00208974	0.0020696796	0.0020630348	0.0020697145	0.0020630348	0.002069695	0.0020696966	0.0020630348	0.0020630348	0.0020830366	0.7534579	0.0020630348	0.0020763124	0.0020630348	0.0020831032	0.0020897873	0.0020696688	0.0020763306	0.0020763627	0.0020697017	0.0020630348	0.0020630348	0.00206967	0.0020696688	0.0020630348	0.0020630348	0.0020829886	0.0020764587	0.00207636	0.0020697766	0.002076369	0.0020763546	0.0020630348	0.0020696796	0.0020697033	0.002076414	0.0020830624	0.0020697322	0.0020763944	0.0020897647	0.0020763914	0.0020630348	0.0020763662	0.0020763434	0.0020963291	0.0020630348	0.0020764093	0.0020630348	0.0020697033	0.0020630348	0.0020630348	0.0020630348	0.0020630348	0.0020696889	0.0020762961	0.0020697145	0.0020630348	0.0020630348	0.0020829898	0.0020762605	0.0020696688	0.0020697033	0.002076414	0.0021034128	0.0021097194	0.0020630353	0.0020630348	0.0020763846	0.0020964018	0.0020697562	0.0020630348	0.0020630348	0.0020696688	0.0020696889	0.0020630348	0.0020630348	0.0020630348	0.0020630348	0.002082996	0.0020697608	0.0020831667	0.0020630348	0.0020630348	0.0020764046	0.0020630348	0.0020763655	0.0020763637	0.0020697033	0.0020696614
0.0011817346	0.0011817561	0.0011779524	0.0011855882	0.001185602	0.0011932333	0.0011970446	0.0011779524	0.0011779524	0.0011893747	0.0011817518	0.0011817744	0.0011779524	0.0011779524	0.0011817465	0.0011817465	0.0011779524	0.0011817403	0.0011817635	0.0011893784	0.0011779524	0.0011779524	0.0011817465	0.001181742	0.0011817403	0.0011932583	0.0011779524	0.0011779524	0.0011817518	0.0011779524	0.0011855984	0.0011932006	0.0011817465	0.0011779524	0.0011817665	0.0011779524	0.0011817552	0.0011817561	0.0011779524	0.0011779524	0.0011893731	0.0011894424	0.0011779524	0.0011855337	0.0011779524	0.001189411	0.0011932276	0.0011817403	0.0011855442	0.0011855623	0.0011817592	0.0011779524	0.0011779524	0.001181741	0.0011817403	0.0011779524	0.0011779524	0.0011893456	0.0011856173	0.0011855608	0.0011818019	0.001185566	0.85922545	0.0011779524	0.0011817465	0.0011817601	0.0011855917	0.0011893879	0.0011817765	0.0011855805	0.0011932147	0.0011855788	0.0011779524	0.0011855643	0.0011855514	0.0011969628	0.0011779524	0.001185589	0.0011779524	0.0011817601	0.0011779524	0.0011779524	0.0011779524	0.0011779524	0.0011817518	0.0011855244	0.0011817665	0.0011779524	0.0011779524	0.0011893463	0.001185504	0.0011817403	0.0011817601	0.0011855917	0.0012010075	0.0012046085	0.0011779527	0.0011779524	0.0011855749	0.0011970043	0.0011817901	0.0011779524	0.0011779524	0.0011817403	0.0011817518	0.0011779524	0.0011779524	0.0011779524	0.0011779524	0.0011893499	0.0011817928	0.0011894474	0.0011779524	0.0011779524	0.0011855863	0.0011779524	0.001185564	0.0011855629	0.0011817601	0.0011817361
0.0041469224	0.0041469983	0.00413365	0.0041604456	0.004160494	0.004187274	0.004200648	0.00413365	0.00413365	0.004173733	0.004146983	0.004147062	0.00413365	0.00413365	0.0041469643	0.0041469643	0.00413365	0.004146943	0.004147024	0.004173746	0.00413365	0.00413365	0.0041469643	0.0041469485	0.004146943	0.0041873613	0.00413365	0.00413365	0.004146983	0.00413365	0.0041604815	0.004187159	0.0041469643	0.00413365	0.004147034	0.00413365	0.004146995	0.0041469983	0.00413365	0.00413365	0.0041737272	0.0041739703	0.00413365	0.0041602543	0.00413365	0.0041738604	0.0041872533	0.004146943	0.0041602906	0.004160355	0.0041470085	0.00413365	0.00413365	0.004146945	0.004146943	0.00413365	0.00413365	0.004173631	0.004160547	0.0041603493	0.0041471585	0.0041603674	0.0041603385	0.00413365	0.0041469643	0.004147012	0.0041604578	0.0041737794	0.00414707	0.004160418	0.004187208	0.004160412	0.00413365	0.004160362	0.0041603167	0.004200361	0.00413365	0.0041604484	0.00413365	0.004147012	0.00413365	0.00413365	0.00413365	0.00413365	0.004146983	0.0041602217	0.004147034	0.00413365	0.00413365	0.004173633	0.00416015	0.004146943	0.004147012	0.0041604578	0.0042145546	0.5060631	0.004133651	0.00413365	0.0041603986	0.004200507	0.0041471175	0.00413365	0.00413365	0.004146943	0.004146983	0.00413365	0.00413365	0.00413365	0.00413365	0.0041736457	0.004147127	0.004173988	0.00413365	0.00413365	0.004160439	0.00413365	0.0041603604	0.0041603567	0.004147012	0.0041469275
0.0011817344	0.0011817559	0.0011779522	0.001185588	0.0011856018	0.0011932331	0.0011970443	0.0011779522	0.0011779522	0.0011893745	0.0011817516	0.0011817742	0.0011779522	0.0011779522	0.0011817463	0.0011817463	0.0011779522	0.0011817401	0.0011817632	0.0011893782	0.0011779522	0.0011779522	0.0011817463	0.0011817417	0.0011817401	0.0011932581	0.0011779522	0.0011779522	0.0011817516	0.0011779522	0.0011855982	0.0011932004	0.0011817463	0.0011779522	0.0011817662	0.0011779522	0.001181755	0.0011817559	0.0011779522	0.0011779522	0.0011893729	0.0011894421	0.0011779522	0.8592254	0.0011779522	0.0011894108	0.0011932274	0.0011817401	0.0011855438	0.0011855621	0.0011817589	0.0011779522	0.0011779522	0.0011817408	0.0011817401	0.0011779522	0.0011779522	0.0011893454	0.0011856171	0.0011855605	0.0011818408	0.0011855657	0.0011855575	0.0011779522	0.0011817463	0.0011817599	0.0011855914	0.0011893876	0.0011817763	0.0011855803	0.0011932144	0.0011855785	0.0011779522	0.0011855641	0.0011855512	0.0011969625	0.0011779522	0.0011855888	0.0011779522	0.0011817599	0.0011779522	0.0011779522	0.0011779522	0.0011779522	0.0011817516	0.0011855242	0.0011817662	0.0011779522	0.0011779522	0.0011893461	0.0011855038	0.0011817401	0.0011817599	0.0011855914	0.0012010073	0.0012046082	0.0011779524	0.0011779522	0.0011855747	0.0011970041	0.0011817899	0.0011779522	0.0011779522	0.0011817401	0.0011817516	0.0011779522	0.0011779522	0.0011779522	0.0011779522	0.0011893497	0.0011817926	0.0011894471	0.0011779522	0.0011779522	0.0011855861	0.0011779522	0.0011855637	0.0011855627	0.0011817599	0.0011817359
0.00091891387	0.0009189307	0.00091597287	0.00092191045	0.0009219212	0.00092785526	0.00093081885	0.00091597287	0.00091597287	0.0009248548	0.00091892725	0.00091894483	0.00091597287	0.00091597287	0.0009189231	0.0009189231	0.00091597287	0.00091891835	0.0009189364	0.0009248577	0.00091597287	0.00091597287	0.0009189231	0.00091891957	0.00091891835	0.00092787476	0.00091597287	0.00091597287	0.00091892725	0.00091597287	0.0009219184	0.00092782977	0.0009189231	0.00091597287	0.00091893866	0.00091597287	0.00091892993	0.0009189307	0.00091597287	0.00091597287	0.00092485355	0.0009249074	0.00091597287	0.0009218681	0.00091597287	0.00092488306	0.0009278508	0.00091891835	0.00092187617	0.0009218904	0.00091893296	0.00091597287	0.00091597287	0.0009189189	0.00091891835	0.00091597287	0.00091597287	0.0009248322	0.00092193304	0.4554561	0.0009189662	0.00092189317	0.0009218867	0.00091597287	0.0009189231	0.00091893366	0.00092191313	0.000924865	0.0009189465	0.0009219044	0.00092784077	0.00092190306	0.00091597287	0.0009218919	0.0009218819	0.0009307553	0.00091597287	0.00092191104	0.00091597287	0.21753977	0.00091597287	0.00091597287	0.00091597287	0.00091597287	0.00091892725	0.0009218608	0.00091893866	0.00091597287	0.00091597287	0.0009248327	0.00092184497	0.00091891835	0.00091893366	0.00092191313	0.0009339004	0.0009367005	0.00091597304	0.00091597287	0.0009219001	0.0009307876	0.00091895706	0.00091597287	0.00091597287	0.21937598	0.00091892725	0.00091597287	0.00091597287	0.00091597287	0.00091597287	0.0009248355	0.00091895915	0.00092491135	0.00091597287	0.00091597287	0.000921909	0.00091597287	0.0009218916	0.0009218908	0.00091893366	0.00091891503
0.00059055816	0.00059056893	0.00058866804	0.00059248396	0.0005924909	0.0005963045	0.0005982091	0.00058866804	0.00058866804	0.0005943762	0.0005905667	0.00059057807	0.00058866804	0.00058866804	0.0005905641	0.0005905641	0.00058866804	0.000590561	0.0005905726	0.00059437804	0.00058866804	0.00058866804	0.0005905641	0.00059056183	0.000590561	0.000596317	0.00058866804	0.00058866804	0.0005905667	0.00058866804	0.0005924891	0.0005962881	0.0005905641	0.00058866804	0.00059057405	0.00058866804	0.00059056847	0.00059056893	0.00058866804	0.00058866804	0.00059437536	0.00059441	0.00058866804	0.0005924567	0.00058866804	0.00059439434	0.00059630163	0.000590561	0.0005924619	0.00059247104	0.0005905704	0.00058866804	0.00058866804	0.00059056137	0.000590561	0.00058866804	0.00058866804	0.0005943617	0.00059249846	0.0005924702	0.00059059175	0.00059247285	0.0005924687	0.00058866804	0.0005905641	0.00059057085	0.00059248565	0.00059438276	0.0005905791	0.00059248006	0.00059629517	0.0005924792	0.00058866804	0.00059247203	0.00059246557	0.00059816823	0.00058866804	0.92964953	0.00058866804	0.00059057085	0.00058866804	0.00058866804	0.00058866804	0.00058866804	0.0005905667	0.00059245207	0.00059057405	0.00058866804	0.00058866804	0.00059436203	0.0005924419	0.000590561	0.00059057085	0.00059248565	0.00060018955	0.0006019891	0.00058866816	0.00058866804	0.00059247727	0.000598189	0.0005905859	0.00058866804	0.00058866804	0.000590561	0.0005905667	0.00058866804	0.00058866804	0.00058866804	0.00058866804	0.0005943638	0.0005905872	0.0005944125	0.00058866804	0.00058866804	0.00059248303	0.00058866804	0.0005924718	0.0005924713	0.00059057085	0.00059055886
0.0007517265	0.00075174024	0.0007493206	0.00075417786	0.0007541867	0.0007590411	0.0007614655	0.0007493206	0.0007493206	0.00075658655	0.00075173745	0.0007517519	0.0007493206	0.0007493206	0.0007517341	0.0007517341	0.0007493206	0.0007517302	0.0007517449	0.0007565889	0.0007493206	0.0007493206	0.0007517341	0.00075173116	0.0007517302	0.000759057	0.0007493206	0.0007493206	0.00075173745	0.0007493206	0.0007541844	0.0007590203	0.0007517341	0.0007493206	0.00075174676	0.0007493206	0.00075173966	0.00075174024	0.0007493206	0.0007493206	0.0007565855	0.00075662957	0.0007493206	0.0007541432	0.0007493206	0.00075660966	0.00075903744	0.0007517302	0.0007541498	0.00075416145	0.0007517421	0.0007493206	0.0007493206	0.0007517306	0.0007517302	0.0007493206	0.0007493206	0.00075656804	0.0007541964	0.0007541604	0.0007517693	0.0007541637	0.0007541585	0.0007493206	0.0007517341	0.0007517427	0.0007541801	0.00075659493	0.0007517532	0.000754173	0.00075902924	0.00075417187	0.0007493206	0.0007541627	0.0007541545	0.0007614135	0.0007493206	0.0007541784	0.0007493206	0.0007517427	0.0007493206	0.0007493206	0.0007493206	0.0007493206	0.00075173745	0.0007541373	0.00075174676	0.0007493206	0.0007493206	0.0007565685	0.0007541243	0.0007517302	0.0007517427	0.0007541801	0.00076398643	0.37727982	0.0007493207	0.0007493206	0.0007541694	0.0007614399	0.00075176184	0.0007493206	0.0007493206	0.0007517302	0.00075173745	0.0007493206	0.0007493206	0.0007493206	0.0007493206	0.0007565708	0.0007517635	0.00075663277	0.0007493206	0.0007493206	0.0007541767	0.0007493206	0.00075416244	0.53393674	0.0007517427	0.00075172744
0.00051670475	0.0005167142	0.000515051	0.0005183897	0.00051839574	0.00052173244	0.0005233989	0.000515051	0.000515051	0.0005200453	0.00051671226	0.00051672215	0.000515051	0.000515051	0.00051670993	0.00051670993	0.000515051	0.00051670725	0.0005167174	0.0005200469	0.000515051	0.000515051	0.00051670993	0.00051670795	0.00051670725	0.00052174344	0.000515051	0.000515051	0.00051671226	0.000515051	0.00051839417	0.0005217181	0.00051670993	0.000515051	0.00051671866	0.000515051	0.0005167138	0.0005167142	0.000515051	0.000515051	0.0005200446	0.00052007486	0.000515051	0.0005183659	0.000515051	0.0005200612	0.00052172993	0.00051670725	0.0005183704	0.0005183784	0.00051671546	0.000515051	0.000515051	0.00051670754	0.00051670725	0.000515051	0.000515051	0.0005200326	0.0005184024	0.0005183777	0.55354804	0.00051837997	0.00051837636	0.000515051	0.00051670993	0.00051671587	0.0005183912	0.00052005105	0.0005167231	0.0005183863	0.0005217243	0.00051838555	0.000515051	0.00051837927	0.0005183736	0.0005233631	0.000515051	0.00051839004	0.000515051	0.00051671587	0.000515051	0.000515051	0.000515051	0.000515051	0.00051671226	0.0005183618	0.00051671866	0.000515051	0.000515051	0.0005200329	0.0005183529	0.00051670725	0.00051671587	0.0005183912	0.00052513165	0.00052670616	0.0005150511	0.000515051	0.00051838387	0.38542104	0.000516729	0.000515051	0.000515051	0.00051670725	0.00051671226	0.000515051	0.000515051	0.000515051	0.000515051	0.00052003446	0.0005167302	0.00052007707	0.000515051	0.000515051	0.0005183889	0.000515051	0.0005183791	0.0005183786	0.00051671587	0.0005167054
0.00015893589	0.0001589388	0.00015842721	0.00015945418	0.00015945605	0.00016048239	0.00016099498	0.00015842721	0.00015842721	0.00015996343	0.0001589382	0.00015894124	0.00015842721	0.00015842721	0.00015893749	0.00015893749	0.00015842721	0.00015893666	0.00015893977	0.00015996394	0.00015842721	0.00015842721	0.00015893749	0.00015893688	0.00015893666	0.00016048577	0.00015842721	0.00015842721	0.0001589382	0.00015842721	0.00015945555	0.00016047798	0.00015893749	0.00015842721	0.00015894018	0.00015842721	0.00015893867	0.0001589388	0.00015842721	0.00015842721	0.00015996322	0.00015997254	0.00015842721	0.00015944685	0.00015842721	0.9810672	0.00016048162	0.00015893666	0.00015944825	0.0001594507	0.00015893919	0.00015842721	0.00015842721	0.00015893675	0.00015893666	0.00015842721	0.00015842721	0.00015995953	0.00015945808	0.00015945049	0.00015894494	0.00015945119	0.00015945008	0.00015842721	0.00015893749	0.0001589393	0.00015945465	0.0001599652	0.00015894153	0.00015945313	0.00016047989	0.0001594529	0.00015842721	0.00015945097	0.00015944924	0.00016098398	0.00015842721	0.00015945428	0.00015842721	0.0001589393	0.00015842721	0.00015842721	0.00015842721	0.00015842721	0.0001589382	0.0001594456	0.00015894018	0.00015842721	0.00015842721	0.00015995961	0.00015944286	0.00015893666	0.0001589393	0.00015945465	0.00016152798	0.00016201228	0.00015842724	0.00015842721	0.00015945238	0.00016098957	0.00015894337	0.00015842721	0.00015842721	0.00015893666	0.0001589382	0.00015842721	0.00015842721	0.00015842721	0.00015842721	0.0001599601	0.00015894372	0.0001599732	0.00015842721	0.00015842721	0.00015945392	0.00015842721	0.00015945092	0.00015945078	0.0001589393	0.00015893609
0.00045926997	0.00045927835	0.00045780005	0.00046076762	0.000460773	0.00046373883	0.00046522004	0.00045780005	0.00045780005	0.0004622392	0.00045927663	0.00045928545	0.00045780005	0.00045780005	0.00045927457	0.00045927457	0.00045780005	0.00045927218	0.0004592812	0.00046224066	0.00045780005	0.00045780005	0.00045927457	0.00045927282	0.00045927218	0.00046374855	0.00045780005	0.00045780005	0.00045927663	0.00045780005	0.0004607716	0.0004637261	0.00045927457	0.00045780005	0.00045928234	0.00045780005	0.000459278	0.00045927835	0.00045780005	0.00045780005	0.0004622386	0.00046226548	0.00045780005	0.00046074647	0.00045780005	0.00046225335	0.0004637366	0.00045927218	0.00046075048	0.00046075758	0.0004592795	0.00045780005	0.00045780005	0.00045927244	0.00045927218	0.00045780005	0.00045780005	0.0004622279	0.00046077892	0.00046075697	0.0004592961	0.00046075898	0.00046075578	0.00045780005	0.00045927457	0.00045927987	0.00046076896	0.00046224432	0.00045928627	0.00046076463	0.0004637316	0.00046076396	0.00045780005	0.00046075837	0.00046075333	0.00046518826	0.00045780005	0.00046076794	0.00045780005	0.00045927987	0.00045780005	0.00045780005	0.00045780005	0.00045780005	0.00045927663	0.00046074283	0.00045928234	0.00045780005	0.00045780005	0.00046222817	0.0004607349	0.00045927218	0.00045927987	0.00046076896	0.0004667602	0.00046815965	0.00045780014	0.00045780005	0.94528925	0.0004652044	0.00045929154	0.00045780005	0.00045780005	0.00045927218	0.00045927663	0.00045780005	0.00045780005	0.00045780005	0.00045780005	0.00046222957	0.00045929258	0.00046226746	0.00045780005	0.00045780005	0.0004607669	0.00045780005	0.0004607582	0.0004607578	0.00045927987	0.00045927052
