id	project_name	assignee_id	processed_title	processed_description	processed_labels	priority_id	type_id	status_name
12757377	CB	2783	work nexus	develop simple application phonegap android device functionality audio recording snippet capture voice function captureaudio captureerror limit duration application run expect samsung tab android version user able record voice application deploy lenovo android version nexus android default voice recorder open get follow error logcat cordova activitynotfoundexception activity find handle intent act mediastore	['media-capture']	3	1	Closed
12970704	CB	5422	ios landscape iphone app webview orientation turn portrait camera display	situation app landscape mode code javascript code camera option code javascript destinationtype camera destinationtype sourcetype camera picturesourcetype camera encodingtype camera encodingtype jpeg mediatype camera mediatype picture code problem display camera app viewport turn portrait mode despite app set landscape take place take picture press cancel bug occur iphone work ipad appearance bug viewport turn portrait appear combination hold phone portrait landscape set correctorientation true false camera picturesourcetype photolibrary camera picturesourcetype camera possibly related error occur close camera picker code warning attempt present view window hierarchy code regression camera regression work reproducably follow configuration code cordova cordova io cordova plugin camera code slowly degrade cordova plugin camera show wrong change rotate phone forth cordova plugin camera actual phone orientation make difference correctorientation set true bug occur phone hold portrait camera open relate correctorientation	['ios']	3	1	Closed
12908311	CB	5422	inappbrowser iframebidge console error	cordova page inappbrowser load error inappbrowser debug console like typeerror null object evaluate referenceerror find variable cdviframebridge happen iframe executescript attach inappbrowser loaded website executescript work error occur time page refresh trigger error message workaround settimeout help delay iframe attachment executescript android work great error exact code	['triaged', 'ios']	4	1	Closed
12959810	CB	5422	android embed webview guide date	know issue create jira track	['android', 'triaged']	3	1	Closed
12957482	CB	5422	status bar overlay wide	launch app portrait open app browser rotate landscape gray bar status bar extend width device screen shot look similar issue report test iphone simulator ios ipad air simulator ios example code code	['triaged']	3	1	Closed
13024222	CB	5422	status bar hiding extjs	status bar plugin work xcode setting hide content status bar leave white bar custom setting describe appear affect	['ios', 'ios9']	3	1	Closed
13000076	CB	5422	cordova splashscreen plugin crash app launch	crash logs manufacturer samsung model thread start date thu aug date thu aug nullpointerexception attempt invoke virtual method void animation null object reference method	['triaged', 'wfc']	1	1	Closed
12902693	CB	5422	outdated documentation embed android webviews	sorry correct issue type try update android application embed cordova webview alongside native component originally follow documentation describe update cordova android cordovawebview class interface long extend android webview anymore describe documentation sure correct way embed fashion go forward	['docs-6.x', 'android', 'triaged']	3	1	Closed
12969762	CB	5422	error type cordova plugin network information	example code receive follow error code uncaught typeerror read property type undefined code	['network-information', 'triaged', 'wfc']	4	1	Closed
12963862	CB	5422	open app custom url scheme ios	sure bug following problem try open app following code cordova system work ipad ios use code iphone ios happen wrong bug thank björn	['ios', 'triaged']	3	1	Closed
13050609	CB	5422	download url install process	documentation online example properly download file server device file download want system handle opening start installation process hope handle simple button click setting sort check apply update new version app push handle original version application native code android like replicate functionality new html phonegap build attempt far fail read way ota update ios build apple enterprise license attempt attempt android fail far	['features']	2	1	Closed
12856498	CB	5422	addeventlistener system	addeventlistener callback suppose work call system target question ask	['triaged']	4	5	Closed
12929819	CB	5422	statusbar statustap document	add statustap event document add doc code function want code	['docs', 'ios']	4	1	Closed
12946942	CB	5422	return string file special char	sourcetype photolibrary string choose file contain special char example	['android', 'triaged']	4	1	Closed
12947539	CB	5422	toolbar show incorrect position inappbrowser show status bar active	status bar active inappbrowser show toolbar set toolbar position low partially cover webview happen inappbrowser show status bar show similar related problem happen toolbar position gap status bar webview suggest issue happen parent view wrongly position low situation	['ios', 'reproduced', 'triaged']	4	1	Closed
13079214	CB	5422	version work salesforce mobile sdk	instal plugin error cordova plugin add forcemobilesdk cordovaplugin error fail fetch plugin registry probably connection problem plugin spec incorrect check connection plugin version url error cmd command fail exit code error output npm err addlocal install cache npm err npm err argv install npm err node npm err npm npm err code eisdir npm err errno npm err syscall read npm err eisdir eisdir illegal operation directory read npm err eisdir likely problem npm npm err eisdir relate npm able find npm err eisdir package try install npm err include follow file support request npm err	['cordova-8.0.0']	3	1	Closed
13020424	CB	5422	inappbrowser crash ios	try open website angularjs application inappbrowser cordova plugin inappbrowser cordova ios application crash follow error xcode console message debugger terminate memory issue website work fine ios let know need info thank	['crash', 'inappbrowser', 'ios10', 'issue', 'memory']	3	1	Closed
12832444	CB	5422	incorrect documentation implementation camerapopoverhandle	documentation readme state getpicture return camerapopoverhandle allow developer position handle prompt filehandle piece return comment dec uncommente doc update reflect compare doc actual	['ios']	4	1	Closed
12636427	CB	5422	able zoom edit photo allowedit true	photo camera ios set getpicture allowedit true able zoom photo pinch zoom bounce center sample code code javascript quality destinationtype destinationtype sourcetype picturesource camera correctorientation true encodingtype encoding jpeg savetophotoalbum true targetwidth targetheight allowedit true code step produce download untappd ios confirm screen beer select add photo choose camera picture portrait mode try zoom photo picture target height width	['triaged', 'ios']	4	1	Closed
12666361	CB	5422	ios webview push app launch engage	engage iphone run ios beta cordova app launch webview push room half double height status bar half normally run app new standard screenshot	['cordova-ios-4.0.x']	4	1	Closed
13104970	CB	5422	ios error take picture missing nsphotolibraryaddusagedescription	plugin picture receive following error app crash attempt access privacy sensitive datum usage description app contain nsphotolibraryaddusagedescription key string value explain user app use datum note description able picture ios	['docs', 'easy-fix']	5	1	Closed
12916504	CB	5422	file path return select picture party app	source type photolibrary destination type photo library open app menu gallery file manager drive etc select picture actual result file path picture select return camera plugin note work previously plugin version logs logcat onactivityresult windowmanager send activity result plugin file locaton timeline filenotfoundexception android datum cache open fail eisdir directory cause errnoexception open fail eisdir directory method	['android', 'mustfix', 'triaged']	2	1	Closed
12688610	CB	5422	status bar initially transparent startup	sure bug launch ios app status bar set overlay web view status bar briefly transparent get background color create new project cli install splash screen status bar plugin set following code code run app status bar briefly transparent overlay splash screen black attach movie example	['statusbar-plugin']	4	1	Closed
12743175	CB	5422	add option set usewideviewport false	inappbrowser android viewport tag loaded page ignore result page specific viewport instance ionic view completly zoom ios possible fix pass enableviewportscale android way fix set usewideviewport false harcode true able pass value option location usewideviewport	['android', 'triaged', 'pull-request-available']	3	4	Closed
12934929	CB	5422	ios webview ignore width	experience issue ios new version cordova ignore width website test android chrome safari work perfectly soon load native safari webview display properly screenshot display issue thank maverick	['cordova-ios-4.1.1']	3	1	Closed
12700808	CB	5422	load new url android inappbrowser	create new project cli add www noformat ondeviceready function blank blank noformat run url load separate app browser close browser appear addition close expected behavior base doc second url load browser	['android', 'triaged']	4	1	Closed
13012690	CB	5422	javascript interpreter problem	use cordova mount get error uncaught syntaxerror unexpected token line code line get error set default value function parameter function got error work fine get error thank read	['triaged']	3	1	Closed
12949853	CB	5422	normal internal link external website open safari ios upgrade version	test recompile fail app normal link href external website open app work fine android ios open externally safari compile compile open app problem problem change cordova ios version whitelist plugin add allow navigation allow intent access origin set think bug post phonegap build github think cordova issue post	['triaged']	3	1	Closed
12914640	CB	5422	statusbar fix deprecation warning	issue use cordova build io warn uideviceorientation uiinterfaceorientation implicit conversion enumeration type enum uideviceorientation different enumeration type uiinterfaceorientation aka enum uiinterfaceorientation base current io api deprecate fix warning function uidevice currentdevice orientation instead	['deprecated', 'deprecation']	4	1	Closed
12994405	CB	5422	plugin crash ios permission	plugin crash ios require usage description key issue investigate one create new issue subtask check plugin use key nsbluetoothperipheralusagedescription nscalendarsusagedescription nscamerausagedescription medium capture plugin nsmicrophoneusagedescription medium capture plugin nsmotionusagedescription accelerometer plugin nsremindersusagedescription one able set plugin install variable geolocation camera plugin nslocationalwaysusagedescription nslocationusagedescription nslocationwheninuseusagedescription	['ios', 'plugins']	3	1	Closed
13040111	CB	5422	media play app background ios	try trigger sound play app run background screen lock button press external bluetooth device receive error try create new blank app wrap play method timeout trigger short lock screen minimise app hear sound reopen app error console way set playaudiowhenscreenislocke option true despite true default	['background', 'background-audio', 'easyfix', 'ios', 'media']	4	1	Closed
13020479	CB	5422	white app screen camera overlay show ipad	step reproduce create cordova app code cordova create cordova platform add io cordova plugin add cordova plugin add cordova plugin camera code add camera sample code www folder code code change landscape app code code action open camera ipad open app real device ipad picture camera open camera cancel problem app screen turn white completely white screen web app completely go root cause statusbar plugin ipad landscape app work orientation portrait iphone statusbar plugin	['ios']	3	1	Closed
12939144	CB	5422	statusbar	start app background height status bar height long status bar background height recalculate start cause problem background size calculate app startup cause issue case native navigation bar add view normally incorrectly sized status bar background web view	['ios', 'triaged']	4	1	Closed
12840553	CB	5422	fix ios warning statusbar plugin	code warning implicit conversion enumeration type uiinterfaceorientation aka enum uiinterfaceorientation different enumeration type uideviceorientation aka enum uideviceorientation conversion warn implicit conversion enumeration type uiinterfaceorientation aka enum uiinterfaceorientation different enumeration type uideviceorientation aka enum uideviceorientation conversion warn uistatusbarstyleblacktranslucent deprecate deprecate ios use uistatusbarstylelightcontent declaration self setstyleforstatusbar uistatusbarstyleblacktranslucent module uikit import shazron document git apache mobilespec platform ios build emulator include cordova content developer platforms developer sdk system library frameworks header note uistatusbarstyleblacktranslucent explicitly mark deprecated uistatusbarstyleblacktranslucent use uistatusbarstylelightcontent warn uistatusbarstyleblackopaque deprecate deprecate ios use uistatusbarstylelightcontent declaration self setstyleforstatusbar uistatusbarstyleblackopaque module uikit import content developer platforms developer sdk system library frameworks headers note uistatusbarstyleblackopaque explicitly mark deprecated uistatusbarstyleblackopaque use uistatusbarstylelightcontent warning wantsfullscreenlayout deprecate deprecate ios declaration yes module uikit import content developer platforms developer sdk system library frameworks headers note wantsfullscreenlayout explicitly mark deprecated assign bool wantsfullscreenlayout deprecate replace warn implicit conversion enumeration type uiinterfaceorientation aka enum uiinterfaceorientation different enumeration type uideviceorientation aka enum uideviceorientation conversion warn wantsfullscreenlayout deprecate deprecate ios declaration module uikit import content developer platforms developer sdk system library frameworks headers note wantsfullscreenlayout explicitly mark deprecated assign bool wantsfullscreenlayout deprecate replace warning generate code	['cordova-ios-4.0.x']	3	1	Closed
12712069	CB	5422	issue close present inappbrows loadstart event	pull request navigate webview transition visually infamous presentation progress warning display log	['triaged']	5	1	Closed
12765100	CB	5422	dropbox chooser work inappbrows android	dropbox chooser work cordova android unable close window know work correctly run code ondeviceready function var ref developer dropin chooser blank location yes webview setting call setsupportmultiplewindow enable code know help good worke need dropbox chooser app	['android', 'triaged']	4	1	Closed
13065700	CB	5422	remove permissions section cordova plugin statusbar doc	permission section cordova plugin statusbar sense feature tag add platform plugin install	['backlog', 'easyfix']	3	1	Closed
12780040	CB	5422	ios loaderror event open system	open url system loaderror event fire url open especially case custom scheme url external app	['triaged']	4	1	Closed
12925259	CB	5422	statusbar plugin interaction ios multitaske	plugininitialize statement nsnotificationcenter defaultcenter addobserver self uiapplicationdidchangestatusbarframenotification object nil cause incorrect render behavior ios multitaske split window pull cordova app screen right window resizing handle correctly large width thsn actual report reflect rendering comment statement eliminate problem clear potentially unwanted effect	['ios', 'pull-request-available', 'triaged']	3	1	Closed
13040479	CB	5422	add downgrade android version android project	hello have galaxy ace duos android version instal cordova command line untility help npm make app run cordova run android app getting instal mobile phone show error error fail install apk device pkg local tmp android debug apk failure fail read file system think have old version compare android version instal cordova cordova have android version try remove exist android version install android version show follow error fail fetch platform probably connection problem platform spec incorrect check connection platform version url error version find cordova help regard oblige thank	['newbie']	2	3	Closed
12956428	CB	5422	ios app allow query scheme file	originally post stackoverflow sure cordova phonegap issue use cordova plugin app cordova plugin whitelist sorry fairly new cordova phonegap hybrid app develop devexpress phonegap cordova plugin try open local jpeg image code mobile containers system code work anymore iphone ipad late ios version fail error error app allow query scheme app download image phonegap method folder get persistent work fine android work fine iphone week ago think relate phonegap update update devextreme phonegap use gapdebug log code thread warning inappbrowser take plugin use background thread thread warning file take plugin use background thread fail url mobile containers data document mydocument error app allow query scheme file code kind permission problem add code xml applicationtemplate code add line code xml code accord help	['triaged']	3	1	Closed
12952567	CB	5422	inappbrows context menu work ios	open inappbrowser ios press hold link context menu item like open copy ios menu appear test ipad air simulator ios create app cli add code code run cordova prepare open project xcode run simulator inspect safari run console code blank code simulator press hold link ios simulator context menu appear attachment ios simulator appear xcode console warning code warning attempt present view window hierarchy code	['ios', 'triaged']	4	1	Closed
12712728	CB	5422	inappbrowser statusbar transparent scroll	scroll content page view inappbrows statusbar transparent	['triaged']	3	4	Closed
13013939	CB	5422	statusbar statusbaroverlayswebview false create overscroll	ios set statusbaroverlayswebview false webview content scrollable set disableoverscroll true	['triaged']	3	1	Closed
13021505	CB	5422	custom splashscreen copy wrong folder	late release cordova cli cordova plugin splashscreen android platform create include splashscreen image copy local folder instead android manually copy orientation folder folder android time try previous version plugin	['cordova-6.0.0', 'plugin', 'splashscreen']	3	1	Closed
13028889	CB	5422	reflection cordova apps	android io pin screen feature allow app run kiosk mode disable access app android ios device run app place public kiosk mode need update automatically new release user intervention unpin update playstore etc look way auto update android io app user intervention come article work great app instal playstore fine code write java mainly intend native app possible cordova implement reflection cordova base app probably optional feature documentation resource cordova app	['features']	3	2	Closed
13007495	CB	5422	ionic app browser hide accessory bar default	vote favorite ios app have problem keyboard way hide keyboard accessorybar close previous arrow visible problem close automatically login user end keyboard screen close navigate inside site code easy app open inappbrowser load site need login click login textfield login keyboard stay open code sample import component viewchild core import ionicbootstrap platform menucontroller nav ionic angular import statusbar ionic native import helloionicpage hello ionic hello ionic import listpage list list import infopage info info import inappbrowser ionic native import splashscreen ionic native import keyboard ionic native templateurl build class myapp nav nav helloionicpage root page rootpage helloionicpage page array inappbrowserref constructor private platform platform private menu menucontroller resume reopen inappbrowser url set app page title launch component helloionicpage title info component infopage initializeapp okay platform ready plugin available high level native thing need previous button keyboard openinappbrowser load website blank location fullscreen yes toolbar clearcache yes clearsessioncache yes mystery debug phonegap ios accessorybar build real app url test	['inappbrowser', 'ionic', 'ios']	2	1	Closed
13012337	CB	5422	add method hide inappbrowser show	inappbrows plugin unfortunately offer ability hide inappbrowser show need functionality implement hide method inappbrows disappear reappear finish work recognize similar jira issue know merge upstream today	['android', 'ios']	3	2	Closed
12674666	CB	5422	callbacks fire capture follow original capture fastclick	run example camera code doc android success error callback call immediately callback fire time gets fire instead expected callback picture happen picture picture stack trace logcat possibly relate issue code work fine ios remove issue resolve	['android', 'bug', 'camera']	4	1	Closed
12919747	CB	5422	statusbar issue recover fullscreen video playback landscape mode	app use single page architecture html load remote server div tag page header bar page fix outside div tag load remote html statusbaroverlayswebview false app start correctly simulator status bar page header bar sequence step load html tag video start playback video simulate device rotation left video automatically switch fullscreen fill entire simulator screen simulate rotation portrait mode right click exit native player status bar cover webview webview push way status bar problem notice recover fullscreen video playback involve device rotation	['ios', 'reproduced', 'triaged']	3	1	Resolved
12749025	CB	5422	work	accord say recommend way deprecated way use work	['vibrate']	3	1	Closed
13043316	CB	5422	splash screen remove ios	app start splash screen remaine open push app background open splash screen remove spinner place upper left corner instead center demo app work properly iphones trouble iphone ios splash say doc remove ondeviceready function preference config say docs app store baikalsea	['bug', 'splashscreen']	3	1	Closed
12754330	CB	5422	statusbar plugin crash application tap	statusbar plugin cordova ios iphone iphone statusbar encounter exception user tap statusbar site affect firetappedevent sendpluginresult result	['ios', 'triaged']	2	1	Closed
12678964	CB	5422	ios statusbar plugin background thread warn	project throw follow warning thread warning statusbar take plugins use background thread plugin modify use background thread well way fix	['statusbar-plugin']	3	4	Open
12701675	CB	5422	inappbrowser problem io statusbar	configure status bar enter external page inappbrowser status bar conflict overlap content fact status bar inside browser transparent problem scroll content overlap text status bar remove status bar good solution like return app possible status bar definition app affect inappbrowser content happen think apple allow situation statusbar plugin configure status bar page open inappbrowser solve problem instance use forth	['triaged', 'inappbrowser', 'ios7.1', 'patch', 'statusbar']	3	4	Closed
13010765	CB	5422	targetwidth targetheight big original picture	set targetwidth targetheight big size original picture result picture size like original picture	['android', 'ios']	3	1	Closed
12928106	CB	5422	gray bar appear wrong place ios	see issue ios gray semi transparent overlay appear status bar inappbrows window open mac create project follow use attach cordovatest project code cordova print cordova create cordovatest cordovatest cordovatest cordova platform add io cordova plugin add cordova plugin inappbrowser platform io cordova version print code edit platform ios www add follow code end ondeviceready code blank code xcode general deployment info ipad device orientation check box issue open xcode project mac xcode launch ipad air simulator ios launch portrait wait window open rotate landscape gray status bar extend way right issue open xcode project mac xcode capitan launch ios simulator launch ipad air simulator ios launch landscape wait window open gray status bar appear left rotate portrait gray status bar left issue ios simulator open launch second time landscape wait window open time gray status bar appear vertically middle screen	['triaged', 'ios']	3	1	Closed
12991564	CB	5422	clean build work netbeans	launch clean build crash error noformat execute fail ioexception run program noformat think window lanch log noformat ant netbean module cordova fain www sdk run iphone developer rebuild android check android template clean android execute fail ioexception run program directory createprocess system find file specify method cause ioexception createprocess system find file specify method build fail total time second noformat	['build', 'cleanup', 'cordova', 'gradle', 'netbeans']	3	1	Closed
12975701	CB	5422	ios camerausesgeolocation true throw invalid callback receive sendpluginresult	ios camerausesgeolocation true throw invalid callback receive sendpluginresult situation set geolocation true code code problem create follow error message code invalid callback receive sendpluginresult code stacktrace code cordovaapp sendpluginresult callbackid cordovaapp imagepickercontrollerreturnimageresult cordovaapp locationmanager didupdatetolocation fromlocation corelocation clclientgetcapabilitie corelocation clclientgetcapabilitie corelocation clclientinvalidate corefoundation corefoundation corefoundation corefoundation cfrunlooprunspecific graphicsservice gseventrunmodal uikit uiapplicationmain cordovaapp main code	['ios', 'triaged']	3	1	Closed
12697217	CB	5422	webview statusbar plugin tall	place post issue cordova statusbar plugin apology advance plugin instal webview sized large cause layout issue position element screen example ipad portrait landscape remove plugin bring correct dimension value set statusbaroverlayswebview true color visibility	['cannot-reproduce', 'ios', 'triaged']	4	1	Closed
13016183	CB	5422	tool apply code obfuscation cordova plugin apart progaurd	tool apply code obfuscation cordova plugin	['features']	2	1	Closed
12738437	CB	5422	error play video ios inappbrowser	able play video source able play youtube video	['ios', 'newbie', 'triaged']	3	1	Closed
12934685	CB	5422	return null	return null cursorloader throw follow exception runtimeexception create handler inside thread call method return null think create cursorloader need request fix	['android', 'reproduced', 'triaged']	3	1	Closed
12959650	CB	5422	click hyperlink iframe open system browser instead navigate	cordova ios platform new change behavior bug stop navigate anchor tag hyperlink external site work iframe page anchor tag href point external domain open system browser instead load iframe handle go navigate open new browser configuration file behavior allow intent tag remove iframe load page href like check intent allow open new system browser regardless configuration change behavior cordova ios navigate inappbrowser target system open system browser try have whitelist inappbrows plugin instal try cordova wkwebview engine get behavior think ios platform issue relate issue report	['ios', 'triaged']	3	1	Closed
12606167	CB	5422	allow video file save iphone camera roll record	nice video file record upload server save device upload interrupt retain video file	['audit']	4	5	Closed
12933315	CB	5422	identifierforvendor return value	app identifierforvendor identify device release version app store get value properly jan release version identifierforvendor come undefined go find cordova device plugin version value identifierforvendor update plugin test get value proper proper value upload app store bug plugin suggest	['identifierforvendor', 'triaged']	4	1	Closed
13037640	CB	5422	setvolume work	hello hope fine project try set volume work diagnose setup fault bug thank read good regard	['android', 'media', 'mp3']	3	1	Closed
12948752	CB	5422	icon proportion cordova android	cordova cordova android toolbar app browser display messy button button image good proportion cordova android problem screenshot	['android', 'triaged']	3	1	Closed
13048674	CB	5422	inappbrowser crash iphone	inappbrows plugin ionic project inappbrows window display iphone iphone example code new blank location false log charvalue unrecognized selector send instance webkit discard uncaught exception webview decidepolicyfornavigationaction request frame decisionlistener delegate charvalue unrecognized selector send instance suspect similar use self instead blank problem open system browser	['inappbrowser']	2	1	Closed
12924514	CB	5422	return string	code sample reproduce code onfail destinationtype camera destinationtype sourcetype camera picturesourcetype photolibrary correctorientation true code onsuccess call string argument correctorientation false work expect	['android', 'mustfix', 'reproduced', 'triaged']	2	1	Closed
12758075	CB	5422	viewport fail scale show keyboard	enable viewport scaling follow preference set viewport width device width viewport launch app rotate device trigger rescaling work focus input keyboard hide keyboard rotate device trigger rescaling rescale	['cordova-ios-4.0.x', 'ios', 'keyboard', 'viewport']	3	1	Closed
12958875	CB	5422	cordova io link iframe open system browser	cordova io link inside iframes stay inside iframe cordova io link open system browser create repository work version broken version app code identical cordova io version	['cordova-6.0.0', 'cordova-ios-4.0.x', 'triaged']	4	1	Closed
13046271	CB	5422	plugin camera import eclipse	import project work successfully build android run andoid camera demo cordova cli true import project dir eclipse error happen attribute authority invalid character package camera import resolve try add jar android prj support help wonder cordova build symbol like applicationid eclipse doesnot understand	['cordova', 'plugin']	3	1	Closed
13010484	CB	5422	wezka camera issue android	team capture image image display view follow logcat refer let know information exifinterface invalid image exifinterface eofexception exifinterface exifinterface exifinterface exifinterface exifinterface exifinterface exifinterface exifinterface exifinterface exifinterface exifinterface exifinterface exifinterface exifinterface exifinterface exifinterface exifinterface method exifinterface exifinterface nativecameralauncher bitmap compress eofexception method nativecameralauncher failpicture error compress image	['build']	2	1	Closed
12754069	CB	5422	presentationstyle look like fullscreen	ipad air presentationstylen option set pagesheet formsheet content look fullscreen mode attempt load png image dimension html inappbrowser result code body background color lightgray color blue color green iab test page local url click code see open file inappbrowser follow message come regardless value presentationstyle code set webview frame code	['triaged']	4	1	Closed
13150236	CB	5422	support version configurable	cordova build fail exception processdebugresourceserror fontfamilyfont unable find attribute android fontvariationsettings error fontfamilyfont unable find attribute android ttcindex fix upgrade high version like downgrade example test	['easyfix']	3	1	Closed
12852261	CB	5422	build script find cordova lib copy www build	attempt build cordova application receive error say new nodejs build script find update cordova ios deploy dependency document official cordova announcement error text phasescriptexecution directory library developer xcode deriveddata cmsmobile ghouvidtsyyduyafqovwjqtzzxpd build intermediate debug iphoneo git endeavour cordova platform io library developer xcode deriveddata cmsmobile ghouvidtsyyduyafqovwjqtzzxpd build intermediate debug iphoneo library developer xcode deriveddata cmsmobile ghouvidtsyyduyafqovwjqtzzxpd build intermediate debug iphoneo line cordova lib copy www build file directory	['build']	1	1	Closed
12904843	CB	5422	allowedit work plugin camera	code javascript option quality camera picturesourcetype camera destinationtype camera destinationtype encodingtype camera encodingtype jpeg mediatype camera mediatype picture code picture modify picture return url url return piture midify find line code java bitmap code modify code java croppeduri null bitmap bitmap code bug fix	['allowedit']	3	1	Closed
12977314	CB	5422	enable cordova plugin splashscreen ios force iphone resolution large iphone	configure new cordova project cordova io cordova plugin splashscreen app launch iphone resolution large iphones test iphone simulator iphone simulator iphone physical device step reproduce noformat cordova create myapp myapp cordova platform add ios cordova plugin add cordova plugin splashscreen mkdir res curl res noformat edit include configuration noformat noformat run app iphone large device noformat cordova run ios noformat app launch black bar screenshot	['ios']	3	1	Closed
12967320	CB	5422	inappbrowser hidden option work location zoom option	sysntax open url immediately instead wait command include option location zoom hide functionality work cordova zoom hide yes note syntax work inappbrowser wait till functionality call cordova blank hide yes	['triaged', 'wfc']	3	1	Closed
13016472	CB	5422	cordova plugin dialog dialog twice dialog show	code dialog hahahahaah close hahahahaah nah dialog arise diferent view part code show happen ios primarily check android	['cordova-plugin-dialogs', 'dialogs']	4	1	Closed
12759443	CB	8310	change html white screen flicker event	change html white screen flicker event repro source question msdn	['newbie', 'patch']	3	1	Closed
12826243	CB	8310	windows phone plash screens	splash screen windows phone appear splash second big fit screen solution	['wp8.1']	3	1	Closed
12673222	CB	8310	reflect support restriction cli repo home page	information ios android support github main repo readme file support reflect update important restriction specify	['documentation']	4	3	Closed
12670965	CB	8310	nativeexecution add redundant callback custom script	nativeexecution add callback oncustomscript time process command lead redudant execution script remove add solve issue	['duplicate', 'script']	4	1	Closed
12704236	CB	8310	spashscreen show	instal splashscreen plugin platform show image path splashscreen image differ path platform template default splashscreen image	['splashscreen', 'windows8']	5	1	Closed
12538948	CB	8310	issues	bug formattate date parse cultureinfo decimal separator solution pretty simple add cultureinfo invariantculture tostring method look private string getcurrentaccelerationformatte string resultcoordinate string accelerometer currentvalue acceleration cultureinfo invariantculture accelerometer currentvalue acceleration cultureinfo invariantculture accelerometer currentvalue acceleration cultureinfo invariantculture resultcoordinate resultcoordinate return resultcoordinate reproduce error set phone italian notification	['patch']	3	1	Closed
12716757	CB	8310	file transfer support winphone	accord search keyword example upload headers progress events android ios transfer method support android io windows phone sdk feature	['features']	3	4	Closed
12666545	CB	8310	inappbrowser occur uriformateexception	cordova cli create template project add plugin cordova mobile spec project run inappbrows test case click target blank inappbrowser occur uriformateexception stacktrace system uri uri boolean dontescape urikind urikind system uri uristring wpcordovaclasslib cordova commands inappbrowser url wpcordovaclasslib cordova commands option msg invalid uri format uri determine	['wp8']	3	1	Closed
12674112	CB	8310	memory leak resize photo	test camera find memory problem code time code var option quality destinationtype camera destinationtype sourcetype camera picturesourcetype camera allowedit false encodingtype camera encodingtype png savetophotoalbum false correctorientation true targetwidth targetheight cameraerror option code realize problem getimagecontent resizephoto contain problem dispose streams bitmaps implementation test work fine far code return image content form string image stream representation image private string stream byte imagecontent null try photo actual width height user provide width height cameraoption targetwidth resize image image stream resize image private byte stream byte resizedfile bitmapimage objbitmap new bitmapimage objbitmap objbitmap createoptions bitmapcreateoption writeablebitmap objwb new objbitmap urisource null proportionally double ratio math targetwidth targetheight int width convert ratio int height convert ratio result stream memorystream objbitmapstreamresized new memorystream try resize photo user define targetwidth targetheight extensions objbitmapstreamresized width height cameraoption quality finally bitmap immediately memory expensive resize stream byte array int streamlength length resizedfile new objbitmapstreamresized position reason set position zero early byte choose photo objbitmapstreamresized streamlength return resizedfile util dispose bitmap resource bitmapsource subclass dispose private void image image null try var new byte image catch exception code note contain solution	['camera', 'memory-leak', 'wp7', 'wp8']	2	1	Closed
12733199	CB	8310	cordova geolocation problem	workfull application android iphone build phonegap application use watchposition work android iphone want use application device add platform project build work fine watchposition return position function startgeolocation stopgeolocation cas deja lance function position position function error callback function error gps enablehighaccuracy true finish error check client compliant spec geolocation alert display position understand work add app plz know work tell thank answer edit test app geoloc plugin issue work	['features']	3	1	Closed
12827725	CB	8310	file failure	new failure show mobilespec code file api read method read file properly readasarraybuffer file api read method read sliced file properly readasarraybuffer file api filewriter able write file filewriter file api filewriter able write sliced file filewriter file api filewriter able write binary datum file code	['medic']	3	1	Closed
12922716	CB	8310	upload file cookie	upload img plugin file transfer method copycookiesfromwebbrowser find cookie work perfectly ios android know fast fix work thank andvance help marta	['triaged']	4	1	Closed
13098610	CB	8310	remove service worker cordova browser	sense include service worker default cordova browser well document add service worker user think need delete remove reference	['browser-next']	3	1	Closed
12827817	CB	8310	app launch remove usage global function handleopenurl send event instead	change event determine update upgrade guide	['backlog']	4	7	Open
13117570	CB	8310	asset tag create directory target file	asset tag appear break browser platform accord doc add asset tag like code xml code copy www platform browser www instead create subdirectory call path file platform browser www want duplicate issue create new project cordova platform add cordova plugin add phonegap plugin push cordova build browser platform browser www exist platform browser www	['reproduced', 'triaged']	3	1	Closed
12733301	CB	8310	fail test wkwebview branch	wkwebview branch plugin mobile spec code status motion orientation transfer capture information code fail test ios beta simulator code accelerometer fail spec timeout compass fail spec timeout contact fail spec dataclone error dom exception file fail spec timeout filetransfer fail spec storage fail spec bridge blank screen whitelist plugin fail test local xhr fail spec code test pass code battery camera capture datum uri device geolocation globalization medium network notification platform splashscreen vibration code	['cordova-ios-4.0.x']	2	1	Closed
12609220	CB	8310	header support phonegap filetransfer upload	windows phone unable set custom header cookie csrf protection token documentation say header attribute fileuploadoption source implement	['filetransfer', 'wp7']	3	4	Closed
12709523	CB	8310	medium plugin exception call startrecordtostoragefileasync window	try record audio file follow exception script load script code exception catch javascript library code line column javascript runtime error object need initialize request operation carry winrt information object need initialize request operation carry	['cli']	3	1	Closed
12716802	CB	8310	simultaneous local xhrs return incorrect result	try content multiple local file xhr request return response content follow code jquery noformat function loadtemplate view var deferred function index view var vurl view function datum html contactview shellview employeeview employeesummaryview employeelistitemview noformat print content tpl time problem new local xhr send override onxhrlocalcallback callback create previous request	['wp8', 'xhr', 'xhrhelper']	3	1	Closed
12668717	CB	8310	find cordovastarter	create project inside project platform folder folder cordovastarter create import project visual studio work debug run project visual studio	['wp7', 'cordova-cli']	1	1	Closed
