topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7
0.007123549	0.007523871	0.007449747	0.007350068	0.0075214356	0.0073105902	0.94786507	0.007855647
0.056036234	0.05914714	0.05858169	0.057806917	0.059168074	0.057517905	0.061792728	0.5899493
0.05604713	0.059209716	0.058540314	0.5860546	0.0591354	0.057523422	0.06178256	0.06170682
0.02168466	0.022883462	0.022676626	0.02237544	0.022885097	0.52799636	0.33562002	0.02387836
0.008227059	0.0086842645	0.008597686	0.008489328	0.008685945	0.008444821	0.009075244	0.9397957
0.45423216	0.028761728	0.37205738	0.028127516	0.028764756	0.02796753	0.03007103	0.030017888
0.018001972	0.018998204	0.86723757	0.018578738	0.018999077	0.018485501	0.019851383	0.019847563
0.03667017	0.038741663	0.038307022	0.037823487	0.038702447	0.03765059	0.040424578	0.73168004
0.11881017	0.12541062	0.12409436	0.12256892	0.12538223	0.121933475	0.13097772	0.13082252
0.0034338767	0.0036254718	0.0035863854	0.24129954	0.0036238048	0.003523759	0.7371257	0.0037814646
0.11881017	0.12541062	0.12409436	0.12256892	0.12538223	0.121933475	0.13097772	0.13082252
0.013444945	0.014189528	0.014048758	0.3337752	0.20240349	0.39249873	0.014831398	0.01480794
0.021687375	0.022888165	0.022643387	0.022373628	0.02289944	0.23605047	0.62756026	0.023897298
0.021699037	0.84033453	0.022653153	0.02238849	0.022884095	0.022256853	0.023903238	0.023880662
0.027261797	0.79937834	0.028464723	0.028118229	0.02875416	0.027967924	0.030041695	0.030013138
0.0153920995	0.016250037	0.13968284	0.015881123	0.016247679	0.015798638	0.01697126	0.7637763
0.11881017	0.12541062	0.12409436	0.12256892	0.12538223	0.121933475	0.13097772	0.13082252
0.018000005	0.019013563	0.018811675	0.86703265	0.01899493	0.018476207	0.019844348	0.019826628
0.027245427	0.028757634	0.028460499	0.02811781	0.028754223	0.027964218	0.030055765	0.8006444
0.11881017	0.12541062	0.12409436	0.12256892	0.12538223	0.121933475	0.13097772	0.13082252
0.011926385	0.012588225	0.012458415	0.012308088	0.012587059	0.01224086	0.520094	0.40579697
0.027249208	0.02879152	0.028466849	0.028129397	0.028800875	0.27207252	0.5564386	0.030051012
0.11881017	0.12541062	0.12409436	0.12256892	0.12538223	0.121933475	0.13097772	0.13082252
0.007636455	0.9437904	0.007974365	0.007878485	0.008056901	0.00783701	0.008416467	0.008409907
0.018004034	0.019009229	0.018827196	0.018575085	0.22296877	0.42767406	0.25511384	0.019827781
0.027251408	0.02875809	0.028461592	0.028119411	0.56572676	0.02796528	0.030064015	0.26365346
0.8664724	0.019012408	0.01880046	0.01856945	0.018995738	0.018482827	0.019843096	0.019823642
0.11881017	0.12541062	0.12409436	0.12256892	0.12538223	0.121933475	0.13097772	0.13082252
