topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69	topic_70	topic_71	topic_72	topic_73	topic_74	topic_75	topic_76	topic_77	topic_78	topic_79	topic_80	topic_81	topic_82	topic_83	topic_84	topic_85	topic_86	topic_87	topic_88	topic_89	topic_90	topic_91	topic_92	topic_93	topic_94	topic_95	topic_96	topic_97	topic_98	topic_99
0.00066540233	0.0006590315	0.00066329335	0.0006632806	0.00066115335	0.0006590315	0.0006803571	0.000667568	0.0006675388	0.00066115335	0.0006632774	0.0006590315	0.00066115864	0.0006590315	0.00066116627	0.0006590315	0.00066116627	0.0006632846	0.0006590315	0.0006590315	0.0006611628	0.0006654249	0.00066115864	0.00066115864	0.00066115864	0.00066329807	0.0006675711	0.00066331576	0.00066328567	0.00066115335	0.00066116627	0.0006590315	0.00066115864	0.0006632772	0.0006633039	0.0006696822	0.0006590315	0.0006590315	0.00066116627	0.9344234	0.000661156	0.0006611534	0.00066115335	0.0006611466	0.00066332804	0.00066754996	0.00066327525	0.0006590315	0.00066117983	0.00066116627	0.0006590315	0.0006611718	0.0006632989	0.00066754525	0.0006611586	0.0006611534	0.00066115335	0.0006590315	0.00066541176	0.0006611718	0.0006632805	0.0006590315	0.00066328986	0.00066331984	0.0006590315	0.0006590315	0.0006590315	0.0006590315	0.0006611781	0.0006590315	0.0006633039	0.0006675986	0.00066115335	0.0006675816	0.0006590315	0.0006611586	0.0006611586	0.0006633052	0.0006611534	0.0006590315	0.0006654451	0.00066327525	0.00066329364	0.0006632881	0.00066328986	0.0006654193	0.0006590315	0.00066540646	0.0006633143	0.0006718513	0.0006611534	0.0006590315	0.0006590315	0.0006633065	0.0006590315	0.00066543365	0.0006633056	0.0006675289	0.00066544354	0.00066115864
0.005005466	0.004957542	0.004989601	0.0049895053	0.0049735033	0.004957542	0.005117963	0.0050217574	0.005021537	0.0049735033	0.0049894815	0.004957542	0.004973543	0.004957542	0.0049736	0.004957542	0.0049736	0.0049895355	0.004957542	0.004957542	0.004973574	0.005005636	0.004973543	0.004973543	0.004973543	0.0049896366	0.0050217803	0.00498977	0.0049895435	0.0049735033	0.0049736	0.004957542	0.5067021	0.00498948	0.0049896804	0.005037661	0.004957542	0.004957542	0.0049736	0.0049737142	0.0049735233	0.0049735038	0.0049735033	0.004973452	0.0049898624	0.0050216215	0.0049894652	0.004957542	0.004973702	0.0049736	0.004957542	0.004973642	0.0049896426	0.0050215856	0.0049735424	0.0049735038	0.0049735033	0.004957542	0.005005537	0.004973642	0.0049895043	0.004957542	0.004989575	0.0049898005	0.004957542	0.004957542	0.004957542	0.004957542	0.004973689	0.004957542	0.0049896804	0.0050219875	0.0049735033	0.00502186	0.004957542	0.0049735424	0.0049735424	0.00498969	0.0049735038	0.004957542	0.005005788	0.0049894652	0.0049896035	0.004989562	0.004989575	0.005005594	0.004957542	0.005005497	0.004989759	0.005053978	0.0049735038	0.004957542	0.004957542	0.0049897004	0.004957542	0.0050057014	0.004989693	0.005021463	0.0050057764	0.004973543
0.005005467	0.004957543	0.0049896026	0.0049895067	0.0049735047	0.004957543	0.0051179645	0.005021759	0.0050215386	0.0049735047	0.004989483	0.004957543	0.0049735443	0.004957543	0.004973602	0.004957543	0.004973602	0.0049895374	0.004957543	0.004957543	0.0049735755	0.0050056376	0.0049735443	0.0049735443	0.0049735443	0.004989638	0.0050217817	0.004989771	0.0049895453	0.0049735047	0.004973602	0.004957543	0.0049735443	0.0049894815	0.004989682	0.005037663	0.004957543	0.004957543	0.004973602	0.0049737156	0.0049735247	0.004973505	0.0049735047	0.004973454	0.004989864	0.005021623	0.0049894666	0.004957543	0.0049737035	0.004973602	0.004957543	0.0049736435	0.004989644	0.0050215875	0.50670195	0.004973505	0.0049735047	0.004957543	0.0050055385	0.0049736435	0.0049895057	0.004957543	0.0049895765	0.004989802	0.004957543	0.004957543	0.004957543	0.004957543	0.0049736905	0.004957543	0.004989682	0.0050219893	0.0049735047	0.0050218613	0.004957543	0.004973544	0.004973544	0.004989692	0.004973505	0.004957543	0.0050057895	0.0049894666	0.004989605	0.0049895635	0.0049895765	0.0050055953	0.004957543	0.005005499	0.0049897605	0.0050539793	0.004973505	0.004957543	0.004957543	0.004989702	0.004957543	0.005005703	0.004989695	0.0050214645	0.005005778	0.0049735443
0.0019980434	0.0019789133	0.0019917106	0.0019916724	0.0019852847	0.0019789133	0.002042949	0.0020045463	0.0020044586	0.0019852847	0.001991663	0.0019789133	0.0019853006	0.0019789133	0.0019853236	0.0019789133	0.0019853236	0.0019916845	0.0019789133	0.0019789133	0.0019853131	0.0019981114	0.0019853006	0.0019853006	0.0019853006	0.0019917248	0.0020045557	0.001991778	0.0019916876	0.0019852847	0.0019853236	0.0019789133	0.0019853006	0.0019916622	0.0019917423	0.002010895	0.0019789133	0.0019789133	0.0019853236	0.001985369	0.0019852926	0.001985285	0.0019852847	0.0019852645	0.001991815	0.002004492	0.8030955	0.0019789133	0.0019853641	0.0019853236	0.0019789133	0.0019853401	0.0019917272	0.002004478	0.0019853003	0.001985285	0.0019852847	0.0019789133	0.0019980718	0.0019853401	0.001991672	0.0019789133	0.0019917001	0.0019917903	0.0019789133	0.0019789133	0.0019789133	0.0019789133	0.001985359	0.0019789133	0.0019917423	0.0020046383	0.0019852847	0.0020045873	0.0019789133	0.0019853003	0.0019853003	0.0019917462	0.001985285	0.0019789133	0.001998172	0.0019916564	0.0019917116	0.0019916948	0.0019917001	0.0019980944	0.0019789133	0.001998056	0.0019917737	0.0020174081	0.001985285	0.0019789133	0.0019789133	0.0019917502	0.0019789133	0.0019981374	0.0019917474	0.002004429	0.0019981673	0.0019853006
0.00076782616	0.0007604747	0.00076539256	0.0007653779	0.00076292315	0.0007604747	0.0007850829	0.00077032525	0.0007702915	0.00076292315	0.0007653742	0.0007604747	0.00076292927	0.0007604747	0.00076293806	0.0007604747	0.00076293806	0.00076538255	0.0007604747	0.0007604747	0.00076293404	0.0007678523	0.00076292927	0.00076292927	0.00076292927	0.000765398	0.00077032874	0.9243318	0.00076538377	0.00076292315	0.00076293806	0.0007604747	0.00076292927	0.000765374	0.0007654047	0.0007727649	0.0007604747	0.0007604747	0.00076293806	0.0007629556	0.00076292624	0.0007629232	0.00076292315	0.00076291536	0.0007654326	0.0007703044	0.0007653717	0.0007604747	0.0007629537	0.00076293806	0.0007604747	0.00076294446	0.00076539896	0.00077029894	0.0007629292	0.0007629232	0.00076292315	0.0007604747	0.00076783705	0.00076294446	0.0007653777	0.0007604747	0.00076538854	0.0007654232	0.0007604747	0.0007604747	0.0007604747	0.0007604747	0.0007629517	0.0007604747	0.0007654047	0.0007703606	0.00076292315	0.00077034096	0.0007604747	0.0007629292	0.0007629292	0.00076540624	0.0007629232	0.0007604747	0.0007678756	0.0007653717	0.0007653929	0.00076538656	0.00076538854	0.00076784584	0.0007604747	0.000767831	0.0007654168	0.00077526784	0.0007629232	0.0007604747	0.0007604747	0.00076540775	0.0007604747	0.0007678623	0.0007654067	0.0007702801	0.0007678738	0.00076292927
0.002498417	0.0024744961	0.0024904981	0.0024904504	0.0024824631	0.0024744961	0.0025545685	0.0025065485	0.41932416	0.0024824631	0.0024904385	0.0024744961	0.002482483	0.0024744961	0.0024825116	0.0024744961	0.0024825116	0.0024904655	0.0024744961	0.0024744961	0.0024824985	0.002498502	0.002482483	0.002482483	0.002482483	0.0024905158	0.00250656	0.0024905824	0.0024904695	0.0024824631	0.0024825116	0.0024744961	0.002482483	0.0024904378	0.002490538	0.002514487	0.0024744961	0.0024744961	0.0024825116	0.0024825686	0.0024824732	0.0024824634	0.0024824631	0.0024824378	0.0024906285	0.0025064808	0.0024904304	0.0024744961	0.0024825626	0.0024825116	0.0024744961	0.0024825323	0.0024905188	0.0025064629	0.0024824827	0.0024824634	0.0024824631	0.0024744961	0.0024984523	0.0024825323	0.00249045	0.0024744961	0.002490485	0.0024905978	0.0024744961	0.0024744961	0.0024744961	0.0024744961	0.0024825558	0.0024744961	0.002490538	0.0025066636	0.0024824631	0.0025065998	0.0024744961	0.0024824827	0.0024824827	0.33696675	0.0024824634	0.0024744961	0.0024985776	0.0024904304	0.0024904993	0.0024904786	0.002490485	0.0024984807	0.0024744961	0.0024984325	0.002490577	0.002522631	0.0024824634	0.0024744961	0.0024744961	0.0024905477	0.0024744961	0.0024985345	0.0024905442	0.0025064016	0.0024985718	0.002482483
0.0016646523	0.0016487142	0.0016593762	0.0016593443	0.0016540225	0.0016487142	0.001702065	0.0016700702	0.0016699971	0.0016540225	0.0016593364	0.0016487142	0.0016540358	0.0016487142	0.0016540549	0.0016487142	0.0016540549	0.0016593544	0.0016487142	0.0016487142	0.0016540461	0.0016647088	0.0016540358	0.0016540358	0.0016540358	0.001659388	0.0016700779	0.0016594323	0.0016593571	0.0016540225	0.0016540549	0.0016487142	0.8359454	0.0016593359	0.0016594026	0.0016753594	0.0016487142	0.0016487142	0.0016540549	0.0016540928	0.0016540292	0.0016540227	0.0016540225	0.0016540056	0.001659463	0.001670025	0.0016593309	0.0016487142	0.0016540887	0.0016540549	0.0016487142	0.0016540687	0.00165939	0.0016700132	0.0016540355	0.0016540227	0.0016540225	0.0016487142	0.0016646759	0.0016540687	0.001659344	0.0016487142	0.0016593675	0.0016594426	0.0016487142	0.0016487142	0.0016487142	0.0016487142	0.0016540843	0.0016487142	0.0016594026	0.0016701468	0.0016540225	0.0016701043	0.0016487142	0.0016540355	0.0016540355	0.0016594059	0.0016540227	0.0016487142	0.0016647594	0.0016593309	0.0016593769	0.0016593632	0.0016593675	0.0016646949	0.0016487142	0.0016646627	0.0016594287	0.0016807858	0.0016540227	0.0016487142	0.0016487142	0.0016594091	0.0016487142	0.0016647306	0.0016594068	0.0016699723	0.0016647554	0.0016540358
0.0033331374	0.0033012247	0.0033225731	0.0033225094	0.0033118534	0.0033012247	0.0034080492	0.0033439859	0.0033438394	0.0033118534	0.0033224935	0.0033012247	0.00331188	0.0033012247	0.0033119181	0.0033012247	0.0033119181	0.0033225296	0.0033012247	0.0033012247	0.0033119007	0.0033332508	0.00331188	0.00331188	0.00331188	0.0033225967	0.0033440012	0.0033226854	0.0033225347	0.0033118534	0.0033119181	0.0033012247	0.33741254	0.0033224926	0.003322626	0.0033545764	0.0033012247	0.0033012247	0.0033119181	0.003311994	0.003311867	0.0033118539	0.0033118534	0.0033118196	0.003322747	0.0033438953	0.0033224826	0.0033012247	0.003311986	0.0033119181	0.0033012247	0.0033119458	0.0033226009	0.0033438718	0.0033118797	0.0033118539	0.0033118534	0.0033012247	0.0033331846	0.0033119458	0.0033225087	0.0033012247	0.0033225557	0.0033227059	0.0033012247	0.0033012247	0.0033012247	0.0033012247	0.0033119773	0.0033012247	0.003322626	0.0033441393	0.0033118534	0.003344054	0.0033012247	0.0033118797	0.0033118797	0.0033226325	0.0033118539	0.0033012247	0.0033333518	0.0033224826	0.0033225745	0.003322547	0.0033225557	0.0033332228	0.0033012247	0.0033331583	0.0033226782	0.0033654417	0.0033118539	0.0033012247	0.0033012247	0.003322639	0.0033012247	0.0033332943	0.0033226344	0.0033437898	0.0033333441	0.3374125
0.010045662	0.00994948	0.010013822	0.01001363	0.009981514	0.00994948	0.010271436	0.0100783575	0.010077916	0.009981514	0.010013582	0.00994948	0.009981594	0.00994948	0.0099817095	0.00994948	0.0099817095	0.01001369	0.00994948	0.00994948	0.009981656	0.010046002	0.009981594	0.009981594	0.009981594	0.010013893	0.010078403	0.010014161	0.010013706	0.009981514	0.0099817095	0.00994948	0.009981594	0.010013579	0.010013981	0.010110276	0.00994948	0.00994948	0.0099817095	0.009981938	0.009981555	0.009981515	0.009981514	0.009981412	0.010014346	0.010078085	0.010013549	0.00994948	0.0099819135	0.0099817095	0.00994948	0.009981792	0.010013905	0.010078013	0.009981593	0.009981515	0.009981514	0.00994948	0.010045804	0.009981792	0.010013628	0.00994948	0.010013769	0.010014222	0.00994948	0.00994948	0.00994948	0.00994948	0.009981887	0.00994948	0.010013981	0.0100788195	0.009981514	0.010078562	0.00994948	0.009981593	0.009981593	0.010014001	0.009981515	0.00994948	0.010046308	0.010013549	0.010013826	0.010013743	0.010013769	0.010045919	0.00994948	0.010045724	0.010014139	0.010143022	0.009981515	0.00994948	0.00994948	0.010014021	0.00994948	0.010046134	0.010014007	0.010077766	0.010046285	0.009981594
0.0003218925	0.00031881058	0.00032087226	0.0003208661	0.000319837	0.00031881058	0.00032912698	0.00032294015	0.000322926	0.000319837	0.00032086455	0.00031881058	0.00031983957	0.00031881058	0.00031984327	0.00031881058	0.00031984327	0.00032086804	0.00031881058	0.00031881058	0.00031984158	0.00032190344	0.00031983957	0.00031983957	0.00031983957	0.00032087453	0.00032294163	0.0003208831	0.00032086857	0.000319837	0.00031984327	0.00031881058	0.00031983957	0.00032086446	0.00032087736	0.00032396291	0.00031881058	0.00031881058	0.00031984327	0.0003198506	0.00031983832	0.00031983704	0.000319837	0.00031983375	0.00032088906	0.00032293142	0.0003208635	0.00031881058	0.00031984982	0.00031984327	0.00031881058	0.00031984595	0.00032087494	0.00032292915	0.00031983954	0.00031983704	0.000319837	0.00031881058	0.00032189707	0.00031984595	0.00032086603	0.00031881058	0.00032087057	0.0003208851	0.00031881058	0.00031881058	0.00031881058	0.00031881058	0.00031984897	0.00031881058	0.00032087736	0.96828	0.000319837	0.00032294675	0.00031881058	0.00031983954	0.00031983954	0.000320878	0.00031983704	0.00031881058	0.0003219132	0.0003208635	0.0003208724	0.00032086973	0.00032087057	0.00032190073	0.00031881058	0.0003218945	0.00032088242	0.00032501222	0.00031983704	0.00031881058	0.00031881058	0.00032087864	0.00031881058	0.00032190763	0.00032087817	0.00032292123	0.00032191243	0.00031983957
0.010045662	0.00994948	0.010013822	0.01001363	0.009981514	0.00994948	0.010271436	0.0100783575	0.010077916	0.009981514	0.010013582	0.00994948	0.009981594	0.00994948	0.0099817095	0.00994948	0.0099817095	0.01001369	0.00994948	0.00994948	0.009981656	0.010046002	0.009981594	0.009981594	0.009981594	0.010013893	0.010078403	0.010014161	0.010013706	0.009981514	0.0099817095	0.00994948	0.009981594	0.010013579	0.010013981	0.010110276	0.00994948	0.00994948	0.0099817095	0.009981938	0.009981555	0.009981515	0.009981514	0.009981412	0.010014346	0.010078085	0.010013549	0.00994948	0.0099819135	0.0099817095	0.00994948	0.009981792	0.010013905	0.010078013	0.009981593	0.009981515	0.009981514	0.00994948	0.010045804	0.009981792	0.010013628	0.00994948	0.010013769	0.010014222	0.00994948	0.00994948	0.00994948	0.00994948	0.009981887	0.00994948	0.010013981	0.0100788195	0.009981514	0.010078562	0.00994948	0.009981593	0.009981593	0.010014001	0.009981515	0.00994948	0.010046308	0.010013549	0.010013826	0.010013743	0.010013769	0.010045919	0.00994948	0.010045724	0.010014139	0.010143022	0.009981515	0.00994948	0.00994948	0.010014021	0.00994948	0.010046134	0.010014007	0.010077766	0.010046285	0.009981594
0.0012481315	0.0012361815	0.0012441756	0.0012441517	0.0012401615	0.0012361815	0.0012761831	0.0012521938	0.001252139	0.0012401615	0.0012441458	0.0012361815	0.0012401714	0.0012361815	0.0012401857	0.0012361815	0.0012401857	0.0012441593	0.0012361815	0.0012361815	0.0012401792	0.0012481739	0.0012401714	0.0012401714	0.0012401714	0.0012441844	0.0012521995	0.0012442176	0.0012441613	0.0012401615	0.0012401857	0.0012361815	0.0012401714	0.0012441454	0.0012441954	0.0012561596	0.0012361815	0.0012361815	0.0012401857	0.0012402141	0.0012401665	0.0012401616	0.0012401615	0.0012401488	0.0012442407	0.00125216	0.0012441417	0.0012361815	0.0012402111	0.8769943	0.0012361815	0.001240196	0.001244186	0.0012521511	0.0012401713	0.0012401616	0.0012401615	0.0012361815	0.0012481492	0.001240196	0.0012441515	0.0012361815	0.0012441691	0.0012442253	0.0012361815	0.0012361815	0.0012361815	0.0012361815	0.0012402078	0.0012361815	0.0012441954	0.0012522513	0.0012401615	0.0012522193	0.0012361815	0.0012401713	0.0012401713	0.0012441978	0.0012401616	0.0012361815	0.0012482118	0.0012441417	0.0012441762	0.0012441658	0.0012441691	0.0012481634	0.0012361815	0.0012481393	0.001244215	0.0012602282	0.0012401616	0.0012361815	0.0012361815	0.0012442003	0.0012361815	0.0012481903	0.0012441985	0.0012521205	0.0012482089	0.0012401714
0.0019980446	0.0019789145	0.0019917118	0.0019916734	0.001985286	0.0019789145	0.0020429501	0.0020045475	0.0020044597	0.001985286	0.001991664	0.0019789145	0.0019853017	0.0019789145	0.0019853245	0.0019789145	0.0019853245	0.0019916857	0.0019789145	0.0019789145	0.0019853143	0.0019981123	0.0019853017	0.0019853017	0.0019853017	0.001991726	0.0020045568	0.001991779	0.0019916887	0.001985286	0.0019853245	0.0019789145	0.0019853017	0.0019916634	0.0019917435	0.002010896	0.0019789145	0.0019789145	0.0019853245	0.6028131	0.0019852938	0.0019852861	0.001985286	0.0019852654	0.001991816	0.0020044933	0.0019916575	0.0019789145	0.0019853653	0.0019853245	0.0019789145	0.0019853413	0.0019917283	0.002004479	0.0019853015	0.0019852861	0.001985286	0.0019789145	0.001998073	0.0019853413	0.20226768	0.0019789145	0.0019917013	0.0019917914	0.0019789145	0.0019789145	0.0019789145	0.0019789145	0.0019853602	0.0019789145	0.0019917435	0.0020046395	0.001985286	0.0020045885	0.0019789145	0.0019853015	0.0019853015	0.0019917474	0.0019852861	0.0019789145	0.001998173	0.0019916575	0.0019917127	0.001991696	0.0019917013	0.0019980955	0.0019789145	0.001998057	0.0019917747	0.0020174093	0.0019852861	0.0019789145	0.0019789145	0.0019917514	0.0019789145	0.0019981386	0.0019917486	0.0020044302	0.0019981684	0.0019853017
0.803102	0.0019789129	0.00199171	0.0019916717	0.001985284	0.0019789129	0.0020429485	0.0020045459	0.002004458	0.001985284	0.0019916622	0.0019789129	0.0019853	0.0019789129	0.001985323	0.0019789129	0.001985323	0.0019916839	0.0019789129	0.0019789129	0.0019853124	0.0019981107	0.0019853	0.0019853	0.0019853	0.0019917241	0.002004555	0.0019917774	0.001991687	0.001985284	0.001985323	0.0019789129	0.0019853	0.0019916617	0.0019917418	0.0020108942	0.0019789129	0.0019789129	0.001985323	0.0019853686	0.0019852922	0.0019852843	0.001985284	0.0019852638	0.0019918142	0.0020044916	0.0019916557	0.0019789129	0.0019853637	0.001985323	0.0019789129	0.0019853394	0.0019917267	0.0020044774	0.0019852999	0.0019852843	0.001985284	0.0019789129	0.001998071	0.0019853394	0.0019916715	0.0019789129	0.0019916994	0.0019917896	0.0019789129	0.0019789129	0.0019789129	0.0019789129	0.0019853583	0.0019789129	0.0019917418	0.0020046378	0.001985284	0.0020045866	0.0019789129	0.0019852999	0.0019852999	0.0019917456	0.0019852843	0.0019789129	0.0019981712	0.0019916557	0.0019917109	0.0019916943	0.0019916994	0.001998094	0.0019789129	0.0019980553	0.001991773	0.0020174074	0.0019852843	0.0019789129	0.0019789129	0.0019917495	0.0019789129	0.0019981368	0.0019917467	0.0020044283	0.0019981666	0.0019853
0.0024984144	0.0024744936	0.0024904956	0.0024904478	0.0024824606	0.0024744936	0.002554566	0.002506546	0.002506436	0.0024824606	0.002490436	0.0024744936	0.0024824804	0.0024744936	0.002482509	0.0024744936	0.002482509	0.002490463	0.0024744936	0.0024744936	0.75377667	0.0024984994	0.0024824804	0.0024824804	0.0024824804	0.0024905135	0.0025065574	0.0024905798	0.002490467	0.0024824606	0.002482509	0.0024744936	0.0024824804	0.0024904353	0.0024905354	0.0025144843	0.0024744936	0.0024744936	0.002482509	0.002482566	0.0024824706	0.0024824608	0.0024824606	0.0024824352	0.002490626	0.0025064782	0.0024904278	0.0024744936	0.00248256	0.002482509	0.0024744936	0.0024825297	0.0024905165	0.0025064605	0.0024824801	0.0024824608	0.0024824606	0.0024744936	0.0024984498	0.0024825297	0.0024904474	0.0024744936	0.0024904825	0.0024905952	0.0024744936	0.0024744936	0.0024744936	0.0024744936	0.0024825535	0.0024744936	0.0024905354	0.002506661	0.0024824606	0.0025065972	0.0024744936	0.0024824801	0.0024824801	0.0024905403	0.0024824608	0.0024744936	0.002498575	0.0024904278	0.0024904967	0.002490476	0.0024904825	0.0024984782	0.0024744936	0.00249843	0.0024905745	0.0025226285	0.0024824608	0.0024744936	0.0024744936	0.0024905452	0.0024744936	0.002498532	0.0024905417	0.002506399	0.0024985692	0.0024824804
0.001426612	0.001412953	0.0014220903	0.0014220631	0.0014175023	0.001412953	0.0014586749	0.0014312553	0.0014311925	0.0014175023	0.0014220562	0.001412953	0.0014175136	0.001412953	0.00141753	0.001412953	0.00141753	0.0014220717	0.001412953	0.001412953	0.0014175226	0.0014266605	0.0014175136	0.0014175136	0.0014175136	0.0014221005	0.0014312618	0.0014221384	0.001422074	0.0014175023	0.00141753	0.001412953	0.4274875	0.0014220559	0.001422113	0.0014357881	0.001412953	0.001412953	0.00141753	0.0014175625	0.001417508	0.0014175024	0.0014175023	0.0014174877	0.0014221648	0.0014312165	0.0014220516	0.001412953	0.001417559	0.00141753	0.001412953	0.0014175419	0.0014221022	0.0014312064	0.0014175135	0.0014175024	0.0014175023	0.001412953	0.0014266323	0.0014175419	0.0014220629	0.001412953	0.0014220829	0.0014221473	0.001412953	0.001412953	0.001412953	0.001412953	0.0014175553	0.001412953	0.001422113	0.0014313209	0.0014175023	0.0014312844	0.001412953	0.0014175135	0.0014175135	0.0014221158	0.0014175024	0.001412953	0.0014267038	0.0014220516	0.001422091	0.0014220792	0.43333936	0.0014266485	0.001412953	0.001426621	0.0014221354	0.0014404384	0.0014175024	0.001412953	0.001412953	0.0014221186	0.001412953	0.0014266791	0.0014221166	0.0014311713	0.0014267004	0.0014175136
