topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11
0.0049384804	0.0052490174	0.005087358	0.005330998	0.005120627	0.0048611234	0.9433517	0.0053404802	0.005382487	0.004905821	0.0051922123	0.0052397666
0.038255855	0.040660843	0.039408244	0.041296236	0.039666608	0.037656832	0.042213067	0.041369334	0.041694917	0.03800237	0.040221132	0.5595545
0.03825634	0.55962175	0.03940849	0.041299716	0.039666265	0.037656847	0.042213243	0.0413695	0.041695163	0.038002435	0.040221326	0.040588938
0.014961826	0.015902428	0.015412685	0.016151171	0.015513577	0.014727588	0.21315265	0.016179511	0.63153076	0.014862858	0.0157307	0.015874298
0.005702498	0.0060609947	0.005874273	0.0061557577	0.005912899	0.0056132027	0.0062924786	0.0061666216	0.0062152334	0.0056647584	0.0059954613	0.93434584
0.01877206	0.019952133	0.019337708	0.7842199	0.019464277	0.018478097	0.02071482	0.020299802	0.020460155	0.018647626	0.019736595	0.019916814
0.012437554	0.013219383	0.012812385	0.013426345	0.012896077	0.012242734	0.013724043	0.013449709	0.013555923	0.01235513	0.013076598	0.8568041
0.025185568	0.3342991	0.02594414	0.02718709	0.026114102	0.024791388	0.027790708	0.027235674	0.027449759	0.02501858	0.026479308	0.40250462
0.07952847	0.08452815	0.08192391	0.085848935	0.08246054	0.078283235	0.08775457	0.086000696	0.08667784	0.07900157	0.08361401	0.08437809
0.0023835585	0.0025334319	0.0024553481	0.17226556	0.0024714428	0.0023462188	0.8029664	0.002577537	0.0025978321	0.0023677484	0.0025059967	0.0025288998
0.07952847	0.08452815	0.08192391	0.085848935	0.08246054	0.078283235	0.08775457	0.086000696	0.08667784	0.07900157	0.08361401	0.08437809
0.009299527	0.009884299	0.009579672	0.0100389095	0.009642362	0.009153833	0.01026159	0.010056321	0.010135703	0.009237902	0.8928432	0.009866694
0.014961848	0.015902452	0.015412556	0.016151087	0.24962214	0.014727574	0.36685812	0.016179549	0.016307523	0.014862707	0.24314018	0.015874272
0.44407338	0.01590277	0.01541249	0.01615116	0.015513436	0.39748302	0.016509518	0.016179722	0.016307084	0.014862704	0.015730511	0.015874239
0.7827302	0.019952625	0.019337328	0.020263817	0.019463964	0.018477995	0.020713713	0.020299979	0.020459812	0.018647537	0.019736374	0.019916635
0.010642012	0.011311048	0.010962724	0.011488011	0.011034338	0.010475319	0.011742805	0.011508099	0.011599077	0.010571491	0.01118889	0.8774762
0.07952847	0.08452815	0.08192391	0.085848935	0.08246054	0.078283235	0.08775457	0.086000696	0.08667784	0.07900157	0.08361401	0.08437809
0.01243778	0.85682684	0.012812421	0.013426462	0.012896077	0.0122427	0.013724088	0.013449865	0.013555845	0.012355229	0.0130766295	0.013196056
0.01877188	0.01995199	0.019337393	0.020264074	0.019463958	0.018477943	0.020713814	0.7842591	0.020459484	0.018647538	0.019736215	0.01991661
0.07952847	0.08452815	0.08192391	0.085848935	0.08246054	0.078283235	0.08775457	0.086000696	0.08667784	0.07900157	0.08361401	0.08437809
0.008257666	0.008776793	0.008506447	0.008914082	0.008562124	0.008128369	0.31414458	0.6000638	0.00900004	0.008202971	0.008681883	0.008761238
0.018771973	0.019952323	0.019337395	0.020264054	0.27912503	0.28472948	0.2587597	0.020299785	0.020459615	0.018647538	0.019736338	0.01991676
0.07952847	0.08452815	0.08192391	0.085848935	0.08246054	0.078283235	0.08775457	0.086000696	0.08667784	0.07900157	0.08361401	0.08437809
0.005293057	0.93907046	0.0054524536	0.0057137315	0.0054881647	0.0052101724	0.0058405325	0.0057238596	0.0057688933	0.005257954	0.0055649416	0.0056157983
0.012437521	0.013219485	0.012812236	0.013426246	0.0128962835	0.7252579	0.14431676	0.013449898	0.0135558685	0.012355067	0.0130768	0.01319598
0.018772021	0.019952148	0.01933734	0.020264093	0.019464428	0.018478006	0.020713853	0.7842574	0.020459685	0.018647527	0.019736797	0.019916661
0.012437413	0.01321938	0.012812051	0.013425888	0.0128959725	0.012242671	0.013723921	0.013449649	0.8571653	0.01235501	0.013076837	0.013195883
0.07952847	0.08452815	0.08192391	0.085848935	0.08246054	0.078283235	0.08775457	0.086000696	0.08667784	0.07900157	0.08361401	0.08437809
0.018772144	0.78390926	0.019337358	0.020264484	0.019464027	0.01847805	0.020713847	0.020300074	0.020460075	0.018647542	0.019736419	0.01991673
0.009299394	0.009884059	0.00957962	0.010038605	0.009642271	0.009153791	0.0102614155	0.010056479	0.01013546	0.89230525	0.00977714	0.009866561
0.02518555	0.026768768	0.025944125	0.027187271	0.02611607	0.024791107	0.71110255	0.027235236	0.02744967	0.025018588	0.02647963	0.026721444
0.447585	0.013219506	0.012812096	0.013426157	0.012896052	0.012242714	0.013724078	0.013449834	0.013555825	0.42081627	0.013076468	0.01319602
0.009299512	0.009884083	0.009579797	0.010038902	0.6329094	0.009153844	0.2700604	0.010056319	0.010135837	0.009237949	0.009777341	0.009866631
0.0049384865	0.005248932	0.4155709	0.0053310585	0.0051206104	0.004861128	0.0054494753	0.53275925	0.0053825364	0.0049057454	0.0051922747	0.0052396297
0.0074258675	0.9145192	0.0076495036	0.008016034	0.0076995916	0.0073095965	0.008193944	0.008030241	0.0080934465	0.0073766224	0.007807322	0.007878665
0.0092995865	0.009884465	0.00957973	0.010039078	0.009642291	0.009153802	0.01026152	0.010056579	0.010135548	0.8923035	0.009777258	0.009866632
0.0052930987	0.005626006	0.005452494	0.0057137515	0.005488288	0.0052102	0.005840903	0.0057239607	0.0057689743	0.005257974	0.005565002	0.9390593
0.038255833	0.04066086	0.039408296	0.041296333	0.03966642	0.037656866	0.56117886	0.041369203	0.041694976	0.038002394	0.040221196	0.04058876
0.07952847	0.08452815	0.08192391	0.085848935	0.08246054	0.078283235	0.08775457	0.086000696	0.08667784	0.07900157	0.08361401	0.08437809
0.07952847	0.08452815	0.08192391	0.085848935	0.08246054	0.078283235	0.08775457	0.086000696	0.08667784	0.07900157	0.08361401	0.08437809
0.006180681	0.006569197	0.0063668494	0.2541759	0.006408591	0.0060838494	0.49238452	0.0066836923	0.006736423	0.19535452	0.0064982013	0.0065575615
0.01877198	0.019952094	0.019337377	0.020263929	0.7834217	0.018477987	0.020713817	0.020299943	0.020459563	0.018647514	0.019736588	0.019917516
0.008257772	0.008776953	0.008506425	0.00891424	0.008562131	0.008128387	0.009111945	0.9050957	0.0090002455	0.008202974	0.008681945	0.008761264
0.02518557	0.7100806	0.025944235	0.027187739	0.026114007	0.0247911	0.027790803	0.027235415	0.027450629	0.025018595	0.026479706	0.026721537
0.014961811	0.01590244	0.015412519	0.01615099	0.015513541	0.014727565	0.5072908	0.016179476	0.01630694	0.014862794	0.015730496	0.33696064
0.03825586	0.040661678	0.03940834	0.04129645	0.03966633	0.037656862	0.04221326	0.0413697	0.5606581	0.0380024	0.0402219	0.04058914
0.01877214	0.019952219	0.019337341	0.020264618	0.01946422	0.018478012	0.020713894	0.7842572	0.020459682	0.018647548	0.01973652	0.019916648
0.0061806757	0.0065693567	0.006366799	0.006672023	0.00640847	0.0060838507	0.0068199835	0.92896724	0.0067362916	0.0061396617	0.006498127	0.00655752
0.00825767	0.008776955	0.4717517	0.008914084	0.008562134	0.008128372	0.0091119325	0.008929974	0.4419209	0.008203032	0.008681984	0.008761303
