topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15
0.0038788128	0.003943747	0.003956015	0.003925621	0.0039246855	0.0037404648	0.75316894	0.003997157	0.004109237	0.0037959367	0.0039785844	0.0039291643	0.0038411485	0.0038415643	0.19188145	0.004087482
0.02981035	0.030309405	0.030403683	0.0301701	0.03016291	0.028747095	0.03133734	0.030719882	0.03158126	0.02917342	0.030577144	0.5444631	0.029520893	0.029524084	0.03208532	0.03141406
0.029810365	0.544575	0.03040369	0.030170145	0.030162914	0.028747104	0.03133735	0.030719886	0.031581268	0.029173426	0.03057715	0.030197313	0.029520899	0.02952409	0.03208533	0.03141406
0.011723461	0.011919723	0.011956809	0.011864941	0.011862113	0.011305316	0.1503718	0.012081151	0.6833483	0.011472979	0.012025025	0.01187564	0.011609627	0.011610882	0.012618141	0.0123541495
0.004478108	0.0045530763	0.004567239	0.00453215	0.004531072	0.004318386	0.0047074966	0.0046147406	0.0047441367	0.0043824296	0.0045932964	0.9315693	0.0044346256	0.0044351066	0.00481986	0.004719018
0.0146955615	0.0149415685	0.7755365	0.0148729	0.014869354	0.014171399	0.015448314	0.015143922	0.015568558	0.014381572	0.015073557	0.014886308	0.014552858	0.0145544335	0.015817048	0.015486136
0.009751326	0.00991457	0.009945413	0.009869004	0.009866649	0.009403518	0.010250822	0.010048844	0.010330611	0.009542976	0.010002154	0.26948065	0.009656639	0.009657682	0.010495501	0.5917837
0.019686354	0.02001593	0.020078178	0.019923927	0.019919176	0.018984197	0.020694753	0.020286996	0.020855837	0.01926573	0.02019273	0.4194947	0.29917005	0.019497303	0.021188717	0.020745423
0.061371733	0.062399153	0.06259324	0.06211236	0.062097553	0.059182763	0.064515404	0.06324421	0.06501757	0.06006046	0.06295036	0.06216837	0.060775813	0.060782384	0.066055305	0.06467333
0.001873252	0.001904612	0.0019105361	0.15730324	0.001895406	0.0018064376	0.8160388	0.0019304056	0.0019845339	0.0018332276	0.001921436	0.0018975674	0.0018550622	0.0018552629	0.002016209	0.001974027
0.061371733	0.062399153	0.06259324	0.06211236	0.062097553	0.059182763	0.064515404	0.06324421	0.06501757	0.06006046	0.06295036	0.06216837	0.060775813	0.060782384	0.066055305	0.06467333
0.0072964933	0.0074186525	0.007441718	0.0073845536	0.007382782	0.007036245	0.0076702475	0.0075191087	0.007729952	0.007140594	0.88859403	0.0073912023	0.0072256406	0.0072264224	0.007853327	0.007689027
0.011723467	0.011919729	0.011956807	0.011864948	0.011862127	0.011305323	0.56752586	0.012081168	0.012419919	0.011472983	0.26579922	0.011875645	0.0116096325	0.011610892	0.012618155	0.012354154
0.01172346	0.011919721	0.011956793	0.011864933	0.011862105	0.011305312	0.01232397	0.012081144	0.012419901	0.82044923	0.012025009	0.011875632	0.0116096195	0.011610876	0.012618133	0.012354141
0.7752443	0.014941555	0.014988027	0.01487288	0.014869332	0.014171385	0.01544829	0.015143903	0.0155685395	0.014381548	0.015073538	0.01488629	0.014552841	0.014554414	0.015817022	0.015486105
0.008347178	0.00848691	0.665557	0.008447907	0.008445889	0.008049448	0.008774745	0.00860185	0.008843047	0.008168825	0.008561886	0.21540177	0.00826612	0.008267013	0.008984198	0.008796228
0.061371733	0.062399153	0.06259324	0.06211236	0.062097553	0.059182763	0.064515404	0.06324421	0.06501757	0.06006046	0.06295036	0.06216837	0.060775813	0.060782384	0.066055305	0.06467333
0.009751312	0.00991456	0.009945395	0.8509796	0.009866635	0.009403507	0.010250807	0.010048828	0.010330596	0.009542963	0.010002138	0.009877888	0.009656626	0.009657668	0.010495494	0.010275899
0.014695532	0.014941549	0.014988023	0.01487288	0.014869331	0.0141713815	0.015448293	0.7756927	0.015568535	0.0143815465	0.015073536	0.014886288	0.014552839	0.014554413	0.015817024	0.015486113
0.061371733	0.062399153	0.06259324	0.06211236	0.062097553	0.059182763	0.064515404	0.06324421	0.06501757	0.06006046	0.06295036	0.06216837	0.060775813	0.060782384	0.066055305	0.06467333
0.0064807083	0.0065892017	0.006609697	0.0065589184	0.0065573542	0.0062495586	0.3634926	0.5444009	0.006865701	0.0063422415	0.0066474075	0.0065648314	0.0064177806	0.006418475	0.006975285	0.0068293535
0.014695566	0.014941597	0.014988066	0.014872911	0.7754175	0.014171417	0.015448363	0.015143937	0.015568579	0.014381586	0.01507357	0.014886327	0.014552871	0.014554446	0.015817087	0.01548615
0.061371733	0.062399153	0.06259324	0.06211236	0.062097553	0.059182763	0.064515404	0.06324421	0.06501757	0.06006046	0.06295036	0.06216837	0.060775813	0.060782384	0.066055305	0.06467333
0.13900052	0.004226556	0.0042397	0.0042071287	0.004206125	0.801431	0.004369896	0.0042837937	0.00440391	0.0040681446	0.0042638886	0.004210922	0.0041165985	0.004117043	0.0044742003	0.004380594
0.009751326	0.009914573	0.34488034	0.009869005	0.009866657	0.00940352	0.010250838	0.010048847	0.010330622	0.5157184	0.010002159	0.009877903	0.009656647	0.009657689	0.010495508	0.010275916
0.014695537	0.014941554	0.0149880275	0.014872884	0.014869339	0.014171385	0.015448296	0.015143914	0.015568543	0.014381551	0.015073543	0.014886293	0.014552848	0.77510315	0.015817031	0.015486116
0.009751308	0.0099145565	0.009945394	0.009868986	0.0098666325	0.0094035035	0.010250803	0.010048825	0.010330654	0.009542961	0.85111284	0.009877886	0.009656622	0.009657667	0.01049548	0.010275897
0.061371733	0.062399153	0.06259324	0.06211236	0.062097553	0.059182763	0.064515404	0.06324421	0.06501757	0.06006046	0.06295036	0.06216837	0.060775813	0.060782384	0.066055305	0.06467333
0.31837	0.4718156	0.014988043	0.0148728965	0.014869348	0.014171397	0.015448305	0.015143921	0.01556856	0.014381564	0.015073555	0.014886306	0.014552856	0.01455443	0.015817042	0.015486129
0.00729646	0.0074186116	0.007441685	0.0073845154	0.007382754	0.0070362156	0.0076702135	0.007519082	0.007729916	0.32228637	0.007484143	0.0073911734	0.007225612	0.0072263945	0.57381785	0.0076889917
0.019686354	0.020015923	0.020078186	0.019923931	0.019919202	0.018984195	0.6999224	0.020286996	0.020855844	0.019265736	0.020192748	0.0199419	0.0194952	0.019497307	0.021188717	0.020745417
0.009751324	0.009914565	0.009945402	0.009868998	0.009866643	0.009403514	0.010250815	0.0100488365	0.010330608	0.8506535	0.010002146	0.009877895	0.009656632	0.009657676	0.010495491	0.010275909
0.0072964756	0.007418623	0.0074417046	0.00738453	0.36012495	0.0070362273	0.53603816	0.0075190975	0.007729934	0.007140578	0.00748416	0.007391186	0.0072256257	0.007226407	0.007853311	0.0076890043
0.0038788079	0.003943742	0.00395601	0.0039256173	0.0039246813	0.0037404601	0.004077495	0.4023991	0.004109233	0.0037959325	0.003978581	0.0039291563	0.0038411452	0.00384156	0.542571	0.004087476
0.0058290227	0.005926608	0.0059450394	0.0058993674	0.005897959	0.91064215	0.0061276043	0.006006868	0.0061753	0.0057044784	0.0059789577	0.0059046857	0.005772422	0.0057730456	0.006273864	0.0061426046
0.0072964756	0.0074186255	0.0074416995	0.20925486	0.007382768	0.0070362277	0.0076702274	0.0075190966	0.007729937	0.0071405787	0.007484158	0.0073911874	0.007225625	0.007226407	0.68709314	0.0076890043
0.0041569714	0.0042265626	0.004239708	0.004207136	0.0042061345	0.0040087025	0.004369907	0.0042838035	0.0044039194	0.004068151	0.004263897	0.93647665	0.0041166055	0.004117051	0.0044742106	0.0043806024
0.02981035	0.030309405	0.030403687	0.0301701	0.03016291	0.028747095	0.5456031	0.030719878	0.031581264	0.02917342	0.030577146	0.030197307	0.029520892	0.029524084	0.03208533	0.03141405
0.061371733	0.062399153	0.06259324	0.06211236	0.062097553	0.059182763	0.064515404	0.06324421	0.06501757	0.06006046	0.06295036	0.06216837	0.060775813	0.060782384	0.066055305	0.06467333
0.061371733	0.062399153	0.06259324	0.06211236	0.062097553	0.059182763	0.064515404	0.06324421	0.06501757	0.06006046	0.06295036	0.06216837	0.060775813	0.060782384	0.066055305	0.06467333
0.004853016	0.004934259	0.0049496107	0.004911582	0.0049104122	0.0046799206	0.5339872	0.0050010844	0.0051413164	0.39678794	0.004977849	0.0049160104	0.0048058927	0.0048064124	0.005223376	0.0051140944
0.014695539	0.014941555	0.014988033	0.014872883	0.014869341	0.014171387	0.0154482955	0.0151439095	0.015568542	0.014381552	0.015073544	0.01488631	0.77510154	0.0145544205	0.01581703	0.015486119
0.37265357	0.0065892097	0.006609704	0.006558925	0.00655736	0.0062495642	0.00681268	0.5349079	0.006865712	0.0063422476	0.006647414	0.006564838	0.0064177862	0.0064184815	0.0069752918	0.0068293605
0.019686349	0.6992436	0.020078177	0.019923925	0.01991917	0.018984187	0.020694751	0.020286988	0.020855844	0.019265726	0.020192731	0.019941889	0.019495193	0.019497301	0.021188714	0.020745412
0.011723459	0.011919722	0.011956798	0.011864937	0.01186211	0.011305316	0.59730226	0.012081148	0.012419905	0.011472979	0.0120250145	0.2358736	0.011609624	0.011610881	0.012618137	0.012354151
0.029810376	0.030309448	0.030403715	0.030170128	0.030162932	0.028747117	0.031337366	0.03071991	0.5458466	0.029173445	0.03057718	0.030197334	0.029520918	0.029524112	0.03208537	0.03141408
0.014695547	0.01494156	0.014988035	0.014872892	0.014869344	0.014171391	0.015448303	0.01514392	0.015568548	0.014381559	0.015073548	0.014886299	0.01455285	0.7751031	0.015817035	0.015486128
0.3119851	0.0049342546	0.0049496	0.004911576	0.0049104034	0.004679915	0.005101597	0.6187933	0.005141306	0.004749319	0.0049778386	0.0049160034	0.004805886	0.0048064054	0.0052233664	0.0051140874
0.0064807152	0.006589212	0.0066097057	0.0065589254	0.0065573608	0.006249565	0.006812681	0.006678448	0.0068657207	0.0063422476	0.0066474173	0.0065648393	0.0064177876	0.0064184824	0.90137756	0.00682936
0.009751321	0.0099145705	0.0099454075	0.009869	0.009866651	0.00940352	0.010250823	0.010048839	0.010330641	0.009542979	0.5398049	0.32118562	0.009656636	0.009657684	0.010495496	0.010275919
0.011723461	0.011919726	0.011956799	0.01186494	0.01186211	0.32525814	0.012323978	0.012081151	0.0124199055	0.011472978	0.0120250145	0.27332428	0.011609628	0.011610882	0.24619283	0.012354151
0.01968634	0.02001591	0.020078167	0.019923916	0.019919164	0.01898418	0.020694742	0.020286981	0.020855825	0.01926572	0.02019272	0.01994188	0.019495187	0.019497294	0.70041656	0.020745398
0.061371733	0.062399153	0.06259324	0.06211236	0.062097553	0.059182763	0.064515404	0.06324421	0.06501757	0.06006046	0.06295036	0.06216837	0.060775813	0.060782384	0.066055305	0.06467333
0.009751318	0.009914568	0.009945405	0.009868995	0.009866644	0.009403514	0.010250813	0.010048836	0.010330608	0.009542971	0.010002148	0.009877897	0.009656631	0.009657678	0.851606	0.01027591
0.029810384	0.030309435	0.030403713	0.030170133	0.030162947	0.028747125	0.03133738	0.03071992	0.031581335	0.5434386	0.030577177	0.030197343	0.029520923	0.029524116	0.032085363	0.03141408
0.029810354	0.030309413	0.030403689	0.030170111	0.030162912	0.028747099	0.031337343	0.030719884	0.031581264	0.029173424	0.030577147	0.03019731	0.029520897	0.029524088	0.546351	0.03141405
0.061371733	0.062399153	0.06259324	0.06211236	0.062097553	0.059182763	0.064515404	0.06324421	0.06501757	0.06006046	0.06295036	0.06216837	0.060775813	0.060782384	0.066055305	0.06467333
0.008347143	0.008486887	0.008513281	0.00844788	0.00844586	0.008049421	0.008774712	0.008601817	0.008843011	0.008168795	0.00856185	0.7691802	0.00826609	0.008266984	0.1122499	0.008796194
0.019686382	0.02001595	0.02007822	0.019923955	0.019919207	0.018984219	0.020694818	0.020287024	0.70008296	0.019265765	0.020192768	0.019941924	0.019495226	0.019497333	0.021188783	0.020745449
0.014695541	0.014941558	0.014988031	0.014872885	0.014869341	0.01417139	0.015448298	0.01514391	0.015568574	0.77493024	0.015073545	0.014886298	0.014552846	0.0145544205	0.015817031	0.015486112
0.82069975	0.011919717	0.011956788	0.01186493	0.011862101	0.01130531	0.012323967	0.012081142	0.012419893	0.011472968	0.012025006	0.011875629	0.0116096195	0.011610872	0.012618127	0.012354138
0.5440759	0.030309428	0.030403696	0.030170117	0.030162921	0.028747113	0.03133735	0.030719895	0.031581286	0.029173436	0.030577157	0.030197319	0.029520907	0.029524097	0.032085337	0.03141406
0.5440754	0.030309444	0.030403718	0.030170154	0.030162945	0.02874713	0.031337388	0.030719925	0.031581305	0.02917346	0.030577192	0.030197343	0.029520934	0.029524121	0.032085385	0.031414095
0.029810384	0.030309435	0.030403713	0.030170133	0.030162947	0.028747125	0.03133738	0.03071992	0.5458465	0.029173467	0.030577177	0.030197343	0.029520923	0.029524116	0.032085363	0.03141408
0.019686338	0.020015905	0.020078162	0.01992391	0.01991916	0.018984178	0.020694738	0.020286975	0.020855833	0.019265717	0.69942063	0.019941878	0.019495182	0.019497292	0.021188697	0.020745397
0.014695561	0.014941582	0.014988058	0.014872909	0.0148693845	0.014171408	0.015448327	0.015143931	0.77611685	0.014381574	0.015073582	0.014886323	0.014552865	0.014554439	0.015817054	0.015486136
0.011723465	0.17707765	0.011956802	0.011864947	0.011862111	0.011305318	0.012323979	0.01208115	0.012419909	0.011472977	0.6558433	0.011875641	0.011609627	0.011610882	0.012618139	0.0123541495
0.029810367	0.030309422	0.030403698	0.030170122	0.54442835	0.02874711	0.031337366	0.030719921	0.03158128	0.029173438	0.030577162	0.030197324	0.029520908	0.029524107	0.032085355	0.03141407
0.029810354	0.030309413	0.030403687	0.03017011	0.030162912	0.028747099	0.031337343	0.030719884	0.031581264	0.029173424	0.030577147	0.03019731	0.029520897	0.029524088	0.546351	0.03141405
0.0072964635	0.007418614	0.0074416907	0.5261365	0.007382757	0.0070362175	0.0076702153	0.3698774	0.007729923	0.0071405675	0.0074841464	0.0073911757	0.0072256145	0.007226396	0.007853295	0.0076889936
0.004478103	0.93158627	0.004567231	0.0045321435	0.004531062	0.0043183793	0.004707485	0.004614731	0.0047441283	0.0043824227	0.0045932885	0.00453623	0.004434619	0.0044350987	0.004819848	0.0047190106
0.061371733	0.062399153	0.06259324	0.06211236	0.062097553	0.059182763	0.064515404	0.06324421	0.06501757	0.06006046	0.06295036	0.06216837	0.060775813	0.060782384	0.066055305	0.06467333
0.01968635	0.020015918	0.020078195	0.019923925	0.019919176	0.01898419	0.020694753	0.020286992	0.020855848	0.019265732	0.6994204	0.019941889	0.019495199	0.019497303	0.021188717	0.020745419
0.011723449	0.011919711	0.52246374	0.0118649285	0.0118621	0.011305305	0.3107934	0.012081138	0.012419893	0.0114729665	0.012025008	0.011875628	0.011609616	0.01161087	0.012618126	0.0123541355
0.001319092	0.0013411747	0.0013453464	0.0013350104	0.001334692	0.0012720432	0.9798932	0.0013593379	0.0013974538	0.0012909079	0.0013530217	0.0013362141	0.0013062832	0.0013064245	0.0014197581	0.0013900547
0.029810386	0.030309435	0.030403702	0.030170122	0.030162927	0.5430125	0.03133736	0.0307199	0.031581298	0.029173441	0.030577162	0.030197324	0.029520912	0.029524103	0.032085344	0.03141407
0.007296458	0.007418608	0.62404627	0.0073845126	0.2718886	0.007036213	0.00767022	0.007519079	0.007729912	0.007140562	0.0074841427	0.007391171	0.00722561	0.0072263917	0.00785329	0.007688985
0.061371733	0.062399153	0.06259324	0.06211236	0.062097553	0.059182763	0.064515404	0.06324421	0.06501757	0.06006046	0.06295036	0.06216837	0.060775813	0.060782384	0.066055305	0.06467333
0.02981037	0.030309431	0.0304037	0.030170122	0.030162932	0.02874712	0.03133737	0.0307199	0.031581294	0.5434388	0.030577166	0.03019733	0.029520914	0.02952411	0.03208535	0.031414084
0.014695608	0.014941627	0.01498814	0.7754204	0.014869406	0.01417145	0.015448414	0.015143975	0.015568629	0.014381619	0.015073623	0.014886363	0.014552911	0.014554482	0.015817164	0.015486192
0.01968635	0.02001592	0.020078182	0.019923924	0.019919176	0.01898419	0.020694764	0.02028699	0.020855838	0.019265732	0.020192731	0.01994189	0.019495197	0.019497303	0.70041645	0.020745412
0.01968634	0.020015907	0.020078164	0.019923912	0.019919163	0.01898418	0.02069474	0.020286977	0.020855837	0.019265719	0.6994206	0.019941878	0.019495184	0.019497294	0.021188699	0.020745397
0.019686352	0.020015921	0.020078197	0.019923933	0.019919181	0.018984193	0.020694762	0.020287005	0.020855848	0.019265734	0.02019274	0.019941892	0.0194952	0.019497309	0.021188725	0.699973
0.0072964625	0.007418612	0.0074416893	0.007384517	0.00738276	0.0070362166	0.23434258	0.661957	0.0077299178	0.0071405657	0.0074841483	0.0073911757	0.0072256136	0.0072263954	0.007853297	0.007689001
0.061371733	0.062399153	0.06259324	0.06211236	0.062097553	0.059182763	0.064515404	0.06324421	0.06501757	0.06006046	0.06295036	0.06216837	0.060775813	0.060782384	0.066055305	0.06467333
0.019686354	0.020015923	0.020078182	0.019923937	0.40992466	0.018984195	0.020694772	0.3095091	0.020855846	0.019265736	0.02019274	0.019941896	0.0194952	0.01949731	0.021188727	0.020745438
0.011723487	0.01191972	0.011956793	0.011864933	0.011862105	0.011305312	0.012323971	0.012081144	0.012419901	0.82044923	0.012025009	0.011875632	0.0116096195	0.011610877	0.012618131	0.012354141
