topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9
0.005890077	0.006162043	0.006154733	0.0058306623	0.0059877834	0.0057557332	0.94544584	0.006343377	0.006545699	0.0058840453
0.045931768	0.048049603	0.047995355	0.045470398	0.04669602	0.044887464	0.051607884	0.57243294	0.051043473	0.045885094
0.045931753	0.57102436	0.04799163	0.045474846	0.04669239	0.04488728	0.051603824	0.04946343	0.051046062	0.04588448
0.017879145	0.018703895	0.018683178	0.01770076	0.018176625	0.017473064	0.25790003	0.019254591	0.5963659	0.01786275
0.0068019414	0.0071154484	0.0071071647	0.006733673	0.006915176	0.006647303	0.007642999	0.7842967	0.0075595006	0.15918006
0.45181265	0.023485133	0.36093107	0.022225935	0.022822788	0.021939345	0.025226574	0.024176935	0.024951883	0.022427645
0.014855738	0.01554056	0.01552647	0.014707761	0.015102471	0.014518653	0.0166925	0.8617027	0.016512144	0.014840964
0.030159168	0.031554062	0.03151172	0.029856153	0.030659335	0.029475363	0.033883628	0.7192557	0.033516794	0.030128118
0.0962872	0.10073014	0.10060529	0.09532366	0.09788545	0.09410057	0.10817747	0.10369275	0.10700614	0.09619132
0.002841231	0.002972466	0.0029686166	0.21486622	0.0028884006	0.002776525	0.761631	0.003059709	0.0031575453	0.002838245
0.0962872	0.10073014	0.10060529	0.09532366	0.09788545	0.09410057	0.10817747	0.10369275	0.10700614	0.09619132
0.011101229	0.011613616	0.011598883	0.010990214	0.011284494	0.010849515	0.012473188	0.011955104	0.89704376	0.011089984
0.017879587	0.018704414	0.018681698	0.01770075	0.018181672	0.01747288	0.57450837	0.019257048	0.2797524	0.017861156
0.11457455	0.73631155	0.018683098	0.017702103	0.0181778	0.017474076	0.020087646	0.019255588	0.019871071	0.017862521
0.022450997	0.7903297	0.023457106	0.02222493	0.022821676	0.021939715	0.025221823	0.024177138	0.024949703	0.022427222
0.012706768	0.0132928	0.013282815	0.012579675	0.012917795	0.012417974	0.014277955	0.8817055	0.014124522	0.012694193
0.0962872	0.10073014	0.10060529	0.09532366	0.09788545	0.09410057	0.10817747	0.10369275	0.10700614	0.09619132
0.014856578	0.86124766	0.015522407	0.014709075	0.01510162	0.01452108	0.01669064	0.015999729	0.01651018	0.014841009
0.022448907	0.023484912	0.023456745	0.022225918	0.022821598	0.021939104	0.025223982	0.7910218	0.024950182	0.022426872
0.0962872	0.10073014	0.10060529	0.09532366	0.09788545	0.09410057	0.10817747	0.10369275	0.10700614	0.09619132
0.009854297	0.010309027	0.0102967145	0.009756168	0.010017907	0.009630478	0.3381461	0.5811925	0.010952257	0.009844593
0.022449652	0.023491215	0.023458429	0.022224862	0.5455497	0.021942882	0.2693278	0.024176987	0.024949633	0.022428818
0.0962872	0.10073014	0.10060529	0.09532366	0.09788545	0.09410057	0.10817747	0.10369275	0.10700614	0.09619132
0.0063132686	0.9410398	0.006596049	0.0062498446	0.006417708	0.0061696772	0.007092339	0.006798879	0.007015889	0.006306527
0.014856482	0.015542023	0.015525184	0.014707136	0.01510345	0.3728834	0.5040241	0.015999917	0.016516909	0.014841336
0.022449961	0.02348493	0.023457237	0.022225603	0.02282265	0.021939117	0.025225384	0.024182882	0.79178506	0.022427157
0.014854775	0.015540765	0.015521363	0.014706014	0.015101355	0.014517369	0.016689533	0.01599762	0.8622313	0.0148399165
0.0962872	0.10073014	0.10060529	0.09532366	0.09788545	0.09410057	0.10817747	0.10369275	0.10700614	0.09619132
0.2922674	0.5205011	0.02345828	0.02222589	0.022823276	0.021940168	0.025223082	0.024179054	0.024954382	0.022427406
0.011099789	0.011612378	0.011598916	0.010989446	0.01128424	0.010847889	0.012472027	0.011955914	0.0123367645	0.8958027
