topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19
0.003213226	0.003273783	0.0032139407	0.003226233	0.0031587055	0.003092508	0.9394436	0.0031622956	0.003323725	0.0031340227	0.0032247535	0.0031926543	0.0031734467	0.0031258396	0.0033118885	0.0031816487	0.0031374304	0.0032277142	0.0031361906	0.0030464008
0.024570594	0.025033653	0.024576057	0.024670051	0.02415369	0.023647498	0.025656765	0.024181142	0.025415545	0.023964949	0.02465874	0.53569955	0.024266412	0.023902373	0.025325034	0.02432913	0.023991007	0.024681378	0.023981525	0.02329493
0.024570597	0.5363198	0.024576062	0.024670057	0.024153695	0.023647502	0.02565677	0.024181146	0.02541555	0.023964953	0.024658745	0.024413291	0.024266416	0.023902379	0.025325038	0.024329133	0.023991011	0.024681384	0.02398153	0.023294933
0.0096969465	0.009879696	0.0096991025	0.009736198	0.0095324125	0.00933264	0.2535085	0.009543247	0.010030413	0.009457925	0.5734747	0.009634864	0.009576899	0.009433229	0.009994691	0.009601651	0.009468209	0.009740668	0.009464467	0.009193497
0.0037092478	0.0037791529	0.0037100727	0.0037242626	0.0036463111	0.0035698947	0.0038732197	0.0036504553	0.0038368045	0.003617818	0.0037225548	0.92990786	0.0036633278	0.0036083716	0.0038231404	0.0036727958	0.003621752	0.0037259725	0.0036203205	0.00351667
0.012148199	0.012377145	0.7705209	0.0121973725	0.011942073	0.011691801	0.012685224	0.011955646	0.01256596	0.011848755	0.01219178	0.012070423	0.011997805	0.011817818	0.012521209	0.012028814	0.011861639	0.0122029735	0.011856952	0.011517485
0.0080687925	0.008220858	0.23758371	0.008101454	0.007931884	0.007765655	0.008425483	0.0079409	0.008346268	0.007869903	0.008097739	0.6180142	0.007968902	0.007849354	0.008316545	0.007989498	0.007878461	0.008105174	0.007875347	0.0076498743
0.016258074	0.016564477	0.016261691	0.016323885	0.015982214	0.34312305	0.016976783	0.01600038	0.016817171	0.015857328	0.0163164	0.36530197	0.016056802	0.015815923	0.01675728	0.016098302	0.01587457	0.01633138	0.015868295	0.015413984
0.050276037	0.05122355	0.05028722	0.05047955	0.04942298	0.048387215	0.052498553	0.04947915	0.05200497	0.04903678	0.050456405	0.04995416	0.049653627	0.048908737	0.051819764	0.04978196	0.0490901	0.05050273	0.049070697	0.047665793
0.0015524195	0.0015816765	0.0015527647	0.16791132	0.0015260787	0.0014940965	0.8043905	0.0015278133	0.0016058054	0.0015141537	0.0015579888	0.0015424805	0.0015332007	0.0015102001	0.0016000866	0.0015371633	0.0015158	0.0015594192	0.001515201	0.0014718205
0.050276037	0.05122355	0.05028722	0.05047955	0.04942298	0.048387215	0.052498553	0.04947915	0.05200497	0.04903678	0.050456405	0.04995416	0.049653627	0.048908737	0.051819764	0.04978196	0.0490901	0.05050273	0.049070697	0.047665793
0.006040399	0.0061542373	0.0060417424	0.39900574	0.0059379083	0.0058134664	0.006307422	0.005944657	0.006248121	0.0058915084	0.4929765	0.006001727	0.0059656193	0.005876125	0.0062258695	0.005981038	0.0058979145	0.0060676346	0.0058955834	0.005726792
0.009696926	0.009879676	0.009699083	0.009736178	0.009532393	0.0093326215	0.610214	0.009543228	0.21706824	0.009457906	0.009731715	0.009634845	0.009576879	0.00943321	0.009994671	0.009601631	0.009468189	0.009740649	0.009464447	0.009193478
0.009696911	0.009879662	0.009699068	0.009736164	0.009532379	0.8164592	0.010125576	0.009543213	0.010030377	0.009457891	0.0097317	0.00963483	0.009576865	0.009433195	0.009994655	0.009601616	0.009468175	0.009740634	0.0094644325	0.009193464
0.012148193	0.01237714	0.012150895	0.012197368	0.011942068	0.77006197	0.012685219	0.011955641	0.0125659555	0.0118487505	0.012191775	0.012070417	0.0119978	0.011817812	0.012521204	0.012028809	0.011861634	0.012202968	0.011856946	0.01151748
0.006908785	0.007038989	0.0069103213	0.006936751	0.00679156	0.0066492283	0.007214196	0.006799279	0.0071463697	0.0067384895	0.0069335704	0.35875672	0.006823255	0.0067208945	0.0071209194	0.0068408903	0.006745816	0.006939936	0.51743394	0.0065500927
0.050276037	0.05122355	0.05028722	0.05047955	0.04942298	0.048387215	0.052498553	0.04947915	0.05200497	0.04903678	0.050456405	0.04995416	0.049653627	0.048908737	0.051819764	0.04978196	0.0490901	0.05050273	0.049070697	0.047665793
0.008068782	0.5093601	0.008070576	0.008101444	0.007931874	0.0077656447	0.008425472	0.007940889	0.008346258	0.007869894	0.008097729	0.008017124	0.007968891	0.007849344	0.3466877	0.007989488	0.007878451	0.008105163	0.007875337	0.0076498645
