topic_0	topic_1	topic_2	topic_3	topic_4	topic_5
0.0097157145	0.009522921	0.95190686	0.009691399	0.009839083	0.009323995
0.07727507	0.07574585	0.6174996	0.0769337	0.07837163	0.07417414
0.07720829	0.076105334	0.08282089	0.6118078	0.07785137	0.07420628
0.029684965	0.029055405	0.4250513	0.029590745	0.029969322	0.4566483
0.0112160565	0.01099759	0.012085338	0.01118098	0.94374406	0.010775976
0.53142995	0.036595378	0.32107145	0.03734814	0.03771266	0.03584244
0.024731563	0.024104832	0.8779805	0.024585016	0.024869574	0.023728525
0.05051735	0.42889813	0.37105855	0.05013288	0.051023062	0.04837001
0.16599822	0.16304666	0.1779939	0.16562818	0.16766669	0.15966634
0.004673728	0.004584195	0.24264568	0.73888624	0.0047224346	0.0044877366
0.16599822	0.16304666	0.1779939	0.16562818	0.16766669	0.15966634
0.5127933	0.018019881	0.019756999	0.413166	0.018551745	0.017712092
0.029705063	0.029064253	0.2891602	0.029663535	0.34183192	0.280575
0.02971407	0.85046697	0.031787153	0.029600333	0.02992501	0.028506458
0.037414797	0.8119615	0.04003467	0.037164252	0.037591755	0.035833076
0.40076432	0.02067438	0.51612103	0.020955438	0.021276701	0.020208122
0.16599822	0.16304666	0.1779939	0.16562818	0.16766669	0.15966634
0.024583472	0.024246993	0.026537651	0.87618744	0.024802115	0.023642333
0.03722431	0.036553953	0.040006023	0.8126359	0.037635956	0.03594388
0.16599822	0.16304666	0.1779939	0.16562818	0.16766669	0.15966634
0.016238935	0.015940903	0.017496416	0.9182519	0.016417585	0.015654283
0.037282836	0.036871213	0.040527653	0.03730452	0.81200033	0.036013447
0.16599822	0.16304666	0.1779939	0.16562818	0.16766669	0.15966634
0.010416042	0.947597	0.011136531	0.010372065	0.010486073	0.009992296
0.024661824	0.22805068	0.4551159	0.024545353	0.24394564	0.023680616
0.0373684	0.03656641	0.040056307	0.03747118	0.81254756	0.035990104
0.024595376	0.37511286	0.026333252	0.02449254	0.024789307	0.5246767
0.16599822	0.16304666	0.1779939	0.16562818	0.16766669	0.15966634
0.0374536	0.811777	0.039967768	0.037297424	0.037668142	0.035836063
0.018305134	0.01805316	0.90907025	0.018351156	0.018547073	0.017673217
0.050317533	0.049310245	0.054764133	0.05037413	0.7469191	0.04831479
0.8759893	0.024238199	0.026464265	0.024630427	0.024920017	0.023757786
0.018435864	0.017979529	0.35922956	0.018370315	0.56827927	0.017705463
0.26275384	0.009526958	0.0104622375	0.6980989	0.009822078	0.009336004
0.014622891	0.926366	0.015657723	0.014576827	0.014732225	0.014044391
0.018361272	0.3520272	0.019778715	0.018336872	0.018549912	0.5729461
0.17312825	0.010247105	0.29642436	0.010369111	0.49983072	0.010000493
0.07717495	0.075712085	0.61775875	0.077182025	0.07800523	0.07416695
0.16599822	0.16304666	0.1779939	0.16562818	0.16766669	0.15966634
0.16599822	0.16304666	0.1779939	0.16562818	0.16766669	0.15966634
0.78024054	0.011917679	0.17167823	0.012156875	0.012317914	0.011688785
0.037384268	0.036565594	0.040035848	0.037157346	0.81306	0.035796966
0.016358811	0.016064527	0.017481375	0.9180273	0.016419368	0.015648687
0.05027672	0.7465231	0.05391226	0.05028297	0.050702162	0.04830281
0.029605767	0.029096765	0.85323936	0.029592952	0.02997403	0.028491177
0.0772378	0.61097544	0.082782194	0.07697746	0.07787751	0.07414959
0.3576199	0.036589958	0.03999568	0.4920963	0.037809804	0.035888392
0.012181813	0.19612867	0.013037434	0.75468606	0.012263338	0.011702668
0.016263662	0.9170505	0.01769558	0.016606845	0.016492862	0.015890518
0.024587259	0.024128668	0.026436288	0.024511825	0.42114714	0.47918877
0.029647583	0.535722	0.34655935	0.029562201	0.030008683	0.028500188
0.050190654	0.04951967	0.7511004	0.05013559	0.0507531	0.048300546
0.16599822	0.16304666	0.1779939	0.16562818	0.16766669	0.15966634
0.024669962	0.8756711	0.026454879	0.024482291	0.025035517	0.023686286
0.077625625	0.07572996	0.08272458	0.07702104	0.07824266	0.6086561
0.077076726	0.07610918	0.6176665	0.07700886	0.077957496	0.07418125
0.16599822	0.16304666	0.1779939	0.16562818	0.16766669	0.15966634
0.02100202	0.020661477	0.89593196	0.020999236	0.02123284	0.020172486
0.7471219	0.04930512	0.054027367	0.05022959	0.050876666	0.048439357
0.037347976	0.036612134	0.039984725	0.03721209	0.037739147	0.81110394
0.85111964	0.029193247	0.031725835	0.029581003	0.029898696	0.02848156
0.07761144	0.6102633	0.08300617	0.07700166	0.07787003	0.07424743
0.07764992	0.07573007	0.0827709	0.077215716	0.07791831	0.6087151
0.07758701	0.075729914	0.082724415	0.07702078	0.0782415	0.6086964
0.050261293	0.049318552	0.053823236	0.050087735	0.05071953	0.7457897
0.03732151	0.57818204	0.03998412	0.037202958	0.27149788	0.03581147
0.029687766	0.029221358	0.031808604	0.029737083	0.029952373	0.84959275
0.07707897	0.0757793	0.08274351	0.07708634	0.6131384	0.07417355
0.077076726	0.07611065	0.617665	0.07700888	0.07795751	0.07418126
0.018360063	0.01798974	0.019704223	0.9077372	0.018535573	0.017673261
0.011214417	0.943523	0.0120073315	0.011178925	0.011304274	0.010772061
0.16599822	0.16304666	0.1779939	0.16562818	0.16766669	0.15966634
0.050330743	0.049347218	0.3678302	0.0502251	0.050816733	0.43145004
0.029594015	0.029046075	0.85343885	0.02956871	0.029905463	0.02844693
0.003286171	0.0032242807	0.9837245	0.003286215	0.003318524	0.0031603759
0.61159366	0.07626655	0.08301525	0.07700397	0.077870466	0.07425008
0.018315246	0.017976776	0.6539342	0.018308233	0.2738621	0.01760348
0.16599822	0.16304666	0.1779939	0.16562818	0.16766669	0.15966634
0.07717891	0.60934407	0.08319117	0.07741936	0.078316756	0.07454977
0.037324	0.036644075	0.040048245	0.81253	0.037621364	0.035832327
0.050367925	0.049405415	0.7508272	0.05025309	0.050806098	0.048340265
0.05026582	0.049318567	0.05382324	0.050087743	0.050719548	0.74578506
0.050269645	0.049330086	0.054587588	0.74657834	0.050830867	0.048403524
0.018324032	0.017969612	0.019676434	0.9078082	0.018572457	0.017649248
0.16599822	0.16304666	0.1779939	0.16562818	0.16766669	0.15966634
0.05025994	0.049318872	0.05415803	0.050766196	0.7467727	0.048724253
0.02971826	0.8503771	0.031810563	0.029630434	0.02995028	0.0285134
0.07720243	0.07574383	0.08265699	0.0769215	0.07789657	0.60957867
0.024625454	0.024102166	0.02654747	0.5042094	0.39685962	0.023655882
0.74641114	0.04933369	0.0545814	0.05018884	0.051064964	0.048419956
0.07718278	0.075728744	0.08271547	0.07700379	0.6132012	0.07416804
0.16599822	0.16304666	0.1779939	0.16562818	0.16766669	0.15966634
0.029712057	0.029049736	0.24014978	0.02961869	0.6430213	0.028448412
0.03729617	0.036863763	0.040485304	0.037294097	0.81204814	0.03601253
