topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24
0.0025220958	0.0025663627	0.0025475358	0.002627423	0.0025659075	0.0025573587	0.93825835	0.002557564	0.00269829	0.0025471074	0.0026362515	0.002565047	0.0025755952	0.0025309077	0.0026967924	0.0025504867	0.0025401537	0.0026096846	0.0025388387	0.0025128743	0.0025202706	0.0026039442	0.0025312665	0.002564722	0.0025751898
0.019208342	0.019545479	0.019402094	0.020010516	0.019542012	0.019476904	0.020847786	0.019478468	0.02055024	0.01939883	0.020077754	0.01953546	0.019615794	0.019275453	0.020538835	0.019424569	0.01934587	0.5288016	0.019335855	0.01913811	0.01919444	0.0198317	0.019278185	0.019532982	0.019612707
0.019208342	0.019545477	0.019402092	0.5289367	0.019542012	0.019476904	0.020847784	0.019478466	0.020550238	0.01939883	0.020077754	0.019535458	0.019615794	0.019275453	0.020538835	0.019424567	0.01934587	0.019875418	0.019335853	0.019138109	0.01919444	0.0198317	0.019278184	0.019532982	0.019612707
0.0076019173	0.0077353427	0.0076785963	0.007919387	0.0077339713	0.0077082035	0.008250745	0.0077088224	0.008132988	0.007677305	0.813598	0.007731377	0.0077631706	0.007628477	0.0081284745	0.007687491	0.0076563456	0.007865921	0.007652382	0.0075741224	0.007596416	0.007848619	0.0076295584	0.0077303974	0.007761949
0.0029111586	0.002962254	0.002940523	0.0030327337	0.0029617287	0.002951861	0.0031596276	0.002952098	0.0031145324	0.0029400284	0.003042924	0.0029607352	0.0029729106	0.0029213296	0.0031128041	0.002943929	0.0029320018	0.9285866	0.002930484	0.0029005145	0.0029090517	0.003005633	0.0029217438	0.0029603601	0.002972443
0.009519211	0.009686288	0.441916	0.009916751	0.009684571	0.009652304	0.010331682	0.009653079	0.010184225	0.009613613	0.009950072	0.009681323	0.009721135	0.00955247	0.010178573	0.009626368	0.33392176	0.0098498	0.009582403	0.009484406	0.009512322	0.0098281335	0.009553824	0.009680096	0.009719606
0.0063274796	0.0064385366	0.0063913036	0.006591726	0.006437395	0.0064159473	0.0068675335	0.0064164624	0.006769518	0.006390229	0.0066138753	0.006435236	0.0064616995	0.006349587	0.0067657614	0.006398707	0.0063727833	0.5738232	0.27732733	0.006304344	0.0063229003	0.006532822	0.0063504865	0.00643442	0.0064606825
0.012729813	0.012953241	0.012858217	0.013261433	0.012950945	0.012907796	0.01381631	0.012908832	0.013619119	0.012856055	0.013305993	0.012946601	0.012999841	0.01277429	0.013611563	0.012873111	0.012820957	0.35190964	0.012814319	0.01268327	0.012720601	0.34895918	0.0127761	0.01294496	0.012997796
0.03911498	0.03980151	0.039509524	0.04074849	0.03979445	0.039661866	0.042453464	0.03966505	0.041847557	0.03950288	0.04088541	0.039781105	0.039944693	0.03925164	0.041824333	0.03955529	0.039395034	0.040473387	0.03937464	0.03897196	0.039086673	0.040384356	0.039257202	0.03977606	0.03993841
0.0012188922	0.0012402857	0.0012311869	0.24411409	0.0012400658	0.0012359342	0.72731686	0.0012360334	0.0013040442	0.0012309799	0.001274062	0.0012396498	0.0012447475	0.0012231508	0.0013033205	0.0012326131	0.0012276192	0.0012612225	0.0012269837	0.0012144356	0.0012180101	0.0012584482	0.0012233242	0.0012394927	0.0012445517
0.03911498	0.03980151	0.039509524	0.04074849	0.03979445	0.039661866	0.042453464	0.03966505	0.041847557	0.03950288	0.04088541	0.039781105	0.039944693	0.03925164	0.041824333	0.03955529	0.039395034	0.040473387	0.03937464	0.03897196	0.039086673	0.040384356	0.039257202	0.03977606	0.03993841
0.00473865	0.0048218207	0.004786448	0.26027238	0.0048209657	0.0048049036	0.0051430967	0.004805289	0.0050696926	0.004785643	0.6284706	0.004819349	0.004839167	0.004755206	0.005066879	0.0047919923	0.004772578	0.0049032164	0.004770107	0.004721324	0.0047352207	0.0048924307	0.00475588	0.004818738	0.0048384056
0.0076019214	0.0077353474	0.007678601	0.007919392	0.0077339755	0.007708208	0.56558675	0.007708827	0.008132992	0.0076773097	0.25626194	0.007731382	0.0077631753	0.0076284814	0.008128479	0.007687495	0.0076563503	0.007865925	0.007652386	0.0075741266	0.00759642	0.007848623	0.0076295626	0.0077304016	0.007761954
0.0076019126	0.007735338	0.007678592	0.007919382	0.0077339667	0.007708199	0.00825074	0.007708818	0.008132983	0.007677301	0.007945992	0.007731373	0.0077631664	0.0076284725	0.00812847	0.0076874862	0.43546376	0.007865916	0.0076523772	0.0075741177	0.0075964113	0.38569337	0.007629554	0.0077303927	0.0077619446
0.009519196	0.0096862735	0.009615215	0.009916735	0.009684555	0.00965229	0.010331665	0.009653064	0.010184209	0.009613598	0.009950057	0.009681308	0.00972112	0.009552455	0.010178557	0.009626352	0.009587352	0.009849784	0.009582388	0.009484392	0.76614785	0.009828118	0.009553809	0.00968008	0.00971959
0.005418998	0.00551411	0.005473659	0.0056453054	0.0055131325	0.005494764	0.005881513	0.0054952055	0.00579757	0.0054727383	0.005664274	0.0055112834	0.005533947	0.0054379315	0.005794353	0.0054799994	0.0054577976	0.0056071924	0.86691475	0.0053991848	0.005415077	0.0055948584	0.005438702	0.005510585	0.0055330764
0.03911498	0.03980151	0.039509524	0.04074849	0.03979445	0.039661866	0.042453464	0.03966505	0.041847557	0.03950288	0.04088541	0.039781105	0.039944693	0.03925164	0.041824333	0.03955529	0.039395034	0.040473387	0.03937464	0.03897196	0.039086673	0.040384356	0.039257202	0.03977606	0.03993841
0.006327476	0.006438533	0.0063913004	0.8448257	0.0064373915	0.0064159436	0.00686753	0.006416459	0.006769514	0.006390225	0.0066138715	0.0064352322	0.006461696	0.006349583	0.0067657577	0.0063987034	0.0063727796	0.00654722	0.0063694804	0.006304341	0.006322897	0.006532818	0.0063504833	0.006434417	0.006460679
0.009519196	0.009686273	0.009615215	0.009916734	0.009684555	0.009652289	0.010331665	0.0096530635	0.010184208	0.009613598	0.009950056	0.009681307	0.009721119	0.76618797	0.010178557	0.009626352	0.009587351	0.009849784	0.009582388	0.009484391	0.009512307	0.009828118	0.009553809	0.00968008	0.00971959
0.03911498	0.03980151	0.039509524	0.04074849	0.03979445	0.039661866	0.042453464	0.03966505	0.041847557	0.03950288	0.04088541	0.039781105	0.039944693	0.03925164	0.041824333	0.03955529	0.039395034	0.040473387	0.03937464	0.03897196	0.039086673	0.040384356	0.039257202	0.03977606	0.03993841
0.0042100614	0.0042839544	0.0042525274	0.0043858807	0.004283195	0.0042689242	0.28648517	0.004269267	0.0045041763	0.004251812	0.004400618	0.0042817583	0.004299366	0.61467606	0.004501677	0.004257453	0.0042402046	0.0043562707	0.004238009	0.004194668	0.0042070146	0.0043466883	0.004225369	0.0042812154	0.0042986893
0.009519211	0.0096862875	0.009615229	0.00991675	0.00968457	0.26663712	0.28501606	0.009653078	0.010184224	0.009613613	0.009950072	0.009681322	0.009721134	0.0095524695	0.0101785725	0.009626367	0.009587367	0.23481575	0.009582403	0.009484406	0.009512322	0.009828133	0.009553824	0.009680095	0.009719605
