topic_0	topic_1	topic_2	topic_3
0.015472386	0.0138779115	0.95536256	0.0152871255
0.119475424	0.10887176	0.6532965	0.11835636
0.119116336	0.6344578	0.12188881	0.12453701
0.44768825	0.04219406	0.46396092	0.04615674
0.017689316	0.015949924	0.9486869	0.017673863
0.5871587	0.05288192	0.30097443	0.058984976
0.038690206	0.034732927	0.8884162	0.038160693
0.079565205	0.42611647	0.41643545	0.07788289
0.25368685	0.2338335	0.2596865	0.25279313
0.007350507	0.006653246	0.28339994	0.7025963
0.25368685	0.2338335	0.2596865	0.25279313
0.64155775	0.026441125	0.030558558	0.3014426
0.47118846	0.042519525	0.04947281	0.4368192
0.048407454	0.85751384	0.04708254	0.04699614
0.05922712	0.8242374	0.059083786	0.057451658
0.033825558	0.030822935	0.902595	0.032756515
0.25368685	0.2338335	0.2596865	0.25279313
0.03946873	0.73323303	0.04004897	0.18724927
0.05706796	0.052519124	0.059144154	0.8312688
0.25368685	0.2338335	0.2596865	0.25279313
0.024985822	0.022915544	0.026293583	0.9258051
0.05812069	0.36893815	0.06318065	0.5097605
0.25368685	0.2338335	0.2596865	0.25279313
0.016381172	0.95111674	0.016351817	0.016150312
0.04165579	0.49103492	0.428536	0.038773276
0.5162404	0.0528638	0.0592307	0.3716651
0.039694846	0.88368535	0.03897047	0.037649345
0.25368685	0.2338335	0.2596865	0.25279313
0.06234492	0.8183233	0.059162304	0.060169406
0.028234197	0.026283538	0.9159695	0.029512774
0.35201982	0.071422994	0.49650666	0.080050565
0.88512737	0.03533063	0.03988448	0.039657503
0.029316306	0.02609911	0.183206	0.7613786
0.3344797	0.013872811	0.10718047	0.5444671
0.022709623	0.9317305	0.022982236	0.022577703
0.030164063	0.026561264	0.59359086	0.34968385
0.016669981	0.11890023	0.84816223	0.016267596
0.11938003	0.108816236	0.6505507	0.12125304
0.25368685	0.2338335	0.2596865	0.25279313
0.25368685	0.2338335	0.2596865	0.25279313
0.83128375	0.01719621	0.13231759	0.019202394
0.8260646	0.05282177	0.06344964	0.057663962
0.026016036	0.02410109	0.025985984	0.9238969
0.07742205	0.7648328	0.079266995	0.07847814
0.045795623	0.041938547	0.86574924	0.04651653
0.11890689	0.64094365	0.12181177	0.118337676
0.32591325	0.052927494	0.059101954	0.56205726
0.01930414	0.017994888	0.019263327	0.9434377
0.02500949	0.8153218	0.02681205	0.1328566
0.8835632	0.035290975	0.042009268	0.03913654
0.04625681	0.3655134	0.5417507	0.046479054
0.07692148	0.07270463	0.77351505	0.07685884
0.25368685	0.2338335	0.2596865	0.25279313
0.041106783	0.88057595	0.04043752	0.03787975
0.6491891	0.10908321	0.12231672	0.11941094
0.11811566	0.11208423	0.65173686	0.11806323
0.25368685	0.2338335	0.2596865	0.25279313
0.032564066	0.030727636	0.903242	0.033466358
0.7704312	0.0709111	0.08056465	0.07809303
0.8233869	0.053487264	0.061601993	0.061523817
0.8628829	0.044103347	0.046584457	0.046429295
0.12397808	0.6340332	0.122704975	0.11928371
0.6446382	0.10927739	0.12376463	0.122319765
0.6491976	0.10908309	0.12231385	0.11940551
0.7713649	0.07224636	0.079525	0.07686368
0.06222145	0.81942827	0.059779584	0.058570705
0.8601555	0.04448015	0.04730982	0.048054516
0.119052775	0.11167907	0.12260733	0.64666086
0.118115984	0.11220118	0.65161866	0.11806419
0.028805854	0.026150513	0.02985803	0.9151856
0.017581182	0.9473683	0.01766158	0.017388884
0.25368685	0.2338335	0.2596865	0.25279313
0.39918727	0.07250962	0.45058972	0.07771337
0.045680013	0.041820787	0.8665735	0.045925677
0.005118489	0.004665492	0.9850003	0.005215768
0.12406302	0.6339445	0.122707	0.11928549
0.028936466	0.026227377	0.9155471	0.029289123
0.25368685	0.2338335	0.2596865	0.25279313
0.119612455	0.11048849	0.12631088	0.6435882
0.05901732	0.053794865	0.059907153	0.82728064
0.07975121	0.07168827	0.77044755	0.07811299
0.7713704	0.07224101	0.079524875	0.07686364
0.07755739	0.07109532	0.47182012	0.37952718
0.028768688	0.025875391	0.02932887	0.916027
0.25368685	0.2338335	0.2596865	0.25279313
0.08207398	0.07144929	0.08063297	0.76584375
0.04880162	0.85432595	0.048008416	0.048863977
0.6483536	0.11127829	0.12229364	0.118074514
0.039292395	0.034927692	0.040699802	0.8850801
0.08299042	0.07124688	0.76568747	0.08007521
0.6473272	0.109662265	0.122745946	0.120264605
0.25368685	0.2338335	0.2596865	0.25279313
0.57331747	0.04196141	0.33792117	0.046799965
0.06242267	0.2897303	0.5885251	0.059321936
0.41488793	0.016167749	0.551295	0.017649392
0.045846783	0.8604832	0.047424916	0.046245057
0.039631635	0.034860462	0.040723775	0.8847841
0.038157675	0.8852419	0.03866205	0.037938334
0.04764825	0.04209685	0.04763541	0.86261946
0.119117476	0.63434243	0.121889934	0.12465011
0.033302654	0.02961624	0.9034668	0.0336143
0.6608807	0.02073394	0.29560918	0.022776216
0.65020496	0.1095235	0.1211584	0.119113155
0.25368685	0.2338335	0.2596865	0.25279313
0.08211351	0.07144938	0.08063342	0.7658037
0.07748036	0.76286805	0.07928798	0.08036362
0.039186608	0.88191164	0.040161166	0.038740598
0.07692148	0.07270357	0.7735161	0.07685883
0.07980047	0.013905201	0.34794095	0.5583534
0.64455193	0.10927801	0.12377309	0.122396946
0.695664	0.017358562	0.26808617	0.018891249
0.040013187	0.034777056	0.0403514	0.8848583
0.0782219	0.7570519	0.082800366	0.08192589
0.033866055	0.031473923	0.036280386	0.8983796
0.8220951	0.053556144	0.0663466	0.058002125
0.54930675	0.07256427	0.08442192	0.29370704
0.25368685	0.2338335	0.2596865	0.25279313
0.6439161	0.108697824	0.12629883	0.121087275
0.014108567	0.14661813	0.014954042	0.8243193
0.04807196	0.042184263	0.8636936	0.046050232
0.25368685	0.2338335	0.2596865	0.25279313
0.08009053	0.76263744	0.079739794	0.07753223
0.05824974	0.057791132	0.82625765	0.057701502
0.25368685	0.2338335	0.2596865	0.25279313
0.8624741	0.04199346	0.049225066	0.046307348
0.039632186	0.034860488	0.040743794	0.88476354
0.218447	0.73055357	0.02592421	0.02507525
0.914816	0.026389418	0.029287755	0.029506821
0.04716184	0.85298634	0.053610895	0.046240922
0.57913995	0.05351137	0.05996757	0.3073811
0.023252903	0.9211266	0.03274838	0.022872057
0.017891662	0.01643096	0.018548148	0.9471292
0.25368685	0.2338335	0.2596865	0.25279313
0.82938695	0.05289886	0.058809847	0.058904372
0.057954352	0.8245121	0.05887052	0.05866298
0.88844645	0.03476001	0.038786914	0.038006652
0.25368685	0.2338335	0.2596865	0.25279313
0.08301813	0.071976915	0.08162365	0.7633813
0.25368685	0.2338335	0.2596865	0.25279313
0.07792458	0.07154624	0.7697562	0.080773
0.039243877	0.035673983	0.039528914	0.88555324
0.25368685	0.2338335	0.2596865	0.25279313
0.046899118	0.041983325	0.8655863	0.045531224
0.033529095	0.030582707	0.036724225	0.89916396
0.04775115	0.041929327	0.8640879	0.046231616
0.7711114	0.071419165	0.080400296	0.077069126
0.6445536	0.10927797	0.12376949	0.12239892
0.6483837	0.11124976	0.1222924	0.11807417
0.11811609	0.11224617	0.6515732	0.11806454
0.25368685	0.2338335	0.2596865	0.25279313
0.7391514	0.021060368	0.21680577	0.022982469
