topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24
0.007624402	0.0076993	0.007814489	0.007885948	0.0076680942	0.00804759	0.007979199	0.00804051	0.008264233	0.007977683	0.31713122	0.5033343	0.00767833	0.007543598	0.008041994	0.0077299015	0.0077086296	0.007650403	0.007864356	0.007831299	0.007568675	0.007804918	0.007652095	0.007699782	0.007759032
0.006346763	0.00640911	0.006504997	0.006564481	0.0063831336	0.006699037	0.0066421055	0.006693143	0.0068793762	0.006640844	0.0064090225	0.5067952	0.006391654	0.0062794993	0.006694378	0.0064345836	0.0064168763	0.0063684066	0.006546507	0.0065189893	0.0063003744	0.3438433	0.0063698157	0.0064095114	0.006458833
0.0034533457	0.0034872694	0.0035394426	0.0035718086	0.0034731352	0.0036450217	0.003614045	0.81575376	0.0037431465	0.0036133586	0.003487222	0.0034167236	0.0034777713	0.0034167469	0.0036424869	0.0035011298	0.0034914953	0.0034651223	0.0035620288	0.0035470559	0.0034281053	0.0035351075	0.1031329	0.0034874878	0.003514324
0.019249504	0.0194386	0.019729422	0.019909834	0.5276013	0.020317936	0.020145267	0.020300062	0.0208649	0.020141441	0.019438336	0.019045366	0.019385656	0.019045496	0.020303806	0.01951586	0.019462155	0.019315148	0.01985532	0.019771859	0.01910881	0.019705256	0.01931942	0.019439816	0.019589407
0.002711621	0.0027382586	0.0027792258	0.00280464	0.0027271602	0.0028621282	0.0028378046	0.0028596101	0.0029391772	0.0028372656	0.002738221	0.002682865	0.0027308005	0.002682883	0.0028601377	0.68051535	0.0027415766	0.0027208682	0.2557582	0.0027852037	0.0026918019	0.0027758216	0.00272147	0.00273843	0.0027595023
0.0076244026	0.0076993005	0.00781449	0.007885949	0.0076680947	0.58557016	0.007979199	0.008040511	0.008264234	0.007977684	0.0076991958	0.0075435475	0.0076783304	0.007543599	0.008041995	0.007729902	0.0077086305	0.0076504033	0.007864356	0.007831299	0.007568676	0.23550515	0.007652096	0.007699783	0.007759033
0.007624401	0.007699298	0.007814488	0.007885947	0.007668093	0.44074276	0.007979197	0.008040509	0.0082642315	0.007977682	0.0076991934	0.007543545	0.007678328	0.0075435964	0.38056967	0.0077298996	0.007708628	0.007650401	0.007864354	0.007831297	0.0075686737	0.0078049167	0.0076520937	0.0076997806	0.0077590304
0.0076244012	0.007699299	0.007814488	0.007885948	0.0076680933	0.00804759	0.007979198	0.008040509	0.008264232	0.007977682	0.0076991944	0.007543546	0.007678329	0.0075435974	0.008041993	0.0077299005	0.007708629	0.007650402	0.81308717	0.007831298	0.0075686746	0.0078049176	0.0076520946	0.0076997816	0.0077590314
0.019249521	0.019438617	0.01972944	0.019909853	0.01935983	0.020317955	0.020145286	0.020300081	0.020864919	0.02014146	0.019438352	0.019045385	0.019385673	0.019045513	0.020303825	0.019515878	0.019462172	0.019315166	0.5280964	0.019771878	0.019108826	0.019705275	0.01931944	0.019439835	0.019589424
0.012762892	0.012888268	0.01308109	0.013200708	0.012836031	0.32526922	0.013356805	0.19433255	0.013833939	0.013354268	0.012888092	0.012627544	0.012853164	0.01262763	0.01346192	0.012939492	0.19418487	0.012806416	0.013164563	0.013109227	0.012669608	0.013065068	0.012809249	0.012889074	0.012988256
0.52749085	0.019438606	0.019729428	0.019909842	0.01935982	0.020317944	0.020145273	0.020300068	0.020864908	0.020141447	0.019438341	0.019045373	0.019385662	0.019045502	0.020303814	0.019515866	0.01946216	0.019315153	0.019855326	0.019771865	0.019108815	0.019705264	0.019319426	0.019439824	0.019589413
0.012762879	0.012888254	0.013081076	0.6871531	0.012836017	0.013471276	0.013356791	0.013459424	0.013833925	0.013354254	0.012888079	0.012627531	0.012853151	0.0126276165	0.013461906	0.012939479	0.012903872	0.0128064025	0.013164549	0.013109213	0.012669595	0.013065054	0.012809236	0.012889061	0.012988242
0.0031647815	0.0031958704	0.003243684	0.1658584	0.0031829174	0.15484054	0.0033120527	0.6084031	0.0034303665	0.0033114236	0.003195827	0.0031312197	0.003187166	0.0031312408	0.0033381179	0.0032085727	0.003199743	0.003175574	0.003264383	0.0032506613	0.0031416502	0.0032397113	0.0031762766	0.0031960707	0.0032206646
0.012762895	0.01288827	0.013081092	0.013200711	0.0128360335	0.013471292	0.013356809	0.013459441	0.013833943	0.013354272	0.012888094	0.012627548	0.012853168	0.012627632	0.013461924	0.012939496	0.31358808	0.012806418	0.013164566	0.38637707	0.012669611	0.013065071	0.012809252	0.012889078	0.012988259
0.03914422	0.039528754	0.040120147	0.04048702	0.03936854	0.0413169	0.040965773	0.041280553	0.04242916	0.040957995	0.039528213	0.038729105	0.039421093	0.03872937	0.041288167	0.039685864	0.039576653	0.03927771	0.04037616	0.040206444	0.03885812	0.040071007	0.0392864	0.03953123	0.039835423
0.0006648475	0.00067137857	0.0006814231	0.0006876543	0.0006686574	0.00070174946	0.00069578574	0.0007011321	0.00072064076	0.98371106	0.00067136943	0.0006577969	0.00066955	0.00065780134	0.00070126145	0.000674047	0.00067219214	0.00066711474	0.0006857714	0.00068288884	0.00065998815	0.0006805885	0.00066726236	0.0006714206	0.0006765872
0.42251787	0.0014728687	0.0014949044	0.0015085745	0.0014668992	0.0015394964	0.0015264131	0.001538142	0.4952155	0.0015261233	0.0014728487	0.0014430734	0.0014688572	0.0014430832	0.049583852	0.0014787228	0.0014746536	0.0014635148	0.0015044438	0.0014981199	0.0014478804	0.0014930734	0.0014638386	0.001472961	0.0014842955
0.009546082	0.009639856	0.009784079	0.0098735485	0.009600786	0.010075931	0.009990303	0.010067067	0.010347178	0.009988405	0.009639725	0.29791498	0.0096136015	0.009444911	0.47772932	0.009678171	0.009651538	0.009578635	0.009846514	0.009805124	0.009476309	0.009772096	0.009580755	0.009640461	0.009714644
0.0076244045	0.007699302	0.007814492	0.007885951	0.007668096	0.008047593	0.007979201	0.008040513	0.008264236	0.007977686	0.007699197	0.007543549	0.007678332	0.0075436	0.8132648	0.0077299033	0.007708632	0.0076504047	0.007864358	0.007831301	0.0075686774	0.0078049204	0.0076520974	0.0076997844	0.007759034
0.0042235283	0.004265018	0.004328827	0.0043684114	0.0042477315	0.004457953	0.0044200676	0.38450158	0.004577962	0.004419228	0.0042649596	0.0041787387	0.0042534014	0.004178767	0.0044548525	0.0042819693	0.004270186	0.51629376	0.0043564504	0.0043381383	0.0041926587	0.004323525	0.004238869	0.004265285	0.0042981063
0.012762884	0.68684053	0.013081081	0.013200699	0.012836022	0.01347128	0.0133567965	0.013459429	0.013833931	0.01335426	0.012888083	0.012627536	0.012853156	0.012627621	0.013461912	0.012939484	0.012903877	0.012806407	0.013164555	0.013109218	0.0126696	0.01306506	0.012809241	0.012889067	0.012988248
0.0095460955	0.009639871	0.009784094	0.009873563	0.25952157	0.010075946	0.009990318	0.28473064	0.24189301	0.00998842	0.00963974	0.009444862	0.009613615	0.009444925	0.010068939	0.009678186	0.009651553	0.00957865	0.009846529	0.009805139	0.009476324	0.00977211	0.009580769	0.009640475	0.009714658
0.006346761	0.006409108	0.006504995	0.0065644793	0.0063831313	0.3272456	0.0066421037	0.006693141	0.006879374	0.5239564	0.0064090206	0.006279455	0.006391652	0.0062794974	0.0066943755	0.0064345812	0.0064168745	0.0063684047	0.006546505	0.006518987	0.0063003725	0.006497028	0.0063698133	0.0064095096	0.0064588306
0.0019968168	0.0020164326	0.0020466004	0.0020653154	0.0020082598	0.002107649	0.0020897374	0.32943216	0.48410898	0.0020893407	0.002016405	0.0019756411	0.0020109406	0.0019756544	0.0021061834	0.0020244468	0.002018876	0.0020036264	0.0020596604	0.0020510026	0.001982222	0.14176129	0.0020040697	0.0020165588	0.0020320762
0.006346779	0.006409126	0.006505013	0.0065644975	0.0063831494	0.006699053	0.47752756	0.0066931597	0.0068793935	0.0066408603	0.0064090383	0.0062794723	0.0063916696	0.006279515	0.37367064	0.0064345994	0.006416892	0.0063684224	0.0065465234	0.006519005	0.00630039	0.006497046	0.0063698315	0.0064095273	0.0064588487
0.00271162	0.0027382574	0.0027792247	0.0028046388	0.002727159	0.9335896	0.0028378034	0.002859609	0.002939176	0.0028372644	0.00273822	0.0026828637	0.0027307994	0.002682882	0.0028601366	0.0027491408	0.0027415755	0.002720867	0.0027969596	0.0027852026	0.0026918007	0.0027758207	0.002721469	0.0027384288	0.002759501
0.0095460825	0.009639857	0.00978408	0.009873549	0.0096007865	0.010075932	0.009990303	0.010067068	0.010347178	0.009988406	0.009639726	0.009444848	0.0096136015	0.009444912	0.010068925	0.009678172	0.009651539	0.009578636	0.765977	0.009805125	0.00947631	0.009772096	0.009580755	0.009640461	0.009714644
0.019249516	0.019438611	0.019729434	0.019909848	0.019359825	0.02031795	0.02014528	0.020300074	0.020864913	0.020141453	0.019438347	0.019045379	0.019385668	0.019045508	0.02030382	0.019515872	0.019462166	0.019315159	0.5280965	0.019771872	0.01910882	0.01970527	0.019319434	0.01943983	0.019589419
