topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17
0.0105839595	0.010832567	0.010632561	0.010972279	0.010505754	0.010966114	0.010722531	0.010994877	0.011487111	0.010770199	0.010397281	0.8176457	0.0105535	0.010333275	0.011076159	0.010477802	0.010678363	0.010369958
0.008806464	0.009013318	0.008846902	0.009129568	0.008741392	0.009124437	0.008921764	0.009148371	0.009557939	0.008961425	0.0086511355	0.8482707	0.00878112	0.008597881	0.009216002	0.008718135	0.008885013	0.008628402
0.004786883	0.004899322	0.004808864	0.0049625114	0.004751512	0.004959723	0.004849556	0.91784483	0.0051953592	0.004871115	0.004702452	0.0046532215	0.0047731074	0.0046735047	0.005009494	0.0047388705	0.0048295795	0.004690095
0.026830032	0.30017605	0.026953233	0.02781441	0.26557225	0.02779878	0.027181307	0.027871696	0.029119495	0.027302142	0.026356805	0.026080871	0.02675282	0.026194556	0.028077742	0.026560927	0.02706934	0.026287543
0.0037577737	0.00384604	0.0037750294	0.0038956457	0.003730007	0.0038934548	0.0038069729	0.0039036677	0.0040784334	0.0038238969	0.0036914942	0.0036528474	0.0037469591	0.00366877	0.0039325263	0.9353234	0.003791291	0.0036817938
0.010583965	0.01083257	0.010632565	0.010972284	0.010505757	0.8183233	0.010722535	0.010994882	0.011487118	0.010770203	0.010397284	0.010288434	0.010553505	0.01033328	0.011076163	0.010477806	0.010678367	0.010369962
0.010583956	0.010832562	0.010632557	0.010972276	0.01050575	0.45707458	0.010722528	0.010994874	0.011487108	0.010770195	0.010397277	0.010288427	0.010553497	0.010333273	0.372325	0.010477799	0.010678359	0.010369955
0.010583965	0.0108325705	0.010632566	0.010972285	0.010505758	0.0109661175	0.010722537	0.010994883	0.01148712	0.0107702045	0.010397285	0.010288434	0.49315745	0.010333281	0.0110761635	0.010477807	0.3354316	0.010369963
0.026830027	0.027460234	0.53860956	0.027814407	0.026631774	0.027798774	0.027181301	0.02787169	0.029119492	0.027302137	0.0263568	0.02608087	0.026752813	0.02619455	0.028077736	0.026560921	0.027069336	0.026287539
0.017748754	0.018165652	0.017830255	0.018399946	0.017617606	0.018389612	0.01798113	0.018437844	0.019263292	0.018061068	0.017435703	0.017253166	0.017697675	0.6942765	0.018574148	0.017570734	0.017907064	0.017389886
0.026830029	0.027460238	0.026953233	0.02781441	0.026631778	0.027798777	0.027181305	0.53952795	0.029119495	0.02730214	0.026356805	0.026080871	0.026752818	0.026194554	0.02807775	0.026560927	0.027069338	0.026287543
0.01774874	0.018165639	0.017830241	0.6953483	0.017617593	0.018389592	0.017981118	0.018437829	0.01926328	0.018061053	0.017435689	0.017253153	0.017697662	0.017328357	0.018574134	0.017570721	0.01790705	0.017389871
0.00438645	0.004489483	0.0044065923	0.21325953	0.004354038	0.15869966	0.00444388	0.5618503	0.0047607557	0.004463636	0.004309082	0.0042639696	0.004373826	0.004282556	0.0045904387	0.0043424536	0.004425575	0.0042977585
0.017748753	0.018165652	0.017830255	0.018399946	0.017617606	0.018389605	0.01798113	0.018437842	0.6962114	0.018061068	0.017435702	0.017253166	0.017697675	0.01732837	0.018574148	0.017570734	0.017907064	0.017389884
0.054940876	0.056231376	0.055193163	0.056956626	0.05453491	0.05692462	0.055660196	0.057073932	0.059629098	0.055907637	0.05397183	0.053406794	0.054782763	0.053639587	0.057495862	0.05438982	0.05543092	0.05383
0.0009206932	0.00094231934	0.000924921	0.0009544734	0.0009138901	0.0009539366	0.0009327476	0.00095643883	0.0009992582	0.984179	0.0009044541	0.0008949853	0.0009180436	0.0008988864	0.0009635095	0.00091145874	0.0009289054	0.00090207736
0.0020203704	0.0020678267	0.46363845	0.0020944972	0.0020054416	0.0020933198	0.0020468223	0.0020988109	0.25345108	0.0020559218	0.0019847353	0.0019639567	0.0020145562	0.0019725175	0.25247368	0.002000106	0.002038391	0.0019795196
0.013260433	0.013571907	0.013321325	0.013746952	0.013162451	0.013739226	0.013434048	0.013775265	0.014391975	0.01349377	0.013026547	0.24598786	0.0132222725	0.012946358	0.53942114	0.013127431	0.01337871	0.012992316
0.01058396	0.010832566	0.0106325615	0.010972281	0.010505754	0.010966114	0.010722532	0.0109948795	0.011487116	0.010770201	0.010397281	0.01028843	0.010553501	0.010333276	0.81843346	0.010477803	0.010678364	0.010369958
0.0058560544	0.005993606	0.005882946	0.00607091	0.0058127823	0.006067499	0.005932725	0.0060834135	0.0063557643	0.89937085	0.0057527656	0.005692539	0.005839201	0.005717352	0.0061283857	0.0057973173	0.0059082867	0.005737648
0.017748747	0.018165648	0.017830247	0.018399939	0.69456583	0.018389598	0.017981123	0.018437834	0.019263284	0.01806106	0.017435696	0.017253159	0.017697668	0.017328363	0.01857414	0.017570727	0.017907055	0.017389877
0.013260461	0.4678441	0.013321353	0.013746981	0.013162478	0.013739256	0.013434075	0.31814435	0.014392013	0.013493797	0.013026573	0.012890196	0.0132222995	0.012946384	0.013877131	0.013127458	0.0133787375	0.012992342
0.008806465	0.00901332	0.008846904	0.00912957	0.008741393	0.2867987	0.008921765	0.009148372	0.009557941	0.57099736	0.008651137	0.008560567	0.008781121	0.0085978815	0.009216003	0.008718137	0.008885014	0.008628404
0.0027665065	0.0028314886	0.00277921	0.0028680083	0.0027460642	0.0028663962	0.0028027273	0.38242102	0.57310116	0.002815187	0.0027177108	0.002689259	0.0027585449	0.0027009812	0.0028951608	0.0027387582	0.0027911821	0.0027105692
0.0088065155	0.009013378	0.008846954	0.009129621	0.008741446	0.009124492	0.41098517	0.0091484245	0.009557994	0.008961478	0.00865119	0.008560616	0.0087811705	0.008597932	0.4468619	0.008718186	0.008885066	0.008628456
0.0037577683	0.0038460344	0.0037750239	0.0038956387	0.0037300016	0.93549687	0.0038069673	0.003903662	0.004078427	0.0038238913	0.0036914889	0.0036528425	0.003746954	0.0036687646	0.0039325207	0.003720078	0.0037912854	0.0036817885
0.771902	0.013571916	0.013321335	0.013746961	0.013162459	0.013739236	0.013434057	0.013775275	0.0143919885	0.013493779	0.013026556	0.012890179	0.013222282	0.012946366	0.013877111	0.013127441	0.013378721	0.012992325
0.026830016	0.027460229	0.026953219	0.027814396	0.026631767	0.027798764	0.027181292	0.02787168	0.029119479	0.027302127	0.53801334	0.026080858	0.026752803	0.02619454	0.028077727	0.026560912	0.027069325	0.026287531
0.026830005	0.027460212	0.026953207	0.53947115	0.026631754	0.027798751	0.02718128	0.027871668	0.029119473	0.027302116	0.026356779	0.026080847	0.026752792	0.02619453	0.028077714	0.026560899	0.027069313	0.026287518
0.01326045	0.0135719245	0.013321343	0.013746971	0.013162468	0.013739245	0.013434065	0.013775285	0.77303344	0.013493787	0.013026564	0.012890187	0.01322229	0.012946374	0.013877121	0.013127449	0.013378726	0.012992332
0.026830008	0.027460214	0.02695321	0.027814385	0.026631756	0.5394555	0.027181283	0.02787167	0.029119467	0.027302118	0.02635678	0.026080849	0.026752792	0.026194531	0.028077716	0.0265609	0.027069315	0.026287518
0.026830018	0.02746023	0.02695322	0.027814398	0.026631769	0.027798764	0.027181294	0.027871681	0.02911948	0.02730213	0.026356794	0.02608086	0.026752805	0.026194543	0.028077729	0.026560912	0.027069326	0.537944
0.002920592	0.0029891934	0.27060458	0.003027747	0.0028990111	0.0030260452	0.22915216	0.0030339828	0.0031698127	0.0029719837	0.0028690784	0.0028390419	0.0029121868	0.0028514168	0.0030564119	0.45586857	0.0029466418	0.0028615391
0.026830038	0.027460245	0.02695324	0.027814418	0.026631787	0.027798787	0.027181312	0.027871702	0.54077566	0.02730215	0.02635681	0.026080878	0.026752824	0.026194561	0.028077751	0.026560932	0.027069349	0.02628755
0.0052677565	0.00539149	0.005291946	0.005461028	0.0052288324	0.0054579587	0.90945625	0.005472276	0.005717266	0.0053604497	0.005174844	0.005120668	0.005252597	0.0051429886	0.00551273	0.005214921	0.0053147417	0.0051612454
0.007540167	0.0077172774	0.007574791	0.007816812	0.0074844514	0.0078124194	0.42582566	0.007832911	0.008183586	0.45224464	0.007407174	0.0073296274	0.0075184675	0.0073615764	0.0078908205	0.007464539	0.0076074214	0.0073877093
0.002766507	0.0028314893	0.0027792107	0.0028680097	0.0027460647	0.8069806	0.0028027277	0.0028739155	0.0030025793	0.0028151874	0.0027177115	0.14822078	0.0027585453	0.0027009815	0.0028951613	0.002738759	0.0027911826	0.0027105696
0.01774874	0.018165639	0.017830241	0.018399931	0.017617593	0.6953379	0.017981118	0.018437829	0.019263279	0.018061053	0.017435689	0.017253153	0.017697662	0.017328357	0.018574134	0.017570721	0.01790705	0.017389871
0.008806475	0.00901333	0.008846914	0.00912958	0.008741403	0.8488344	0.008921774	0.009148383	0.009557951	0.008961436	0.008651147	0.0085605765	0.008781131	0.008597892	0.009216013	0.008718146	0.008885024	0.008628413
0.017748779	0.38787866	0.01783028	0.018399972	0.017617632	0.018389633	0.017981157	0.018437868	0.326498	0.018061094	0.017435728	0.01725319	0.017697701	0.017328395	0.018574174	0.017570758	0.01790709	0.017389908
0.02683002	0.5391167	0.026953222	0.0278144	0.02663177	0.027798768	0.027181296	0.027871683	0.029119482	0.027302131	0.026356796	0.02608086	0.026752805	0.026194545	0.02807773	0.026560914	0.02706933	0.026287533
0.013260433	0.013571907	0.013321325	0.013746953	0.013162451	0.013739226	0.4855116	0.30033943	0.0143919755	0.013493771	0.013026547	0.01289017	0.0132222725	0.012946359	0.013877101	0.013127432	0.0133787105	0.012992317
0.0058560423	0.0059935944	0.0058829333	0.0060708974	0.005812771	0.0060674855	0.2865074	0.0060834014	0.006355752	0.005959088	0.005752754	0.0056925276	0.0058391895	0.005717341	0.006128375	0.0057973065	0.6187455	0.0057376367
0.0010092984	0.0010330058	0.0010139331	0.001046329	0.0010018407	0.001045741	0.0010225128	0.0010484841	0.0010954242	0.9826565	0.0009914965	0.0009811163	0.0010063938	0.000985393	0.0010562353	0.0009991751	0.0010183009	0.000988891
0.026830014	0.027460227	0.026953217	0.027814394	0.53828835	0.027798763	0.02718129	0.02787168	0.029119477	0.027302125	0.026356788	0.026080856	0.026752802	0.026194539	0.028077725	0.02656091	0.027069323	0.026287528
0.054940876	0.056231376	0.055193163	0.056956626	0.05453491	0.05692462	0.055660196	0.057073932	0.059629098	0.055907637	0.05397183	0.053406794	0.054782763	0.053639587	0.057495862	0.05438982	0.05543092	0.05383
