topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69
0.0028178527	0.0028361524	0.0028548962	0.0028361997	0.002808676	0.0028271913	0.002882927	0.0028267244	0.0028645871	0.00288274	0.0028270187	0.002817716	0.0028270865	0.0028180713	0.0029095656	0.002826881	0.002836306	0.002808676	0.0028269866	0.0028178105	0.002836342	0.0028363082	0.0028362707	0.0028270653	0.0028455209	0.00281781	0.0028270292	0.0028178527	0.0028455975	0.002845476	0.0028178843	0.002808676	0.0028178105	0.0028458606	0.0028272448	0.002873107	0.0028178527	0.0028553565	0.002827044	0.0028269868	0.0028362449	0.0028270187	0.002808676	0.002808676	0.0028178527	0.0028727553	0.00288246	0.0028270185	0.0028269868	0.8045267	0.0028456012	0.0028180713	0.0028270187	0.002808676	0.0028453404	0.0028367185	0.002808676	0.002808676	0.002808676	0.002808676	0.002836252	0.002836592	0.0028643496	0.0028268746	0.002808676	0.0028362179	0.0028363569	0.0028270185	0.002808676	0.0028613007
0.0023473757	0.00236262	0.0023782344	0.0023626594	0.0023397314	0.0023551553	0.002401585	0.0023547662	0.0023863073	0.0024014295	0.0023550116	0.0023472619	0.0023550678	0.0023475578	0.0024237758	0.0023548966	0.0023627481	0.0023397314	0.0023549846	0.0023473406	0.002362778	0.0023627498	0.0023627188	0.0023550503	0.0023704243	0.0023473403	0.0023550203	0.0023473757	0.0023704881	0.002370387	0.002347402	0.0023397314	0.0023473406	0.0023707075	0.0023551998	0.0023934047	0.0023473757	0.0023786179	0.0023550326	0.0023549849	0.0023626972	0.0023550116	0.0023397314	0.0023397314	0.33627352	0.0023931116	0.002401196	0.0023550112	0.0023549849	0.50323737	0.0023704912	0.0023475578	0.0023550116	0.0023397314	0.002370274	0.0023630916	0.0023397314	0.0023397314	0.0023397314	0.0023397314	0.0023627032	0.0023629863	0.0023861094	0.0023548913	0.0023397314	0.0023626748	0.0023627905	0.0023550112	0.0023397314	0.0023835697
0.0012793528	0.0012876613	0.0012961712	0.0012876827	0.0012751865	0.0012835928	0.0013088976	0.0012833808	0.001300571	0.0013088128	0.0012835144	0.0012792908	0.001283545	0.001279452	0.001320992	0.0012834518	0.001287731	0.0012751865	0.0012834998	0.0012793336	0.0012877472	0.0012877319	0.0012877149	0.0012835355	0.0012919146	0.0012793335	0.0012835192	0.0012793528	0.0012919494	0.0012918942	0.14185417	0.0012751865	0.0012793336	0.0012920689	0.001283617	0.0013044393	0.0012793528	0.7706941	0.0012835258	0.0012834999	0.0012877032	0.0012835144	0.0012751865	0.0012751865	0.0012793528	0.0013042795	0.0013086855	0.0012835142	0.0012834999	0.0012793528	0.001291951	0.001279452	0.0012835144	0.0012751865	0.0012918327	0.0012879182	0.0012751865	0.0012751865	0.0012751865	0.0012751865	0.0012877064	0.0012878608	0.0013004632	0.0012834489	0.0012751865	0.001287691	0.001287754	0.0012835142	0.0012751865	0.0012990789
0.007067279	0.007113176	0.0071601863	0.007113294	0.007044264	0.0070907013	0.007230488	0.00708953	0.007184491	0.007230019	0.0070902687	0.0070669367	0.007090438	0.0070678275	0.0072972984	0.0070899227	0.007113561	0.007044264	0.0070901876	0.0070671733	0.007113651	0.007113566	0.0071134726	0.007090385	0.0071366723	0.5097456	0.0070902947	0.007067279	0.007136864	0.0071365596	0.0070673586	0.007044264	0.0070671733	0.007137524	0.007090835	0.0072058598	0.007067279	0.0071613407	0.0070903315	0.0070901886	0.0071134074	0.0070902687	0.007044264	0.007044264	0.007067279	0.0072049773	0.0072293165	0.0070902677	0.0070901886	0.0070672794	0.0071368734	0.0070678275	0.0070902687	0.007044264	0.0071362196	0.0071145953	0.007044264	0.007044264	0.007044264	0.007044264	0.007113426	0.007114278	0.0071838954	0.0070899064	0.007044264	0.0071133403	0.0071136886	0.0070902677	0.007044264	0.007176249
0.0010049968	0.0010115234	0.0010182086	0.0010115403	0.0010017239	0.0010083275	0.50508446	0.001008161	0.0010216648	0.0010281391	0.001008266	0.001004948	0.0010082901	0.0010050747	0.0010377065	0.0010082168	0.0010115782	0.0010017239	0.22215347	0.0010049817	0.001011591	0.001011579	0.0010115657	0.0010082825	0.0010148648	0.0010049816	0.0010082697	0.0010049968	0.001014892	0.0010148488	0.0010050081	0.0010017239	0.0010049817	0.001014986	0.0010083466	0.20510197	0.0010049968	0.0010183727	0.001008275	0.0010082546	0.0010115565	0.001008266	0.0010017239	0.0010017239	0.0010049968	0.001024578	0.0010280391	0.0010082658	0.0010082546	0.0010049968	0.0010148934	0.0010050747	0.001008266	0.0010017239	0.0010148004	0.0010117253	0.0010017239	0.0010017239	0.0010017239	0.0010017239	0.001011559	0.0010116802	0.0010215801	0.0010082145	0.0010017239	0.0010115468	0.0010115964	0.0010082658	0.0010017239	0.0010204928
0.002817855	0.0028361548	0.0028548988	0.002836202	0.0028086784	0.55783653	0.0028829293	0.002826727	0.0028645894	0.0028827426	0.0028270213	0.0028177183	0.0028270888	0.0028180736	0.002909568	0.0028268832	0.0028363084	0.0028086784	0.002826989	0.0028178128	0.0028363443	0.0028363105	0.0028362733	0.0028270679	0.0028455232	0.0028178124	0.0028270318	0.002817855	0.0028455998	0.0028454785	0.0028178866	0.0028086784	0.0028178128	0.002845863	0.0028272471	0.0028731097	0.002817855	0.002855359	0.0028270464	0.0028269894	0.0028362472	0.0028270213	0.0028086784	0.0028086784	0.24951717	0.0028727576	0.0028824622	0.0028270208	0.0028269894	0.0028178552	0.0028456035	0.0028180736	0.0028270213	0.0028086784	0.0028453427	0.0028367208	0.0028086784	0.0028086784	0.0028086784	0.0028086784	0.0028362544	0.0028365944	0.0028643522	0.002826877	0.0028086784	0.0028362204	0.0028363592	0.0028270208	0.0028086784	0.0028613033
0.002817853	0.0028361527	0.0028548967	0.0028362	0.0028086763	0.0028271915	0.0028829272	0.0028267247	0.0028645874	0.0028827402	0.0028270192	0.0028177162	0.0028270867	0.0028180715	0.0029095658	0.0028268811	0.0028363063	0.0028086763	0.0028269868	0.0028178107	0.0028363422	0.0028363084	0.002836271	0.0028270655	0.002845521	0.0028178103	0.0028270297	0.002817853	0.0028455977	0.0028454764	0.0028178846	0.0028086763	0.0028178107	0.0028458608	0.002827245	0.0028731073	0.002817853	0.002855357	0.0028270443	0.0028269873	0.002836245	0.0028270192	0.0028086763	0.0028086763	0.002817853	0.0028727555	0.0028824601	0.0028270187	0.0028269873	0.0028178531	0.0028456014	0.0028180715	0.80453587	0.0028086763	0.0028453406	0.0028367187	0.0028086763	0.0028086763	0.0028086763	0.0028086763	0.0028362523	0.0028365923	0.0028643499	0.0028268748	0.0028086763	0.002836218	0.002836357	0.0028270187	0.0028086763	0.002861301
0.0028178531	0.002836153	0.002854897	0.0028362002	0.0028086766	0.002827192	0.0028829274	0.002826725	0.0028645876	0.0028827405	0.0028270194	0.0028177164	0.002827087	0.0028180717	0.002909566	0.0028268814	0.0028363066	0.0028086766	0.002826987	0.8045267	0.0028363424	0.0028363087	0.0028362714	0.0028270658	0.0028455213	0.0028178105	0.00282703	0.0028178531	0.002845598	0.0028454766	0.0028178848	0.0028086766	0.002817811	0.002845861	0.0028272453	0.0028731076	0.0028178531	0.0028553572	0.0028270446	0.0028269875	0.0028362453	0.0028270194	0.0028086766	0.0028086766	0.0028178531	0.0028727558	0.0028824604	0.002827019	0.0028269875	0.0028178534	0.0028456016	0.0028180717	0.0028270194	0.0028086766	0.0028453409	0.002836719	0.0028086766	0.0028086766	0.0028086766	0.0028086766	0.0028362526	0.0028365925	0.00286435	0.002826875	0.0028086766	0.0028362186	0.0028363573	0.002827019	0.0028086766	0.0028613012
0.0070672766	0.007113173	0.0071601835	0.007113292	0.007044262	0.0070906985	0.0072304853	0.007089528	0.0071844882	0.007230017	0.007090266	0.007066934	0.0070904354	0.0070678247	0.007297296	0.00708992	0.0071135587	0.007044262	0.007090185	0.007067171	0.0071136486	0.007113564	0.00711347	0.0070903823	0.0071366695	0.00706717	0.007090292	0.0070672766	0.0071368613	0.0071365573	0.0070673563	0.007044262	0.007067171	0.0071375216	0.0070908326	0.007205857	0.0070672766	0.0071613383	0.007090329	0.007090186	0.007113405	0.007090266	0.007044262	0.007044262	0.5097459	0.0072049745	0.007229314	0.007090265	0.007090186	0.007067277	0.007136871	0.0070678247	0.007090266	0.007044262	0.007136217	0.007114593	0.007044262	0.007044262	0.007044262	0.007044262	0.007113423	0.007114276	0.007183893	0.007089904	0.007044262	0.0071133375	0.007113686	0.007090265	0.007044262	0.007176246
0.00470312	0.004733663	0.004764947	0.6737771	0.004687804	0.0047187065	0.0048117316	0.0047179274	0.004781122	0.0048114196	0.0047184187	0.0047028917	0.0047185314	0.0047034845	0.0048561925	0.004718188	0.004733919	0.004687804	0.0047183647	0.004703049	0.0047339792	0.004733923	0.0047338605	0.004718496	0.004749299	0.0047030486	0.004718436	0.00470312	0.004749427	0.0047492245	0.0047031725	0.004687804	0.004703049	0.004749866	0.0047187954	0.0047953418	0.00470312	0.0047657155	0.0047184606	0.004718365	0.004733817	0.0047184187	0.004687804	0.004687804	0.00470312	0.0047947546	0.004810952	0.004718418	0.004718365	0.00470312	0.004749433	0.0047034845	0.0047184187	0.004687804	0.0047489977	0.0047346074	0.004687804	0.004687804	0.004687804	0.004687804	0.0047338293	0.0047343965	0.0047807256	0.004718178	0.004687804	0.0047337725	0.004734004	0.004718418	0.004687804	0.0047756364
