topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7
0.02173051	0.83886075	0.0223681	0.023559203	0.02162656	0.02389128	0.02322363	0.024739949
0.01805489	0.018941337	0.018587725	0.019576404	0.36807966	0.51691145	0.019294653	0.0205539
0.009774549	0.010250743	0.010058236	0.010595232	0.009725779	0.010760129	0.01044183	0.92839354
0.05602087	0.0587752	0.057652198	0.060738686	0.58168465	0.06152589	0.05984616	0.06375635
0.007663352	0.00803762	0.20086232	0.008315454	0.007627276	0.008419118	0.75034505	0.008729819
0.021752167	0.022790141	0.022379356	0.023582604	0.02164597	0.83987534	0.023226261	0.024748178
0.021735493	0.02279103	0.022380076	0.023577671	0.021628816	0.8399172	0.023236496	0.024733258
0.021737762	0.022787841	0.022375178	0.023567434	0.83769286	0.023872556	0.023219744	0.024746656
0.056042943	0.05874519	0.58351797	0.060763493	0.05578621	0.06152593	0.059856288	0.06376197
0.0367235	0.03849732	0.03778315	0.039816923	0.03653498	0.34292233	0.039219756	0.428502
0.58180976	0.058778852	0.057677962	0.06078408	0.0557482	0.061525926	0.05986129	0.063813925
0.03670896	0.038494036	0.03778123	0.7291641	0.036532458	0.040319838	0.039219644	0.041779652
0.008951265	0.009384439	0.009210228	0.20674166	0.008906202	0.17509829	0.00956131	0.5721466
0.036716297	0.038511813	0.03778116	0.039836615	0.03656196	0.040376935	0.0392248	0.7309904
0.118176185	0.12392356	0.12162627	0.12812172	0.11760941	0.12979843	0.12624763	0.13449678
0.0018722987	0.15146138	0.001926615	0.03947613	0.0018630926	0.0020565167	0.0020010383	0.79934293
0.0041135494	0.004315657	0.5858751	0.29217148	0.0040937043	0.0045219203	0.0043942	0.10051437
0.02730243	0.02864494	0.028112637	0.029613974	0.027172737	0.030019553	0.7980545	0.03107922
0.021734426	0.02279073	0.022381322	0.023580024	0.021631453	0.023882335	0.44568995	0.41830978
0.0119776875	0.012551538	0.012335625	0.012985879	0.011920386	0.17036307	0.012789527	0.75507635
0.0367161	0.7278067	0.037790235	0.039804034	0.036560304	0.040322382	0.03921875	0.041781507
0.027302273	0.028645188	0.02810358	0.02961518	0.5810858	0.03001232	0.029167147	0.24606848
0.018057872	0.54223263	0.018573785	0.019569434	0.017960925	0.34375948	0.019286562	0.020559328
0.0056378436	0.005911945	0.0058013084	0.37125114	0.0056104073	0.0061919717	0.006021753	0.59357363
0.018055225	0.018949768	0.18637384	0.019575683	0.017964097	0.019831747	0.6987069	0.020542715
0.0076629515	0.008037369	0.007885057	0.00830639	0.0076245284	0.9435767	0.008185522	0.008721492
0.02730916	0.02862923	0.028112708	0.029607318	0.79608214	0.029993175	0.029172018	0.031094283
0.056037046	0.58463305	0.057690125	0.060739	0.055754952	0.061539713	0.05984728	0.06375883
0.05601763	0.058741566	0.057654124	0.58670396	0.055748142	0.061528046	0.059850693	0.06375584
0.02730884	0.79750234	0.02810879	0.029615842	0.027177261	0.030021163	0.029170616	0.03109518
0.056035414	0.058746167	0.05765219	0.060738422	0.055748153	0.5874623	0.0598472	0.063770145
0.056037646	0.58462435	0.057698093	0.06073903	0.05575498	0.06153977	0.059847295	0.06375884
0.45268023	0.006241062	0.0061270115	0.006453523	0.005922059	0.0065349434	0.5092657	0.0067754043
0.056028914	0.05877319	0.05765382	0.060797296	0.05579596	0.58727413	0.05985692	0.06381974
0.01075903	0.011281755	0.011071777	0.011665525	0.010704512	0.011813925	0.9204563	0.012247188
0.015439835	0.25061157	0.015886871	0.01673551	0.015359009	0.016982945	0.6514036	0.017580636
0.0056360424	0.005913141	0.0058006896	0.006127446	0.0056078825	0.95847803	0.006021767	0.0064150263
0.03671788	0.03849649	0.037780203	0.03980177	0.036532465	0.7296658	0.039218087	0.041787297
0.43114865	0.018938126	0.018583313	0.019573342	0.017965699	0.45396033	0.019283535	0.02054697
0.036718227	0.7276713	0.037781812	0.039836273	0.03656021	0.040384058	0.03922596	0.041822154
