topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39
0.008138503	0.008137754	0.008110931	0.0082203215	0.008190923	0.008136367	0.008722467	0.008139482	0.008085286	0.008084452	0.68097454	0.008028789	0.008359592	0.008110452	0.008165732	0.008082647	0.00822019	0.008112132	0.00802868	0.008227347	0.00819449	0.008056381	0.008156732	0.008193583	0.00833166	0.008221847	0.008164347	0.008193663	0.008028385	0.00813911	0.008055948	0.008331853	0.008360185	0.008191613	0.008297384	0.008166016	0.008140157	0.008113707	0.008138054	0.008248301
0.0026968583	0.0026966098	0.0026877217	0.0027239705	0.0027142288	0.0026961504	0.0028903666	0.0026971824	0.002679224	0.002678947	0.13485307	0.0026605022	0.0027701207	0.0026875632	0.0027058811	0.0026783491	0.002723927	0.0026881194	0.0026604661	0.0027262985	0.44641626	0.0026696452	0.0027028986	0.0027151103	0.3184914	0.002724476	0.0027054222	0.0027151366	0.0026603686	0.0026970594	0.0026695018	0.0027609286	0.002770317	0.002714457	0.0027495066	0.0027059752	0.002697406	0.0026886417	0.0026967095	0.002733242
0.002426457	0.0024262336	0.0024182366	0.0024508508	0.0024420859	0.00242582	0.002600563	0.0024267486	0.0024105906	0.0024103418	0.002499674	0.0023937463	0.0024923738	0.0024180938	0.0024345752	0.34499094	0.0024508114	0.0024185944	0.0023937137	0.0024529453	0.0024431495	0.3616754	0.0024318916	0.002442879	0.002484046	0.0024513055	0.0024341622	0.0024429027	0.2029234	0.002426638	0.0024018434	0.0024841032	0.0024925503	0.0024422912	0.0024738265	0.00243466	0.00242695	0.0024190643	0.002426323	0.0024591926
0.0018653661	0.0018651944	0.0018590466	0.0018841191	0.001877381	0.0018648766	0.0019992122	0.0018655905	0.0018531688	0.0018529774	0.0019216526	0.0018402194	0.0019160405	0.001858937	0.9268285	0.0018525638	0.001884089	0.0018593217	0.0018401945	0.0018857295	0.0018781987	0.0018465435	0.0018695442	0.0018779908	0.0019096383	0.0018844687	0.0018712897	0.001878009	0.0018401269	0.0018655052	0.0018464443	0.0019096824	0.0019161762	0.001877539	0.001901782	0.0018716722	0.0018657452	0.001859683	0.0018652632	0.0018905321
0.84107053	0.004050881	0.004037529	0.0040919827	0.0040773484	0.004050191	0.0043419446	0.004051741	0.0040247636	0.004024348	0.0041734986	0.00399664	0.0041613104	0.0040372913	0.0040648086	0.0040234495	0.004091917	0.0040381267	0.0039965855	0.00409548	0.0040791244	0.0040103747	0.004060328	0.0040786727	0.0041474057	0.0040927418	0.004064119	0.0040787123	0.003996439	0.0040515563	0.004010159	0.0041475017	0.0041616047	0.0040776916	0.0041303434	0.00406495	0.0040520774	0.0040389113	0.0040510306	0.00410591
0.002696859	0.0026966108	0.0026877227	0.0027239714	0.0027142295	0.0026961511	0.0028903675	0.0026971833	0.0026792246	0.002678948	0.31122518	0.0026605031	0.0027701217	0.0026875641	0.0027058818	0.00267835	0.0027239276	0.0026881204	0.002660467	0.0027262995	0.0027154116	0.0026696462	0.0027028993	0.0027151112	0.0027608657	0.0027244766	0.002705423	0.0027151376	0.0026603695	0.0026970601	0.0026695027	0.58582014	0.0027703177	0.002714458	0.0027495073	0.0027059761	0.002697407	0.0026886426	0.0026967102	0.002733243
0.0081385095	0.008137761	0.008110938	0.008220328	0.00819093	0.008136374	0.008722474	0.008139488	0.008085293	0.008084458	0.008384085	0.008028796	0.0083596	0.68070066	0.008165739	0.008082653	0.008220197	0.008112138	0.008028686	0.008227354	0.008194497	0.008056387	0.008156738	0.00819359	0.008331667	0.0082218535	0.008164354	0.00819367	0.008028392	0.008139117	0.008055954	0.0083318595	0.008360191	0.008191619	0.00829739	0.008166023	0.0081401635	0.008113714	0.008138061	0.008248308
0.008138501	0.008137752	0.008110929	0.00822032	0.0081909215	0.008136365	0.008722465	0.00813948	0.008085284	0.00808445	0.6809746	0.008028788	0.008359591	0.008110451	0.00816573	0.008082645	0.008220188	0.00811213	0.008028679	0.0082273455	0.0081944885	0.008056379	0.008156729	0.008193581	0.008331658	0.008221845	0.008164345	0.008193661	0.008028383	0.008139108	0.008055946	0.008331851	0.008360183	0.008191611	0.008297382	0.008166014	0.008140155	0.008113706	0.008138052	0.008248299
0.004865807	0.004865359	0.0048493226	0.0049147243	0.004897148	0.0048645297	0.0052149445	0.004866392	0.0048339902	0.004833491	0.00501263	0.0048002116	0.004997991	0.0048490367	0.0048820865	0.004832412	0.0049146456	0.00485004	0.0048001464	0.0049189245	0.0048992806	0.004816708	0.0048767054	0.004898738	0.004981291	0.004915636	0.0048812586	0.004898786	0.0047999704	0.0048661698	0.37451494	0.004981406	0.004998345	0.0048975595	0.0049607977	0.0048822565	0.0048667956	0.43940255	0.0048655383	0.004931452
0.024857257	0.02485497	0.024773046	0.025107153	0.025017364	0.024850734	0.026640845	0.024860246	0.024694718	0.024692168	0.025607312	0.02452216	0.025532527	0.024771584	0.024940422	0.024686657	0.025106752	0.024776712	0.024521828	0.025128612	0.025028259	0.024606433	0.024912931	0.025025489	0.025447214	0.025111811	0.024936192	0.025025731	0.024520928	0.02485911	0.02460511	0.0254478	0.025534336	0.025019467	0.025342522	0.02494129	0.024862308	0.024781525	0.024855886	0.02519261
