topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19
0.015669819	0.01601073	0.016097818	0.015882986	0.015947651	0.016225224	0.69608015	0.015723864	0.016475972	0.015793609	0.016638007	0.015563302	0.01617146	0.015668966	0.015610506	0.01577139	0.015847277	0.016115455	0.016006287	0.016699534
0.0051630996	0.0052754274	0.005304122	0.0052333362	0.005254643	0.0053461017	0.44395697	0.005180907	0.005428721	0.46110743	0.005482111	0.0051280027	0.0053283866	0.0051628184	0.0051435563	0.0051965667	0.005221571	0.005309934	0.005273964	0.005502383
0.004644112	0.004745149	0.0047709593	0.004707289	0.004726454	0.0048087193	0.00526316	0.0046601295	0.004883034	0.0046808003	0.004931057	0.004612543	0.004792785	0.004643859	0.004626533	0.0046742153	0.9093599	0.004776187	0.004743832	0.0049492917
0.0035681303	0.0036457581	0.0036655886	0.0036166697	0.0036313946	0.0036946	0.004043753	0.3068039	0.003751697	0.0035963182	0.0037885937	0.0035438756	0.0036823573	0.003567936	0.62708265	0.003591259	0.0036085385	0.003669605	0.0036447465	0.0038026036
0.007767023	0.007936002	0.007979169	0.007872683	0.007904735	0.00804232	0.008802347	0.0077938116	0.008166607	0.17253792	0.008246923	0.007714226	0.6838605	0.0077665998	0.0077376235	0.007817369	0.007854983	0.007987911	0.0079338	0.008277419
0.005163104	0.005275432	0.0053041265	0.005233341	0.0052546477	0.0053461064	0.005851332	0.0051809116	0.005428726	0.005203892	0.8994912	0.0051280074	0.005328391	0.0051628225	0.0051435605	0.0051965714	0.005221575	0.0053099385	0.005273968	0.005502388
0.015669817	0.016010728	0.016097816	0.015882982	0.01594765	0.6945468	0.017758561	0.015723862	0.016475968	0.015793607	0.016638005	0.0155633	0.016171457	0.015668962	0.015610503	0.015771389	0.015847275	0.016115455	0.016006285	0.01669953
0.015669817	0.016010728	0.016097816	0.015882982	0.01594765	0.01622522	0.017758561	0.015723862	0.016475968	0.015793607	0.69495964	0.0155633	0.016171457	0.015668962	0.015610503	0.015771389	0.015847275	0.016115453	0.016006285	0.01669953
0.0093366075	0.009539734	0.009591623	0.0094636185	0.009502149	0.009667536	0.0105811525	0.009368809	0.00981694	0.0094103655	0.009913486	0.009273141	0.009635502	0.009336099	0.009301267	0.81773025	0.009442342	0.009602132	0.009537087	0.009950146
0.048712682	0.04977247	0.0500432	0.04937535	0.049576376	0.050439265	0.055205952	0.048880693	0.051218763	0.04909751	0.051722486	0.048381552	0.05027213	0.04871003	0.048528295	0.04902844	0.049264345	0.05009803	0.04975866	0.05191375
