topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69	topic_70	topic_71	topic_72	topic_73	topic_74	topic_75	topic_76	topic_77	topic_78	topic_79	topic_80	topic_81	topic_82	topic_83	topic_84	topic_85	topic_86	topic_87	topic_88	topic_89	topic_90	topic_91	topic_92	topic_93	topic_94	topic_95	topic_96	topic_97	topic_98	topic_99	topic_100	topic_101	topic_102	topic_103	topic_104	topic_105	topic_106	topic_107	topic_108	topic_109	topic_110	topic_111	topic_112	topic_113	topic_114	topic_115	topic_116	topic_117	topic_118	topic_119	topic_120	topic_121	topic_122	topic_123	topic_124	topic_125	topic_126	topic_127	topic_128	topic_129	topic_130	topic_131	topic_132	topic_133	topic_134	topic_135	topic_136	topic_137	topic_138	topic_139	topic_140	topic_141	topic_142	topic_143	topic_144	topic_145	topic_146	topic_147	topic_148	topic_149	topic_150	topic_151	topic_152	topic_153	topic_154	topic_155	topic_156	topic_157	topic_158	topic_159	topic_160	topic_161	topic_162	topic_163	topic_164	topic_165	topic_166	topic_167	topic_168	topic_169
0.0019592908	0.0019593271	0.0019530822	0.0019530822	0.0019530822	0.0019530822	0.0019656017	0.001959337	0.0019530822	0.0019593253	0.0019717717	0.0019593104	0.0019530822	0.0019530822	0.0019530822	0.0019530822	0.0019530822	0.0019530822	0.0019593085	0.0019656138	0.0019530822	0.0019592622	0.0019530822	0.0019530822	0.0019592782	0.001959255	0.0019530822	0.001971815	0.0019593323	0.0019530822	0.0019530822	0.0019530822	0.0019593034	0.0019530822	0.001959313	0.0019530822	0.0019530822	0.0019655481	0.0019530822	0.0019593267	0.0019530822	0.001971778	0.0019530841	0.0019593085	0.0019592615	0.0019593085	0.0019530822	0.0019530859	0.0019593239	0.0019530822	0.0019718476	0.0019842512	0.0019592894	0.0019593078	0.0019593206	0.0019530822	0.0019530822	0.0019530822	0.0019530822	0.0019593206	0.0019530822	0.0019593085	0.0019530822	0.0019530822	0.0019593239	0.0019530822	0.0019530822	0.33562395	0.3356241	0.001971793	0.0019530822	0.001959317	0.0019530822	0.0019530822	0.0019530822	0.0019593085	0.0019655516	0.0019530822	0.0019530822	0.0019655505	0.0019655996	0.0019530822	0.0019530822	0.0019530822	0.0019593132	0.0019530822	0.0019530822	0.0019530822	0.0019592491	0.0019592678	0.0019530822	0.0019530822	0.0019593085	0.0019530822	0.0019530822	0.0019593001	0.0019530822	0.0019593036	0.0019530822	0.0019530822	0.0019530822	0.0019530822	0.001965571	0.0019530822	0.0019530822	0.0019530822	0.0019530822	0.0019593085	0.0019530822	0.0019592997	0.0019530822	0.0019530822	0.0019593297	0.001959317	0.0019530822	0.001965519	0.0019530822	0.0019577786	0.0019530822	0.0019530822	0.001959317	0.0019592973	0.0019530822	0.001959317	0.0019530822	0.0019530822	0.0019530822	0.0019530823	0.0019530822	0.0019530822	0.0019530822	0.0019530822	0.001965566	0.0019593325	0.0019655298	0.0019530822	0.0019593432	0.0019530822	0.001959317	0.0019530822	0.0019530822	0.0019592803	0.0019593132	0.0019593476	0.0019530822	0.0019530822	0.0019593085	0.0019655586	0.0019593325	0.0019530822	0.0019530822	0.0019530822	0.0019591998	0.0019593209	0.0019530822	0.0019717775	0.0019593395	0.0019593239	0.0019593043	0.0019530822	0.0019530822	0.0019530822	0.0019530822	0.0019530822	0.0019655782	0.0019530822	0.0019593465	0.0019593257	0.0019593085	0.0019530822
0.00065266504	0.0006526771	0.0006505968	0.0006505968	0.0006505968	0.0006505968	0.00065476727	0.00065268035	0.0006505968	0.0006526765	0.0006568225	0.00065267156	0.0006505968	0.0006505968	0.0006505968	0.0006505968	0.0006505968	0.0006505968	0.0006526709	0.0006547712	0.0006505968	0.00065265544	0.0006505968	0.0006505968	0.00065266085	0.00065265305	0.0006505968	0.00065683696	0.0006526788	0.0006505968	0.0006505968	0.0006505968	0.00065266923	0.0006505968	0.0006526724	0.0006505968	0.0006505968	0.0006547494	0.0006505968	0.000652677	0.0006505968	0.19037071	0.00065059745	0.0006526709	0.00065265526	0.0006526709	0.0006505968	0.000650598	0.00065267604	0.0006505968	0.00065684784	0.0006609796	0.0006526646	0.0006526707	0.00065267493	0.0006505968	0.0006505968	0.0006505968	0.0006505968	0.00065267493	0.0006505968	0.0006526709	0.0006505968	0.0006505968	0.00065267604	0.0006505968	0.0006505968	0.0006526709	0.0006526603	0.00065682956	0.0006505968	0.0006526737	0.0006505968	0.0006505968	0.0006505968	0.0006526709	0.00065475056	0.0006505968	0.0006505968	0.00065475015	0.0006547665	0.0006505968	0.0006505968	0.0006505968	0.00065267243	0.0006505968	0.0006505968	0.0006505968	0.00065265107	0.0006526573	0.0006505968	0.0006505968	0.0006526709	0.0006505968	0.0006505968	0.00065266807	0.0006505968	0.0006526693	0.0006505968	0.0006505968	0.0006505968	0.0006505968	0.000654757	0.0006505968	0.0006505968	0.0006505968	0.0006505968	0.0006526709	0.0006505968	0.0006526679	0.0006505968	0.0006505968	0.00065267796	0.0006526737	0.0006505968	0.00065473974	0.0006505968	0.0006521612	0.0006505968	0.0006505968	0.0006526737	0.00065266714	0.0006505968	0.0006526737	0.0006505968	0.0006505968	0.0006505968	0.00065059686	0.0006505968	0.0006505968	0.0006505968	0.0006505968	0.0006547554	0.00065267883	0.0006547433	0.0006505968	0.0006526824	0.0006505968	0.0006526737	0.0006505968	0.0006505968	0.0006526615	0.00065267243	0.0006526839	0.0006505968	0.0006505968	0.0006526709	0.0006547529	0.00065267883	0.0006505968	0.0006505968	0.0006505968	0.00065263466	0.000652675	0.0006505968	0.7001261	0.0006526812	0.00065267604	0.0006526695	0.0006505968	0.0006505968	0.0006505968	0.0006505968	0.0006505968	0.0006547594	0.0006505968	0.0006526835	0.0006526767	0.0006526709	0.0006505968
0.0005873782	0.00058738905	0.00058551686	0.00058551686	0.00058551686	0.00058551686	0.00058927014	0.000587392	0.00058551686	0.0005873885	0.0005911198	0.0005873841	0.00058551686	0.00058551686	0.00058551686	0.00058551686	0.00058551686	0.00058551686	0.0005873835	0.00058927375	0.00058551686	0.0005873696	0.00058551686	0.00058551686	0.00058737444	0.00058736745	0.00058551686	0.00059113285	0.0005873906	0.00058551686	0.00058551686	0.00058551686	0.00058738195	0.00058551686	0.0005873848	0.00058551686	0.00058551686	0.0005892541	0.00058551686	0.000587389	0.00058551686	0.00059112173	0.0005855175	0.0005873835	0.0005873694	0.0005873835	0.00058551686	0.00058551796	0.0005873881	0.00058551686	0.0005911426	0.00059486105	0.00058737776	0.0005873833	0.0005873871	0.00058551686	0.00058551686	0.00058551686	0.00058551686	0.0005873871	0.00058551686	0.0005873835	0.00058551686	0.00058551686	0.0005873881	0.00058551686	0.00058551686	0.0005873835	0.000587374	0.00059112615	0.00058551686	0.000587386	0.00058551686	0.00058551686	0.00058551686	0.0005873835	0.0005892551	0.00058551686	0.00058551686	0.0005892548	0.0005892695	0.00058551686	0.00058551686	0.00058551686	0.00058738486	0.00058551686	0.00058551686	0.00058551686	0.00058736565	0.00058737124	0.00058551686	0.00058551686	0.0005873835	0.00058551686	0.00058551686	0.90085566	0.00058551686	0.000587382	0.00058551686	0.00058551686	0.00058551686	0.00058551686	0.00058926095	0.00058551686	0.00058551686	0.00058551686	0.00058551686	0.0005873835	0.00058551686	0.0005873808	0.00058551686	0.00058551686	0.00058738986	0.000587386	0.00058551686	0.00058924535	0.00058551686	0.0005869248	0.00058551686	0.00058551686	0.000587386	0.0005873801	0.00058551686	0.000587386	0.00058551686	0.00058551686	0.00058551686	0.0005855169	0.00058551686	0.00058551686	0.00058551686	0.00058551686	0.0005892595	0.0005873906	0.00058924855	0.00058551686	0.0005873939	0.00058551686	0.000587386	0.00058551686	0.00058551686	0.000587375	0.00058738486	0.0005873952	0.00058551686	0.00058551686	0.0005873835	0.0005892572	0.0005873906	0.00058551686	0.00058551686	0.00058551686	0.00058735086	0.0005873872	0.00058551686	0.0005911216	0.0005873928	0.0005873881	0.00058738224	0.00058551686	0.00058551686	0.00058551686	0.00058551686	0.00058551686	0.00058926304	0.00058551686	0.0005873948	0.0005873887	0.0005873835	0.00058551686
0.00045179855	0.0004518069	0.00045036685	0.00045036685	0.00045036685	0.00045036685	0.0004532538	0.00045180917	0.00045036685	0.0004518065	0.00045467654	0.00045180306	0.00045036685	0.00045036685	0.00045036685	0.00045036685	0.00045036685	0.00045036685	0.00045180265	0.00045325657	0.00045036685	0.00045179192	0.00045036685	0.00045036685	0.00045179564	0.00045179029	0.00045036685	0.00045468652	0.0004518081	0.00045036685	0.00045036685	0.00045036685	0.00045180146	0.00045036685	0.00045180364	0.00045036685	0.00045036685	0.00045324143	0.00045036685	0.00045180685	0.00045036685	0.000454678	0.0004503673	0.00045180265	0.0004517918	0.00045180265	0.00045036685	0.00045036772	0.9237403	0.00045036685	0.00045469406	0.0004575542	0.00045179823	0.00045180245	0.00045180545	0.00045036685	0.00045036685	0.00045036685	0.00045036685	0.00045180545	0.00045036685	0.00045180265	0.00045036685	0.00045036685	0.00045180618	0.00045036685	0.00045036685	0.00045180265	0.0004517953	0.0004546814	0.00045036685	0.00045180458	0.00045036685	0.00045036685	0.00045036685	0.00045180265	0.00045324225	0.00045036685	0.00045036685	0.00045324198	0.0004532533	0.00045036685	0.00045036685	0.00045036685	0.00045180367	0.00045036685	0.00045036685	0.00045036685	0.00045178892	0.00045179322	0.00045036685	0.00045036685	0.00045180265	0.00045036685	0.00045036685	0.00045180068	0.00045036685	0.0004518015	0.00045036685	0.00045036685	0.00045036685	0.00045036685	0.0004532467	0.00045036685	0.00045036685	0.00045036685	0.00045036685	0.00045180265	0.00045036685	0.00045180056	0.00045036685	0.00045036685	0.00045180751	0.00045180458	0.00045036685	0.00045323474	0.00045036685	0.0004514498	0.00045036685	0.00045036685	0.00045180458	0.00045180004	0.00045036685	0.00045180458	0.00045036685	0.00045036685	0.00045036685	0.0004503669	0.00045036685	0.00045036685	0.00045036685	0.00045036685	0.0004532456	0.00045180813	0.0004532372	0.00045036685	0.0004518106	0.00045036685	0.00045180458	0.00045036685	0.00045036685	0.0004517961	0.00045180367	0.00045181165	0.00045036685	0.00045036685	0.00045180265	0.00045324388	0.00045180813	0.00045036685	0.00045036685	0.00045036685	0.00045177754	0.00045180548	0.00045036685	0.0004546779	0.00045180978	0.00045180618	0.00045180166	0.00045036685	0.00045036685	0.00045036685	0.00045036685	0.00045036685	0.00045324836	0.00045036685	0.00045181136	0.0004518066	0.00045180265	0.00045036685
0.0009791589	0.0009791771	0.0009760561	0.0009760561	0.0009760561	0.0009760561	0.0009823128	0.16772863	0.0009760561	0.0009791761	0.0009853962	0.0009791687	0.0009760561	0.0009760561	0.0009760561	0.0009760561	0.0009760561	0.0009760561	0.0009791678	0.0009823188	0.0009760561	0.0009791446	0.0009760561	0.0009760561	0.0009791526	0.000979141	0.0009760561	0.0009854179	0.0009791796	0.0009760561	0.0009760561	0.0009760561	0.0009791652	0.0009760561	0.00097917	0.0009760561	0.0009760561	0.000982286	0.0009760561	0.0009791768	0.0009760561	0.0009853994	0.0009760571	0.0009791678	0.0009791442	0.0009791678	0.0009760561	0.00097605796	0.0009791754	0.0009760561	0.0009854342	0.0009916328	0.0009791582	0.0009791674	0.0009791738	0.0009760561	0.0009760561	0.0009760561	0.0009760561	0.0009791738	0.0009760561	0.0009791678	0.0009760561	0.0009760561	0.0009791754	0.0009760561	0.0009760561	0.0009791678	0.0009791518	0.0009854068	0.0009760561	0.000979172	0.0009760561	0.0009760561	0.0009760561	0.0009791678	0.0009822878	0.0009760561	0.0009760561	0.0009822871	0.0009823117	0.0009760561	0.0009760561	0.0009760561	0.00097917	0.0009760561	0.0009760561	0.0009760561	0.0009791381	0.0009791474	0.0009760561	0.0009760561	0.0009791678	0.0009760561	0.0009760561	0.0009791635	0.0009760561	0.0009791653	0.0009760561	0.0009760561	0.0009760561	0.0009760561	0.0009822975	0.0009760561	0.0009760561	0.0009760561	0.0009760561	0.0009791678	0.0009760561	0.0009791632	0.0009760561	0.0009760561	0.0009791784	0.000979172	0.0009760561	0.6679802	0.0009760561	0.0009784031	0.0009760561	0.0009760561	0.000979172	0.000979162	0.0009760561	0.000979172	0.0009760561	0.0009760561	0.0009760561	0.00097605615	0.0009760561	0.0009760561	0.0009760561	0.0009760561	0.000982295	0.0009791796	0.0009822769	0.0009760561	0.000979185	0.0009760561	0.000979172	0.0009760561	0.0009760561	0.0009791537	0.00097917	0.0009791873	0.0009760561	0.0009760561	0.0009791678	0.0009822913	0.0009791796	0.0009760561	0.0009760561	0.0009760561	0.0009791134	0.0009791739	0.0009760561	0.0009853991	0.0009791832	0.0009791754	0.0009791657	0.0009760561	0.0009760561	0.0009760561	0.0009760561	0.0009760561	0.000982301	0.0009760561	0.0009791866	0.0009791764	0.0009791678	0.0009760561
0.00065266417	0.0006526763	0.000650596	0.000650596	0.000650596	0.000650596	0.0006547664	0.00065267953	0.000650596	0.0006526757	0.0006568217	0.0006526707	0.000650596	0.000650596	0.000650596	0.000650596	0.000650596	0.000650596	0.0006526701	0.0006547704	0.000650596	0.0006526546	0.000650596	0.000650596	0.00065266	0.00065265223	0.000650596	0.00065683614	0.00065267796	0.000650596	0.000650596	0.000650596	0.00065266836	0.000650596	0.00065267156	0.000650596	0.000650596	0.0006547486	0.000650596	0.00065267616	0.000650596	0.0006568238	0.00065059663	0.0006526701	0.0006526544	0.0006526701	0.000650596	0.0006505972	0.0006526752	0.000650596	0.000656847	0.0006609787	0.0006526637	0.0006526698	0.0006526741	0.000650596	0.000650596	0.000650596	0.000650596	0.0006526741	0.000650596	0.0006526701	0.000650596	0.000650596	0.0006526752	0.000650596	0.000650596	0.0006526701	0.00065265945	0.00065682875	0.000650596	0.0006526729	0.000650596	0.000650596	0.000650596	0.0006526701	0.00065474975	0.000650596	0.000650596	0.0006550905	0.0006547657	0.000650596	0.000650596	0.000650596	0.0006526716	0.000650596	0.000650596	0.000650596	0.00065265025	0.0006526565	0.000650596	0.000650596	0.88983566	0.000650596	0.000650596	0.00065266725	0.000650596	0.0006526684	0.000650596	0.000650596	0.000650596	0.000650596	0.00065475615	0.000650596	0.000650596	0.000650596	0.000650596	0.0006526701	0.000650596	0.0006526671	0.000650596	0.000650596	0.00065267715	0.0006526729	0.000650596	0.00065473886	0.000650596	0.0006521604	0.000650596	0.000650596	0.0006526729	0.0006526663	0.000650596	0.0006526729	0.000650596	0.000650596	0.000650596	0.000650596	0.000650596	0.000650596	0.000650596	0.000650596	0.0006547546	0.000652678	0.0006547425	0.000650596	0.00065268157	0.000650596	0.0006526729	0.000650596	0.000650596	0.0006526607	0.0006526716	0.0006526831	0.000650596	0.000650596	0.0006526701	0.0006547521	0.000652678	0.000650596	0.000650596	0.000650596	0.0006526338	0.0006526742	0.000650596	0.0006568237	0.0006526804	0.0006526752	0.0006526687	0.000650596	0.000650596	0.000650596	0.000650596	0.000650596	0.00065475854	0.000650596	0.0006526827	0.0006526758	0.0006526701	0.000650596
0.0019592927	0.0019593288	0.0019530838	0.0019530838	0.0019530838	0.0019530838	0.0019656036	0.0019593386	0.0019530838	0.0019593271	0.0019717733	0.0019593122	0.0019530838	0.0019530838	0.0019530838	0.0019530838	0.0019530838	0.0019530838	0.0019593104	0.0019656154	0.0019530838	0.0019592638	0.0019530838	0.0019530838	0.00195928	0.0019592568	0.0019530838	0.0019718169	0.001959334	0.0019530838	0.0019530838	0.0019530838	0.0019593053	0.0019530838	0.0019593146	0.0019530838	0.0019530838	0.0019655498	0.0019530838	0.0019593285	0.0019530838	0.0019717799	0.0019530859	0.0019593104	0.0019592633	0.0019593104	0.0019530838	0.0019530875	0.0019593257	0.0019530838	0.0019718495	0.0019842528	0.0019592913	0.0019593094	0.0019593225	0.0019530838	0.0019530838	0.0019530838	0.0019530838	0.0019593225	0.0019530838	0.0019593104	0.0019530838	0.0019530838	0.0019593257	0.0019530838	0.0019530838	0.0019593104	0.0019592785	0.0019717945	0.0019530838	0.0019593188	0.0019530838	0.0019530838	0.0019530838	0.0019593104	0.0019655535	0.0019530838	0.0019530838	0.001965552	0.0019656012	0.0019530838	0.0019530838	0.0019530838	0.0019593148	0.0019530838	0.0019530838	0.0019530838	0.0019592508	0.0019592694	0.0019530838	0.0019530838	0.0019593104	0.0019530838	0.0019530838	0.0019593018	0.0019530838	0.0019593053	0.0019530838	0.0019530838	0.0019530838	0.0019530838	0.0019655728	0.0019530838	0.0019530838	0.0019530838	0.0019530838	0.0019593104	0.0019530838	0.0019593013	0.0019530838	0.0019530838	0.0019593316	0.0019593188	0.0019530838	0.001965521	0.0019530838	0.0019577802	0.0019530838	0.0019530838	0.0019593188	0.001959299	0.0019530838	0.0019593188	0.0019530838	0.0019530838	0.0019530838	0.001953084	0.0019530838	0.0019530838	0.0019530838	0.0019530838	0.001965568	0.66928846	0.0019655316	0.0019530838	0.0019593448	0.0019530838	0.0019593188	0.0019530838	0.0019530838	0.001959282	0.0019593148	0.0019593493	0.0019530838	0.0019530838	0.0019593104	0.0019655605	0.0019593341	0.0019530838	0.0019530838	0.0019530838	0.0019592014	0.0019593225	0.0019530838	0.0019717794	0.0019593413	0.0019593257	0.0019593062	0.0019530838	0.0019530838	0.0019530838	0.0019530838	0.0019530838	0.0019655798	0.0019530838	0.001959348	0.0019593276	0.0019593104	0.0019530838
0.001959292	0.0019593283	0.0019530832	0.0019530832	0.0019530832	0.0019530832	0.0019656029	0.001959338	0.0019530832	0.0019593264	0.31761608	0.0019593115	0.0019530832	0.0019530832	0.0019530832	0.0019530832	0.0019530832	0.0019530832	0.0019593097	0.0019656147	0.0019530832	0.0019592633	0.0019530832	0.0019530832	0.0019592794	0.0019592561	0.0019530832	0.0019718162	0.0019593334	0.0019530832	0.0019530832	0.0019530832	0.0019593046	0.0019530832	0.001959314	0.0019530832	0.0019530832	0.0019655493	0.0019530832	0.0019593278	0.0019530832	0.0019717792	0.0019530852	0.0019593097	0.0019592626	0.0019593097	0.0019530832	0.0019530869	0.001959325	0.0019530832	0.0019718488	0.0019842521	0.0019592906	0.001959309	0.35364428	0.0019530832	0.0019530832	0.0019530832	0.0019530832	0.0019593218	0.0019530832	0.0019593097	0.0019530832	0.0019530832	0.001959325	0.0019530832	0.0019530832	0.0019593097	0.0019592778	0.0019717938	0.0019530832	0.001959318	0.0019530832	0.0019530832	0.0019530832	0.0019593097	0.0019655528	0.0019530832	0.0019530832	0.0019655516	0.0019656008	0.0019530832	0.0019530832	0.0019530832	0.001959314	0.0019530832	0.0019530832	0.0019530832	0.0019592503	0.001959269	0.0019530832	0.0019530832	0.0019593097	0.0019530832	0.0019530832	0.001959301	0.0019530832	0.0019593048	0.0019530832	0.0019530832	0.0019530832	0.0019530832	0.0019655721	0.0019530832	0.0019530832	0.0019530832	0.0019530832	0.0019593097	0.0019530832	0.0019593006	0.0019530832	0.0019530832	0.0019593309	0.001959318	0.0019530832	0.0019655202	0.0019530832	0.0019577795	0.0019530832	0.0019530832	0.001959318	0.0019592983	0.0019530832	0.001959318	0.0019530832	0.0019530832	0.0019530832	0.0019530833	0.0019530832	0.0019530832	0.0019530832	0.0019530832	0.0019655672	0.0019593334	0.001965531	0.0019530832	0.0019593441	0.0019530832	0.001959318	0.0019530832	0.0019530832	0.0019592815	0.001959314	0.0019593488	0.0019530832	0.0019530832	0.0019593097	0.0019655598	0.0019593334	0.0019530832	0.0019530832	0.0019530832	0.0019592007	0.001959322	0.0019530832	0.0019717787	0.0019593406	0.001959325	0.0019593055	0.0019530832	0.0019530832	0.0019530832	0.0019530832	0.0019530832	0.0019655793	0.0019530832	0.0019593474	0.001959327	0.0019593097	0.0019530832
0.001175107	0.0011751286	0.0011713832	0.0011713832	0.0011713832	0.0011713832	0.001178892	0.0011751346	0.0011713832	0.0011751276	0.0011825925	0.0011751187	0.0011713832	0.0011713832	0.0011713832	0.0011713832	0.0011713832	0.0011713832	0.0011751176	0.0011788991	0.0011713832	0.0011750897	0.0011713832	0.0011713832	0.0011750994	0.0011750854	0.0011713832	0.0011826184	0.0011751318	0.0011713832	0.0011713832	0.0011713832	0.0011751145	0.0011713832	0.0011751201	0.0011713832	0.0011713832	0.0011788598	0.0011713832	0.0011751285	0.0011713832	0.0011825963	0.0011713844	0.201294	0.0011750893	0.0011751176	0.0011713832	0.0011713854	0.0011751268	0.0011713832	0.001182638	0.0011900772	0.6015333	0.0011751171	0.0011751248	0.0011713832	0.0011713832	0.0011713832	0.0011713832	0.0011751248	0.0011713832	0.0011751176	0.0011713832	0.0011713832	0.0011751268	0.0011713832	0.0011713832	0.0011751176	0.0011750985	0.0011826052	0.0011713832	0.0011751226	0.0011713832	0.0011713832	0.0011713832	0.0011751176	0.001178862	0.0011713832	0.0011713832	0.0011788612	0.0011788907	0.0011713832	0.0011713832	0.0011713832	0.0011751202	0.0011713832	0.0011713832	0.0011713832	0.0011750818	0.0011750931	0.0011713832	0.0011713832	0.0011751176	0.0011713832	0.0011713832	0.0011751124	0.0011713832	0.0011751145	0.0011713832	0.0011713832	0.0011713832	0.0011713832	0.0011788735	0.0011713832	0.0011713832	0.0011713832	0.0011713832	0.0011751176	0.0011713832	0.0011751122	0.0011713832	0.0011713832	0.0011751303	0.0011751226	0.0011713832	0.0011788424	0.0011713832	0.0011741999	0.0011713832	0.0011713832	0.0011751226	0.0011751108	0.0011713832	0.0011751226	0.0011713832	0.0011713832	0.0011713832	0.0011713832	0.0011713832	0.0011713832	0.0011713832	0.0011713832	0.0011788706	0.0011751319	0.0011788488	0.0011713832	0.0011751383	0.0011713832	0.0011751226	0.0011713832	0.0011713832	0.0011751006	0.0011751202	0.001175141	0.0011713832	0.0011713832	0.0011751176	0.0011788661	0.0011751319	0.0011713832	0.0011713832	0.0011713832	0.0011750523	0.0011751249	0.0011713832	0.001182596	0.0011751361	0.0011751268	0.001175115	0.0011713832	0.0011713832	0.0011713832	0.0011713832	0.0011713832	0.0011788778	0.0011713832	0.0011751403	0.0011751279	0.0011751176	0.0011713832
0.0058895834	0.005889692	0.0058709197	0.0058709197	0.0058709197	0.0058709197	0.0059085535	0.0058897217	0.0058709197	0.0058896868	0.0059271003	0.005889642	0.0058709197	0.0058709197	0.0058709197	0.0058709197	0.0058709197	0.0058709197	0.0058896365	0.0059085893	0.0058709197	0.0058894968	0.0058709197	0.0058709197	0.005889545	0.0058894753	0.0058709197	0.0059272307	0.0058897072	0.0058709197	0.0058709197	0.0058709197	0.005889621	0.0058709197	0.0058896495	0.0058709197	0.0058709197	0.0059083924	0.0058709197	0.005889691	0.0058709197	0.0059271194	0.0058709257	0.0058896365	0.005889495	0.0058896365	0.0058709197	0.005870931	0.0058896826	0.0058709197	0.0059273285	0.005964613	0.005889579	0.005889634	0.005889673	0.0058709197	0.0058709197	0.0058709197	0.0058709197	0.005889673	0.0058709197	0.0058896365	0.0058709197	0.0058709197	0.0058896826	0.0058709197	0.0058709197	0.0058896365	0.0058895405	0.0059271636	0.0058709197	0.0058896616	0.0058709197	0.0058709197	0.0058709197	0.0058896365	0.005908403	0.0058709197	0.0058709197	0.0059083994	0.005908547	0.0058709197	0.0058709197	0.0058709197	0.00588965	0.0058709197	0.0058709197	0.0058709197	0.0058894577	0.0058895135	0.0058709197	0.0058709197	0.0058896365	0.0058709197	0.0058709197	0.005889611	0.0058709197	0.0058896216	0.0058709197	0.0058709197	0.0058709197	0.0058709197	0.005908461	0.0058709197	0.0058709197	0.0058709197	0.0058709197	0.0058896365	0.0058709197	0.0058896095	0.0058709197	0.0058709197	0.0058897	0.0058896616	0.0058709197	0.005908305	0.0058709197	0.005885037	0.0058709197	0.0058709197	0.0058896616	0.0058896025	0.0058709197	0.0058896616	0.0058709197	0.0058709197	0.0058709197	0.00587092	0.0058709197	0.0058709197	0.0058709197	0.0058709197	0.0059084464	0.0058897077	0.0059083374	0.0058709197	0.0058897403	0.0058709197	0.0058896616	0.0058709197	0.0058709197	0.0058895512	0.00588965	0.005889754	0.0058709197	0.0058709197	0.0058896365	0.005908424	0.0058897077	0.0058709197	0.0058709197	0.0058709197	0.005889309	0.0058896733	0.0058709197	0.005927118	0.0058897296	0.0058896826	0.005889624	0.0058709197	0.0058709197	0.0058709197	0.0058709197	0.0058709197	0.0059084827	0.0058709197	0.00588975	0.005889688	0.0058896365	0.0058709197
