topic_0	topic_1	topic_2	topic_3	topic_4	topic_5
0.04988295	0.048782047	0.04902769	0.7517595	0.050386798	0.050160956
0.016082903	0.015733937	0.01576715	0.016091164	0.016136067	0.9201887
0.014450398	0.014159124	0.014161327	0.014419132	0.92826784	0.014542141
0.31593943	0.010865919	0.01088408	0.011052303	0.64014524	0.0111130215
0.02436849	0.023805974	0.02391192	0.024232637	0.024373863	0.8793071
0.016046554	0.015691679	0.9198802	0.01619328	0.01604193	0.016146295
0.049956	0.048873402	0.048940923	0.049750954	0.049839944	0.75263876
0.04984308	0.048756268	0.048966546	0.7524909	0.049822092	0.05012111
0.8544183	0.028649198	0.02876152	0.029299317	0.029357353	0.02951438
0.16768795	0.16409066	0.16467887	0.16741577	0.16764726	0.16847949
0.037011437	0.03609612	0.036285713	0.8164993	0.03692433	0.03718311
0.029343084	0.7003003	0.028851518	0.02924915	0.18271703	0.02953895
0.024277229	0.023743412	0.39889613	0.50428474	0.024354413	0.024444077
0.9554887	0.008789008	0.008795722	0.008940249	0.00896852	0.009017816
0.87936676	0.023831127	0.023868687	0.02426042	0.024290405	0.024382615
0.16768795	0.16409066	0.16467887	0.16741577	0.16764726	0.16847949
0.07696758	0.07520421	0.075456016	0.07670395	0.6183169	0.07735133
0.02936255	0.028660307	0.028785316	0.029218368	0.029275158	0.85469824
0.07696579	0.07520419	0.075456	0.07670395	0.61832005	0.077349976
0.049921032	0.048858836	0.049015854	0.049754616	0.049853932	0.7525957
0.05001876	0.04880957	0.0490262	0.049756203	0.04985563	0.7525336
0.07688537	0.07517618	0.075551674	0.618233	0.07683612	0.07731763
0.07696231	0.07520416	0.075455986	0.07670394	0.6183267	0.07734685
0.049859863	0.048794024	0.751589	0.049755555	0.049812842	0.050188676
0.8792211	0.023846213	0.023825193	0.024246247	0.02429025	0.024571015
0.9099949	0.017694477	0.017794361	0.018112848	0.018126078	0.018277287
0.47969803	0.020311296	0.02041765	0.43791467	0.02077829	0.020880047
0.036958244	0.03624376	0.036230695	0.5346674	0.31876335	0.037136648
0.02076669	0.020348042	0.020426402	0.020701952	0.02076988	0.896987
0.029309615	0.02873865	0.85392517	0.029243918	0.029274674	0.029507944
0.16768795	0.16409066	0.16467887	0.16741577	0.16764726	0.16847949
0.024262277	0.023747995	0.023834815	0.024327192	0.87936896	0.024458723
0.024348514	0.023758898	0.023822105	0.8791279	0.024373414	0.024569208
0.4529093	0.028714936	0.028876198	0.029278904	0.4307564	0.029464278
0.45808455	0.048990004	0.04895224	0.049841017	0.049940243	0.34419197
0.04993793	0.049107615	0.049302477	0.75127184	0.049938936	0.050441224
0.04985389	0.0487694	0.048976272	0.04980926	0.7524905	0.050100643
0.010257791	0.010050418	0.5893735	0.36975458	0.0102596525	0.010304056
0.011065757	0.94490325	0.010845798	0.011028158	0.011045144	0.011111906
0.016096339	0.11681267	0.015756251	0.016081264	0.8190852	0.016168306
0.03701118	0.03611317	0.036254946	0.036815967	0.03707026	0.8167345
0.016042082	0.015685624	0.9200661	0.016040903	0.016047906	0.016117409
0.036906492	0.03607754	0.4195473	0.037026662	0.4332256	0.037216462
0.8540917	0.028706485	0.028848112	0.02954258	0.02931728	0.029493839
0.013110228	0.012849948	0.9346954	0.013064408	0.013091032	0.013188957
0.050303057	0.04879014	0.04905379	0.050069805	0.7516259	0.050157297
0.014420502	0.92815036	0.0141497115	0.01439086	0.014409123	0.014479467
0.009594557	0.0093545485	0.45769376	0.50412786	0.009595166	0.009634083
0.0089709	0.008786404	0.008813227	0.008942041	0.008952904	0.9555345
0.020738542	0.020301392	0.020386897	0.8968458	0.02086253	0.020864803
0.029299896	0.028642176	0.02874145	0.029318197	0.029350976	0.8546473
0.46827826	0.028654436	0.41503784	0.029265154	0.029329916	0.029434344
0.018154973	0.33916283	0.017777542	0.20921753	0.39744687	0.018240241
0.05006212	0.75079477	0.04914522	0.04979485	0.04997345	0.050229624
0.07717405	0.61635435	0.07549701	0.07685286	0.07690567	0.077216096
0.0144463265	0.014128175	0.31967556	0.014389846	0.014484189	0.62287587
0.16768795	0.16409066	0.16467887	0.16741577	0.16764726	0.16847949
0.02430304	0.023793802	0.02383168	0.879421	0.024262996	0.024387538
0.029402582	0.028736856	0.028886696	0.029238556	0.029336346	0.85439897
0.16768795	0.16409066	0.16467887	0.16741577	0.16764726	0.16847949
0.39844772	0.50460243	0.023920778	0.024288274	0.024295453	0.024445297
0.011077017	0.94480157	0.010859289	0.011041319	0.011072112	0.0111487135
0.03692023	0.036088035	0.036210734	0.036810253	0.8168673	0.037103467
0.029324964	0.028665112	0.028890373	0.02923281	0.029386869	0.85449994
0.011059991	0.81282836	0.010858855	0.011041749	0.14310421	0.011106843
0.016098024	0.015939407	0.015887603	0.91979223	0.01612473	0.01615795
0.51702595	0.004656804	0.4640106	0.0047506415	0.0047671134	0.004788881
0.014546208	0.014147809	0.6029404	0.014433927	0.33933777	0.014593957
0.037055425	0.3078361	0.036388077	0.2921379	0.036939643	0.2896429
0.020849643	0.020278864	0.020373818	0.89689654	0.020776946	0.020824209
0.03699595	0.45319256	0.03631283	0.036827084	0.0369169	0.39975467
0.013150989	0.012797228	0.31350183	0.63425845	0.01312904	0.013162412
0.03698756	0.036084786	0.036224287	0.8163529	0.037014425	0.037336018
0.03706008	0.21880816	0.63320225	0.036892243	0.036909457	0.037127767
0.011982364	0.01171412	0.011759619	0.011992077	0.9404779	0.0120739145
0.010257867	0.9488977	0.01006621	0.010232085	0.010247849	0.010298239
0.01809518	0.017685782	0.90984553	0.018092288	0.018096363	0.018184854
0.016067397	0.015780726	0.91992563	0.016034512	0.016042413	0.016149351
0.16768795	0.16409066	0.16467887	0.16741577	0.16764726	0.16847949
0.16768795	0.16409066	0.16467887	0.16741577	0.16764726	0.16847949
0.037247825	0.03614866	0.036254022	0.0369718	0.036973547	0.81640416
0.02078623	0.020285511	0.020364733	0.020681264	0.02081657	0.8970657
0.007960032	0.0077839643	0.0078107473	0.007941639	0.96051174	0.007991866
0.816816	0.036093153	0.03621845	0.036888145	0.036925413	0.037058864
0.020741101	0.020283703	0.020427627	0.45422256	0.020736827	0.46358815
0.016059298	0.015698941	0.919935	0.016032347	0.016090818	0.01618361
0.024308847	0.023843164	0.023855167	0.024241213	0.8793588	0.024392832
0.16768795	0.16409066	0.16467887	0.16741577	0.16764726	0.16847949
0.029407624	0.028736917	0.028892502	0.02923857	0.02933639	0.854388
0.024304133	0.023781372	0.0238527	0.024238843	0.19655642	0.70726657
0.049859833	0.048793994	0.7515979	0.049755555	0.049812846	0.050179902
0.7524439	0.04878042	0.04895315	0.04983959	0.049912293	0.050070696
0.036995113	0.03611102	0.03629053	0.036817603	0.036892213	0.8168935
0.036964335	0.036360167	0.036501147	0.036809806	0.8160829	0.03728167
0.049957864	0.04887357	0.048940923	0.049750954	0.049839947	0.75263673
0.4057881	0.49725246	0.023918746	0.024295282	0.024291469	0.024453923
0.077265345	0.07530226	0.07548231	0.07671446	0.07685818	0.61837745
0.16768795	0.16409066	0.16467887	0.16741577	0.16764726	0.16847949
0.57417876	0.028658856	0.028755957	0.30952314	0.029385293	0.029498048
0.036911383	0.03614499	0.03623537	0.8166858	0.03694412	0.03707834
0.16768795	0.16409066	0.16467887	0.16741577	0.16764726	0.16847949
0.016040059	0.015689291	0.92006963	0.016018784	0.016044708	0.016137486
0.1141312	0.21685363	0.62074345	0.016067453	0.016059045	0.01614523
0.020777691	0.020346431	0.020382993	0.020688973	0.020791225	0.89701265
0.076906525	0.61657923	0.07548142	0.07695624	0.0768631	0.077213444
0.029317133	0.028662354	0.028766235	0.029237524	0.02930934	0.8547074
