topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	topic_30	topic_31	topic_32	topic_33	topic_34	topic_35	topic_36	topic_37	topic_38	topic_39	topic_40	topic_41	topic_42	topic_43	topic_44	topic_45	topic_46	topic_47	topic_48	topic_49	topic_50	topic_51	topic_52	topic_53	topic_54	topic_55	topic_56	topic_57	topic_58	topic_59	topic_60	topic_61	topic_62	topic_63	topic_64	topic_65	topic_66	topic_67	topic_68	topic_69	topic_70	topic_71	topic_72	topic_73	topic_74	topic_75	topic_76	topic_77	topic_78	topic_79	topic_80	topic_81	topic_82	topic_83	topic_84	topic_85	topic_86	topic_87	topic_88	topic_89	topic_90	topic_91	topic_92	topic_93	topic_94	topic_95	topic_96	topic_97	topic_98	topic_99
0.00331654	0.0033164544	0.0033058075	0.0033177081	0.0033591168	0.0033057542	0.0033702068	0.0033057746	0.0032950938	0.0033165023	0.0033697465	0.0033165503	0.003305754	0.003305876	0.0033057746	0.0033164264	0.0033484777	0.0032950938	0.0032950938	0.00331665	0.0033165745	0.0033057542	0.003316513	0.0032950938	0.0033058075	0.0033165123	0.0032950938	0.0033485973	0.003337877	0.0033165454	0.0032950938	0.0033591408	0.003305754	0.0033271294	0.003305912	0.0033049115	0.0033165521	0.003327115	0.0033057746	0.33757663	0.003305728	0.0032950938	0.0033057511	0.0033164092	0.0033059071	0.003305728	0.0033058075	0.0033271445	0.0033057889	0.0032950938	0.0033165943	0.0034023763	0.0033058075	0.0032950938	0.0033271802	0.0033165454	0.0033056904	0.0033165307	0.0032950938	0.0033164544	0.0033058517	0.0033486525	0.0033058203	0.0033057542	0.003337806	0.0032950938	0.0033057746	0.0033487442	0.0033164413	0.0033380322	0.0033164301	0.0032950938	0.0033378052	0.0033271841	0.0033058454	0.003316481	0.003316481	0.0033166956	0.0033378094	0.0033270852	0.0032950938	0.0032950938	0.33759785	0.0033057746	0.0033057278	0.003316362	0.0033272589	0.0032950938	0.0032950938	0.0033164923	0.0032950938	0.0032950938	0.0033057746	0.0032950938	0.0032950938	0.00330706	0.0033058685	0.0032950938	0.0033165026	0.003306018
0.0011034443	0.0011034159	0.0010998735	0.001103833	0.00111761	0.0010998558	0.0011212998	0.0010998626	0.0010963089	0.0011034318	0.0011211466	0.0011034478	0.0010998556	0.0010998963	0.0010998626	0.0011034065	0.0011140703	0.0010963089	0.0010963089	0.0011034808	0.0011034558	0.0010998558	0.0011034353	0.0010963089	0.89082056	0.0011034351	0.0010963089	0.0011141101	0.0011105434	0.001103446	0.0010963089	0.001117618	0.0010998556	0.0011069675	0.0010999083	0.0010995754	0.0011034483	0.0011069627	0.0010998626	0.0010998558	0.001099847	0.0010963089	0.0010998547	0.0011034008	0.0010999066	0.001099847	0.0010998735	0.0011069726	0.0010998673	0.0010963089	0.0011034623	0.0011320028	0.0010998735	0.0010963089	0.0011069843	0.001103446	0.0010998346	0.0011034412	0.0010963089	0.0011034159	0.0010998882	0.0011141284	0.0010998778	0.0010998558	0.0011105197	0.0010963089	0.0010998626	0.0011141589	0.0011034114	0.001110595	0.0011034077	0.0010963089	0.0011105194	0.0011069857	0.0010998861	0.0011034246	0.0011034246	0.0011034961	0.0011105208	0.0011069528	0.0010963089	0.0010963089	0.0011069407	0.0010998626	0.0010998469	0.001103385	0.0011070105	0.0010963089	0.0010963089	0.0011034284	0.0010963089	0.0010963089	0.0010998626	0.0010963089	0.0010963089	0.0011002902	0.0010998938	0.0010963089	0.0011034319	0.0010999435
0.0009930073	0.0009929817	0.0009897939	0.000993357	0.0010057553	0.000989778	0.0010090758	0.0009897841	0.0009865861	0.000992996	0.0010089378	0.0009930104	0.0009897779	0.0009898144	0.0009897841	0.30124572	0.0010025698	0.0009865861	0.0009865861	0.0009930403	0.0009930177	0.275362	0.0009929992	0.0009865861	0.0009897939	0.0009929991	0.0009865861	0.0010026057	0.0009993959	0.0009930088	0.0009865861	0.0010057625	0.0009897779	0.0009961779	0.0009898252	0.0009895256	0.0009930109	0.0009961736	0.0009897841	0.000989778	0.00098977	0.0009865861	0.000989777	0.0009929682	0.0009898237	0.00098977	0.0009897939	0.0009961824	0.0009897883	0.0009865861	0.0009930235	0.0010187076	0.0009897939	0.0009865861	0.000996193	0.0009930088	0.32712263	0.0009930045	0.0009865861	0.0009929817	0.0009898071	0.0010026221	0.0009897976	0.000989778	0.0009993747	0.0009865861	0.0009897841	0.0010026495	0.0009929778	0.0009994423	0.0009929744	0.0009865861	0.0009993743	0.0009961943	0.0009898052	0.0009929896	0.0009929896	0.0009930539	0.0009993757	0.0009961646	0.0009865861	0.0009865861	0.0009961537	0.0009897841	0.00098977	0.000992954	0.0009962167	0.0009865861	0.0009865861	0.000992993	0.0009865861	0.0009865861	0.0009897841	0.0009865861	0.0009865861	0.000990169	0.0009898122	0.0009865861	0.0009929962	0.0009898569
0.0007637034	0.00076368375	0.00076123205	0.0007639724	0.0007735077	0.00076121977	0.0007760614	0.00076122454	0.00075876503	0.00076369476	0.0007759553	0.0007637058	0.0007612197	0.0007612478	0.00076122454	0.0007636773	0.0007710578	0.00075876503	0.00075876503	0.00076372875	0.0007637114	0.00076121977	0.0007636972	0.00075876503	0.00076123205	0.92443836	0.00075876503	0.0007710853	0.0007686168	0.00076370465	0.00075876503	0.0007735132	0.0007612197	0.00076614186	0.00076125615	0.00076102576	0.0007637062	0.00076613855	0.00076122454	0.00076121977	0.00076121377	0.00075876503	0.00076121907	0.00076367334	0.000761255	0.00076121377	0.00076123205	0.00076614536	0.00076122774	0.00075876503	0.00076371594	0.00078346906	0.00076123205	0.00075876503	0.00076615356	0.00076370465	0.0007612051	0.0007637013	0.00075876503	0.00076368375	0.00076124223	0.000771098	0.00076123496	0.00076121977	0.00076860044	0.00075876503	0.00076122454	0.00077111914	0.0007636807	0.0007686525	0.00076367817	0.00075876503	0.0007686002	0.0007661545	0.0007612408	0.0007636898	0.0007636898	0.0007637393	0.00076860114	0.0007661317	0.00075876503	0.00075876503	0.0007661233	0.00076122454	0.0007612137	0.00076366245	0.00076617167	0.00075876503	0.00075876503	0.0007636925	0.00075876503	0.00075876503	0.00076122454	0.00075876503	0.00075876503	0.0007615205	0.0007612461	0.00075876503	0.0007636948	0.00076128053
0.0016559416	0.0016558989	0.0016505829	0.0016565248	0.0016772002	0.0016505563	0.0016827374	0.0016505666	0.0016452336	0.0016559229	0.0016825075	0.0016559467	0.0016505561	0.0016506171	0.0016505666	0.0016558849	0.001671888	0.0016452336	0.0016452336	0.0016559964	0.14674062	0.0016505563	0.0016559281	0.0016452336	0.0016505829	0.0016559277	0.0016452336	0.0016719478	0.0016665952	0.0016559443	0.0016452336	0.0016772122	0.0016505561	0.0016612288	0.19637758	0.0016501355	0.0016559476	0.0016612217	0.0016505666	0.0016505563	0.0016505432	0.0016452336	0.0016505547	0.0016558763	0.0016506326	0.0016505432	0.0016505829	0.0016612365	0.0016505736	0.0016452336	0.0016559686	0.0016987994	0.0016505829	0.0016452336	0.0016612542	0.0016559443	0.0016505244	0.0016559369	0.0016452336	0.0016558989	0.0016506049	0.0016719752	0.0016505893	0.0016505563	0.0016665597	0.0016452336	0.0016505666	0.0016720211	0.0016558924	0.0016666726	0.0016558868	0.0016452336	0.0016665593	0.0016612562	0.0016506019	0.001655912	0.001655912	0.0016560194	0.0016665614	0.0016612068	0.0016452336	0.0016452336	0.0016611886	0.49634254	0.0016505431	0.0016558527	0.0016612936	0.0016452336	0.0016452336	0.0016559178	0.0016452336	0.0016452336	0.0016505666	0.0016452336	0.0016452336	0.0016512084	0.0016506134	0.0016452336	0.001655923	0.0016506879
0.0011034443	0.0011034159	0.89082056	0.001103833	0.00111761	0.0010998558	0.0011212998	0.0010998626	0.0010963089	0.0011034318	0.0011211466	0.0011034478	0.0010998556	0.0010998963	0.0010998626	0.0011034065	0.0011140703	0.0010963089	0.0010963089	0.0011034808	0.0011034558	0.0010998558	0.0011034353	0.0010963089	0.0010998735	0.0011034351	0.0010963089	0.0011141101	0.0011105434	0.001103446	0.0010963089	0.001117618	0.0010998556	0.0011069675	0.0010999083	0.0010995754	0.0011034483	0.0011069627	0.0010998626	0.0010998558	0.001099847	0.0010963089	0.0010998547	0.0011034008	0.0010999066	0.001099847	0.0010998735	0.0011069726	0.0010998673	0.0010963089	0.0011034623	0.0011320028	0.0010998735	0.0010963089	0.0011069843	0.001103446	0.0010998346	0.0011034412	0.0010963089	0.0011034159	0.0010998882	0.0011141284	0.0010998778	0.0010998558	0.0011105197	0.0010963089	0.0010998626	0.0011141589	0.0011034114	0.001110595	0.0011034077	0.0010963089	0.0011105194	0.0011069857	0.0010998861	0.0011034246	0.0011034246	0.0011034961	0.0011105208	0.0011069528	0.0010963089	0.0010963089	0.0011069407	0.0010998626	0.0010998469	0.001103385	0.0011070105	0.0010963089	0.0010963089	0.0011034284	0.0010963089	0.0010963089	0.0010998626	0.0010963089	0.0010963089	0.0011002902	0.0010998938	0.0010963089	0.0011034319	0.0010999435
0.0033165426	0.0033164572	0.00330581	0.0033177107	0.0033591196	0.003305757	0.0033702096	0.0033057774	0.0032950966	0.0033165049	0.003369749	0.0033165528	0.0033057565	0.0033058785	0.0033057774	0.003316429	0.0033484804	0.0032950966	0.0032950966	0.0033166525	0.0033165773	0.003305757	0.0033165156	0.0032950966	0.00330581	0.003316515	0.0032950966	0.0033486	0.00333788	0.003316548	0.0032950966	0.0033591436	0.0033057565	0.003327132	0.0033059146	0.003304914	0.003316556	0.0033271178	0.0033057774	0.003305757	0.0033057306	0.0032950966	0.0033057537	0.003316412	0.0033059097	0.0033057306	0.00330581	0.0033271473	0.0033057914	0.0032950966	0.0033165968	0.0034023789	0.00330581	0.0032950966	0.0033271827	0.003316548	0.003305693	0.0033165333	0.0032950966	0.0033164572	0.0033058543	0.003348655	0.33757627	0.33757672	0.003337809	0.0032950966	0.0033057774	0.0033487468	0.0033164439	0.003338035	0.0033164327	0.0032950966	0.003337808	0.003327187	0.003305848	0.0033164835	0.0033164835	0.0033166984	0.003337812	0.0033270877	0.0032950966	0.0032950966	0.0033270514	0.0033057774	0.0033057304	0.0033163645	0.0033272614	0.0032950966	0.0032950966	0.003316495	0.0032950966	0.0032950966	0.0033057774	0.0032950966	0.0032950966	0.003307063	0.003305871	0.0032950966	0.0033165053	0.0033060205
0.0033165389	0.0033164534	0.0033058063	0.003317707	0.003359116	0.0033057532	0.0033702059	0.0033057737	0.0032950928	0.0033165014	0.0033697453	0.0033165491	0.0033057528	0.003305875	0.0033057737	0.0033164253	0.0033484767	0.0032950928	0.0032950928	0.0033166488	0.0033165736	0.0033057532	0.0033165119	0.0032950928	0.0033058063	0.0033165112	0.0032950928	0.0033485962	0.0033378762	0.0033165442	0.0032950928	0.00335914	0.25448287	0.0033271282	0.003305911	0.0033049104	0.003316551	0.003327114	0.0033057737	0.4206704	0.003305727	0.0032950928	0.00330575	0.0033164083	0.003305906	0.003305727	0.0033058063	0.0033271436	0.0033057877	0.0032950928	0.0033165931	0.0034023752	0.0033058063	0.0032950928	0.003327179	0.0033165442	0.0033056894	0.0033165296	0.0032950928	0.0033164534	0.0033058506	0.0033486513	0.0033058191	0.0033057532	0.0033378052	0.0032950928	0.0033057737	0.003348743	0.0033164402	0.0033380312	0.003316429	0.0032950928	0.0033378042	0.0033271832	0.0033058443	0.0033164797	0.0033164797	0.0033166946	0.0033378082	0.003327084	0.0032950928	0.0032950928	0.0033270477	0.0033057737	0.0033057267	0.003316361	0.0033272577	0.0032950928	0.0032950928	0.0033164914	0.0032950928	0.0032950928	0.0033057737	0.0032950928	0.0032950928	0.0033070592	0.0033058673	0.0032950928	0.0033165016	0.0033060168
0.0019876915	0.0019876403	0.0019812593	0.0019883916	0.002013209	0.0019812274	0.0020198557	0.0019812398	0.0019748383	0.001987669	0.0020195795	0.0019876978	0.0019812272	0.0019813003	0.0019812398	0.0019876235	0.0020068327	0.0019748383	0.0019748383	0.0019877574	0.0019877122	0.0019812274	0.0019876754	0.0019748383	0.0019812593	0.001987675	0.0019748383	0.0020069045	0.0020004795	0.0019876948	0.0019748383	0.0020132235	0.0019812272	0.001994038	0.001981322	0.0019807222	0.001987699	0.0019940294	0.0019812398	0.0019812274	0.0019812116	0.0019748383	0.0019812256	0.0019876133	0.001981319	0.0019812116	0.0019812593	0.001994047	0.0019812481	0.0019748383	0.001987724	0.0020391354	0.0019812593	0.0019748383	0.0019940685	0.0019876948	0.001981189	0.001987686	0.0019748383	0.0019876403	0.0019812856	0.0020069373	0.001981267	0.0019812274	0.002000437	0.0019748383	0.0019812398	0.0020069925	0.0019876324	0.8033487	0.0019876256	0.0019748383	0.0020004364	0.0019940708	0.001981282	0.001987656	0.001987656	0.0019877849	0.0020004387	0.0019940115	0.0019748383	0.0019748383	0.0019939898	0.0019812398	0.0019812116	0.0019875849	0.0019941158	0.0019748383	0.0019748383	0.001987663	0.0019748383	0.0019748383	0.0019812398	0.0019748383	0.0019748383	0.00198201	0.0019812959	0.0019748383	0.0019876692	0.0019813853
0.010005903	0.0100056445	0.009973523	0.010009427	0.010134356	0.009973363	0.010167814	0.0099734245	0.009941201	0.01000579	0.010166425	0.010005934	0.009973362	0.00997373	0.0099734245	0.01000556	0.010102258	0.009941201	0.009941201	0.010006235	0.010006007	0.009973363	0.0100058215	0.009941201	0.009973523	0.01000582	0.009941201	0.0101026185	0.010070276	0.010005919	0.009941201	0.010134429	0.009973362	0.010037851	0.009973839	0.0099708205	0.01000594	0.010037808	0.0099734245	0.009973363	0.009973284	0.009941201	0.009973353	0.010005509	0.009973824	0.009973284	0.009973523	0.010037897	0.009973466	0.009941201	0.010006066	0.010264868	0.009973523	0.009941201	0.010038004	0.010005919	0.00997317	0.010005875	0.009941201	0.0100056445	0.009973656	0.010102785	0.009973561	0.009973363	0.010070062	0.009941201	0.0099734245	0.010103062	0.010005605	0.010070744	0.010005572	0.009941201	0.010070059	0.010038016	0.009973638	0.010005725	0.010005725	0.010006373	0.010070072	0.010037717	0.009941201	0.009941201	0.0100376075	0.0099734245	0.009973283	0.010005366	0.010038242	0.009941201	0.009941201	0.010005759	0.009941201	0.009941201	0.0099734245	0.009941201	0.009941201	0.0099773025	0.009973708	0.009941201	0.010005791	0.009974158
0.002485659	0.0024855947	0.0024776151	0.0024865344	0.002517569	0.0024775753	0.0025258807	0.0024775907	0.0024695855	0.0024856308	0.0025255356	0.0024856667	0.002477575	0.0024776664	0.0024775907	0.0024855738	0.0025095954	0.0024695855	0.0024695855	0.0024857414	0.0024856848	0.0024775753	0.0024856387	0.0024695855	0.0024776151	0.0024856383	0.0024695855	0.002509685	0.0025016505	0.002485663	0.0024695855	0.002517587	0.4945453	0.0024935955	0.0024776936	0.0024769437	0.002485668	0.0024935845	0.0024775907	0.0024775753	0.0024775555	0.0024695855	0.002477573	0.002485561	0.0024776899	0.0024775555	0.0024776151	0.0024936069	0.0024776012	0.0024695855	0.0024856995	0.0025499908	0.26199064	0.0024695855	0.0024936334	0.002485663	0.0024775274	0.002485652	0.0024695855	0.0024855947	0.0024776482	0.0025097262	0.0024776247	0.0024775753	0.0025015974	0.0024695855	0.0024775907	0.0025097951	0.002485585	0.0025017667	0.0024855766	0.0024695855	0.0025015967	0.0024936364	0.0024776435	0.0024856145	0.0024856145	0.0024857756	0.0025015997	0.0024935622	0.0024695855	0.0024695855	0.002493535	0.0024775907	0.0024775553	0.0024855256	0.0024936923	0.0024695855	0.0024695855	0.0024856231	0.0024695855	0.0024695855	0.0024775907	0.0024695855	0.0024695855	0.0024785541	0.0024776608	0.0024695855	0.002485631	0.0024777728
0.0019876885	0.0019876373	0.0019812563	0.0019883886	0.002013206	0.20231806	0.0020198524	0.0019812367	0.0019748353	0.001987666	0.0020195765	0.0019876948	0.0019812242	0.0019812973	0.0019812367	0.0019876205	0.0020068297	0.0019748353	0.0019748353	0.0019877544	0.0019877092	0.0019812244	0.0019876724	0.0019748353	0.0019812563	0.001987672	0.0019748353	0.0020069012	0.0020004765	0.0019876917	0.0019748353	0.0020132205	0.0019812242	0.001994035	0.001981319	0.0019807192	0.0019876957	0.0019940264	0.0019812367	0.0019812244	0.0019812086	0.0019748353	0.0019812225	0.0019876102	0.001981316	0.0019812086	0.0019812563	0.001994044	0.0019812451	0.0019748353	0.001987721	0.0020391324	0.0019812563	0.0019748353	0.0019940655	0.0019876917	0.001981186	0.001987683	0.0019748353	0.0019876373	0.0019812826	0.0020069343	0.001981264	0.0019812244	0.0020004339	0.0019748353	0.0019812367	0.0020069894	0.0019876293	0.0020005694	0.0019876226	0.0019748353	0.0020004334	0.0019940678	0.0019812789	0.001987653	0.001987653	0.0019877818	0.0020004357	0.0019940084	0.0019748353	0.0019748353	0.0019939868	0.0019812367	0.0019812086	0.60299915	0.0019941127	0.0019748353	0.0019748353	0.00198766	0.0019748353	0.0019748353	0.0019812367	0.0019748353	0.0019748353	0.001982007	0.0019812929	0.0019748353	0.0019876661	0.0019813823
0.0016559411	0.0016558983	0.0016505823	0.0016565243	0.0016771996	0.0016505558	0.0016827368	0.001650566	0.0016452331	0.0016559223	0.0016825069	0.0016559463	0.0016505556	0.0016506165	0.001650566	0.0016558843	0.0016718875	0.0016452331	0.0016452331	0.001655996	0.0016559584	0.32783693	0.0016559275	0.0016452331	0.0016505823	0.0016559273	0.0016452331	0.0016719472	0.0016665946	0.0016559437	0.0016452331	0.0016772116	0.13929363	0.0016612284	0.0016506346	0.001650135	0.0016559472	0.0016612211	0.001650566	0.0016505558	0.0016505427	0.0016452331	0.0016505542	0.0016558758	0.0016506321	0.0016505427	0.0016505823	0.0016612359	0.001650573	0.0016452331	0.0016559681	0.001698799	0.0016505823	0.0016452331	0.0016612536	0.0016559437	0.0016505239	0.0016559365	0.0016452331	0.0016558983	0.0016506044	0.0016719748	0.0016505887	0.0016505558	0.0016665593	0.0016452331	0.001650566	0.0016720205	0.0016558918	0.0016666721	0.0016558862	0.0016452331	0.0016665588	0.0016612557	0.0016506013	0.0016559116	0.0016559116	0.0016560188	0.0016665608	0.37233537	0.0016452331	0.0016452331	0.0016611881	0.001650566	0.0016505426	0.0016558522	0.001661293	0.0016452331	0.0016452331	0.0016559173	0.0016452331	0.0016452331	0.001650566	0.0016452331	0.0016452331	0.0016512078	0.0016506128	0.0016452331	0.0016559224	0.0016506874
0.00062043295	0.0006204169	0.00061842514	0.00062065147	0.0006283979	0.0006184152	0.0006304725	0.000618419	0.00061642093	0.000620426	0.0006303864	0.0006204349	0.0006184151	0.000618438	0.000618419	0.00062041165	0.0006264076	0.00061642093	0.00061642093	0.0006204535	0.9386138	0.0006184152	0.0006204279	0.00061642093	0.00061842514	0.0006204278	0.00061642093	0.00062643	0.00062442455	0.00062043394	0.00061642093	0.0006284024	0.0006184151	0.00062241394	0.00061844476	0.00061825756	0.0006204352	0.00062241126	0.000618419	0.0006184152	0.0006184103	0.00061642093	0.0006184146	0.00062040845	0.0006184438	0.0006184103	0.00061842514	0.0006224168	0.00061842165	0.00061642093	0.0006204431	0.0006364905	0.00061842514	0.00061642093	0.0006224234	0.00062043394	0.00061840325	0.0006204312	0.00061642093	0.0006204169	0.00061843346	0.0006264403	0.0006184276	0.0006184152	0.0006244113	0.00061642093	0.000618419	0.00062645745	0.00062041444	0.00062445353	0.00062041235	0.00061642093	0.0006244111	0.0006224242	0.0006184323	0.0006204219	0.0006204219	0.00062046206	0.00062441186	0.0006224056	0.00061642093	0.00061642093	0.0006223988	0.000618419	0.00061841024	0.0006203996	0.00062243815	0.00061642093	0.00061642093	0.00062042405	0.00061642093	0.00061642093	0.000618419	0.00061642093	0.00061642093	0.00061865954	0.0006184366	0.00061642093	0.00062042597	0.00061846455
0.0016559421	0.0016558992	0.0016505832	0.0016565252	0.0016772005	0.0016505567	0.0016827377	0.0016505669	0.001645234	0.0016559232	0.0016825079	0.0016559472	0.0016505566	0.0016506175	0.0016505669	0.0016558853	0.0016718884	0.001645234	0.001645234	0.0016559969	0.0016559593	0.0016505567	0.0016559284	0.001645234	0.0016505832	0.0016559282	0.001645234	0.0016719481	0.0016665956	0.0016559446	0.001645234	0.0016772125	0.0016505566	0.0016612293	0.0016506355	0.0016501358	0.0016559481	0.0016612221	0.0016505669	0.0016505567	0.0016505437	0.001645234	0.0016505552	0.0016558768	0.0016506329	0.0016505437	0.0016505832	0.0016612369	0.0016505739	0.001645234	0.0016559691	0.0016987999	0.0016505832	0.001645234	0.0016612546	0.0016559446	0.0016505248	0.0016559373	0.001645234	0.0016558992	0.0016506054	0.0016719757	0.0016505896	0.0016505567	0.0016665602	0.001645234	0.0016505669	0.0016720215	0.0016558927	0.001666673	0.0016558871	0.001645234	0.0016665597	0.0016612567	0.0016506022	0.0016559125	0.0016559125	0.0016560197	0.0016665617	0.0016612072	0.001645234	0.001645234	0.001661189	0.0016505669	0.0016505434	0.0016558531	0.0016612939	0.001645234	0.001645234	0.83615947	0.001645234	0.001645234	0.0016505669	0.001645234	0.001645234	0.0016512087	0.0016506137	0.001645234	0.0016559233	0.0016506884
0.010005903	0.0100056445	0.009973523	0.010009427	0.010134356	0.009973363	0.010167814	0.0099734245	0.009941201	0.01000579	0.010166425	0.010005934	0.009973362	0.00997373	0.0099734245	0.01000556	0.010102258	0.009941201	0.009941201	0.010006235	0.010006007	0.009973363	0.0100058215	0.009941201	0.009973523	0.01000582	0.009941201	0.0101026185	0.010070276	0.010005919	0.009941201	0.010134429	0.009973362	0.010037851	0.009973839	0.0099708205	0.01000594	0.010037808	0.0099734245	0.009973363	0.009973284	0.009941201	0.009973353	0.010005509	0.009973824	0.009973284	0.009973523	0.010037897	0.009973466	0.009941201	0.010006066	0.010264868	0.009973523	0.009941201	0.010038004	0.010005919	0.00997317	0.010005875	0.009941201	0.0100056445	0.009973656	0.010102785	0.009973561	0.009973363	0.010070062	0.009941201	0.0099734245	0.010103062	0.010005605	0.010070744	0.010005572	0.009941201	0.010070059	0.010038016	0.009973638	0.010005725	0.010005725	0.010006373	0.010070072	0.010037717	0.009941201	0.009941201	0.0100376075	0.0099734245	0.009973283	0.010005366	0.010038242	0.009941201	0.009941201	0.010005759	0.009941201	0.009941201	0.0099734245	0.009941201	0.009941201	0.0099773025	0.009973708	0.009941201	0.010005791	0.009974158
0.004981818	0.0049816896	0.004965697	0.0049835728	0.24680106	0.26532242	0.005062432	0.0049656476	0.0049496037	0.004981762	0.0050617405	0.004981834	0.0049656164	0.0049658	0.0049656476	0.0049816477	0.0050297924	0.0049496037	0.0049496037	0.0049819835	0.0049818703	0.004965617	0.0049817776	0.0049496037	0.004965697	0.0049817767	0.0049496037	0.005029972	0.005013869	0.0049818265	0.0049496037	0.00504581	0.0049656164	0.0049977247	0.004965854	0.004964351	0.004981837	0.0049977032	0.0049656476	0.004965617	0.0049655777	0.0049496037	0.004965612	0.004981622	0.0049658464	0.0049655777	0.004965697	0.0049977475	0.0049656685	0.0049496037	0.0049818996	0.005110754	0.004965697	0.0049496037	0.004997801	0.0049818265	0.004965521	0.004981804	0.0049496037	0.0049816896	0.004965763	0.0050300546	0.004965716	0.004965617	0.0050137625	0.0049496037	0.0049656476	0.005030193	0.00498167	0.005014102	0.0049816533	0.0049496037	0.005013761	0.004997807	0.0049657538	0.0049817297	0.0049817297	0.0049820524	0.005013767	0.0049976585	0.0049496037	0.0049496037	0.0049976036	0.0049656476	0.0049655773	0.004981551	0.0049979193	0.0049496037	0.0049496037	0.004981747	0.0049496037	0.0049496037	0.0049656476	0.0049496037	0.0049496037	0.0049675787	0.0049657887	0.0049496037	0.0049817623	0.004966013
0.0019876866	0.0019876354	0.0019812544	0.0019883867	0.0020132042	0.0019812225	0.0020198505	0.0019812346	0.0019748334	0.001987664	0.0020195746	0.001987693	0.0019812223	0.0019812954	0.0019812346	0.0019876186	0.0020068276	0.0019748334	0.0019748334	0.0019877525	0.0019877073	0.0019812225	0.0019876703	0.0019748334	0.0019812544	0.00198767	0.0019748334	0.0020068993	0.0020004746	0.0019876899	0.0019748334	0.0020132184	0.0019812223	0.001994033	0.001981317	0.0019807173	0.0019876938	0.0019940245	0.0019812346	0.0019812225	0.0019812067	0.0019748334	0.0019812207	0.0019876084	0.001981314	0.0019812067	0.0019812544	0.0019940422	0.001981243	0.0019748334	0.0019877192	0.0020391305	0.0019812544	0.0019748334	0.0019940636	0.0019876899	0.0019811841	0.001987681	0.0019748334	0.0019876354	0.0019812807	0.0020069324	0.001981262	0.8033298	0.002000432	0.0019748334	0.0019812346	0.0020069873	0.0019876275	0.0020005675	0.0019876207	0.0019748334	0.0020004315	0.001994066	0.001981277	0.0019876512	0.0019876512	0.00198778	0.0020004339	0.0019940066	0.0019748334	0.0019748334	0.0019939847	0.001981237	0.0019812065	0.00198758	0.0019941106	0.0019748334	0.0019748334	0.001987658	0.0019748334	0.0019748334	0.0019812346	0.0019748334	0.0019748334	0.001982005	0.001981291	0.0019748334	0.0019876643	0.0019813804
