topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15
0.019590447	0.019662475	0.019914549	0.01977252	0.019484902	0.020901402	0.70366037	0.018958196	0.019430233	0.019688342	0.020830588	0.019722521	0.02012432	0.019251753	0.019754153	0.019253284
0.006434438	0.006458096	0.006540889	0.0064942385	0.006399771	0.00686502	0.90266794	0.0062267766	0.006381816	0.0064665936	0.006841738	0.006477818	0.006609787	0.0063231927	0.0064882063	0.0063236994
0.005786754	0.0058080303	0.005882489	0.0058405353	0.0057555772	0.0061739925	0.006533673	0.005599995	0.005739429	0.005815672	0.0061530555	0.0058257673	0.0059444527	0.005686706	0.005835111	0.91161877
0.004444595	0.0044609387	0.0045181233	0.0044858996	0.0044206465	0.0047420166	0.005018259	0.0043011503	0.0044082454	0.0044668033	0.0047259335	0.0044745603	0.1893303	0.0043677497	0.7474667	0.0043680985
0.009687151	0.009722768	0.0098474175	0.009777179	0.8521625	0.010335411	0.010937473	0.009374513	0.009607926	0.009735559	0.010300343	0.00975246	0.009951147	0.009519667	0.0097681	0.009520427
0.0064344476	0.00645811	0.0065409024	0.006494249	0.0063997824	0.0068650357	0.0072649517	0.0062267855	0.006381826	0.006466601	0.90224457	0.0064778277	0.0066097984	0.006323201	0.0064882175	0.006323706
0.019590447	0.019662471	0.019914543	0.019772507	0.019484894	0.7024429	0.022118958	0.018958192	0.019430228	0.019688338	0.020830506	0.019722521	0.020124314	0.019251741	0.019754147	0.019253276
0.019590437	0.019662466	0.019914538	0.70131403	0.019484889	0.020901391	0.022118974	0.018958187	0.019430226	0.019688332	0.020830529	0.019722512	0.020124309	0.019251741	0.019754142	0.019253274
0.011650298	0.011693132	0.011843037	0.011758572	0.011587529	0.012429917	0.8237689	0.011274302	0.011555018	0.011708516	0.012387758	0.011728842	0.0119677875	0.011448874	0.011747676	0.011449789
0.06151647	0.06174265	0.06253419	0.062088188	0.061185036	0.06563303	0.06945633	0.059531126	0.06101338	0.061823875	0.065410435	0.061931208	0.0631929	0.06045291	0.062030524	0.060457736
0.014611345	0.014665065	0.014853074	0.014747149	0.014532622	0.015589117	0.38908073	0.014139786	0.014491855	0.014684362	0.01553625	0.014709851	0.015009532	0.40425596	0.014733444	0.014359875
0.01165029	0.011693125	0.60577744	0.011758564	0.011587525	0.01242991	0.013153983	0.227955	0.011555011	0.011708507	0.012387748	0.011728837	0.011967781	0.011448869	0.011747644	0.011449781
0.009687147	0.009722764	0.00984741	0.009777182	0.009634956	0.010335393	0.010937465	0.0093745105	0.009607925	0.009735559	0.85282785	0.009752456	0.00995114	0.0095196655	0.009768096	0.009520426
0.0036077998	0.0036210646	0.0036674866	0.0036413295	0.0035883621	0.003849227	0.004073463	0.003491364	0.0035782943	0.9449781	0.0038361717	0.003632123	0.0037061183	0.003545424	0.0036379478	0.0035457073
0.009687181	0.009722801	0.009847444	0.009777207	0.009634984	0.010335423	0.85346454	0.009374538	0.009607956	0.009735586	0.010300375	0.009752492	0.009951172	0.009519702	0.009768131	0.009520456
0.06151647	0.06174265	0.06253419	0.062088188	0.061185036	0.06563303	0.06945633	0.059531126	0.06101338	0.061823875	0.065410435	0.061931208	0.0631929	0.06045291	0.062030524	0.060457736
0.02971718	0.02982644	0.030208815	0.02999336	0.5464803	0.0317058	0.033552743	0.028758142	0.029474147	0.029865678	0.031598262	0.029917527	0.030527024	0.029203398	0.029965509	0.029205728
0.011650286	0.011693118	0.011843026	0.011758557	0.0115875155	0.82304513	0.013153975	0.01127429	0.011555005	0.011708501	0.012387741	0.011728829	0.011967778	0.01144886	0.011747638	0.011449775
